Body Name,Portfolio,Organisation Code,Org Code Description,Object Code,Object Code Description,GL Date,Invoice No,Value,Supplier,Category,Category Description,Supplier No
SHEFFIELD CITY COUNCIL,CYPF,32046,OUTDOOR EDUCATION,8400,PUBLICATIONS AND PERIODICALS,2016-03-03,2013358,300.00,REFLOW STUDIO LTD,,INTERNET PUBLISHERS,
SHEFFIELD CITY COUNCIL,CYPF,39146,RUSHEY MEADOWS,8010,EQUIPMENT PURCHASE AND REPAIR,2016-03-03,5195,920.00,PYRAMID CARPETS,,CARPETS & RUGS - RETAIL,
SHEFFIELD CITY COUNCIL,PLACE,28100,BUSINESS GROWTH TEAM,8240,CONFERENCE EXPENSES,2016-03-03,2016004496,624.16,FIELD HOSPITALITY T/A LEOPOLD HOTEL,,HOTELS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,15834,578.32,RODDISONS RECOVERY,,COMMERCIAL VEHICLE BREAKDOWN &,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,15985,395.56,RODDISONS RECOVERY,,COMMERCIAL VEHICLE BREAKDOWN &,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,14957,545.55,RODDISONS RECOVERY,,COMMERCIAL VEHICLE BREAKDOWN &,
SHEFFIELD CITY COUNCIL,RESOURCES,15217,STADIA TECHNOLOGY PARK,6150,ELECTRICITY,2016-03-03,600986192,380.53,BRITISH GAS BUSINESS,,GAS COMPANIES,
SHEFFIELD CITY COUNCIL,RESOURCES,15213,CORPORATE MAIL,8570,POSTAGE & DELIVERY,2016-03-03,9051649269,8910.80,ROYAL MAIL GROUP LTD,,DELIVERY SERVICES,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-03-03,120697,450.33,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,10571,383.00,ROBERTS MOTOR BODIES LTD,,CAR BODY REPAIRS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,8980,357.00,GPG 2000 LTD,,CAR BODY REPAIRS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,30333,372.18,D B AUTO ELECTRICAL SUPPLIES,,"COMMERCIAL VEHICLE SERVICING,",
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,S5904S087,250.00,GME SPRINGS T/A GME MOTOR,,SPRING MNFRS & DISTRIBUTORS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,15992,322.14,RODDISONS RECOVERY,,COMMERCIAL VEHICLE BREAKDOWN &,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,14430146,560.03,LOOKERS FORD,,CAR DEALERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,15032600,286.26,LOOKERS FORD,,CAR DEALERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,228099,315.00,IVOR SEARLE  LIMITED,,ENGINE REBUILDING & RECONDITIO,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,10558,318.00,ROBERTS MOTOR BODIES LTD,,CAR BODY REPAIRS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,8973,633.00,GPG 2000 LTD,,CAR BODY REPAIRS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,8910,523.00,GPG 2000 LTD,,CAR BODY REPAIRS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,8976,274.00,GPG 2000 LTD,,CAR BODY REPAIRS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,8866,337.00,GPG 2000 LTD,,CAR BODY REPAIRS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,30020,637.50,D B AUTO ELECTRICAL SUPPLIES,,"COMMERCIAL VEHICLE SERVICING,",
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-03-03,122537,602.77,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-03-03,122530,1413.21,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-03-03,122539,576.00,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,122532,266.58,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,122533,807.20,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-03-03,122536,1001.71,F R SHARROCK LTD,,AGRICULTURAL ENGINEERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-03-03,14429704,450.30,LOOKERS FORD,,CAR DEALERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,7040,OTHER VEHICLE RUNNING COSTS,2016-03-03,14429696,494.08,LOOKERS FORD,,CAR DEALERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-03-03,S5876S087,250.00,GME SPRINGS T/A GME MOTOR,,SPRING MNFRS & DISTRIBUTORS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-03-03,S5842S087,250.00,GME SPRINGS T/A GME MOTOR,,SPRING MNFRS & DISTRIBUTORS,
SHEFFIELD CITY COUNCIL,RESOURCES,15133,STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2016-03-03,S5865S087,250.00,GME SPRINGS T/A GME MOTOR,,SPRING MNFRS & DISTRIBUTORS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2016-03-03,J1337392 151115,4025.14,REDACTED PERSONAL DATA,,EMPLOYMENT & RECRUITMENT AGENC,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2016-03-03,J1417736 070216,9625.10,SSA SOCIAL CARE & COMMUNITY SERVICES LTD,,EMPLOYMENT & RECRUITMENT AGENC,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-03-03,J1417736 070216,9535.52,SSA SOCIAL CARE & COMMUNITY SERVICES LTD,,EMPLOYMENT & RECRUITMENT AGENC,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2016-03-03,J1417736 070216,8604.16,SSA SOCIAL CARE & COMMUNITY SERVICES LTD,,EMPLOYMENT & RECRUITMENT AGENC,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,BLOCK CONTRACT,2016-03-03,J1417736 070216,833.12,SSA SOCIAL CARE & COMMUNITY SERVICES LTD,,EMPLOYMENT & RECRUITMENT AGENC,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-03-03,321430,945.84,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321431,945.84,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321432,1696.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321433,508.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321434,550.48,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-03-03,321434,497.52,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321435,940.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-03-03,321436,1304.50,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321437,832.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321438,621.85,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321439,508.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321440,508.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321441,616.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321444,675.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321445,702.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321455,1512.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321478,1048.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-03-03,321482,648.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-03-03,321487,697.96,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321532,972.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321559,891.84,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321574,540.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-03-03,321615,801.66,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9240,SUPPORTED LIVING CARE,2016-03-03,321650,832.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-03-03,99430/29,349.86,COMMUNITY HEALTH SHEFFIELD,,HOSPITALS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9240,SUPPORTED LIVING CARE,2016-03-03,316873,832.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,320891,756.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-03-03,321004,1724.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-03-03,321005,2264.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321011,1825.16,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321122,1782.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-03-03,321180,592.38,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-03-03,321203,756.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321204,810.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321205,2727.84,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321206,1499.34,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-03-03,321207,1593.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321208,2268.84,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321209,1120.50,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-03-03,321283,1616.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-03-03,321284,1778.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-03-03,321285,1102.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2016-03-03,321314,810.00,UNITED RESPONSE,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2016-03-03,3307,396.90,EARL MARSHALL GUEST HOUSE LTD,,GUEST HOUSES,
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2016-03-03,3315,396.90,EARL MARSHALL GUEST HOUSE LTD,,GUEST HOUSES,
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2016-03-03,3323,396.90,EARL MARSHALL GUEST HOUSE LTD,,GUEST HOUSES,
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2016-03-03,4886,3800.00,TWENTY FOUR SEVEN,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,39084,NORTH SA - CIN S17,9270,CARELEAVERS INDEPENDENT LIVING,2016-03-03,RK/09,339.60,KATE SALINSKY TRAINING,,TRAINING CONSULTANTS,
SHEFFIELD CITY COUNCIL,CYPF,39239,WEST SA - LAC,9440,LOOKED AFTER CHILDREN,2016-03-03,WSE 00290,440.00,WELCARE SECURE ESCORTS LTD,,MINI BUSES - HIRE & LEASING,
SHEFFIELD CITY COUNCIL,CYPF,39084,NORTH SA - CIN S17,9270,CARELEAVERS INDEPENDENT LIVING,2016-03-03,11213,370.00,MAZEHILL NURSERY,,NURSERIES & CRECHES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,4260,RESIDENTIAL COSTS RECOVERED,2016-03-03,J1376935 310116,941.97,WHISTON HALL RESIDENTIAL HOME,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1403999 280216,1496.00,WHISTON HALL RESIDENTIAL HOME,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2016-03-03,J1404059 280216,2002.80,UNITED HEALTH LTD,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1404176 280216,4093.88,FREEMAN COLLEGE,,SCHOOLS & COLLEGES - FURTHER E,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427583 270316,1704.56,ASHFIELD CARE LIMITED,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427583 270316,1382.44,ASHFIELD CARE LIMITED,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427583 270316,2960.96,ASHFIELD CARE LIMITED,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427609 270316,4964.00,THE WHITE HOUSE CARE HOME,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427613 270316,1496.00,WHISTON HALL RESIDENTIAL HOME,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427618 270316,3056.56,WHITWELL PARK CARE HOME (WHITWELL PARK),,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427636 270316,9288.00,REGAL CARE TRADING LTD,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427636 270316,1633.20,REGAL CARE TRADING LTD,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427636 270316,22716.00,REGAL CARE TRADING LTD,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427640 270316,5350.12,UNITED RESPONSE(GATESHEAD),,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427648 270316,16808.00,WHITE ROSE COURT RES HOME,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427660 270316,31554.08,WILLOWBECK CARE CENTRE,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2016-03-03,J1427660 270316,4634.84,WILLOWBECK CARE CENTRE,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427660 270316,38329.60,WILLOWBECK CARE CENTRE,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427662 270316,3464.00,TAPTONHOLME,,RESIDENTIAL CARE HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427664 270316,5398.56,WESTBOURNE HOUSE,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2016-03-03,J1427664 270316,1604.00,WESTBOURNE HOUSE,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427664 270316,23651.00,WESTBOURNE HOUSE,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427666 270316,1600.00,NEWFIELD NURSING HOME,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427666 270316,31098.29,NEWFIELD NURSING HOME,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427667 270316,4102.86,NORTHFIELD NURSING HOME,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427667 270316,28628.83,NORTHFIELD NURSING HOME,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427669 270316,8358.60,CRAEGMOOR WOODTHORPE LODGE,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427671 270316,6088.00,CRAEGMOOR  - RICHMOND HEIGHTS,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-03-03,J1427671 270316,40425.29,CRAEGMOOR  - RICHMOND HEIGHTS,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427676 270316,6297.28,TTCC LTD,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2016-03-03,J1427679 270316,24157.12,NORSACA TRADING,,ESTATE AGENTS,
