Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2017-03-22,4174349,J1831224,1914.80,REDACTED PERSONAL DATA,437121,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174350,J1831224,399.36,REDACTED PERSONAL DATA,437122,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2017-03-22,4174351,J1831224,852.88,REDACTED PERSONAL DATA,437265,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174352,J1831224,413.04,REDACTED PERSONAL DATA,437497,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174353,J1831224,2480.00,REDACTED PERSONAL DATA,437746,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174354,J1831224,2473.96,REDACTED PERSONAL DATA,437750,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174355,J1831224,665.76,REDACTED PERSONAL DATA,437775,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174356,J1831224,1035.32,REDACTED PERSONAL DATA,437783,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174357,J1831224,2587.84,REDACTED PERSONAL DATA,438412,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174358,J1831224,1359.72,REDACTED PERSONAL DATA,438719,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174359,J1831224,905.00,REDACTED PERSONAL DATA,438799,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174361,J1831224,2081.84,REDACTED PERSONAL DATA,439501,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174363,J1831224,417.28,REDACTED PERSONAL DATA,440133,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174364,J1831224,3796.28,REDACTED PERSONAL DATA,440803,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174364,J1831224,566.16,REDACTED PERSONAL DATA,440803,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174365,J1831224,1080.00,REDACTED PERSONAL DATA,442238,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174366,J1831224,601.92,REDACTED PERSONAL DATA,442522,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174367,J1831224,364.64,REDACTED PERSONAL DATA,442531,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174368,J1831224,542.64,REDACTED PERSONAL DATA,443816,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174369,J1831224,370.24,REDACTED PERSONAL DATA,443823,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174370,J1831224,3899.96,REDACTED PERSONAL DATA,444013,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174371,J1831224,527.52,REDACTED PERSONAL DATA,444081,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174372,J1831224,5726.76,REDACTED PERSONAL DATA,444602,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174372,J1831224,1498.32,REDACTED PERSONAL DATA,444602,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174373,J1831224,4693.76,REDACTED PERSONAL DATA,444604,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174374,J1831224,600.00,REDACTED PERSONAL DATA,444758,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174375,J1831224,1026.36,REDACTED PERSONAL DATA,445409,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174376,J1831224,461.08,REDACTED PERSONAL DATA,447683,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174377,J1831224,1091.44,REDACTED PERSONAL DATA,448290,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174378,J1831224,869.12,REDACTED PERSONAL DATA,449408,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174379,J1831224,721.08,REDACTED PERSONAL DATA,449409,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174380,J1831224,1667.88,REDACTED PERSONAL DATA,449622,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174381,J1831224,253.72,REDACTED PERSONAL DATA,449679,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174382,J1831224,475.96,REDACTED PERSONAL DATA,450896,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174383,J1831224,1342.04,REDACTED PERSONAL DATA,450958,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174384,J1831224,3476.08,REDACTED PERSONAL DATA,452034,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2017-03-22,4174385,J1831224,1768.00,REDACTED PERSONAL DATA,452131,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2017-03-22,4174386,J1831224,657.20,REDACTED PERSONAL DATA,452238,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174387,J1831224,2125.32,REDACTED PERSONAL DATA,452355,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174387,J1831224,424.24,REDACTED PERSONAL DATA,452355,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174388,J1831224,319.12,REDACTED PERSONAL DATA,453069,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174389,J1831224,298.16,REDACTED PERSONAL DATA,453488,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174394,J1831224,538.48,REDACTED PERSONAL DATA,456146,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174395,J1831224,1656.40,REDACTED PERSONAL DATA,456446,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174396,J1831224,747.08,REDACTED PERSONAL DATA,456547,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174397,J1831224,1230.16,REDACTED PERSONAL DATA,457254,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174398,J1831224,707.88,REDACTED PERSONAL DATA,457550,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174399,J1831224,1148.00,REDACTED PERSONAL DATA,458010,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,48007,PUBLIC HEALTH DIRECT PAYMENTS,9190,FUNDED HOME SUPPORT,2017-03-22,4174400,J1831224,2846.68,REDACTED PERSONAL DATA,459428,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174401,J1831224,3402.08,REDACTED PERSONAL DATA,461241,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2017-03-22,4174402,J1831224,2680.20,REDACTED PERSONAL DATA,461735,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174403,J1831224,387.32,REDACTED PERSONAL DATA,461739,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174404,J1831224,278.84,REDACTED PERSONAL DATA,461838,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174405,J1831224,698.40,REDACTED PERSONAL DATA,462034,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174406,J1831224,394.80,REDACTED PERSONAL DATA,462035,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174407,J1831224,2058.12,REDACTED PERSONAL DATA,462312,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174408,J1831224,1009.72,REDACTED PERSONAL DATA,462403,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174409,J1831224,384.76,REDACTED PERSONAL DATA,462526,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174410,J1831224,2830.56,REDACTED PERSONAL DATA,462876,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174411,J1831224,1250.20,REDACTED PERSONAL DATA,463030,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174412,J1831224,2520.00,REDACTED PERSONAL DATA,464762,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174413,J1831224,589.12,REDACTED PERSONAL DATA,464769,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174414,J1831224,1365.32,REDACTED PERSONAL DATA,464843,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174416,J1831224,3505.16,REDACTED PERSONAL DATA,465987,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174417,J1831224,672.32,REDACTED PERSONAL DATA,466620,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174419,J1831224,763.32,REDACTED PERSONAL DATA,466703,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174420,J1831224,448.52,REDACTED PERSONAL DATA,468946,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174421,J1831224,605.32,REDACTED PERSONAL DATA,468992,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174422,J1831224,2120.32,REDACTED PERSONAL DATA,471131,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174423,J1831224,305.44,REDACTED PERSONAL DATA,471151,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174425,J1831224,340.28,REDACTED PERSONAL DATA,471156,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174426,J1831224,1552.16,REDACTED PERSONAL DATA,471305,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174427,J1831224,2643.56,REDACTED PERSONAL DATA,471321,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2017-03-22,4174427,J1831224,675.12,REDACTED PERSONAL DATA,471321,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174428,J1831224,13157.88,REDACTED PERSONAL DATA,471401,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174429,J1831224,413.00,REDACTED PERSONAL DATA,471576,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2017-03-22,4174430,J1831224,252.68,REDACTED PERSONAL DATA,472405,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2017-03-22,4174431,J1831224,252.68,REDACTED PERSONAL DATA,472406,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2017-03-22,4174432,J1831224,319.16,REDACTED PERSONAL DATA,472562,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174433,J1831224,7328.92,REDACTED PERSONAL DATA,472796,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174433,J1831224,399.88,REDACTED PERSONAL DATA,472796,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174434,J1831224,1067.08,REDACTED PERSONAL DATA,473167,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174435,J1831224,569.40,REDACTED PERSONAL DATA,473353,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2017-03-22,4174436,J1831224,746.88,REDACTED PERSONAL DATA,474088,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174436,J1831224,2389.12,REDACTED PERSONAL DATA,474088,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174437,J1831224,802.36,REDACTED PERSONAL DATA,474836,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2017-03-22,4174438,J1831224,4485.64,REDACTED PERSONAL DATA,475431,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174439,J1831224,828.16,REDACTED PERSONAL DATA,475813,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174440,J1831224,1505.20,REDACTED PERSONAL DATA,475815,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174440,J1831224,405.60,REDACTED PERSONAL DATA,475815,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174441,J1831224,2202.08,REDACTED PERSONAL DATA,476953,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-03-22,4174442,J1831224,407.68,REDACTED PERSONAL DATA,477213,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174442,J1831224,793.96,REDACTED PERSONAL DATA,477213,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174443,J1831224,570.72,REDACTED PERSONAL DATA,477691,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2017-03-22,4174444,J1831224,7407.40,REDACTED PERSONAL DATA,480078,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174445,J1831224,3808.16,REDACTED PERSONAL DATA,481369,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174446,J1831224,973.16,REDACTED PERSONAL DATA,482364,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174447,J1831224,1504.92,REDACTED PERSONAL DATA,483029,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174448,J1831224,1490.04,REDACTED PERSONAL DATA,483510,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174449,J1831224,4424.32,REDACTED PERSONAL DATA,483754,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2017-03-22,4174450,J1831224,1300.20,REDACTED PERSONAL DATA,484252,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174450,J1831224,3310.60,REDACTED PERSONAL DATA,484252,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174451,J1831224,841.52,REDACTED PERSONAL DATA,484652,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174452,J1831224,722.60,REDACTED PERSONAL DATA,485034,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-03-22,4174453,J1831224,343.04,REDACTED PERSONAL DATA,485348,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2017-03-22,4174454,J1831224,836.52,REDACTED PERSONAL DATA,485418,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-03-22,4174455,J1831224,2047.16,REDACTED PERSONAL DATA,485669,Social Community Care,CAREFIRST DIRECT PAYMENTS
