Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-07-23,601120011,930.00,0.00,930.00,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2014-07-24,601120851,576.24,0.00,576.24,Adullam Homes,Children's Services,Children Act-Sect 17
Salford City Council,2014-07-24,601120910,576.24,0.00,576.24,Adullam Homes,Children's Services,Children Act-Sect 17
Salford City Council,2014-07-24,1600511823,7750.00,0.00,7750.00,Aim Habonim,Children's Services,Pupil Assistance
Salford City Council,2014-07-24,601120783,9731.00,0.00,9731.00,Alternative Futures Group Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-07-24,1600510048,8992.80,1498.80,7494.00,Anthony Collins Solicitors Llp,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-24,1600510756,597.60,99.60,498.00,Arco Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-24,1600511836,3942.86,0.00,3942.86,Barnardos North West,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,1600511326,713.16,118.86,594.30,Berkeley Scott Ltd,Children's Services,Agency Fees
Salford City Council,2014-07-24,601120563,513.50,79.00,434.50,Bradshaw International,Capital Expenditure,Disturbance Payments
Salford City Council,2014-07-24,601120916,513.50,79.00,434.50,Bradshaw International,Capital Expenditure,Disturbance Payments
Salford City Council,2014-07-24,601120917,513.50,79.00,434.50,Bradshaw International,Capital Expenditure,Disturbance Payments
Salford City Council,2014-07-24,1600511873,911.42,151.90,759.52,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600511874,928.78,154.80,773.98,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600511896,3291.65,548.61,2743.04,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,601119834,3343.57,0.00,3343.57,Care & Support Initiative,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-07-24,1600509950,1370.92,228.48,1142.44,Cia 2000 Ltd,Sustainable Regeneration,UV Light/Fire
Salford City Council,2014-07-24,1600510169,1425.00,0.00,1425.00,Classic Foster Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,1600510314,1500.00,0.00,1500.00,Classic Foster Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,601119465,1799.60,0.00,1799.60,Community Integrated Care,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-24,601120919,3217.24,0.00,3217.24,Creative Support Limited,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-24,601120920,3217.24,0.00,3217.24,Creative Support Limited,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-24,601120921,5874.96,0.00,5874.96,Creative Support Limited,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-24,601120922,5874.96,0.00,5874.96,Creative Support Limited,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-24,1600510934,4938.06,823.01,4115.05,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-24,1600510853,5329.32,888.22,4441.10,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-24,1600510163,3492.35,582.06,2910.29,Drive Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-24,601120913,2501.16,119.10,2382.06,Edf Energy 1 Ltd,Sustainable Regeneration,Electricity
Salford City Council,2014-07-24,601120885,1478.55,0.00,1478.55,Empower Housing Association,"Community, Health & Social Care",Contingency
Salford City Council,2014-07-24,1600511144,1563.73,260.64,1303.09,F. R. Sharrock Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-24,1600509983,695.18,0.00,695.18,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,1600511871,13710.00,0.00,13710.00,Footsteps A Path To Change Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,1600509957,3428.57,0.00,3428.57,Foster Cares Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,1600510113,3428.57,0.00,3428.57,Foster Cares Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,1600509861,5142.86,0.00,5142.86,Foster Cares Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,601120882,2480.40,413.40,2067.00,Frank Beirne Fabric Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600511903,2180.40,363.40,1817.00,Hags - Smp Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,601119468,3330.74,0.00,3330.74,Home Focus,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-24,601120893,4496.73,0.00,4496.73,Lark Hill Day Nursery Ltd,Children's Services,Grants
Salford City Council,2014-07-24,601120928,864.00,144.00,720.00,Marmion (Taxis),Children's Services,Travel & Subsistence
Salford City Council,2014-07-24,601120529,900.00,0.00,900.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-24,1600509952,4896.00,816.00,4080.00,Morris & Alexander Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-24,1600511847,2294.40,382.40,1912.00,Northgate Information Solutions,Customer and Support Services,Computer Software
Salford City Council,2014-07-24,1600510905,808.00,3.00,805.00,Partridge And Print Ltd,Children's Services,Training expenses
Salford City Council,2014-07-24,1600510155,4251.34,0.00,4251.34,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-07-24,1600510019,4070.40,678.40,3392.00,Pivotell,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600510897,1800.00,300.00,1500.00,Prestige Fabrications (Uk) Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-24,1600506609,20000.00,0.00,20000.00,Pure Innovations Ltd,"Community, Health & Social Care",Supp Employment Pays
Salford City Council,2014-07-24,601120859,742.50,123.75,618.75,Quayside Care Ltd,Children's Services,Manned Security Serv
Salford City Council,2014-07-24,601120593,727.20,121.20,606.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-07-24,601120884,727.20,121.20,606.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-07-24,601120886,727.20,121.20,606.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-07-24,601120883,1530.00,255.00,1275.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-07-24,601120887,1530.00,255.00,1275.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-07-24,601120596,3840.00,640.00,3200.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-07-24,1600510015,1176.00,196.00,980.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-07-24,1600510166,3564.00,594.00,2970.00,Rbs Invoice Finance Limited,Environment and Community Safety,del'd kitchen formul
Salford City Council,2014-07-24,1600509935,3570.00,595.00,2975.00,Rbs Invoice Finance Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600509996,5550.00,925.00,4625.00,Rbs Invoice Finance Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600509933,5664.00,944.00,4720.00,Rbs Invoice Finance Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600509932,6300.00,1050.00,5250.00,Rbs Invoice Finance Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600509934,6300.00,1050.00,5250.00,Rbs Invoice Finance Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600509930,6390.00,1065.00,5325.00,Rbs Invoice Finance Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,6001600122,1211.32,0.00,1211.32,Redacted Data,Children's Services,Cont Care Allowance
Salford City Council,2014-07-24,601120903,2062.64,0.00,2062.64,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-24,601120896,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-24,601120909,2750.00,0.00,2750.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-24,1600508978,2310.00,0.00,2310.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-24,601120315,8722.00,0.00,8722.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-24,601119373,1106.00,0.00,1106.00,Redacted Data,"Community, Health & Social Care",Rents
Salford City Council,2014-07-24,1600510225,19289.12,3214.86,16074.26,S & W Tlp Education Partnership Ltd,Capital Expenditure,Capital Expenses
Salford City Council,2014-07-24,1600511832,125940.14,20990.02,104950.12,S & W Tlp Education Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2014-07-24,1600510220,194281.65,32380.27,161901.38,S & W Tlp Education Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2014-07-24,1600511830,46266.08,7711.01,38555.07,S & W Tlp Education Partnership Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-07-24,1600511831,69202.08,11533.68,57668.40,S & W Tlp Education Partnership Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-07-24,1600511336,11366.40,1894.40,9472.00,S & W Tlp Education Partnership Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-07-24,1600511407,2216.74,369.46,1847.28,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-24,1600510029,4160.00,0.00,4160.00,Salford City College,Children's Services,Pupil Assistance
Salford City Council,2014-07-24,601120949,1010.00,40.00,970.00,Salford Community Leisure Ltd,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-07-24,601120872,971.75,0.00,971.75,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Rents
Salford City Council,2014-07-24,601120361,15270.00,2545.00,12725.00,Sector Treasury Services Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2014-07-24,1600509915,1044.00,174.00,870.00,Strand Refrigeration,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,601120797,10607.23,1767.87,8839.36,Sure Maintenance,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-24,6001600305,2011.40,0.00,2011.40,Redacted Data,Children's Services,Fost. Prnt Skll Pay
Salford City Council,2014-07-24,1600510023,594.44,0.00,594.44,Transport For Greater Manchester,Customer and Support Services,Travel & Subsistence
Salford City Council,2014-07-24,1600510016,1360.00,0.00,1360.00,Transport For Greater Manchester,Customer and Support Services,Travel & Subsistence
Salford City Council,2014-07-24,601120803,1797.10,299.52,1497.58,Virgin Media,Customer and Support Services,Broadband services
Salford City Council,2014-07-24,601120815,8238.90,1373.15,6865.75,Virgin Media,Customer and Support Services,Lease line rentals
Salford City Council,2014-07-24,601120813,540.00,90.00,450.00,Virgin Media,Customer and Support Services,Lease line rentals
Salford City Council,2014-07-24,601120811,1059.20,176.53,882.67,Virgin Media,Customer and Support Services,Telephones & Fax
Salford City Council,2014-07-24,601120805,8952.72,1492.12,7460.60,Virgin Media,Customer and Support Services,Telephones & Fax
Salford City Council,2014-07-24,1600509942,6371.75,1061.96,5309.79,Vision Commercial Kitchens Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,1600509944,6610.45,1101.74,5508.71,Vision Commercial Kitchens Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-24,601120834,930.00,0.00,930.00,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2014-07-25,601120544,3110.00,0.00,3110.00,Abc Coach Limited,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,1600510670,524.76,87.46,437.30,Acas Pneumatic Controls,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-25,601119960,1149.96,191.66,958.30,Adullam Homes,Children's Services,Children Act-Sect 17
Salford City Council,2014-07-25,601121051,2633.90,0.00,2633.90,Adullam Homes,Customer and Support Services,VAT Adjustment
Salford City Council,2014-07-25,1600510496,7290.00,0.00,7290.00,Agr Care Services,Children's Services,Payts to Agencies
Salford City Council,2014-07-25,1600510485,1200.00,200.00,1000.00,Apem Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-07-25,1600510273,4183.40,697.23,3486.17,Apem Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-07-25,1600510937,1023.60,170.60,853.00,Aspull Electrical Services Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-07-25,1600510938,1728.00,288.00,1440.00,Aspull Electrical Services Ltd,Sustainable Regeneration,UV Prog Rep
Salford City Council,2014-07-25,1600510479,586.75,97.81,488.94,Axminster Power Tool Centre,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-25,1600510472,1922.15,320.35,1601.80,Axminster Power Tool Centre,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-25,1600510834,12327.32,2041.75,10285.57,Axminster Power Tool Centre,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-25,601119470,506.85,0.00,506.85,BGC Brokers,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2014-07-25,1600511239,689.47,114.91,574.56,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-25,1600511240,889.49,148.25,741.24,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-07-25,fgyiwnhns,529.78,19.75,510.03,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-07-25,wzkorwrrd,685.05,19.30,665.75,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-07-25,1600510052,745.30,124.22,621.08,Bt Global Services Solutions,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-07-25,1600510596,3487.50,0.00,3487.50,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-25,601119886,759.50,0.00,759.50,Compass Fostering Nw Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-25,601120555,712.80,0.00,712.80,Comus Auto Cabs,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120016,1311.43,0.00,1311.43,Creative Support Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-07-25,1600510805,1118.46,186.41,932.05,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-25,1600511038,509.23,84.87,424.36,Dick Leigh,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-25,601120542,787.50,131.25,656.25,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120539,888.00,148.00,740.00,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120545,1015.05,169.17,845.88,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120536,1034.11,172.35,861.76,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120541,1074.24,179.04,895.20,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120543,1133.56,188.92,944.64,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120540,1512.00,252.00,1260.00,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120538,1753.20,292.20,1461.00,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120546,1152.00,192.00,960.00,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120552,1230.00,0.00,1230.00,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120554,1260.00,0.00,1260.00,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120553,1290.00,0.00,1290.00,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120551,1296.00,216.00,1080.00,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120549,1343.66,223.94,1119.72,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120548,1473.02,245.50,1227.52,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120547,1499.40,249.90,1249.50,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120550,2111.76,351.96,1759.80,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,1600511470,4800.00,0.00,4800.00,Federation Of Jewish Services,Children's Services,Grants - External
Salford City Council,2014-07-25,1600511215,803.57,0.00,803.57,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2014-07-25,1600511974,7438.50,0.00,7438.50,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2014-07-25,601121065,4000.00,0.00,4000.00,Fp Teleset Data Group,Customer and Support Services,Postage
Salford City Council,2014-07-25,1600510331,705.48,117.58,587.90,Gerald Simonds Healthcare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-25,601121018,11000.00,0.00,11000.00,Horwich Cohen Coghlan Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-25,601119452,618.08,0.00,618.08,Icap Europe Limited,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2014-07-25,1600511211,528.84,88.14,440.70,Integrated Water Services,Sustainable Regeneration,UV Tank Clean
Salford City Council,2014-07-25,1600509990,1188.00,198.00,990.00,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-25,1600509984,2102.40,350.40,1752.00,James Leckey Design Ltd,"Community, Health & Social Care",Epuipment-paediatric
Salford City Council,2014-07-25,601120350,600.00,0.00,600.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120346,840.00,0.00,840.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120348,945.00,0.00,945.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,1600510892,643.93,107.32,536.61,Johnston Sweepers Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-07-25,1600510588,750.00,0.00,750.00,Lark Hill Day Nursery Ltd,Children's Services,Day Care
Salford City Council,2014-07-25,1600511513,601.88,27.09,574.79,Ma (Uk) Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-25,601121007,3000.00,0.00,3000.00,Manchester Metronet Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-07-25,601121010,3000.00,0.00,3000.00,Manchester Metronet Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-07-25,601120927,1080.00,180.00,900.00,Marmion (Taxis),Children's Services,Travel & Subsistence
Salford City Council,2014-07-25,1600510889,1984.00,0.00,1984.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Travel Expenses
Salford City Council,2014-07-25,601120332,1322.00,0.00,1322.00,Mead Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601121087,1212.00,0.00,1212.00,Mta Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-25,601121088,2620.00,0.00,2620.00,Mta Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-25,601120979,10269.00,0.00,10269.00,Nhs Property Services Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-07-25,1600509997,3480.00,580.00,2900.00,No Graffiti  Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-07-25,601121048,978.00,163.01,814.99,Novotel Manchester West,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-25,601120341,1800.00,0.00,1800.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,1600510036,1733.59,288.93,1444.66,Pressure Coolers Ltd,Customer and Support Services,Provisions
Salford City Council,2014-07-25,1600510011,1378.15,229.69,1148.46,Prism Medical Uk,"Community, Health & Social Care",Equipment-special
Salford City Council,2014-07-25,601120860,630.00,105.00,525.00,Quayside Care Ltd,Children's Services,Manned Security Serv
Salford City Council,2014-07-25,601121041,727.20,121.20,606.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-07-25,601121040,1530.00,255.00,1275.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-07-25,601121006,789.98,0.00,789.98,Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2014-07-25,6001602301,520.19,0.00,520.19,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602097,1055.70,0.00,1055.70,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602109,2525.00,0.00,2525.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602051,2817.14,0.00,2817.14,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602073,3660.62,0.00,3660.62,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602078,3896.10,0.00,3896.10,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602087,6062.58,0.00,6062.58,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602082,6467.62,0.00,6467.62,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602115,7497.00,0.00,7497.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602120,8418.02,0.00,8418.02,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602126,13677.15,0.00,13677.15,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602067,27710.34,0.00,27710.34,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,6001602104,29456.58,0.00,29456.58,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-25,601121017,2583.40,0.00,2583.40,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-25,601121016,1000.00,0.00,1000.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-25,601121045,2750.00,0.00,2750.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-25,1600510360,2250.00,0.00,2250.00,Redacted Data,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-25,1600511549,10838.40,1806.40,9032.00,Redacted Data,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-25,601120556,1470.00,0.00,1470.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120345,5254.00,0.00,5254.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120368,20446.78,0.00,20446.78,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120295,882.00,0.00,882.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120557,1008.00,0.00,1008.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120558,1596.00,0.00,1596.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120994,546.00,0.00,546.00,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-07-25,601121001,937.35,0.00,937.35,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-07-25,601120997,1766.36,0.00,1766.36,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-07-25,601121005,659.00,0.00,659.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-25,601120993,700.00,0.00,700.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-25,601121029,2000.00,0.00,2000.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-25,1600510636,10709.00,0.00,10709.00,Rossendale School Priory,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-07-25,1600511401,17412.00,0.00,17412.00,Rossendale School Priory,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-07-25,1600510484,10709.00,0.00,10709.00,Rossendale Special School,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-07-25,1600510334,18609.91,3101.65,15508.26,S & W Tlp Education Partnership Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-07-25,1600511499,195436.80,32572.80,162864.00,S & W Tlp Education Partnership Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-07-25,1600511978,12507.87,2084.65,10423.22,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-25,1600512038,7913.39,0.00,7913.39,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-25,1600512031,9547.00,0.00,9547.00,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-25,1600512037,10338.22,0.00,10338.22,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-25,1600512030,18878.70,3146.45,15732.25,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-25,601119958,2527.20,421.20,2106.00,Saltax Ltd,Children's Services,Transport
Salford City Council,2014-07-25,1600510031,1216.50,202.75,1013.75,Sarabec Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-25,1600512077,9592.80,1598.80,7994.00,Schofield & Sons Ltd,Children's Services,Electricity
Salford City Council,2014-07-25,1600510298,2256.00,376.00,1880.00,Sunrise Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-25,601121079,814.80,135.80,679.00,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2014-07-25,1600511204,15107.10,0.00,15107.10,Timeout Homes Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-25,1600508979,1032.00,172.00,860.00,Tis Limited,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-07-25,601120296,1296.00,0.00,1296.00,Transport Management & Co Minibus,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120298,1296.00,0.00,1296.00,Transport Management & Co Minibus,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120305,1350.00,0.00,1350.00,Transport Management & Co Minibus,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,601120299,1680.00,0.00,1680.00,Transport Management & Co Minibus,Children's Services,Pupil Assistance
Salford City Council,2014-07-25,1600511881,948.00,158.00,790.00,Tribune Avs Ltd,Sustainable Regeneration,Security Sys R & Mnt
Salford City Council,2014-07-25,601119464,3121.20,520.20,2601.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2014-07-25,1600511297,1320.00,220.00,1100.00,Trinity Mirror Publishing Ltd,Office of the Chief Executive,Marketing/Publicity
Salford City Council,2014-07-25,601119453,2016.44,0.00,2016.44,Tullett Prebon (Uk) Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2014-07-25,601121044,3000.00,0.00,3000.00,Unitel One Source Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-07-25,601121046,3000.00,0.00,3000.00,Unitel One Source Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-07-25,601121012,1399.97,0.00,1399.97,Voisis Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-07-28,601119488,10186.00,0.00,10186.00,After Care (Nw) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510079,602.92,100.49,502.43,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2014-07-28,1600510265,1940.38,0.00,1940.38,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-28,1600510065,3081.20,0.00,3081.20,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
