Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-08-20,601123016,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-08-20,601123038,4000.00,0.00,4000.00,Eccles Festival Committee,Sustainable Regeneration,Grants
Salford City Council,2014-08-20,601123042,4362.94,0.00,4362.94,Enterprise Rent A Car Uk Ltd,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-20,601122913,4426.80,737.80,3689.00,Central Cars  & Buses,Children's Services,Pupil Assistance
Salford City Council,2014-08-20,601123021,4673.35,0.00,4673.35,Langdon Community,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-20,601122912,4798.80,799.80,3999.00,Central Cars  & Buses,Children's Services,Pupil Assistance
Salford City Council,2014-08-20,601123037,5300.00,0.00,5300.00,Bott & Co,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-20,601123017,6000.00,0.00,6000.00,Boothstown Village Hall Assoc,Capital Expenditure,Works & Building
Salford City Council,2014-08-20,601122931,6965.00,0.00,6965.00,Lifeways Community Care,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-20,601122929,7661.50,0.00,7661.50,Lifeways Community Care,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-20,601123117,7800.00,0.00,7800.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-20,orylibhmx,8496.00,0.00,8496.00,Cliffe Enterprise,Customer and Support Services,Printing & Photocopying
Salford City Council,2014-08-20,601122949,8800.00,0.00,8800.00,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-20,601122950,9025.00,0.00,9025.00,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-20,1600511250,12495.60,2082.60,10413.00,David Stanley Transport & Stanley,Capital Expenditure,Works & Building
Salford City Council,2014-08-20,601122933,12885.25,0.00,12885.25,Lifeways Community Care,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-20,601123031,15000.00,0.00,15000.00,Gws Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-20,601122977,15912.00,0.00,15912.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-20,601123027,17713.49,0.00,17713.49,Redacted Data,"Community, Health & Social Care",Money in Possession
Salford City Council,2014-08-20,601122975,23868.00,0.00,23868.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-20,1600511944,24348.00,4058.00,20290.00,Ssi Schaefer Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2014-08-20,1600514082,25327.68,4221.28,21106.40,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-20,1600512125,26700.05,4450.01,22250.04,Nhs Greater Manchester Csu,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-20,1600512780,33960.25,0.00,33960.25,Penderels Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-20,1600514079,44114.70,7352.45,36762.25,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2014-08-20,601122976,57283.20,0.00,57283.20,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-20,1600514204,324509.89,54084.98,270424.91,Liquid Roofing Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-21,1600513478,525.60,87.60,438.00,Ssi Schaefer Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2014-08-21,601123154,526.80,87.80,439.00,Blackline Private Hire,"Community, Health & Social Care",Travel & Subsistence
Salford City Council,2014-08-21,601121500,540.88,10.25,530.63,Brakes Quality Food,"Community, Health & Social Care",Provisions
Salford City Council,2014-08-21,1600514267,589.44,98.24,491.20,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-21,1600513763,600.00,0.00,600.00,Bizziekids,Children's Services,Day Care
Salford City Council,2014-08-21,601123155,681.60,113.60,568.00,Blackline Private Hire,"Community, Health & Social Care",Travel & Subsistence
Salford City Council,2014-08-21,601123147,720.00,120.00,600.00,Quayside Care Ltd,Children's Services,Travel Expenses
Salford City Council,2014-08-21,601122446,727.20,121.20,606.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-08-21,uvdlcuepu,738.00,0.00,738.00,Hmcourts-Service.G,Customer and Support Services,Legal Fees
Salford City Council,2014-08-21,pekvurtdw,762.00,0.00,762.00,Ayres Violins,Children's Services,Equipment Purchase
Salford City Council,2014-08-21,1600512654,829.08,0.00,829.08,Salford Foyer,Children's Services,Rents
Salford City Council,2014-08-21,1600513618,840.00,140.00,700.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-08-21,1600514268,841.44,140.24,701.20,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-21,1600514259,845.50,0.00,845.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-21,1600513996,948.00,158.00,790.00,Strand Refrigeration,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-21,1600512671,1008.00,168.00,840.00,Strand Refrigeration,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-21,1600513371,1008.00,168.00,840.00,Strand Refrigeration,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-21,1600512863,1085.76,180.96,904.80,Concept Oils Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-21,1600513089,1215.28,202.55,1012.73,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-21,1600513097,1215.28,202.55,1012.73,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-21,1600512651,1350.00,0.00,1350.00,Redacted Data,Children's Services,Other Prof Fees
Salford City Council,2014-08-21,1600513955,1425.00,0.00,1425.00,Classic Foster Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-21,1600512186,1563.60,260.60,1303.00,Drive Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-21,601122343,1650.00,0.00,1650.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-21,1600512588,2000.00,0.00,2000.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-21,1600513433,2356.00,0.00,2356.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Travel Expenses
Salford City Council,2014-08-21,601123150,2540.64,0.00,2540.64,Compass Fostering Nw Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-21,1600512567,2790.00,465.00,2325.00,Rbs Invoice Finance Limited,Environment and Community Safety,del'd kitchen formul
Salford City Council,2014-08-21,601122717,2907.00,0.00,2907.00,Warrington & Halton Nhs Ft,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-21,1600512576,2910.00,485.00,2425.00,Rbs Invoice Finance Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-21,1600512728,3150.00,525.00,2625.00,Computer Futures Solutions,Customer and Support Services,Consult/Contractors
Salford City Council,2014-08-21,601123148,3160.82,526.80,2634.02,Balfour Beatty Civil,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-21,601123136,3235.71,0.00,3235.71,Care & Support Initiative,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-08-21,1600512673,3566.92,0.00,3566.92,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-21,1600513342,3813.00,635.50,3177.50,Ps Consultants,Sustainable Regeneration,Consult/Contractors
Salford City Council,2014-08-21,1600512735,3928.25,0.00,3928.25,First Manchester Ltd,Children's Services,Children Act-Sect 23
Salford City Council,2014-08-21,601122471,4020.00,0.00,4020.00,Abc Coach Limited,Children's Services,Pupil Assistance
Salford City Council,2014-08-21,1600513465,6747.57,0.00,6747.57,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-21,1600513146,7934.01,1322.34,6611.67,C Owens (Builders & Contractors) Lt,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-21,1600512772,8182.91,0.00,8182.91,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-21,1600513150,8244.28,1374.05,6870.23,C Owens (Builders & Contractors) Lt,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-21,1600512066,8448.00,1408.00,7040.00,Just Checking Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-21,1600513467,8512.67,0.00,8512.67,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-21,1600512653,8625.85,0.00,8625.85,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-21,1600513144,8766.38,1461.07,7305.31,C Owens (Builders & Contractors) Lt,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-21,1600513431,9641.28,1606.88,8034.40,Ssi Schaefer Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2014-08-21,1600513466,9984.18,0.00,9984.18,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-21,1600513471,10690.03,0.00,10690.03,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-21,1600514008,10690.03,0.00,10690.03,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-21,1600512063,11616.00,1936.00,9680.00,Ssi Schaefer Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2014-08-21,601122497,18404.95,0.00,18404.95,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-21,1600512387,133056.00,22176.00,110880.00,Ingeus Uk Limited,Customer and Support Services,Payts to Agencies
Salford City Council,2014-08-22,1600512442,522.00,87.00,435.00,Chubb Systems Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-22,1600513637,524.24,87.37,436.87,J Fletcher Engineers Ltd,Sustainable Regeneration,Internet
Salford City Council,2014-08-22,1600513423,550.72,91.79,458.93,J. Handford & Sons Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2014-08-22,601123180,555.21,92.43,462.78,Itl North East Ltd,Capital Expenditure,Invoice holding a/c
Salford City Council,2014-08-22,ffpqjmwny,663.26,11.02,652.24,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-08-22,601122455,672.00,0.00,672.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-22,601121967,691.29,115.22,576.07,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,601122406,693.50,0.00,693.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,601122845,706.39,117.73,588.66,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-22,1600512220,723.00,120.50,602.50,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2014-08-22,jzerhuwjo,728.00,0.00,728.00,Circle Online,Customer and Support Services,Works & Building
Salford City Council,2014-08-22,601122035,741.00,0.00,741.00,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,1600512454,768.61,128.10,640.51,Prism Medical Uk,"Community, Health & Social Care",Equipment-special
Salford City Council,2014-08-22,1600512432,786.60,0.00,786.60,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,601122852,811.43,135.24,676.19,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-22,1600512431,830.30,0.00,830.30,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,1600512433,845.50,0.00,845.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,1600513572,845.50,0.00,845.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,601123096,883.60,147.27,736.33,Berendson Uk Ltd,Environment and Community Safety,Laundry
Salford City Council,2014-08-22,601122853,927.24,154.54,772.70,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-08-22,1600513372,948.00,158.00,790.00,Strand Refrigeration,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-22,601122579,994.28,0.00,994.28,United Utilities Water Limited,Children's Services,Water
Salford City Council,2014-08-22,1600513152,998.50,166.42,832.08,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2014-08-22,1600512217,1023.00,170.50,852.50,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2014-08-22,1600512226,1086.00,181.00,905.00,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2014-08-22,601122590,1106.00,0.00,1106.00,Redacted Data,"Community, Health & Social Care",Rents
Salford City Council,2014-08-22,1600512568,1181.72,196.95,984.77,Harfield Components Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-22,601122910,1216.00,0.00,1216.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-22,601123190,1238.95,0.00,1238.95,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-08-22,1600513848,1256.00,0.00,1256.00,Skipton Business Finance Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-08-22,601121865,1320.00,220.00,1100.00,Comtreat Ltd,Customer and Support Services,Cleaning Services
Salford City Council,2014-08-22,601122909,1323.00,0.00,1323.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-22,1600512419,1350.00,0.00,1350.00,Cheshire Homes Group,Children's Services,Rents
Salford City Council,2014-08-22,601121961,1353.78,225.65,1128.13,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,1600512215,1368.00,228.00,1140.00,Tis Limited,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-08-22,1600513632,1385.12,230.85,1154.27,J Fletcher Engineers Ltd,Sustainable Regeneration,Internet
Salford City Council,2014-08-22,6001621752,1405.00,0.00,1405.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,6001621962,1405.00,0.00,1405.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,6001621963,1405.00,0.00,1405.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,6001621964,1405.00,0.00,1405.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,6001621967,1405.00,0.00,1405.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,6001621968,1405.00,0.00,1405.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,1600513639,1420.25,0.00,1420.25,Books 4 Schools Ltd,Children's Services,Marketing/Publicity
Salford City Council,2014-08-22,1600513153,1494.38,249.06,1245.32,J Fletcher Engineers Ltd,Children's Services,UV Heat Rep
Salford City Council,2014-08-22,1600514473,1500.00,0.00,1500.00,Classic Foster Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,601121962,1752.25,292.08,1460.17,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,1600512403,1760.40,293.40,1467.00,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-22,601121964,1878.04,313.06,1564.98,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,1600512439,1900.00,0.00,1900.00,Albert's Of Salford Cic,Children's Services,Grants
Salford City Council,2014-08-22,601122888,2029.20,338.20,1691.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-22,601122635,2140.00,356.67,1783.33,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2014-08-22,1600512973,2160.00,360.00,1800.00,Cheshire Turf Machinery Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-08-22,1600513722,2225.28,0.00,2225.28,Outreach Community & Res Service,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-22,6001621719,2478.44,0.00,2478.44,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,601122894,2665.32,444.22,2221.10,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-22,1600513301,2737.14,446.88,2290.26,Gibsons Garden Machinery Limited,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-08-22,6001621658,2921.93,0.00,2921.93,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,6001621662,2921.93,0.00,2921.93,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,1600513713,2940.00,0.00,2940.00,Ability Cooperative Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-22,1600512228,3120.00,520.00,2600.00,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2014-08-22,601123193,3489.75,0.00,3489.75,Agnes Hopkins Centre,"Community, Health & Social Care",Grants
Salford City Council,2014-08-22,601123191,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-08-22,6001621687,3896.10,0.00,3896.10,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,1600513734,4066.80,677.80,3389.00,Knightsbridge Furniture Productions,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-22,1600513508,4295.50,715.92,3579.58,Geesink Norba Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-22,601121968,4407.49,734.57,3672.92,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,1600512737,4458.67,0.00,4458.67,George House Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-22,1600512998,4500.00,750.00,3750.00,Willis Palmer,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,601121439,4623.90,0.00,4623.90,Abbotsound Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-08-22,601121965,4642.82,773.85,3868.97,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,1600512455,5341.63,890.27,4451.36,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,601122890,5622.96,937.16,4685.80,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-22,6001621697,5937.69,0.00,5937.69,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,601121538,5999.56,0.00,5999.56,Abbotsound Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-08-22,1600513652,6005.32,1000.89,5004.43,Idn Supplies Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-22,601123177,6048.00,1008.00,5040.00,Redacted Data,Children's Services,Agency Fees
Salford City Council,2014-08-22,601122465,6175.00,0.00,6175.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-22,1600513502,6230.40,0.00,6230.40,Living Ambitions,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-22,6001621692,6517.18,0.00,6517.18,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,601121966,6873.33,1145.56,5727.77,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,6001621736,6934.98,0.00,6934.98,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,1600513772,7533.00,0.00,7533.00,Agr Care Services,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,6001621740,8319.08,0.00,8319.08,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,1600513644,8504.10,0.00,8504.10,Salford City College,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-22,1600513511,9021.10,0.00,9021.10,Living Ambitions,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-22,1600512417,11735.67,0.00,11735.67,Enabling Futures Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,601122624,13490.08,2248.35,11241.73,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-08-22,601122985,13762.24,2293.71,11468.53,G & J Seddon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,6001621747,13854.60,0.00,13854.60,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,601122385,15805.20,2634.20,13171.00,Neos Protect Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,601121963,15895.79,2649.32,13246.47,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-22,1600512989,18000.00,0.00,18000.00,Newcastle City Council,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,1600512206,19200.00,3200.00,16000.00,Manchester City Council,Capital Expenditure,Legal Fees
Salford City Council,2014-08-22,1600512602,20021.10,3336.85,16684.25,Advocacy Experience Ltd,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2014-08-22,601122398,20814.33,0.00,20814.33,Keys Education & Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-22,eojfnkuzt,24454.80,4075.80,20379.00,Lion Fpg,Customer and Support Services,Printing & Photocopying
Salford City Council,2014-08-22,6001621681,27683.82,0.00,27683.82,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,6001621714,27843.96,0.00,27843.96,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-08-22,1600514400,35351.00,5891.83,29459.17,R H Smith Engineering Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-08-22,1600513662,37792.25,0.00,37792.25,Mind In Salford,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2014-08-22,1600512604,39666.00,0.00,39666.00,Age Concern Salford,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-22,1600513753,40160.00,6693.33,33466.67,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,2014-08-22,1600512231,60000.00,10000.00,50000.00,Manchester City Council,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-08-22,2203841546,66450.00,,66450.00,GLP Solicitors,Sustainable Regeneration,Purchase of Land and Buildings
Salford City Council,2014-08-25,jkkcsxsth,2996.00,499.33,2496.67,Tramways Hotel,Sustainable Regeneration,Rents
Salford City Council,2014-08-25,iukmjilid,95502.00,15917.00,79585.00,Capita Business Servs,Sustainable Regeneration,Works & Building
Salford City Council,2014-08-26,601123353,507.11,0.00,507.11,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123324,527.20,0.00,527.20,Redacted Data,Sustainable Regeneration,Pmnts Privt Provider
Salford City Council,2014-08-26,601123336,529.96,0.00,529.96,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123350,535.68,0.00,535.68,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123316,545.38,0.00,545.38,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,1600514055,559.23,25.78,533.45,Lloyds Pharmacy Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-26,601123374,560.15,0.00,560.15,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123351,581.64,0.00,581.64,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123373,600.00,0.00,600.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123407,600.00,100.00,500.00,Prime Principle Limited,Children's Services,Subscriptions
Salford City Council,2014-08-26,1600512839,602.34,100.39,501.95,Warrington Truck Parts Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-26,dneegehpx,610.80,101.80,509.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-08-26,601123379,627.77,0.00,627.77,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,1600514076,646.27,29.16,617.11,Lloyds Pharmacy Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-26,601123339,650.00,0.00,650.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123392,666.88,0.00,666.88,Mojo,Children's Services,Payts to Agencies
Salford City Council,2014-08-26,601123380,668.38,0.00,668.38,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,odwcuntzj,675.60,112.60,563.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-08-26,1600514011,690.00,115.00,575.00,S & S Marquees Ltd,Office of the Chief Executive,Equipment Hire
Salford City Council,2014-08-26,601123334,700.00,0.00,700.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123375,730.29,0.00,730.29,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123290,741.00,0.00,741.00,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-26,601123337,746.08,0.00,746.08,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,1600513174,755.33,0.00,755.33,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-26,1600512482,774.72,129.12,645.60,R H Smith Engineering Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-26,1600514070,775.52,35.02,740.50,L Rowland & Co (Retail) Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-26,601123346,800.00,0.00,800.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123357,800.00,0.00,800.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,1600514059,808.13,36.57,771.56,Co-Operative Pharmacy Branch 220483,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-26,1600514053,809.40,36.93,772.47,N Nasr Ltd T/A Church Street Chemis,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-26,601123271,815.00,0.00,815.00,Paypoint Plc,Sustainable Regeneration,Gas
Salford City Council,2014-08-26,601123378,817.40,0.00,817.40,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123372,818.20,0.00,818.20,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123335,850.00,0.00,850.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123341,850.00,0.00,850.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,dobkesvir,897.60,149.60,748.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2014-08-26,601123405,900.00,150.00,750.00,Rhodes White Consultancy Ltd,Children's Services,Recruitment Advert.
Salford City Council,2014-08-26,601123376,906.12,0.00,906.12,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,1600514064,948.02,42.62,905.40,Sorrel Bank Chemist,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-26,601123358,968.94,0.00,968.94,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123338,973.20,0.00,973.20,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123340,1000.00,0.00,1000.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123342,1000.00,0.00,1000.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-26,601123343,1000.00,0.00,1000.00,Redacted Data,Sustainable Regeneration,Tenants Rental
