#,Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
386,CAB,GPA,"Thursday, April 14, 2022",Property Partner Call off,Professional Services,Montagu Evans (ACC 2),26,61700.00
387,CAB,GPA,"Thursday, April 21, 2022",Hard FM Variable,Variable FM Exp- FBR,Ministry of Justice (All invoices),42,26379.56
388,CAB,GPA,"Thursday, April 21, 2022",Soft FM Fixed,Fixed FM Expenditure,Ministry of Justice (All invoices),69,42546.85
389,CAB,GPA,"Thursday, April 21, 2022",Fixed Operational Security,Operational Security Exp - FBR,Ministry of Justice (All invoices),72,26531.51
390,CAB,GPA,"Thursday, April 21, 2022",Soft FM Fixed,Fixed FM Expenditure,Ministry of Justice (All invoices),174,42546.85
391,CAB,GPA,"Thursday, April 21, 2022",Fixed Operational Security,Operational Security Exp - FBR,Ministry of Justice (All invoices),177,26531.51
392,CAB,GPA,"Thursday, April 21, 2022",Hard FM Variable,Variable FM Exp- FBR,Ministry of Justice (All invoices),204,122449.72
393,CAB,GPA,"Thursday, April 21, 2022",Soft FM Client Minor New Works,Workplace Services,ISS Mediclean Ltd,13,284974.33
394,CAB,GPA,"Thursday, April 21, 2022",Client Mail & Package Service,Workplace Services,ISS Mediclean Ltd,19,41711.18
395,CAB,GPA,"Thursday, April 21, 2022",Soft FM Client Minor New Works,Workplace Services,ISS Mediclean Ltd,82,41107.50
396,CAB,GPA,"Friday, April 22, 2022",Rent Expenditure,Head Lease Rent,Fisher German - re Wesleyan Assurance,4,37093.01
397,CAB,GPA,"Monday, April 25, 2022",Rent Expenditure,Head Lease Rent,Workman LLP - Central Receipts Account No 4,8,33941.64
398,CAB,GPA,"Tuesday, April 26, 2022",Interest - PFI,Finance Costs,AGP,7,2154554.63
399,CAB,GPA,"Tuesday, April 26, 2022",Interest - PFI,Finance Costs,AGP,8,430910.93
400,CAB,GPA,"Tuesday, April 26, 2022",PFI - Fixed Service Charges,PFI Service Charge Exp - FBR,AGP,11,1446892.42
401,CAB,GPA,"Tuesday, April 26, 2022",PFI - Fixed Service Charges,PFI Service Charge Exp - FBR,AGP,12,289378.48
402,CAB,GPA,"Tuesday, April 26, 2022",PFI VO client requested costs,PFI Variation Charges,AGP,7,370448.47
403,CAB,GPA,"Tuesday, April 26, 2022",PFI VO client requested costs,PFI Variation Charges,AGP,8,74089.69
404,CAB,GPA,"Tuesday, April 26, 2022",Electricity,Utilities Expenditure,EDF Energy,5,61019.59
405,CAB,GPA,"Tuesday, April 26, 2022",Electricity,Utilities Expenditure,EDF Energy,9,47358.54
406,CAB,GPA,"Tuesday, April 26, 2022",Digital & Technology Services,Property Costs - Digital and T,Airbus Defence & Space Limited,27,45940.67
407,CAB,GPA,"Tuesday, April 26, 2022",Soft FM Fixed,Fixed FM Expenditure,Ministry of Justice (All invoices),129,44265.51
408,CAB,GPA,"Tuesday, April 26, 2022",Fixed Operational Security,Operational Security Exp - FBR,Ministry of Justice (All invoices),132,27342.64
409,CAB,GPA,"Tuesday, April 26, 2022",Hard FM Variable,Variable FM Exp- FBR,Ministry of Justice (All invoices),162,76581.49
410,CAB,GPA,"Tuesday, April 26, 2022",Property Partner Core Services,Professional Services,Montagu Evans (ACC 2),177,38191.01
411,CAB,GPA,"Tuesday, April 26, 2022",Property Partner Core Services,Professional Services,Montagu Evans (ACC 2),180,171216.03
412,CAB,GPA,"Tuesday, April 26, 2022",Property Partner Core Services,Professional Services,Montagu Evans (ACC 2),183,167305.25
413,CAB,GPA,"Tuesday, April 26, 2022",Property Partner Core Services,Professional Services,Montagu Evans (ACC 2),186,48216.19
414,CAB,GPA,"Tuesday, April 26, 2022",Property Partner Core Services,Professional Services,Montagu Evans (ACC 2),189,60055.09
415,CAB,GPA,"Tuesday, April 26, 2022",Rent Expenditure,Head Lease Rent,Ministry of Justice (All invoices),4,386388.50
416,CAB,GPA,"Tuesday, April 26, 2022",Head Lease Service Charge,Head Lease Service Charge Exp,Ministry of Justice (All invoices),13,542827.03
417,CAB,GPA,"Wednesday, April 27, 2022",Property Partner Call off,Professional Services,Montagu Evans (ACC 2),15,51068.62
418,CAB,GPA,"Thursday, April 28, 2022",Rent Expenditure,Head Lease Rent,Avison Young (GVA Grimley) - RC's & utilities,3,29112.99
419,CAB,GPA,"Thursday, April 28, 2022",Rent Expenditure,Head Lease Rent,Avison Young (GVA Grimley) - RC's & utilities,7,45005.82
420,CAB,Crown Commercial Service,"Friday, April 01, 2022",MOU Commission Share - Levy,MOU Commission Share - Levy,East of England NHS CPH,SINV-000014595,393718.66
421,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",Media Buying Related Costs,Media Buying Related Costs,Mediasense Communications Limited,SINV-000014621,407613.19
422,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",MOU Commission - Levy,MOU Commission - Levy,Leeds and York Partnership NHS Foundation Trust,SINV-000014630,43496.77
423,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",Service Fee,Service Fee,SoftwareONE UK Ltd,SINV-000014642,28706.14
424,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",Crown Hosting Services,Crown Hosting Services,Jasam Technology Ltd,SINV-000014649,28800.00
425,CAB,Crown Commercial Service,"Tuesday, April 05, 2022",Service Fee,Service Fee,VODAFONE LTD (Direct Debit Only),SINV-000014650,28029.05
426,CAB,Crown Commercial Service,"Thursday, April 07, 2022",Licence Costs,Licence Costs,Mercato Solutions Ltd,SINV-000014667,49758.00
427,CAB,Crown Commercial Service,"Thursday, April 07, 2022",Travel - Rail,Travel - Rail,Trainline.com Limited,SINV-000014675,25633.25
428,CAB,Crown Commercial Service,"Thursday, April 07, 2022",MOU Commission Share - Levy,MOU Commission Share - Levy,Leeds and York Partnership NHS Foundation Trust,SINV-000014678,44958.40
429,CAB,Crown Commercial Service,"Thursday, April 07, 2022",MOU Commission Share - Levy,MOU Commission Share - Levy,Leeds and York Partnership NHS Foundation Trust,SINV-000014680,233199.43
430,CAB,Crown Commercial Service,"Wednesday, April 13, 2022",IT Licence,IT Licence,CABINET OFFICE,SINV-000014729,128631.76
431,CAB,Crown Commercial Service,"Monday, April 11, 2022",Estates - Management Fees,Estates - Management Fees,GPA c/o Montagu Evans LLP,SINV-000014730,90141.88
432,CAB,Crown Commercial Service,"Monday, April 11, 2022",Estates Costs - Additional charges,Estates Costs - Additional charges,Internet Videocommunications Ltd,SINV-000014740,86566.80
433,CAB,Crown Commercial Service,"Thursday, April 14, 2022",IT Development Costs,IT Development Costs,NQC Ltd,SINV-000014769,86400.00
434,CAB,Crown Commercial Service,"Thursday, April 14, 2022",Estates - Refurb Costs,Estates - Refurb Costs,GPA c/o Montagu Evans LLP,SINV-000014772,167239.01
435,CAB,Crown Commercial Service,"Thursday, April 14, 2022",Estates Costs - Fixtures & Fittings,Estates Costs - Fixtures & Fittings,GPA c/o Montagu Evans LLP,SINV-000014773,88874.36
436,CAB,Crown Commercial Service,"Thursday, April 14, 2022",Training - Team Training,Training - Team Training,CAPITA BUSINESS SERVICES LTD,SINV-000014777,36961.92
437,CAB,Crown Commercial Service,"Thursday, April 14, 2022",IT Licence,IT Licence,Mercato Solutions Ltd,SINV-000014779,49758.00
438,CAB,Crown Commercial Service,"Thursday, April 14, 2022",Training - Team Training,Training - Team Training,CAPITA BUSINESS SERVICES LTD,SINV-000014780,36961.92
439,CAB,Crown Commercial Service,"Tuesday, April 19, 2022",IT Licence,IT Licence,Department for Health & Social Care (DHSC),SINV-000014818,5104562.40
440,CAB,Crown Commercial Service,"Wednesday, April 20, 2022",MOU Commission Share - Levy,MOU Commission Share - Levy,NHS London Procurement Partnership,SINV-000014823,765448.93
441,CAB,Crown Commercial Service,"Wednesday, April 20, 2022",Estates Costs - Additional charges,Estates Costs - Additional charges,Internet Videocommunications Ltd,SINV-000014825,88711.20
442,CAB,Crown Commercial Service,"Friday, April 22, 2022",IT Licence,IT Licence,BravoSolution Uk Ltd,SINV-000014866,105756.47
443,CAB,Crown Commercial Service,"Friday, April 22, 2022",IT - Workday Licences,IT - Workday Licences,Workday Limited,SINV-000014870,519601.00
444,CAB,Crown Commercial Service,"Monday, April 25, 2022",IT Licence,IT Licence,CABINET OFFICE,SINV-000014880,239849.50
445,CAB,Crown Commercial Service,"Monday, April 25, 2022",IT Licence,IT Licence,CABINET OFFICE,SINV-000014881,225275.29
446,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates - Management Fees,Estates - Management Fees,GPA c/o Montagu Evans LLP,SINV-000014885,186819.81
447,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates - Management Fees,Estates - Management Fees,GPA c/o Montagu Evans LLP,SINV-000014886,190882.75
448,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates Costs - MOTO charges,Estates Costs - MOTO charges,GPA c/o Montagu Evans LLP,SINV-000014890,58419.11
449,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates Costs - Service charges & Utilities,Estates Costs - Service charges & Utilities,GPA c/o Montagu Evans LLP,SINV-000014891,54353.00
450,CAB,Crown Commercial Service,"Monday, April 25, 2022",Estates Costs - Service charges & Utilities,Estates Costs - Service charges & Utilities,GPA c/o Montagu Evans LLP,SINV-000014892,28584.43
451,CAB,Crown Commercial Service,"Wednesday, April 27, 2022",IT - Service,IT - Service,Kainos Worksmart Ltd,SINV-000014914,58320.00
452,,,,,,,,
453,,,,,,,,
454,,,,,,,,
455,,,,,,,,
456,,,,,,,,
457,,,,,,,,
458,,,,,,,,
459,,,,,,,,
460,,,,,,,,
461,,,,,,,,
462,,,,,,,,
463,,,,,,,,
464,,,,,,,,
465,,,,,,,,
466,,,,,,,,
467,,,,,,,,
468,,,,,,,,
469,,,,,,,,
470,,,,,,,,
471,,,,,,,,
472,,,,,,,,
473,,,,,,,,
474,,,,,,,,
475,,,,,,,,
476,,,,,,,,
477,,,,,,,,
478,,,,,,,,
479,,,,,,,,
480,,,,,,,,
481,,,,,,,,
482,,,,,,,,
483,,,,,,,,
484,,,,,,,,
485,,,,,,,,
486,,,,,,,,
487,,,,,,,,
488,,,,,,,,
489,,,,,,,,
490,,,,,,,,
491,,,,,,,,
492,,,,,,,,
493,,,,,,,,
494,,,,,,,,
495,,,,,,,,
496,,,,,,,,
497,,,,,,,,
498,,,,,,,,
499,,,,,,,,
500,,,,,,,,
501,,,,,,,,
502,,,,,,,,
503,,,,,,,,
504,,,,,,,,
505,,,,,,,,
506,,,,,,,,
507,,,,,,,,
508,,,,,,,,
509,,,,,,,,
510,,,,,,,,
511,,,,,,,,
