Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
RAIL FOR LONDON LIMITED,CABLECRAFT LTD,Signalling Systems,1020\5109344701,26 Jun 2018,253.75,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109328798,25 Jun 2018,253.70,
LONDON UNDERGROUND LTD,CANON UK LTD,Photocopying,1005\1900204005,18 Jul 2018,253.68,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,789573,27 Jun 2018,253.63,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,794566,11 Jul 2018,253.63,
TUBE LINES LTD,CORDWALLIS COMMERCIALS LTD,Maintenance,794286,27 Jun 2018,253.54,
TFL CORPORATE,GARDNER MAWDSLEY PRINT LTD,MR Construction Costs,1001\5109350237,04 Jul 2018,253.50,
TUBE LINES LTD,JAMES WALKER UK LTD,Materials,793673,27 Jun 2018,253.00,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109357985,18 Jul 2018,252.99,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,794519,11 Jul 2018,252.70,
TFL CORPORATE,O2 UK LTD,Telephony Mobile,1001\1900060832,04 Jul 2018,252.59,
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,Vehicles,791041,27 Jun 2018,252.30,
RAIL FOR LONDON LIMITED,TRAVIS PERKINS,Maintenance Materials,1020\5109352137,16 Jul 2018,252.26,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109330016,27 Jun 2018,252.24,
LONDON TRANSPORT MUSEUM,CHIWETAZULU ONUORA,Contractors,1011\5109354954,12 Jul 2018,252.00,
LUL NOMINEE SSL LIMITED,SMALL ORDER SPRINGS & PRESSINGS LTD,Fleet,1031\5109335139,27 Jun 2018,252.00,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,793216,29 Jun 2018,251.76,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109343743,18 Jul 2018,251.75,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,793837,27 Jun 2018,251.75,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1031\5109330684,27 Jun 2018,251.70,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109327954,25 Jun 2018,251.41,
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1010\5109327807,25 Jun 2018,251.40,
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Plant & Equipment Purchases,1031\5109347180,29 Jun 2018,251.20,
LONDON BUS SERVICES LTD,CASTLE WATER LIMITED,Building Maintenance & Repairs,1006\5109338819,04 Jul 2018,251.04,
LONDON BUS SERVICES LTD,CASTLE WATER LIMITED,Building Maintenance & Repairs,1006\5109291660,18 Jul 2018,250.96,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109337322,09 Jul 2018,250.60,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109338953,09 Jul 2018,250.60,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109335366,04 Jul 2018,250.53,
LT MUSEUM TRADING LTD,PLATFORM 5 PUBLISHING LTD,Purchase of Books for Resale,1024\1900015654,20 Jul 2018,250.45,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109341586,16 Jul 2018,250.40,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109345618,27 Jun 2018,250.18,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109357940,18 Jul 2018,250.18,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109357968,18 Jul 2018,250.18,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109357973,18 Jul 2018,250.18,
TFL CORPORATE,EMDR FOCUS,Staff Training,1001\5109322238,25 Jun 2018,250.00,
TFL CORPORATE,SHOULDER AND ELBOW LLP,Staff Medical Insurance & Treatment,1001\5109359338,19 Jul 2018,250.00,
TFL CORPORATE,LONDON IMAGING CENTRE,Staff Medical Insurance & Treatment,1001\5109359558,19 Jul 2018,250.00,
TFL CORPORATE,CLIENT ACCOUNT CN LTD,Medical Reports,1001\1900060800,09 Jul 2018,250.00,
TFL CORPORATE,MR F.S. HADDAD,Medical Reports,1001\1900060837,11 Jul 2018,250.00,
TFL CORPORATE,DR RODNEY FOALE,Medical Reports,1001\1900060862,10 Jul 2018,250.00,
TFL CORPORATE,MR SK SANHOTRA,Staff Awards & Commendations,1001\3000027962,29 Jun 2018,250.00,
TFL CORPORATE,MR V MONDESIR,Staff Awards & Commendations,1001\3000028048,06 Jul 2018,250.00,
LONDON UNDERGROUND LTD,MR MJ HORAN,Staff Awards & Commendations,1005\3000070360,06 Jul 2018,250.00,
LONDON UNDERGROUND LTD,MR JT GOLDRICK,Staff Awards & Commendations,1005\3000070384,06 Jul 2018,250.00,
LONDON UNDERGROUND LTD,MR DM NOTTAGE,Staff Awards & Commendations,1005\3000070445,20 Jul 2018,250.00,
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Building Maintenance & Repairs,1005\5109358934,18 Jul 2018,250.00,
TRANSPORT TRADING LTD,THE ROYAL PARKS,Commercial Property Rent,1004\1901659504,27 Jun 2018,250.00,
RAIL FOR LONDON LIMITED,DARTFORD COMPOSITES LTD,Vehicle Repairs & Maintenance,1020\5109358331,18 Jul 2018,250.00,
DIAL A RIDE,QUARTERMAN WINDSCREENS LTD/T/A,Vehicle Parts Glass,1010\5109352875,18 Jul 2018,250.00,
DIAL A RIDE,EVEAN,Vehicle Recovery,1010\5109340069,04 Jul 2018,250.00,
DIAL A RIDE,AQUAJET CLEANING EQUIPMENT LIMITED,Equipment Repairs & Maintenance,1010\5109350795,11 Jul 2018,250.00,
LUL NOMINEE SSL LIMITED,PERMALOK FASTENING SYSTEMS LTD,Protective Clothing,1031\5109343241,09 Jul 2018,250.00,
TFL CORPORATE,ORC INTERNATIONAL LTD,Stationery,1001\5109337984,27 Jun 2018,250.00,
TFL CORPORATE,MOLLY JOYCE,Legal Fees,1001\5109342604,26 Jun 2018,250.00,
TFL CORPORATE,MOLLY JOYCE,Legal Fees,1001\5109342607,26 Jun 2018,250.00,
TFL CORPORATE,EDWARD FRANKLIN,Legal Fees,1001\5109342626,27 Jun 2018,250.00,
TFL CORPORATE,MAHESH KARU,Legal Fees,1001\5109346411,29 Jun 2018,250.00,
TFL CORPORATE,MOLLY JOYCE,Legal Fees,1001\5109358749,19 Jul 2018,250.00,
TFL CORPORATE,MOLLY JOYCE,Legal Fees,1001\5109358750,19 Jul 2018,250.00,
TRANSPORT TRADING LTD,PAUL BROWN QC,Legal Fees,1004\5109342783,26 Jun 2018,250.00,
LONDON TRANSPORT MUSEUM,THE AWARD SCHEME LTD,Other Professional Fees,1011\5109347714,02 Jul 2018,250.00,
LONDON BUS SERVICES LTD,DAVID HARRIS,Corporate Subscriptions,1006\1900040929,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Corporate Subscriptions,1006\1900040930,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,DARREN CONNOLLY,Corporate Subscriptions,1006\1900040931,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,ROB GARRARD,Corporate Subscriptions,1006\1900040932,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,DEREK ROBERTS,Corporate Subscriptions,1006\1900040933,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,GLENN MICHAELS,Corporate Subscriptions,1006\1900040934,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,KENNETH MARTIN,Corporate Subscriptions,1006\1900040935,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,MOHAMMED SADIQ,Corporate Subscriptions,1006\1900040936,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,ADE SHODIMU,Corporate Subscriptions,1006\1900040937,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,NASIMA KHANOM,Corporate Subscriptions,1006\1900040938,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,RICKY FIELD,Corporate Subscriptions,1006\1900040939,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,IMRAN PATEL,Corporate Subscriptions,1006\1900040940,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,PATRICK LAWSON,Corporate Subscriptions,1006\1900040941,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,ION DINU,Corporate Subscriptions,1006\1900040944,27 Jun 2018,250.00,
LONDON BUS SERVICES LTD,NASIMA KHANOM,Corporate Subscriptions,1006\1900040998,09 Jul 2018,250.00,
LONDON TRANSPORT MUSEUM,ULT TOTTERIDGE ACADEMY,Grants to External Organisations,1011\1900013199,09 Jul 2018,250.00,
LONDON TRANSPORT MUSEUM,CLAREMONT HIGH SCHOOL,Grants to External Organisations,1011\1900013200,09 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,BRITISH MICA CO HOLDINGS LTD,Fleet,1033\5109299243,27 Jun 2018,250.00,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109325673,16 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109326240,27 Jun 2018,250.00,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109326243,27 Jun 2018,250.00,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109326254,27 Jun 2018,250.00,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109339983,27 Jun 2018,250.00,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109339985,27 Jun 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109341893,11 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109341895,11 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109341896,11 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109341907,11 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109341912,11 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109341915,11 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109342014,11 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109342016,11 Jul 2018,250.00,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109342019,11 Jul 2018,250.00,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109330699,27 Jun 2018,250.00,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Electrical & Electronic Engineering,1033\5109343067,18 Jul 2018,250.00,
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,Agency Staff,1012\5109346743,18 Jul 2018,250.00,
TUBE LINES LTD,AIRQUICK (NEWARK) LTD,Maintenance,794149,18 Jul 2018,250.00,
LONDON BUS SERVICES LTD,LONDON BOROUGH OF,Rail Replacement Service Costs,1006\3000006695,20 Jul 2018,250.00,9399
LONDON BUS SERVICES LTD,LONDON BOROUGH OF,Rail Replacement Service Costs,1006\3000006695,20 Jul 2018,250.00,9399
TFL CORPORATE,BLACKPOOL SIGNS AND G,Furniture & Equipment,1001\3000028170,20 Jul 2018,237.00,7333
LONDON TRANSPORT MUSEUM,IMPERIAL WAR MUSEUM,Furniture & Equipment,1011\3000003596,29 Jun 2018,234.00,7991
LONDON TRANSPORT MUSEUM,INSTITUTE-OF-FUNDR,Furniture & Equipment,1011\3000003596,29 Jun 2018,220.83,8398
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,212.46,5999
LONDON TRANSPORT MUSEUM,COTE BRASSERIE - COVEN,Staff Travel (Business Fares),1011\3000003616,13 Jul 2018,212.40,5812
LONDON TRANSPORT MUSEUM,HAMAR ACRYLIC FABRICAT,Furniture & Equipment,1011\3000003596,29 Jun 2018,212.00,5072
LONDON TRANSPORT MUSEUM,PRINTEK,Furniture & equipment,1011\3000003602,29 Jun 2018,210.60,7338
LONDON TRANSPORT MUSEUM,DVLA VEHICLE TAX,Furniture & Equipment,1011\3000003596,29 Jun 2018,206.25,9399
LONDON TRANSPORT MUSEUM,DVLA VEHICLE TAX,Furniture & Equipment,1011\3000003596,29 Jun 2018,202.08,9399
LONDON TRANSPORT MUSEUM,DVLA VEHICLE TAX,Furniture & Equipment,1011\3000003596,29 Jun 2018,202.08,9399
TFL CORPORATE,AMAZON,Furniture & Equipment,1001\3000028170,20 Jul 2018,202.02,5999
LONDON TRANSPORT MUSEUM,ABSOLUTE,Furniture & Equipment,1011\3000003601,29 Jun 2018,199.40,5719
TFL CORPORATE,DICTATION4U,Stationery,1001\3000028080,07 Jun 2018,199.00,5065
LONDON TRANSPORT MUSEUM,THE IVY MARKET GRILL,Staff Travel (Business Fares),1011\3000003616,13 Jul 2018,195.69,5812
TFL CORPORATE,LONDON BOROUGH OF CAMDEN,Planning & Support Consultancy,1001\3000027954,29 Jun 2018,195.00,9399
TFL CORPORATE,DICTATION4U,Stationery,1001\3000028080,07 Jun 2018,195.00,5065
TFL CORPORATE,AMAZON SVCS EU-UK AMAZON.,Furniture & Equipment,1001\3000028170,20 Jul 2018,193.87,5942
LONDON TRANSPORT MUSEUM,SURVEY MONKEY,Professional Subsciptions,1011\3000003596,29 Jun 2018,190.00,4816
LONDON BUS SERVICES LTD,LONDON BOROUGH OF,Rail Replacement Service Costs,1006\3000006695,20 Jul 2018,187.50,9399
TFL CORPORATE,DICTATION4U,Stationery,1001\3000028080,07 Jun 2018,183.00,5065
LONDON TRANSPORT MUSEUM,ALL COLOUR ENVELOPES,Computer Consumables,1011\3000003603,29 Jun 2018,180.00,5111
TRANSPORT TRADING LTD,BRITISH AIRWAYS,Hotel Accommodation,1004\3000006487,29 Jun 2018,172.16,3005
LONDON TRANSPORT MUSEUM,HOBBYCRAFT (INTERNET),Furniture & equipment,1011\3000003603,29 Jun 2018,170.00,5970
LONDON TRANSPORT MUSEUM,AMAZON SVCS EU-UK AMAZON.,Furniture & Equipment,1011\3000003595,29 Jun 2018,168.62,5942
LONDON TRANSPORT MUSEUM,DEMCO EUROPE,Stationery,1011\3000003588,29 Jun 2018,167.24,5021
LONDON TRANSPORT MUSEUM,CULTURE COMMS 2017,Furniture & Equipment,1011\3000003596,29 Jun 2018,166.67,7399
LONDON TRANSPORT MUSEUM,BGRP LTD,Furniture & Equipment,1011\3000003596,29 Jun 2018,166.63,5712
LONDON TRANSPORT MUSEUM,THE IVY,Staff Travel (Business Fares),1011\3000003616,13 Jul 2018,159.84,5812
LONDON TRANSPORT MUSEUM,GMO GLOBALSIGN LIM,Computer Consumables,1011\3000003603,29 Jun 2018,157.00,4816
LONDON TRANSPORT MUSEUM,H & M ONLINE,Furniture & Equipment,1011\3000003596,29 Jun 2018,153.07,5691
LONDON TRANSPORT MUSEUM,CARTRIDGE SAVE,Computer Consumables,1011\3000003603,29 Jun 2018,148.54,5111
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,148.16,5999
LONDON TRANSPORT MUSEUM,TRANSPORT XTRA,Publications & Periodicals,1011\3000003587,29 Jun 2018,144.00,7399
LONDON TRANSPORT MUSEUM,COMPONENT-SHOP,Furniture & Equipment,1011\3000003596,29 Jun 2018,137.50,7629
TFL CORPORATE,NOM,Staff Travel (Business Fares),1001\3000028062,07 Jun 2018,135.90,5812
LONDON TRANSPORT MUSEUM,WAITROSE,"Meals, refreshments & subsistence",1011\3000003609,29 Jun 2018,134.33,5411
LONDON TRANSPORT MUSEUM,VIMEO PRO,Computer Consumables,1011\3000003603,29 Jun 2018,132.50,5968
TFL CORPORATE,HEALTH & SAFETY LAB,Stationery,1001\3000028080,07 Jun 2018,132.50,9399
LONDON TRANSPORT MUSEUM,EB *EXPLORING DIGITAL,Staff Training,1011\3000003591,29 Jun 2018,125.00,7399
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,121.83,5969
LONDON TRANSPORT MUSEUM,ARGOS LTD,Furniture & Equipment,1011\3000003596,29 Jun 2018,116.66,5310
LONDON TRANSPORT MUSEUM,AMAZON SVCS EU-UK AMAZON.,Furniture & Equipment,1011\3000003589,29 Jun 2018,113.91,5942
LONDON TRANSPORT MUSEUM,THE NORTH FACE COVENT,Uniforms,1011\3000003593,29 Jun 2018,109.99,5699
LONDON TRANSPORT MUSEUM,THE NORTH FACE COVENT,Uniforms,1011\3000003593,29 Jun 2018,109.99,5699
TFL CORPORATE,REDBRIDGE RADIO CARS,Staff Travel (Business Fares),1001\3000028062,07 Jun 2018,100.83,4121
LONDON TRANSPORT MUSEUM,TRANSPORT TIMES,Furniture & Equipment,1011\3000003596,29 Jun 2018,99.33,7399
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,98.32,5969
TFL CORPORATE,STAR DRY CLEANERS,Medical & First Aid Materials,1001\3000027940,29 Jun 2018,98.00,7216
LONDON TRANSPORT MUSEUM,ENVELOPES LTD.,Stationery,1011\3000003602,29 Jun 2018,97.74,5111
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,96.25,5999
TFL CORPORATE,BMJ PUBLISHING GROUP,Stationery,1001\3000028080,07 Jun 2018,95.00,5965
LONDON TRANSPORT MUSEUM,A.H.I.,Publications & Periodicals,1011\3000003587,29 Jun 2018,94.00,8398
LONDON BUS SERVICES LTD,AMAZON,Furniture & Equipment,1006\3000006694,20 Jul 2018,93.33,5969
LONDON TRANSPORT MUSEUM,HSS HIRE,Furniture & equipment,1011\3000003609,29 Jun 2018,93.33,7394
LONDON TRANSPORT MUSEUM,CPC,Other health related costs,1011\3000003609,29 Jun 2018,90.36,5065
TFL CORPORATE,EASYCOMPOSITES,Furniture & Equipment,1001\3000028170,20 Jul 2018,87.58,5085
LONDON TRANSPORT MUSEUM,KEY PUBLISHING LTD,Publications & Periodicals,1011\3000003587,29 Jun 2018,84.99,2741
TFL CORPORATE,BLACKPOOL SIGNS AND G,Furniture & Equipment,1001\3000028170,20 Jul 2018,84.00,7333
LONDON TRANSPORT MUSEUM,TATTERSHALL CASTLE,Furniture & Equipment,1011\3000003601,29 Jun 2018,83.33,5812
TFL CORPORATE,W M MORRISONS,Staff,1001\3000028159,20 Jul 2018,83.33,5411
LONDON UNDERGROUND LTD,BARRY BROS SECURITY DE,Furniture & Equipment,1005\3000070393,07 Jun 2018,83.25,7393
LONDON TRANSPORT MUSEUM,GROUP FOR EDUCATIO,Radio TV Press Poster Cinema Airtime And,1011\3000003609,29 Jun 2018,82.50,8398
LONDON TRANSPORT MUSEUM,MARCHAMPUBL,Publications & Periodicals,1011\3000003587,29 Jun 2018,82.50,5942
LONDON TRANSPORT MUSEUM,CPC,Furniture & Equipment,1011\3000003608,29 Jun 2018,82.11,5065
TFL CORPORATE,LND & STH EAST RW,Stationery,1001\3000028080,07 Jun 2018,81.17,4112
LONDON TRANSPORT MUSEUM,CPC,Furniture & Equipment,1011\3000003608,29 Jun 2018,77.60,5065
LONDON TRANSPORT MUSEUM,WAITROSE,Furniture & Equipment,1011\3000003596,29 Jun 2018,77.50,5411
LONDON TRANSPORT MUSEUM,BALTHAZAR,Staff Travel (Business Fares),1011\3000003616,13 Jul 2018,76.22,5812
LONDON TRANSPORT MUSEUM,PRET,"Meals, refreshments & subsistence",1011\3000003609,29 Jun 2018,75.67,5812
LONDON TRANSPORT MUSEUM,KULU KULU SUSHI 3 COVE,Staff Travel (Business Fares),1011\3000003616,13 Jul 2018,75.06,5812
TFL CORPORATE,BEARING BOYS,Furniture & Equipment,1001\3000028170,20 Jul 2018,72.87,5251
LONDON TRANSPORT MUSEUM,BALTHAZAR,Staff Travel (Business Fares),1011\3000003616,13 Jul 2018,70.31,5812
TFL CORPORATE,HALFORDS,Furniture & Equipment,1001\3000028170,20 Jul 2018,67.33,5940
LONDON UNDERGROUND LTD,BARRY BROS SECURITY DE,Furniture & Equipment,1005\3000070393,07 Jun 2018,66.50,7393
LONDON TRANSPORT MUSEUM,PAPERMASH,Furniture & Equipment,1011\3000003610,29 Jun 2018,65.83,5169
LONDON TRANSPORT MUSEUM,AMAZON SVCS EU-UK AMAZON.,Furniture & Equipment,1011\3000003589,29 Jun 2018,64.40,5942
LONDON TRANSPORT MUSEUM,DHL EXPRESS(UK)LTD,Furniture & Equipment,1011\3000003596,29 Jun 2018,62.55,4215
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003596,29 Jun 2018,61.64,5999
LONDON TRANSPORT MUSEUM,MSFT,Computer Consumables,1011\3000003605,29 Jun 2018,60.67,5045
LONDON TRANSPORT MUSEUM,MSFT,'Data Hosting Email Design And Transmissi,1011\3000003609,29 Jun 2018,60.67,5045
LONDON TRANSPORT MUSEUM,BALTHAZAR,Staff Travel (Business Fares),1011\3000003616,13 Jul 2018,56.81,5812
LONDON TRANSPORT MUSEUM,CPC,Furniture & Equipment,1011\3000003608,29 Jun 2018,56.79,5065
LONDON TRANSPORT MUSEUM,HOBBYCRAFT (INTERNET),Furniture & Equipment,1011\3000003598,29 Jun 2018,56.50,5970
LONDON TRANSPORT MUSEUM,CPC,Furniture & Equipment,1011\3000003608,29 Jun 2018,55.86,5065
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,55.07,5999
TFL CORPORATE,BLACKPOOL SIGNS AND G,Furniture & Equipment,1001\3000028170,20 Jul 2018,53.28,7333
TFL CORPORATE,ATLASSIAN,'Data Hosting Email Design And Transmissi,1001\3000027956,29 Jun 2018,51.33,5734
LONDON TRANSPORT MUSEUM,ETSY,Furniture & Equipment,1011\3000003610,29 Jun 2018,50.79,5699
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,50.27,5999
TFL CORPORATE,ATLASSIAN,'Data Hosting Email Design And Transmissi,1001\3000027957,29 Jun 2018,50.25,5734
LONDON TRANSPORT MUSEUM,SPECLE,Furniture & Equipment,1011\3000003604,29 Jun 2018,50.00,5045
TFL CORPORATE,IZ *SWEBUS EXPRESS,Staff Travel (Business Fares),1001\3000028062,07 Jun 2018,48.27,7299
TRANSPORT TRADING LTD,EASYJET,Hotel Accommodation,1004\3000006487,29 Jun 2018,48.22,3245
TFL CORPORATE,ATLASSIAN,'Data Hosting Email Design And Transmissi,1001\3000027956,29 Jun 2018,48.03,5734
LONDON TRANSPORT MUSEUM,PRINTEK,Production Artwork And Design For Market,1011\3000003602,29 Jun 2018,48.00,7338
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Refreshments/Meals at Meetings,1011\3000003599,29 Jun 2018,46.50,5411
PUBLIC CARRIAGE OFFICE,BLACKLANE,Staff Travel (Business Fares),1003\3000003064,29 Jun 2018,46.37,4121
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Refreshments/Meals at Meetings,1011\3000003599,29 Jun 2018,45.50,5411
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Refreshments/Meals at Meetings,1011\3000003607,29 Jun 2018,45.50,5411
LONDON TRANSPORT MUSEUM,STANLEYS ONLINE,Computer Consumables,1011\3000003592,29 Jun 2018,45.00,5732
PUBLIC CARRIAGE OFFICE,247AIRPORT TRANSFER,Staff Travel (Business Fares),1003\3000003064,29 Jun 2018,45.00,4121
LONDON TRANSPORT MUSEUM,CPC,Furniture & Equipment,1011\3000003608,29 Jun 2018,44.94,5065
TFL CORPORATE,HIMMEL  HAV T2 2511,Staff Travel (Business Fares),1001\3000028062,07 Jun 2018,44.51,5812
LONDON TRANSPORT MUSEUM,CLASSIC MAGAZINES,Publications & Periodicals,1011\3000003587,29 Jun 2018,44.00,5999
LONDON TRANSPORT MUSEUM,PLATFORM 5 PUBLISHING LTD,Publications & Periodicals,1011\3000003587,29 Jun 2018,43.80,2741
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Furniture & Equipment,1011\3000003604,29 Jun 2018,43.75,5411
PUBLIC CARRIAGE OFFICE,BLACKLANE,Staff Travel (Business Fares),1003\3000003064,29 Jun 2018,43.33,4121
LONDON TRANSPORT MUSEUM,ANTHROPOLOGIE,Furniture & Equipment,1011\3000003610,29 Jun 2018,42.07,5651
LONDON TRANSPORT MUSEUM,EB *MEANINGFUL ENGAGEM,Staff Training,1011\3000003591,29 Jun 2018,41.67,7399
PUBLIC CARRIAGE OFFICE,MYDRIVER,Staff Travel (Business Fares),1003\3000003064,29 Jun 2018,41.16,4121
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,40.57,5999
LONDON TRANSPORT MUSEUM,AMAZON SVCS EU-UK AMAZON.,Furniture & Equipment,1011\3000003589,29 Jun 2018,40.25,5942
LONDON TRANSPORT MUSEUM,FACEBOOK,'Social Media And Digital Advertising Spa,1011\3000003600,29 Jun 2018,40.00,7311
LONDON TRANSPORT MUSEUM,EWL CLUB UK LIMITED,Furniture & Equipment,1011\3000003596,29 Jun 2018,39.58,8699
TFL CORPORATE,THESUPERMARKETONLINE,Stationery,1001\3000028080,07 Jun 2018,39.44,5111
PUBLIC CARRIAGE OFFICE,MINICABSTER,Staff Travel (Business Fares),1003\3000003064,29 Jun 2018,37.08,4121
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Furniture & Equipment,1011\3000003596,29 Jun 2018,36.67,5411
PUBLIC CARRIAGE OFFICE,247AIRPORT TRANSFER,Staff Travel (Business Fares),1003\3000003064,29 Jun 2018,35.83,4121
TFL CORPORATE,TESCO,Stationery,1001\3000028080,07 Jun 2018,35.83,5411
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,"Meals, refreshments & subsistence",1011\3000003609,29 Jun 2018,35.42,5411
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Furniture & Equipment,1011\3000003604,29 Jun 2018,34.16,5411
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Furniture & Equipment,1011\3000003604,29 Jun 2018,34.16,5411
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Furniture & Equipment,1011\3000003604,29 Jun 2018,34.16,5411
LONDON TRANSPORT MUSEUM,MARKS & SPENCER,Refreshments/Meals at Meetings,1011\3000003599,29 Jun 2018,33.50,5411
TFL CORPORATE,AMAZON,Miscellaneous Costs,1001\3000027956,29 Jun 2018,33.33,5999
TFL CORPORATE,MARKS & SPENCER,Stationery,1001\3000028080,07 Jun 2018,31.67,5411
LONDON TRANSPORT MUSEUM,AMAZON,Furniture & Equipment,1011\3000003589,29 Jun 2018,30.82,5999
LONDON TRANSPORT MUSEUM,CPC,Furniture & Equipment,1011\3000003608,29 Jun 2018,30.78,5065
LONDON TRANSPORT MUSEUM,JOHN LEWIS,Furniture & Equipment,1011\3000003598,29 Jun 2018,30.60,5311
