Organisational Unit,Benificiary Name,Payment Date,Amount
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,2018-06-06,430.00
TUBE LINES LTD,4 RAIL SERVICES LTD,2018-06-01,430.00
TUBE LINES LTD,A & D FASTENERS,2018-05-30,430.00
TUBE LINES LTD,REACTEC LTD,2018-06-01,430.00
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-06-18,429.42
TUBE LINES LTD,ATS EUROMASTER,2018-06-08,429.41
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-04,429.26
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,429.24
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,429.24
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-06-06,429.20
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-06-13,428.96
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-20,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-20,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,428.86
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,428.56
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-11,428.52
TUBE LINES LTD,FIREBLITZ EXTINGUISHER LTD,2018-06-06,428.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-06,428.30
LONDON UNDERGROUND LTD,NETWORK RAIL,2018-06-11,427.50
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2018-06-12,427.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,427.09
RAIL FOR LONDON LIMITED,INDUSTRAHEAT,2018-06-11,427.00
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-06-06,426.96
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,426.84
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-12,426.50
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-05-30,426.12
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-04,425.85
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,2018-06-13,425.75
LONDON UNDERGROUND LTD,GREENWOODS STOCK BOXES LTD,2018-06-13,425.60
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-05-30,425.30
TFL CORPORATE,PULSE MEDIA,2018-06-05,425.00
TFL CORPORATE,FRASER MUGGERIDGE STUDIO,2018-05-30,425.00
LUL NOMINEE SSL LIMITED,AJAY ELECTRONICS LTD,2018-05-31,425.00
LONDON UNDERGROUND LTD,SONATEST,2018-06-18,425.00
LONDON UNDERGROUND LTD,SONATEST,2018-06-18,425.00
LUL NOMINEE BCV LIMITED,SWEETNAM & BRADLEY LTD,2018-06-13,425.00
TUBE LINES LTD,BRENT OIL CONTRACTORS LTD,2018-06-06,425.00
LT MUSEUM TRADING LTD,PETERKIN (UK) LTD.,2018-06-14,424.80
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,424.50
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,424.50
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,424.50
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,424.50
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,424.50
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,424.50
DIAL A RIDE,CLARKINS CAR ACCESSORIES,2018-06-08,424.48
LONDON UNDERGROUND LTD,AFFINITY FOR BUSINESS,2018-06-20,424.07
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,2018-06-20,424.07
TRANSPORT TRADING LTD,AFFINITY WATER LTD,2018-06-04,423.92
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-05-30,423.84
TRANSPORT TRADING LTD,SUPPLIES TEAM,2018-06-20,423.40
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-05-30,423.40
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-06-06,423.40
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-06-13,423.40
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-06-13,423.40
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-06-13,423.40
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-06-13,423.40
LUL NOMINEE BCV LIMITED,BOC GASES,2018-06-01,423.38
PUBLIC CARRIAGE OFFICE,AK ASSOCIATES,2018-06-11,423.10
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,2018-05-30,423.00
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-06-13,422.51
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,422.20
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,2018-05-30,422.10
TUBE LINES LTD,CONCUR TECHNOLOGIES INC,2018-06-01,422.00
LONDON UNDERGROUND LTD,KAISER & KRAFT LTD,2018-06-20,421.60
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-05-30,421.36
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-06-20,421.30
TRANSPORT TRADING LTD,SSE PLC,2018-06-11,421.22
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-05-30,421.20
TFL CORPORATE,MATCHTECH GROUP PLC,2018-06-11,420.91
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,420.70
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,420.70
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-06-06,420.36
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-01,420.09
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,420.09
LONDON TRANSPORT MUSEUM,SMART TEACHERS,2018-06-20,420.00
LONDON TRANSPORT MUSEUM,MIRANDA SCHILLER,2018-06-22,420.00
LONDON UNDERGROUND LTD,ELS SOLICITORS,2018-06-13,420.00
LONDON TRANSPORT MUSEUM,ELAVATION LTD,2018-06-04,420.00
LT MUSEUM TRADING LTD,BERFORTS SOUTH WEST LTD,2018-06-06,420.00
TFL CORPORATE,HUDSON MCKENZIE LTD.,2018-06-18,420.00
TFL CORPORATE,LANE GRAHAM SOLICITORS,2018-06-18,420.00
TFL CORPORATE,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,HUDSON MCKENZIE LTD.,2018-06-13,420.00
SURFACE TRANSPORT CORP,HUDSON MCKENZIE LTD.,2018-06-13,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-18,420.00
SURFACE TRANSPORT CORP,S D ROSSER & CO,2018-06-18,420.00
SURFACE TRANSPORT CORP,MORRISH & CO. SOLICITORS,2018-06-18,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-18,420.00
SURFACE TRANSPORT CORP,MORRISH & CO. SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,HUDSON MCKENZIE LTD.,2018-06-19,420.00
SURFACE TRANSPORT CORP,LEE BOLTON MONIER-WILLIAMS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LEE BOLTON MONIER-WILLIAMS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LEE BOLTON MONIER-WILLIAMS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LEE BOLTON MONIER-WILLIAMS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LANE GRAHAM SOLICITORS,2018-06-19,420.00
SURFACE TRANSPORT CORP,LEE BOLTON MONIER-WILLIAMS,2018-06-21,420.00
PUBLIC CARRIAGE OFFICE,JONATHAN SWIFT QC,2018-06-04,420.00
TRANSPORT TRADING LTD,LANE GRAHAM SOLICITORS,2018-06-11,420.00
LONDON UNDERGROUND LTD,RUSHFORD & MCCARVILLE LLP,2018-06-18,420.00
LONDON UNDERGROUND LTD,LANE GRAHAM SOLICITORS,2018-06-21,420.00
LONDON UNDERGROUND LTD,GENERATED POWER SERVICES LIMITED,2018-06-06,420.00
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-06-13,420.00
TRANSPORT TRADING LTD,TELENT TECHNOLOGY SERVICES LTD,2018-06-01,419.79
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,419.71
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-04,419.60
TUBE LINES LTD,SIXT KENNING LTD,2018-06-01,419.32
TUBE LINES LTD,SIXT KENNING LTD,2018-06-15,419.32
TUBE LINES LTD,SIXT KENNING LTD,2018-06-15,419.32
TUBE LINES LTD,SIXT KENNING LTD,2018-06-15,419.32
TRANSPORT TRADING LTD,BEXLEY COUNCIL,2018-05-31,419.25
LT MUSEUM TRADING LTD,GEAR GIFTS,2018-06-07,419.10
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-06-06,418.96
TUBE LINES LTD,HAYLEY GROUP PLC,2018-06-13,418.72
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,418.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,418.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,418.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,418.50
TRANSPORT TRADING LTD,GATWICK AIRPORT LTD,2018-06-20,418.50
TUBE LINES LTD,THURROCK ENGINEERING SUPPLIES,2018-06-08,418.50
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2018-06-13,418.20
VICTORIA COACH STATN LTD,KEY INDUSTRIAL EQUIPMENT,2018-06-20,418.00
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,2018-06-14,417.88
TUBE LINES LTD,CROMWELL GROUP HOLDINGS LTD,2018-06-08,417.82
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-18,417.60
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-06-18,417.60
LONDON UNDERGROUND LTD,OFFICE DEPOT UK,2018-05-30,417.55
TFL CORPORATE,DR M DIX,2018-06-08,417.44
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-18,417.02
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-06-06,417.00
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2018-06-11,416.88
TRANSPORT TRADING LTD,GBM SERVICES LTD,2018-06-11,416.73
RAIL FOR LONDON LIMITED,MISS CL NUTTALL-ISAAC,2018-06-08,416.67
DIAL A RIDE,HACKNEY COMMUNITY TRANSPORT,2018-06-01,416.67
LONDON UNDERGROUND LTD,BROWNINGS ELECTRIC CO LTD,2018-05-29,416.54
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-01,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,416.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-18,416.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,416.20
LUL NOMINEE BCV LIMITED,RICHMOND INTERIOR SUPPLIES LTD,2018-05-29,416.00
TUBE LINES LTD,AVIS BUDGET UK LTD,2018-06-22,415.80
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-21,415.75
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-12,415.60
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-06-06,415.30
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-06-11,415.19
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-06-20,414.00
TRANSPORT TRADING LTD,CATERCOVER SERVICE LTD,2018-06-13,414.00
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-05-30,413.70
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-06-20,413.05
LUL NOMINEE SSL LIMITED,INTERNATIONAL LAMPS LTD,2018-06-18,412.50
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-06-08,412.20
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-06-06,411.84
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-06-06,411.60
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-06-13,411.60
TRANSPORT TRADING LTD,THE LONDON BRIDGE EXPERIENCE,2018-06-20,411.22
TUBE LINES LTD,HONEYWELL CONTROL SYSTEMS LTD,2018-06-06,411.12
TFL CORPORATE,BENEDICT JOHNSON PHOTOGRAPHY LIMITE,2018-06-07,410.80
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2018-06-12,410.46
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-05-30,410.44
TFL CORPORATE,MEDSERV LTD,2018-06-20,410.00
TUBE LINES LTD,PRIORITY FIRE & ELECTRICAL LTD,2018-06-01,410.00
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,2018-06-11,409.50
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-06-13,409.30
TUBE LINES LTD,PRESSPAHN LTD,2018-06-13,409.20
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,409.06
TUBE LINES LTD,SPARKS WELDING SERVICES,2018-06-22,409.00
LUL NOMINEE BCV LIMITED,CAPITAL RUBBER & PLASTICS LTD,2018-06-11,408.80
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-06-18,408.70
LONDON UNDERGROUND LTD,DEEPSTORE LIMITED,2018-06-11,408.00
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-05-30,406.78
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-06-11,406.54
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-05-31,406.50
TRANSPORT TRADING LTD,SUTTON PROJECTS,2018-06-06,406.00
LUL NOMINEE BCV LIMITED,AIRQUICK (NEWARK) LTD,2018-06-06,406.00
LUL NOMINEE BCV LIMITED,AIRQUICK (NEWARK) LTD,2018-06-06,406.00
LUL NOMINEE BCV LIMITED,AIRQUICK (NEWARK) LTD,2018-06-06,406.00
TUBE LINES LTD,SIXT KENNING LTD,2018-06-15,406.00
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-06-18,405.90
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-01,405.65
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,405.65
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-06-01,405.50
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,405.09
TFL CORPORATE,OSSUR UK LIMITED,2018-06-06,404.45
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-06-06,404.35
TRANSPORT TRADING LTD,WJB SERVICES LIMITED,2018-06-06,404.15
TRANSPORT TRADING LTD,WJB SERVICES LIMITED,2018-06-19,404.15
TUBE LINES LTD,EUROBOND ADHESIVES LTD,2018-06-13,404.03
TUBE LINES LTD,EUROBOND ADHESIVES LTD,2018-06-15,404.03
TUBE LINES LTD,TOWER SUPPLIES,2018-06-13,403.75
LONDON UNDERGROUND LTD,POLLARD THOMAS EDWARDS ARCHITECTS,2018-06-19,403.44
LONDON BUS SERVICES LTD,HUNTRESS SEARCH LTD,2018-05-30,403.39
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,403.20
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2018-06-18,403.00
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,2018-05-30,402.85
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-06-11,401.96
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,2018-06-20,401.86
DIAL A RIDE,CLARKINS CAR ACCESSORIES,2018-06-08,401.80
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,401.76
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-06,401.76
TUBE LINES LTD,SPECIALISED TOOLS & EQUIPMENT,2018-06-13,401.36
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2018-06-12,401.24
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-06-11,401.06
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,400.86
TFL CORPORATE,JUDITH PARSONS,2018-06-20,400.00
DIAL A RIDE,PCV DIRECT TRAINING,2018-06-13,400.00
TFL CORPORATE,66 HARLEY STREET INVESTIGATIONS,2018-06-04,400.00
RAIL FOR LONDON LIMITED,MACHINERY SAFETY SERVICES,2018-05-30,400.00
LONDON TRANSPORT MUSEUM,BAUER CONSUMER MEDIA LTD,2018-06-13,400.00
TFL CORPORATE,DAWLEYS,2018-06-15,400.00
LT MUSEUM TRADING LTD,PAUL JAMES KNITWEAR LTD,2018-06-06,400.00
TFL CORPORATE,OTM (UK) LTD,2018-06-18,400.00
TFL CORPORATE,GRAPHIC ALLIANCE,2018-06-15,400.00
TFL CORPORATE,JUDITH PARSONS,2018-06-06,400.00
SURFACE TRANSPORT CORP,PDC CONSTRUCTION SERVICES LTD,2018-06-18,400.00
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,2018-06-01,400.00
TUBE LINES LTD,A & D FASTENERS,2018-06-15,400.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-06-13,399.98
TUBE LINES LTD,KEY INDUSTRIAL EQUIPMENT,2018-06-20,399.55
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,2018-06-01,399.26
TUBE LINES LTD,SIXT KENNING LTD,2018-06-08,398.50
TUBE LINES LTD,SIXT KENNING LTD,2018-06-08,398.50
TUBE LINES LTD,SIXT KENNING LTD,2018-06-08,398.50
TUBE LINES LTD,SIXT KENNING LTD,2018-06-08,398.50
TFL CORPORATE,COMPUTACENTER,2018-06-06,398.25
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-13,398.20
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-06-19,398.00
LONDON UNDERGROUND LTD,WECS PRECISION LTD,2018-06-14,398.00
LONDON UNDERGROUND LTD,WECS PRECISION LTD,2018-06-15,398.00
TUBE LINES LTD,ABLOY SECURITY (ASSA ABLOY),2018-05-30,398.00
TUBE LINES LTD,ABLOY SECURITY (ASSA ABLOY),2018-06-06,398.00
TUBE LINES LTD,ABLOY SECURITY (ASSA ABLOY),2018-06-06,398.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-06-18,397.50
LUL NOMINEE BCV LIMITED,TIFLEX LTD,2018-06-18,397.34
TUBE LINES LTD,PALLETWAYS (UK) LTD,2018-06-22,397.22
RAIL FOR LONDON LIMITED,CAPITA BUSINESS TRAVEL,2018-06-20,397.00
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,2018-06-22,396.82
LONDON TRANSPORT MUSEUM,ETHOS COMMUNICATIONS SOLUTIONS PLC,2018-06-12,396.72
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,2018-06-11,396.25
DOCKLANDS LIGHT RAILWAY,HARRIS INSTALLATIONS SERVICES LTD,2018-06-13,396.00
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2018-06-06,396.00
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,2018-05-30,396.00
DOCKLANDS LIGHT RAILWAY,MADAME TUSSAUDS LTD,2018-06-18,395.83
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-11,395.70
LONDON UNDERGROUND LTD,EDMUNDSON ELECTRICAL LTD,2018-06-06,395.46
TUBE LINES LTD,SIXT KENNING LTD,2018-06-01,395.38
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-18,395.15
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES,2018-06-01,395.00
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES,2018-06-01,395.00
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES,2018-06-01,395.00
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES,2018-06-06,395.00
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES,2018-06-06,395.00
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES,2018-06-11,395.00
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES,2018-06-11,395.00
TRANSPORT TRADING LTD,GOVNET COMMUNICATIONS,2018-06-11,395.00
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,2018-06-13,395.00
TUBE LINES LTD,PSV GLASS LLP,2018-06-01,395.00
SURFACE TRANSPORT CORP,INNTEL,2018-06-20,394.98
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-05-30,394.94
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-06-06,394.94
TUBE LINES LTD,INTEGRATED ELECTRONICS LTD,2018-06-01,394.90
TUBE LINES LTD,CABLECRAFT LTD,2018-06-22,394.84
TUBE LINES LTD,LAKEDALE POWER TOOLS,2018-06-13,394.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-04,394.30
LUL NOMINEE SSL LIMITED,BRUSH TRACTION LTD,2018-06-20,394.16
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-05,393.80
TUBE LINES LTD,QUATTRO PLANT LTD,2018-06-08,393.54
LUL NOMINEE SSL LIMITED,GBM SERVICES LTD,2018-06-11,393.49
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-06-13,393.14
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2018-06-13,393.04
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-13,393.00
LUL NOMINEE BCV LIMITED,HIREMECH LTD,2018-06-21,392.86
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,392.81
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,392.81
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-06-04,392.40
LUL NOMINEE SSL LIMITED,PERMALOK FASTENING SYSTEMS LTD,2018-06-20,392.18
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-05-30,392.10
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,2018-06-18,391.92
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,391.65
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,391.65
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,391.65
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,391.65
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,391.65
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-06-11,391.65
TFL CORPORATE,INNTEL,2018-06-19,391.57
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,391.56
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,391.56
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,391.56
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,391.56
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-05-28,391.35
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,391.21
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-01,391.21
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-06-18,391.21
