Organisational Unit,Benificiary Name,Payment Date,Amount
TUBELINES LTD,PALLETWAYS (UK) LTD,2017-04-05,454.21
TRANSPORT TRADING LTD,CATERCOVER SERVICE LTD,2017-04-12,454.06
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,454.00
SURFACE TRANSPORT CORP,CAPITAL MEDIA NEWSPAPERS LTD,2017-04-05,453.90
SURFACE TRANSPORT CORP,CAPITAL MEDIA NEWSPAPERS LTD,2017-04-11,453.90
SURFACE TRANSPORT CORP,CAPITAL MEDIA NEWSPAPERS LTD,2017-04-11,453.90
SURFACE TRANSPORT CORP,CAPITAL MEDIA NEWSPAPERS LTD,2017-04-19,453.90
SURFACE TRANSPORT CORP,CAPITAL MEDIA NEWSPAPERS LTD,2017-04-19,453.90
SURFACE TRANSPORT CORP,CAPITAL MEDIA NEWSPAPERS LTD,2017-04-26,453.90
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-24,453.70
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-04-11,453.61
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,453.50
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,2017-04-26,452.72
DOCKLANDS LIGHT RAILWAY,ATKINS LIMITED,2017-04-26,452.62
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-04-03,452.45
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-10,452.29
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-24,452.29
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-04-11,452.04
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-04-24,452.04
LT MUSEUM TRADING LTD,ARTISAN PEOPLE,2017-04-20,452.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-10,451.98
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-10,451.98
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-10,451.98
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-19,451.98
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-19,451.98
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-24,451.98
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-24,451.98
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-24,451.98
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-19,451.80
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-24,451.70
TRANSPORT TRADING LTD,MIDNITE EXPRESS INTERNATIONAL,2017-04-04,451.70
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-04-28,451.05
LONDON UNDERGROUND LTD,CCS MEDIA LTD,2017-04-03,451.04
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,450.78
LT MUSEUM TRADING LTD,CENTRAL BOOKS,2017-04-11,450.78
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-04-11,450.71
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-04-19,450.28
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,2017-04-11,450.12
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-12,450.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,450.00
LONDON TRANSPORT MUSEUM,VERONE/AYSHAH JOHNSTON,2017-04-03,450.00
TFL CORPORATE,MEDSERV,2017-04-19,450.00
TRANSPORT TRADING LTD,ALLEN ASSOCIATES ARCHITECTS LTD,2017-04-19,450.00
RAIL FOR LONDON LIMITED,LANES GROUP PLC,2017-04-26,450.00
LONDON UNDERGROUND LTD,VCCP GROUP LLP,2017-04-11,450.00
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-04-11,450.00
LUL NOMINEE SSL LIMITED,ELECTROMECH DESIGN & ASSEMBLY,2017-04-24,450.00
LONDON RIVER SERVICES LTD,HC SLINGSBY PLC,2017-04-03,449.99
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,449.96
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-04-26,449.85
RAIL FOR LONDON LIMITED,SANTIKI,2017-04-24,449.75
DIAL A RIDE,GP AUTOCLIMATE LTD,2017-04-18,449.50
DIAL A RIDE,GP AUTOCLIMATE LTD,2017-04-18,449.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-04,449.40
LT MUSEUM TRADING LTD,THE BOOK SERVICE (GRANTHAM),2017-04-24,449.35
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-04-05,449.25
TUBELINES LTD,LEASEDRIVE VELO LIMITED,2017-04-28,449.24
DIAL A RIDE,NEOPOST LTD,2017-04-05,448.41
LONDON BUS SERVICES LTD,CORPORATE DOCUMENT SERVICES LTD,2017-04-11,448.35
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-25,448.30
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-04-28,448.26
TRANSPORT TRADING LTD,CH & CO CATERING LTD,2017-04-11,448.18
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,448.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-10,448.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-11,448.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-19,448.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,448.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-07,447.70
TFL CORPORATE,INDUSTRIAL TRAINING SERVICES,2017-04-11,447.50
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,2017-04-03,447.36
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,2017-04-03,447.00
TUBELINES LTD,SIXT KENNING LTD,2017-04-21,446.61
TUBELINES LTD,SIXT KENNING LTD,2017-04-21,446.61
TUBELINES LTD,QUATTRO PLANT LTD,2017-04-13,446.50
TUBELINES LTD,SIXT KENNING LTD,2017-04-21,446.50
TUBELINES LTD,SIXT KENNING LTD,2017-04-21,446.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,446.04
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-10,446.04
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-10,446.04
LUL NOMINEE BCV LIMITED,TADLEY ENGINEERING LTD,2017-04-13,446.00
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,445.89
VICTORIA COACH STATN LTD,G4S CASH SOLUTIONS (UK) LTD,2017-04-26,445.58
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2017-04-24,445.50
LONDON UNDERGROUND LTD,PELICAN ROUGE COFFEE SOLUTIONS LTD,2017-04-19,445.25
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,2017-04-11,445.20
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-03,445.05
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-11,445.00
LONDON TRANSPORT MUSEUM,REEDME,2017-04-26,445.00
LONDON BUS SERVICES LTD,PINDAR CREATIVE,2017-04-11,445.00
TUBELINES LTD,P&L FORECOURT SERVICES LTD,2017-04-13,445.00
TUBELINES LTD,VOITH TURBO LTD,2017-04-26,444.50
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-07,444.43
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-24,444.20
TRANSPORT TRADING LTD,WJB SERVICES LIMITED,2017-04-03,444.15
DIAL A RIDE,CLARKINS CAR ACCESSORIES,2017-04-05,444.00
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,2017-04-11,444.00
TUBELINES LTD,MULTI-STROKE LTD,2017-04-26,444.00
TRANSPORT TRADING LTD,MIDNITE EXPRESS INTERNATIONAL,2017-04-03,443.50
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,443.42
SURFACE TRANSPORT CORP,SIEMENS,2017-04-05,443.23
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,443.10
TUBELINES LTD,FOXDALE ENGINEERING SERVICES,2017-04-21,442.80
TUBELINES LTD,WESTCODE UK LIMITED,2017-04-21,442.80
TUBELINES LTD,WESTCODE UK LIMITED,2017-04-21,442.80
TUBELINES LTD,WESTCODE UK LIMITED,2017-04-21,442.80
TUBELINES LTD,WESTCODE UK LIMITED,2017-04-21,442.80
TRANSPORT TRADING LTD,DAISY CORPORATE SERVICES LTD,2017-04-26,442.68
RAIL FOR LONDON LIMITED,PROTOOL TOOLMAKING SERVICES LTD.,2017-04-06,442.50
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-04-28,442.06
LUL NOMINEE BCV LIMITED,AIRQUICK (NEWARK) LTD,2017-04-05,442.00
LUL NOMINEE SSL LIMITED,UNIPART RAIL LTD,2017-04-24,441.56
DIAL A RIDE,ALFA TAIL LIFT LTD,2017-04-03,441.36
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,441.34
DIAL A RIDE,PHS WASHROOMS,2017-04-26,441.33
LUL NOMINEE BCV LIMITED,REHAU LTD,2017-04-19,441.00
RAIL FOR LONDON LIMITED,RS COMPONENTS LTD,2017-04-05,440.93
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-04-19,440.49
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2017-04-13,440.08
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2017-04-11,440.08
LONDON UNDERGROUND LTD,WJB SERVICES LIMITED,2017-04-24,440.00
SURFACE TRANSPORT CORP,ORBIS PROTECT LTD,2017-04-26,440.00
LONDON BUS SERVICES LTD,MOOLANDS,2017-04-03,440.00
TUBELINES LTD,CROMWELL GROUP HOLDINGS LTD,2017-04-21,440.00
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,439.73
LONDON UNDERGROUND LTD,EDEN SPRINGS UK,2017-04-24,439.56
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-04-11,439.35
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-27,439.30
TUBELINES LTD,UNIPART RAIL LTD,2017-04-13,439.15
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-04-26,438.94
LONDON UNDERGROUND LTD,HSW CONSULTANCY LTD,2017-04-26,438.90
TUBELINES LTD,SIXT KENNING LTD,2017-04-21,438.76
TUBELINES LTD,SIXT KENNING LTD,2017-04-21,438.76
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-04-03,438.68
TRANSPORT TRADING LTD,F J CLEVELAND LLP,2017-04-03,438.46
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,438.10
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-04-12,438.00
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-04-12,438.00
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-04-18,438.00
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-04-18,438.00
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-04-18,438.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-04-03,437.85
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,437.69
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-03,437.40
RAIL FOR LONDON LIMITED,MORSON HUMAN RESOURCES LTD,2017-04-10,437.33
DIAL A RIDE,WAVE OFFICE LTD,2017-04-07,437.00
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-04-11,437.00
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-04-11,437.00
LT MUSEUM TRADING LTD,SPA SECURITY & EVENTS,2017-04-13,436.91
VICTORIA COACH STATN LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-10,436.76
DIAL A RIDE,MORGAN FIRE PROTECTION LTD,2017-04-26,436.60
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-04-26,436.41
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-11,436.32
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-19,436.32
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-03,436.30
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-04-03,436.10
LT MUSEUM TRADING LTD,GEAR GIFTS,2017-04-26,436.05
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-21,436.00
TRANSPORT TRADING LTD,MERLIN LAZER LTD,2017-04-27,436.00
TUBELINES LTD,ERIKS INDUSTRIAL SERVICES LTD,2017-04-12,436.00
TRANSPORT TRADING LTD,RACKSPACE LTD,2017-04-10,435.86
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-04-19,435.75
TUBELINES LTD,SIXT KENNING LTD,2017-04-21,435.54
TUBELINES LTD,FELTHAM COACHWORKS LTD,2017-04-05,435.41
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-24,435.28
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-06,435.00
TUBELINES LTD,CHAINSTREAM UK LTD,2017-04-12,435.00
TRANSPORT TRADING LTD,CROWN RECORDS MANAGEMENT LIMITED,2017-04-06,434.98
LUL NOMINEE SSL LIMITED,KWD KUPPLUNGSWERK DRESDEN GMBH,2017-04-06,434.96
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,2017-04-11,434.88
TFL CORPORATE,COMPUTACENTER,2017-04-19,434.84
TUBELINES LTD,SIXT KENNING LTD,2017-04-21,434.70
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-26,434.52
TRANSPORT TRADING LTD,HA MARKS LTD,2017-04-07,434.25
TUBELINES LTD,REGAL VEHICLE RENTALS LTD,2017-04-07,434.00
LONDON UNDERGROUND LTD,CSTS LTD,2017-04-24,433.50
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-04-03,433.40
LUL NOMINEE SSL LIMITED,HIREMECH LTD,2017-04-13,433.33
LUL NOMINEE SSL LIMITED,HIREMECH LTD,2017-04-20,433.33
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-04,433.10
LONDON UNDERGROUND LTD,MEME MARKETING EXECUTION UK LTD.,2017-04-26,432.99
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-11,432.90
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-19,432.85
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,432.84
LONDON UNDERGROUND LTD,BT CONFERENCING,2017-04-19,432.81
LONDON UNDERGROUND LTD,PELICAN ROUGE COFFEE SOLUTIONS LTD,2017-04-19,432.04
TFL CORPORATE,EVERSHEDS,2017-04-11,432.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-05,431.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-13,431.30
TUBELINES LTD,PABLON TOOLS LIMITED,2017-04-07,431.25
TUBELINES LTD,PERCY LANE PRODUCTS,2017-04-28,431.20
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-05,431.15
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-28,431.15
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-28,431.15
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-28,431.15
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-28,431.15
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-28,431.15
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-28,431.15
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-28,431.15
TUBELINES LTD,PULLMAN RAIL LTD,2017-04-28,431.15
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-13,431.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,430.31
LUL NOMINEE SSL LIMITED,KEYLINE BUILDERS MERCHANT LIMITED,2017-04-03,430.17
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-24,430.10
LUL NOMINEE BCV LIMITED,I M KELLY R & A LTD,2017-04-19,430.00
RAIL FOR LONDON LIMITED,DAWLEYS,2017-04-03,430.00
LUL NOMINEE SSL LIMITED,LIONWELD KENNEDY FLOORING LTD,2017-04-19,430.00
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,2017-04-24,429.84
LUL NOMINEE SSL LIMITED,THAMES WATER,2017-04-19,429.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-04-05,429.73
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-03,429.20
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-18,429.00
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,428.82
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-10,428.82
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-19,428.82
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,428.82
TUBELINES LTD,SPECIALISED TOOLS & EQUIPMENT,2017-04-21,428.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-03,428.26
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-10,428.26
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-19,428.26
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-24,428.26
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-04-24,428.26
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,428.12
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-10,428.12
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-11,428.12
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-19,428.12
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,428.12
LONDON BUS SERVICES LTD,TEAM Q MAINTENANCE LIMITED,2017-04-24,428.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,427.95
LONDON UNDERGROUND LTD,KINGSBEECH LTD,2017-04-05,427.80
LONDON UNDERGROUND LTD,CCS MEDIA LTD,2017-04-03,427.57
TRANSPORT TRADING LTD,TRANSLATEMEDIA,2017-04-03,427.50
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-04-05,427.31
TUBELINES LTD,ENTERPRISE RENT A CAR,2017-04-12,427.20
LONDON BUS SERVICES LTD,CANFIELD SOLUTIONS LIMITED,2017-04-03,427.00
LONDON BUS SERVICES LTD,CANFIELD SOLUTIONS LIMITED,2017-04-27,427.00
LONDON BUS SERVICES LTD,CANFIELD SOLUTIONS LIMITED,2017-04-27,427.00
LONDON BUS SERVICES LTD,CANFIELD SOLUTIONS LIMITED,2017-04-27,427.00
LONDON BUS SERVICES LTD,CANFIELD SOLUTIONS LIMITED,2017-04-27,427.00
RAIL FOR LONDON LIMITED,UK POWER NETWORKS LTD,2017-04-10,426.78
LUL NOMINEE SSL LIMITED,SIEMENS,2017-04-26,426.76
LONDON BUS SERVICES LTD,COMPUTER CAB PLC,2017-04-26,426.75
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-04-28,426.56
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-04-10,426.50
LONDON UNDERGROUND LTD,SUPPLIES TEAM LTD,2017-04-26,426.45
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-04-10,426.24
LT MUSEUM TRADING LTD,VIDEO 125 LTD,2017-04-05,426.00
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,425.95
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,425.95
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,425.95
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-04-26,425.28
TUBELINES LTD,GENISYS ENTERPRISE,2017-04-05,425.25
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-19,425.10
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,425.04
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-04-05,425.04
TFL CORPORATE,MINDFUL LIVING FOUNDATION CIC,2017-04-10,425.00
TFL CORPORATE,CONSTRUCTION INDUSTRY SIMULATIONS L,2017-04-03,425.00
TRANSPORT TRADING LTD,THE PEST COMPANY (SURREY) LTD,2017-04-26,425.00
DIAL A RIDE,MALNOR SOUTHERN LTD,2017-04-03,425.00
LUL NOMINEE SSL LIMITED,EDMUNDSON ELECTRICAL LTD,2017-04-10,425.00
LONDON UNDERGROUND LTD,NCP SERVICES LTD,2017-04-05,425.00
TUBELINES LTD,A M FORKTRUCKS LTD,2017-04-12,425.00
TUBELINES LTD,SONATEST,2017-04-05,425.00
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-04-28,424.70
TUBELINES LTD,OFFICE DEPOT UK,2017-04-28,424.64
LUL NOMINEE SSL LIMITED,VOITH TURBO LTD,2017-04-26,424.60
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-04-11,424.60
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,424.24
LONDON UNDERGROUND LTD,CORPORATE DOCUMENT SERVICES LTD,2017-04-11,424.20
LONDON UNDERGROUND LTD,ARROW MEASUREMENT SERVICES LTD,2017-04-24,424.20
LONDON UNDERGROUND LTD,ARROW MEASUREMENT SERVICES LTD,2017-04-24,424.20
PUBLIC CARRIAGE OFFICE,DEEPSTORE,2017-04-13,424.18
LONDON BUS SERVICES LTD,CANFIELD SOLUTIONS LIMITED,2017-04-27,424.00
TFL CORPORATE,COMPUTACENTER,2017-04-26,423.75
RAIL FOR LONDON LIMITED,A J WELLS & SONS LTD,2017-04-03,423.72
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-04-03,423.50
TRANSPORT TRADING LTD,GOWLING WLG,2017-04-11,422.50
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,422.43
TUBELINES LTD,ACTIVAIR AUTOMATION LTD,2017-04-12,422.40
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-04-28,422.28
TUBELINES LTD,LYNCH I.E.I. LIMITED,2017-04-05,422.24
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-04-24,422.00
LONDON BUS SERVICES LTD,TEAM Q MAINTENANCE LIMITED,2017-04-24,421.94
TUBELINES LTD,QUATTRO PLANT LTD,2017-04-05,421.84
SURFACE TRANSPORT CORP,EVERSHEDS,2017-04-11,421.60
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-05,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-05,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-05,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-05,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-05,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-05,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-11,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-11,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-11,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-19,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-19,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-19,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-26,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-26,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-26,421.30
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-04-26,421.30
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-04-24,421.20
LT MUSEUM TRADING LTD,GEAR GIFTS,2017-04-26,421.20
LUL NOMINEE SSL LIMITED,VIKING PRECISION ENGINEERS LTD,2017-04-27,420.90
LONDON UNDERGROUND LTD,COMPUTACENTER,2017-04-19,420.88
LUL NOMINEE SSL LIMITED,DAE SYSTEMS LTD,2017-04-05,420.80
LONDON BUS SERVICES LTD,JC ELECTRICAL LTD,2017-04-05,420.65
LUL NOMINEE SSL LIMITED,BROOKVEX IMS LTD,2017-04-03,420.63
LONDON UNDERGROUND LTD,CORPORATE DOCUMENT SERVICES LTD,2017-04-19,420.58
TUBELINES LTD,HAYLEY GROUP PLC,2017-04-28,420.50
LONDON UNDERGROUND LTD,SAFETY FIRST AID GROUP LTD,2017-04-03,420.00
LONDON UNDERGROUND LTD,OAKLAND BUILDING SERVICES LTD,2017-04-12,420.00
LONDON UNDERGROUND LTD,GENERATED POWER SERVICES LIMITED,2017-04-03,420.00
LONDON TRANSPORT MUSEUM,GLEN REYNOLDS,2017-04-03,420.00
TRANSPORT TRADING LTD,DR PETER NEVINS,2017-04-19,420.00
TFL CORPORATE,MPP SOLICITORS,2017-04-10,420.00
TFL CORPORATE,LAURA HIBBERD,2017-04-12,420.00
TFL CORPORATE,SAM THOMAS,2017-04-12,420.00
TFL CORPORATE,TIMOTHY SHARPE,2017-04-26,420.00
SURFACE TRANSPORT CORP,MICHAEL FOSTER LAW,2017-04-05,420.00
SURFACE TRANSPORT CORP,PEARSON HARDS LLP CLIENT'S ACCOUNT,2017-04-05,420.00
SURFACE TRANSPORT CORP,BRETHERTONS LLP,2017-04-24,420.00
LUL NOMINEE BCV LIMITED,LH-PLC,2017-04-05,420.00
LONDON UNDERGROUND LTD,MR C CHARALAMBOUS,2017-04-07,419.90
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,2017-04-03,419.87
TRANSPORT TRADING LTD,RD & RR PATEL,2017-04-24,419.76
TUBELINES LTD,P.A. THORPE (VEHICLE COMPONENTS) LTD,2017-04-13,419.60
DIAL A RIDE,F&W ELECTRICAL CONTRACTORS LTD,2017-04-26,419.50
