Organisational Unit,Benificiary Name,Payment Date,Amount
TUBE LINES LTD,FUCHS LUBRICANTS (UK) PLC,2018-08-08,475.80
LONDON UNDERGROUND LTD,BWT UK LTD,2018-08-13,475.75
LONDON UNDERGROUND LTD,AVM IMPACT LTD,2018-08-02,475.61
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-07-30,475.30
LONDON TRANSPORT MUSEUM,ETHOS COMMUNICATIONS SOLUTIONS PLC,2018-08-14,475.29
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-23,475.20
TRANSPORT TRADING LTD,COMMANDER BUILDING SERVICES LTD,2018-08-01,475.00
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-07-25,474.82
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,474.60
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,474.60
SURFACE TRANSPORT CORP,EDF ENERGY,2018-08-08,473.41
TUBE LINES LTD,CORDWALLIS COMMERCIALS LTD,2018-08-08,473.26
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,473.12
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-24,473.10
TUBE LINES LTD,TELETRAC NAVMAN (UK) LTD,2018-08-01,472.98
VICTORIA COACH STATN LTD,EVAN EVANS TOURS LTD,2018-08-15,472.50
TUBE LINES LTD,SHB HIRE LTD,2018-07-27,472.50
TUBE LINES LTD,DARTFORD CHARGE,2018-07-22,472.50
TUBE LINES LTD,ATS EUROMASTER,2018-08-08,472.16
TUBE LINES LTD,ADVANCED MEASUREMENT,2018-07-22,471.80
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-07-30,471.38
TFL CORPORATE,EDUARDO HIRSCHFELD,2018-08-06,471.34
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,470.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-25,470.20
TRANSPORT TRADING LTD,M & G FIRE PROTECTION (ESS)LTD,2018-08-13,470.00
TRANSPORT TRADING LTD,UNIVERSAL,2018-08-02,470.00
TUBE LINES LTD,SPINK STEAM CLEANING,2018-07-25,470.00
TUBE LINES LTD,PIRTEK,2018-08-15,470.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-09,469.71
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,2018-07-30,469.00
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,468.84
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2018-08-06,468.24
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-08-15,468.20
LONDON UNDERGROUND LTD,BWT UK LTD,2018-08-13,468.00
RAIL FOR LONDON LIMITED,UK POWER NETWORKS LTD,2018-08-08,468.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-07-25,468.00
TUBE LINES LTD,VIKING PRECISION ENGINEERS LTD,2018-07-27,468.00
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,467.71
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-07-23,467.66
LONDON UNDERGROUND LTD,CANON UK LTD,2018-08-08,467.19
LONDON UNDERGROUND LTD,CANON UK LTD,2018-07-25,466.95
TUBE LINES LTD,PABLON TOOLS LTD,2018-08-08,466.83
LUL NOMINEE BCV LIMITED,LONDON HOSE & HYDRAULICS LIMITED,2018-08-15,466.80
LONDON UNDERGROUND LTD,SENATOR INTERNATIONAL LTD,2018-08-06,466.62
LUL NOMINEE BCV LIMITED,MECHAN LTD,2018-07-30,466.50
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-07-25,466.20
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-08-01,465.60
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-08-01,465.60
LONDON UNDERGROUND LTD,BWT UK LTD,2018-08-13,465.25
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,465.01
TRANSPORT TRADING LTD,4 RAIL SERVICES LTD,2018-08-07,465.00
TRANSPORT TRADING LTD,4 RAIL SERVICES LTD,2018-08-15,465.00
TRANSPORT TRADING LTD,4 RAIL SERVICES LTD,2018-08-17,465.00
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2018-08-17,465.00
LUL NOMINEE BCV LIMITED,4 RAIL SERVICES LTD,2018-08-17,465.00
LONDON BUS SERVICES LTD,PULSE MEDIA,2018-08-10,465.00
TFL CORPORATE,BENEDICT JOHNSON PHOTOGRAPHY LIMITE,2018-07-31,465.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,464.62
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,464.62
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,464.62
TUBE LINES LTD,EMANUEL BROTHERS LTD,2018-08-03,464.39
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-13,464.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,463.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,463.50
LONDON UNDERGROUND LTD,INSTANT OFFICES LTD,2018-08-07,463.49
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-02,463.10
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2018-08-15,463.10
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-08-15,463.08
TUBE LINES LTD,QUALITY ASSURED INDUSTRIAL,2018-07-27,463.00
TUBE LINES LTD,JAFCO TOOLS LTD,2018-08-08,462.84
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-07-25,462.80
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-08-01,462.23
TFL CORPORATE,MATCHTECH GROUP PLC,2018-07-23,462.00
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-08-15,461.51
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,461.44
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-01,461.20
TUBE LINES LTD,SAFETY KLEEN UK LTD,2018-07-25,461.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-17,460.70
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-13,460.40
TFL CORPORATE,KIM BROWN,2018-08-01,460.00
TFL CORPORATE,PRELUDE,2018-07-25,460.00
LUL NOMINEE SSL LIMITED,HOWELLS RAILWAY PRODUCTS LTD,2018-08-08,460.00
LUL NOMINEE SSL LIMITED,HOWELLS RAILWAY PRODUCTS LTD,2018-08-08,460.00
LUL NOMINEE SSL LIMITED,HOWELLS RAILWAY PRODUCTS LTD,2018-08-08,460.00
TRANSPORT TRADING LTD,CATERCOVER SERVICE LTD,2018-08-03,460.00
LONDON TRANSPORT MUSEUM,MCS ELECTRICS,2018-08-07,460.00
TRANSPORT TRADING LTD,WRAGGE & CO,2018-07-25,460.00
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,2018-08-13,459.20
LUL NOMINEE SSL LIMITED,COMECH METROLOGY,2018-08-15,459.09
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-25,458.47
SURFACE TRANSPORT CORP,HARRIS INSTALLATIONS SERVICES LTD,2018-07-23,458.00
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,2018-08-08,458.00
TUBE LINES LTD,PABLON TOOLS LTD,2018-08-08,457.80
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-08-15,457.00
TUBE LINES LTD,PIRTEK,2018-08-01,457.00
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,2018-07-23,456.93
LONDON UNDERGROUND LTD,BWT UK LTD,2018-08-13,456.75
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-23,456.10
TFL CORPORATE,QA LIMITED,2018-08-08,455.98
LONDON UNDERGROUND LTD,BWT UK LTD,2018-08-13,455.25
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,455.06
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-13,455.00
TFL CORPORATE,DAWLEYS,2018-07-24,455.00
TFL CORPORATE,DAWLEYS,2018-07-24,455.00
TFL CORPORATE,DAWLEYS,2018-08-06,455.00
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LIMITED,2018-08-08,455.00
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LIMITED,2018-08-08,455.00
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LIMITED,2018-08-08,455.00
LUL NOMINEE BCV LIMITED,SIEMENS MOBILITY LIMITED,2018-08-08,455.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-07-25,454.40
LT MUSEUM TRADING LTD,GEAR GIFTS,2018-08-08,454.20
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-08-06,454.09
LONDON UNDERGROUND LTD,GUARDSMAN ENGINEERING LTD,2018-08-15,454.00
TUBE LINES LTD,E. ON LIMITED,2018-08-03,453.85
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-08-08,453.69
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,453.60
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-31,453.55
TFL CORPORATE,OFFICE DEPOT UK,2018-07-23,453.24
LONDON UNDERGROUND LTD,XRAIL GROUP LTD,2018-08-08,453.20
TRANSPORT TRADING LTD,VERTEX SERVICES GROUP LTD,2018-07-31,452.67
TRANSPORT TRADING LTD,VERTEX SERVICES GROUP LTD,2018-07-31,452.67
TRANSPORT TRADING LTD,VERTEX SERVICES GROUP LTD,2018-07-31,452.67
TRANSPORT TRADING LTD,VERTEX SERVICES GROUP LTD,2018-08-16,452.67
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-07-27,452.40
LUL NOMINEE SSL LIMITED,C E F,2018-08-13,452.00
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,2018-08-13,451.50
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,2018-08-01,451.41
SURFACE TRANSPORT CORP,TRL LTD,2018-08-01,451.20
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-13,451.10
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2018-07-27,451.00
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,450.90
TFL CORPORATE,MENDIP MEDIA GROUP LTD,2018-08-16,450.03
LONDON TRANSPORT MUSEUM,HANNAH CUSHION,2018-08-08,450.00
LONDON TRANSPORT MUSEUM,ARTBURST LTD,2018-07-25,450.00
RAIL FOR LONDON LIMITED,PROSPECTS TRAINING SOLUTIONS LTD,2018-08-15,450.00
TFL CORPORATE,VIAPATH ANALYTICS LLP,2018-08-15,450.00
TRANSPORT TRADING LTD,HA MARKS LTD,2018-08-15,450.00
RAIL FOR LONDON LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-25,450.00
RAIL FOR LONDON LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-25,450.00
RAIL FOR LONDON LIMITED,KNORR-BREMSE RAIL SERVICES,2018-07-25,450.00
RAIL FOR LONDON LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-08,450.00
RAIL FOR LONDON LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-08,450.00
RAIL FOR LONDON LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-15,450.00
TFL CORPORATE,ALEX WARD COMMUNICATIONS,2018-08-01,450.00
TFL CORPORATE,HOLDING PAGE,2018-07-30,450.00
LONDON BUS SERVICES LTD,J C ELECTRICAL LTD,2018-08-01,450.00
LONDON BUS SERVICES LTD,J C ELECTRICAL LTD,2018-07-25,450.00
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,2018-08-06,450.00
LUL NOMINEE SSL LIMITED,TYLER BROTHERS (S-IN-A) LTD,2018-07-25,450.00
LONDON UNDERGROUND LTD,ENVIRONMENTAL SCIENTIFICS GROUP LIM,2018-08-08,450.00
TUBE LINES LTD,JETWAY ASSOCIATES LTD,2018-08-03,450.00
LUL NOMINEE SSL LIMITED,INSIGHT DIRECT UK LIMITED,2018-07-25,449.97
RAIL FOR LONDON LIMITED,UNITED BUSINESS IT LTD,2018-07-24,449.75
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2018-07-30,449.68
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-25,449.63
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,2018-07-30,449.20
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-08-01,449.19
VICTORIA COACH STATN LTD,ARCO LIMITED,2018-08-01,449.17
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,448.35
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,448.35
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,2018-08-15,448.19
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-08-10,448.11
LONDON UNDERGROUND LTD,GUARDSMAN ENGINEERING LTD,2018-07-25,448.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-07-23,448.00
LUL NOMINEE SSL LIMITED,EDENBECK,2018-07-25,447.92
TRANSPORT TRADING LTD,CATERCOVER SERVICE LTD,2018-08-03,447.61
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,447.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,447.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,447.50
LONDON TRANSPORT MUSEUM,ARCHANT LIFE LIMITED,2018-07-25,447.50
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,447.30
LONDON UNDERGROUND LTD,KONECRANES UK LTD,2018-08-15,447.00
TUBE LINES LTD,SIXT KENNING LTD,2018-08-03,446.61
LUL NOMINEE SSL LIMITED,LTG RAIL GMBH,2018-07-24,446.60
LUL NOMINEE SSL LIMITED,OTE PRECISION ENGINEERING (UK) LTD,2018-07-23,446.20
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-14,445.65
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-26,445.45
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,445.38
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,445.38
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,445.20
LT MUSEUM TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,2018-07-25,445.20
TRANSPORT TRADING LTD,GOVNET COMMUNICATIONS,2018-07-25,445.00
LONDON UNDERGROUND LTD,BTS LTD.,2018-07-30,445.00
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-08-01,444.75
LONDON UNDERGROUND LTD,HILTI (GB) LTD,2018-07-25,444.62
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2018-08-03,444.00
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,443.80
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2018-08-15,443.80
TFL CORPORATE,MR CJ FLYNN,2018-08-08,443.60
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-06,443.35
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,443.21
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,2018-08-08,443.16
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-06,443.10
TUBE LINES LTD,WESTCODE UK LIMITED,2018-08-10,442.80
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-06,442.60
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-07-25,442.50
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,442.44
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-16,442.40
LUL NOMINEE BCV LIMITED,AIRQUICK (NEWARK) LTD,2018-08-08,442.00
RAIL FOR LONDON LIMITED,CORONA ENERGY RETAIL 4 LTD,2018-08-08,441.84
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-08-08,441.63
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-08-01,441.63
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-25,441.47
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-25,441.47
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-25,441.47
LUL NOMINEE SSL LIMITED,PLAYER & CORNISH MARINE LIMITED,2018-08-15,441.00
LUL NOMINEE SSL LIMITED,BEVERIDGE ASSOCIATES PARTNERSHIP LTD,2018-08-08,441.00
LONDON TRANSPORT MUSEUM,ETHOS COMMUNICATIONS SOLUTIONS PLC,2018-08-13,440.31
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,2018-08-13,440.23
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-01,440.05
LONDON UNDERGROUND LTD,BWT UK LTD,2018-08-13,440.00
LONDON BUS SERVICES LTD,CT PLUS LIMITED,2018-08-03,440.00
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-08-10,439.48
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2018-07-25,439.29
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,2018-08-06,439.25
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,2018-07-25,439.25
TUBE LINES LTD,HILTI (GB) LTD,2018-08-15,439.25
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,2018-08-01,438.53
TUBE LINES LTD,PLASSER UK LTD,2018-08-08,438.50
LT MUSEUM TRADING LTD,MUSEUMS & GALLERIES LTD,2018-08-08,437.90
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-07-23,437.52
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,2018-08-03,437.10
RAIL FOR LONDON LIMITED,PIRTEK MITCHAM,2018-08-15,436.65
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-07-27,436.50
RAIL FOR LONDON LIMITED,C E F,2018-08-06,435.60
TUBE LINES LTD,EDMUNDSON ELECTRICAL LTD,2018-07-27,435.28
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,2018-08-01,435.19
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-07-30,435.16
DIAL A RIDE,BWT UK LTD,2018-08-13,435.00
LUL NOMINEE SSL LIMITED,ERIKS  EMS,2018-07-25,435.00
SURFACE TRANSPORT CORP,VGL,2018-08-07,435.00
TUBE LINES LTD,I M KELLY RAIL LTD,2018-08-17,435.00
TUBE LINES LTD,SABRE RAIL SERVICES LTD,2018-07-25,434.86
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-17,434.25
RAIL FOR LONDON LIMITED,TRAVIS PERKINS,2018-08-01,434.23
LUL NOMINEE BCV LIMITED,SWEETNAM & BRADLEY LTD,2018-08-02,434.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-15,433.50
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-07-25,433.48
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-08-02,433.40
DIAL A RIDE,O2 UK LTD,2018-08-01,433.02
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-07-23,432.90
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-08-01,432.37
LUL NOMINEE SSL LIMITED,VALCO UK ENGINEERING LTD,2018-08-01,432.36
LUL NOMINEE SSL LIMITED,VALCO UK ENGINEERING LTD,2018-08-01,432.36
LONDON UNDERGROUND LTD,BWT UK LTD,2018-08-13,432.25
LONDON UNDERGROUND LTD,BWT UK LTD,2018-08-13,432.25
LONDON UNDERGROUND LTD,RIS,2018-07-25,432.00
TRANSPORT TRADING LTD,GATWICK AIRPORT LTD,2018-08-08,432.00
TRANSPORT TRADING LTD,GATWICK AIRPORT LTD,2018-08-13,432.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-08-08,432.00
TUBE LINES LTD,VIKING PRECISION ENGINEERS LTD,2018-08-08,432.00
DIAL A RIDE,COMPUTACENTER,2018-08-08,431.40
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,2018-08-13,431.38
LONDON UNDERGROUND LTD,AUTOBAR VENDING SERVICES LTD,2018-08-06,430.68
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-08-06,430.62
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-08-10,430.46
TRANSPORT TRADING LTD,HA MARKS LTD,2018-08-15,430.00
TFL CORPORATE,DAWLEYS,2018-07-24,430.00
TFL CORPORATE,DAWLEYS,2018-07-24,430.00
TFL CORPORATE,DAWLEYS,2018-08-15,430.00
TFL CORPORATE,DAWLEYS,2018-08-15,430.00
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,2018-07-25,430.00
LUL NOMINEE BCV LIMITED,BROWNINGS ELECTRIC CO LTD,2018-07-25,430.00
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,2018-07-27,430.00
TUBE LINES LTD,SPRINT ENGINEERING & LUBE LTD,2018-08-17,430.00
TUBE LINES LTD,TYLER BROTHERS (S-IN-A) LTD,2018-08-08,430.00
LUL NOMINEE SSL LIMITED,"TTI, INC",2018-08-06,429.59
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-07-25,429.43
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-13,429.25
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-08-13,429.24
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,2018-08-15,429.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-07-25,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-01,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,428.88
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-01,428.86
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-01,428.86
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-08-13,428.81
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,428.52
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-23,428.52
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,428.52
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-07-30,428.52
LONDON TRANSPORT MUSEUM,IMPRINT GROUP,2018-07-24,428.00
LUL NOMINEE BCV LIMITED,DIRECTA UK LTD,2018-08-06,428.00
DIAL A RIDE,F&W ELECTRICAL CONTRACTORS LTD,2018-08-07,427.55
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-09,426.90
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-10,426.60
LONDON BUS SERVICES LTD,NWG BUSINESS,2018-07-25,426.43
TRANSPORT TRADING LTD,THE LONDON BRIDGE EXPERIENCE,2018-07-23,426.41
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,2018-07-30,426.15
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,2018-07-31,426.00
LUL NOMINEE SSL LIMITED,OTE PRECISION ENGINEERING (UK) LTD,2018-08-08,425.90
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-17,425.75
TUBE LINES LTD,MASTON HOLDINGS,2018-07-22,425.50
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-15,425.13
TFL CORPORATE,MINDFUL LIVING FOUNDATION CIC,2018-08-01,425.00
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,2018-08-13,425.00
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2018-07-25,425.00
LUL NOMINEE BCV LIMITED,ELECTROMECH DESIGN & ASSEMBLY,2018-07-23,425.00
LUL NOMINEE SSL LIMITED,VALCO UK ENGINEERING LTD,2018-08-13,425.00
LUL NOMINEE SSL LIMITED,BEVERIDGE ASSOCIATES PARTNERSHIP LTD,2018-08-06,425.00
TUBE LINES LTD,CHAINSTREAM UK LTD,2018-08-10,425.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-08-08,424.60
LONDON BUS SERVICES LTD,O2 UK LTD,2018-08-01,424.54
TFL CORPORATE,RULLION ENGINEERING LTD,2018-07-30,424.50
TFL CORPORATE,RULLION ENGINEERING LTD,2018-07-30,424.50
TFL CORPORATE,RULLION ENGINEERING LTD,2018-08-06,424.50
TFL CORPORATE,RULLION ENGINEERING LTD,2018-08-13,424.50
LT MUSEUM TRADING LTD,BENUGO,2018-07-25,424.32
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,424.24
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-07-27,423.84
TFL CORPORATE,MRS M SACKEY,2018-08-03,423.40
TFL CORPORATE,SUPPLIES TEAM,2018-07-23,423.40
TFL CORPORATE,SUPPLIES TEAM,2018-08-08,423.40
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-08-08,423.40
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-08-08,423.40
VICTORIA COACH STATN LTD,ROBLETT ELECTRICAL,2018-08-07,423.07
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,2018-08-15,423.00
LONDON UNDERGROUND LTD,ECON CONSTRUCTION LTD,2018-08-01,422.92
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-10,422.55
LT MUSEUM TRADING LTD,NBNI,2018-08-08,422.50
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-07-25,422.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-08-08,422.10
LONDON UNDERGROUND LTD,DAISY COMMUNICATIONS LTD,2018-07-23,422.00
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,2018-07-30,421.61
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-06,421.38
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-08-01,421.30
LONDON UNDERGROUND LTD,LINDAPTER INTERNATIONAL,2018-08-08,420.91
