Organisational Unit,Benificiary Name,Payment Date,Amount
TRANSPORT TRADING LTD,NETWORK RAIL,2018-04-18,365.54
LUL NOMINEE BCV LIMITED,ORBITAL FASTENERS LTD,2018-04-17,365.42
LT MUSEUM TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-04-11,365.40
LT MUSEUM TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-04-11,365.40
LT MUSEUM TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-04-18,365.40
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-23,365.00
TFL CORPORATE,MR SC PAIN,2018-04-20,365.00
TRANSPORT TRADING LTD,THE PEST COMPANY (SURREY) LTD,2018-04-19,365.00
TRANSPORT TRADING LTD,THE PEST COMPANY (SURREY) LTD,2018-04-19,365.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-10,364.90
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-04-25,364.84
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-06,364.80
TUBE LINES LTD,SIXT KENNING LTD,2018-04-05,364.58
TUBE LINES LTD,SAFETY KLEEN UK LTD,2018-04-11,364.11
DIAL A RIDE,AGENTIS WORKWEAR LTD,2018-04-03,363.81
TUBE LINES LTD,AVIS BUDGET UK LTD,2018-04-05,363.78
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,363.74
TUBE LINES LTD,EDMUNDSON ELECTRICAL LTD,2018-04-18,363.38
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,2018-04-03,362.60
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-04-16,362.29
LONDON TRANSPORT MUSEUM,ABM FACILITY SERVICES UK LTD,2018-04-25,362.27
LONDON UNDERGROUND LTD,PELICAN ROUGE COFFEE SOLUTIONS LTD,2018-04-23,362.19
TRANSPORT TRADING LTD,EVAN EVANS TOURS LTD,2018-04-03,362.08
DIAL A RIDE,PHS WASHROOMS,2018-04-16,362.00
LONDON UNDERGROUND LTD,BWT UK LTD,2018-04-25,362.00
RAIL FOR LONDON LIMITED,EDMUNDSON ELECTRICAL LTD,2018-04-09,362.00
DIAL A RIDE,CASTLE AUTOMOTIVE & ENG SUPP LTD,2018-04-23,361.94
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-06,361.80
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-18,361.80
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-04-11,361.60
TRANSPORT TRADING LTD,SUPPLIES TEAM,2018-04-18,361.50
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-04-05,361.23
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-04-25,361.00
TUBE LINES LTD,QUATTRO PLANT LTD,2018-04-05,361.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-09,360.50
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-04-11,360.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-24,360.35
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2018-04-23,360.20
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-11,360.20
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-23,360.15
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LTD,2018-04-09,360.00
LONDON UNDERGROUND LTD,RJC (UK) LTD,2018-04-18,360.00
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,2018-04-09,360.00
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,2018-04-18,360.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-04-03,360.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-04-18,360.00
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2018-04-18,360.00
TUBE LINES LTD,TELETRAC NAVMAN (UK) LTD,2018-04-27,360.00
TUBE LINES LTD,TELETRAC NAVMAN (UK) LTD,2018-04-27,360.00
TUBE LINES LTD,TELETRAC NAVMAN (UK) LTD,2018-04-27,360.00
TUBE LINES LTD,TELETRAC NAVMAN (UK) LTD,2018-04-27,360.00
TUBE LINES LTD,QUATTRO PLANT LTD,2018-04-13,360.00
TUBE LINES LTD,UNILATHE LIMITED,2018-04-13,360.00
TUBE LINES LTD,PABLON TOOLS LTD,2018-04-09,359.97
TUBE LINES LTD,TOWER SUPPLIES,2018-04-13,359.52
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-26,359.50
LT MUSEUM TRADING LTD,BOOK NETWORK INTERNATIONAL LTD -NBN,2018-04-13,359.40
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-04-11,359.27
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-04-11,359.10
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2018-04-23,358.80
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-25,358.30
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-03,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-03,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-09,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-18,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,358.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-04-03,358.00
TUBE LINES LTD,VOSSLOH KIEPE UK LTD,2018-04-25,358.00
LONDON UNDERGROUND LTD,OFFICE DEPOT UK,2018-04-18,357.88
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-09,357.70
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-23,357.70
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-23,357.70
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-09,357.68
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-16,357.68
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-23,357.68
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-23,357.68
LUL NOMINEE BCV LIMITED,ELMDALE WELDING & ENG SUPPLIES LTD,2018-04-16,357.65
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-03,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-03,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-03,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-09,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-09,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-18,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-18,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-18,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,357.40
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,357.38
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-18,357.38
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,2018-04-26,357.16
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-16,357.13
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-09,357.10
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-16,357.10
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-04-11,357.06
TUBE LINES LTD,SIXT KENNING LTD,2018-04-05,357.00
TUBE LINES LTD,SIXT KENNING LTD,2018-04-13,357.00
TUBE LINES LTD,SIXT KENNING LTD,2018-04-18,357.00
TUBE LINES LTD,SIXT KENNING LTD,2018-04-13,357.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-04-09,356.44
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-16,356.13
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-10,356.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-04-09,355.70
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-04-16,355.63
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-04-16,355.63
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-05,355.55
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2018-04-18,355.14
RAIL FOR LONDON LIMITED,EDF ENERGY,2018-04-11,355.12
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-04-03,355.06
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-04-11,354.90
TRANSPORT TRADING LTD,HASMUKH PATEL,2018-04-09,354.82
LONDON UNDERGROUND LTD,CPS RAIL LTD,2018-04-19,354.60
LONDON UNDERGROUND LTD,CPS RAIL LTD,2018-04-13,354.60
LONDON UNDERGROUND LTD,DARCY SPILLCARE MANUFACTURE,2018-04-10,354.53
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-23,354.38
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2018-04-03,354.00
TFL CORPORATE,TRANSPORT TIMES EVENTS,2018-04-20,354.00
LONDON UNDERGROUND LTD,PIRTEK LEYTON,2018-04-11,353.81
TRANSPORT TRADING LTD,LEAKS AND BLOCKAGES LIMITED,2018-04-16,353.21
TFL CORPORATE,MR FO NYAWO,2018-04-06,353.00
TUBE LINES LTD,TEARNE DIGITAL PRINT LTD,2018-04-25,353.00
TRANSPORT TRADING LTD,G M GEOFFREY MICHAEL WARREN,2018-04-26,352.89
TFL CORPORATE,GAP CONSULTING LTD,2018-04-18,352.83
DIAL A RIDE,HACKNEY COMMUNITY TRANSPORT,2018-04-25,352.83
TUBE LINES LTD,FIREBLITZ EXTINGUISHER LTD,2018-04-13,352.80
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-04-18,352.56
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-09,352.40
RAIL FOR LONDON LIMITED,UNIPART RAIL LTD,2018-04-18,352.00
TUBE LINES LTD,CROMWELL GROUP HOLDINGS LTD,2018-04-20,352.00
TUBE LINES LTD,CHAINSTREAM UK LTD,2018-04-05,352.00
TUBE LINES LTD,TEARNE DIGITAL PRINT LTD,2018-04-13,352.00
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2018-04-16,351.88
TUBE LINES LTD,SEYMOUR VALENTINE LTD,2018-04-13,351.51
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,2018-04-23,351.50
TUBE LINES LTD,SIXT KENNING LTD,2018-04-05,351.31
RAIL FOR LONDON LIMITED,KIEPE ELECTRIC GMBH,2018-04-27,351.16
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-04-16,351.02
TUBE LINES LTD,EBAC INDUSTRIAL PRODUCTS LTD,2018-04-25,351.00
TUBE LINES LTD,EBAC INDUSTRIAL PRODUCTS LTD,2018-04-25,351.00
LUL NOMINEE BCV LIMITED,A&A ELECTRICAL DISTRIBUTORS LTD,2018-04-03,350.90
LUL NOMINEE SSL LIMITED,KINGSBEECH LTD,2018-04-11,350.75
LUL NOMINEE SSL LIMITED,NSK UK LTD,2018-04-16,350.70
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2018-04-18,350.18
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-04,350.00
LONDON UNDERGROUND LTD,ORION ACCESS,2018-04-03,350.00
LONDON UNDERGROUND LTD,ORION ACCESS,2018-04-18,350.00
LONDON UNDERGROUND LTD,ORION ACCESS,2018-04-18,350.00
LONDON UNDERGROUND LTD,ORION ACCESS,2018-04-18,350.00
LONDON UNDERGROUND LTD,ORION ACCESS,2018-04-18,350.00
DIAL A RIDE,NATIONWIDE AIR CONDITIONING LIMITED,2018-04-03,350.00
TFL CORPORATE,VCCP GROUP LLP,2018-04-11,350.00
SURFACE TRANSPORT CORP,DAWLEYS,2018-04-04,350.00
RAIL FOR LONDON LIMITED,SHIFT TRAFFIC EVENTS LIMITED,2018-04-11,350.00
RAIL FOR LONDON LIMITED,SHIFT TRAFFIC EVENTS LIMITED,2018-04-25,350.00
SURFACE TRANSPORT CORP,BPS SOLUTIONS LTD,2018-04-05,350.00
SURFACE TRANSPORT CORP,BPS SOLUTIONS LTD,2018-04-05,350.00
TFL CORPORATE,ABBISS CADRES LLP,2018-04-03,350.00
DIAL A RIDE,YOUR EMPLOYMENT SETTLEMENT SERVICE,2018-04-11,350.00
LONDON UNDERGROUND LTD,CPS RAIL LTD,2018-04-25,350.00
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-04-11,350.00
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-04-11,350.00
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-04-23,350.00
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-04-23,350.00
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-04-23,350.00
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-04-23,350.00
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-04-23,350.00
LONDON BUS SERVICES LTD,ESOTEC LIMITED,2018-04-25,350.00
LONDON UNDERGROUND LTD,BOFA INTERNATIONAL LTD,2018-04-23,350.00
LUL NOMINEE SSL LIMITED,FAIRHURST,2018-04-11,350.00
LUL NOMINEE SSL LIMITED,CEMEX UK OPERATIONS LTD,2018-04-25,350.00
TUBE LINES LTD,TIMEPLAN FUEL SOLUTIONS LTD,2018-04-20,350.00
TUBE LINES LTD,BRENT OIL CONTRACTORS LTD,2018-04-13,350.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-03,349.95
PUBLIC CARRIAGE OFFICE,KELTIC LTD,2018-04-03,349.70
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-05,349.60
TUBE LINES LTD,CROMWELL GROUP HOLDINGS LTD,2018-04-20,349.53
TUBE LINES LTD,CROMWELL GROUP HOLDINGS LTD,2018-04-20,349.44
TFL CORPORATE,APM,2018-04-20,349.20
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,349.05
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-18,349.05
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-11,349.00
TRANSPORT TRADING LTD,ROYAL MAIL,2018-04-23,348.90
TFL CORPORATE,O2 UK LTD,2018-04-11,348.83
LONDON UNDERGROUND LTD,C E F,2018-04-09,348.75
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,2018-04-25,348.50
LONDON TRANSPORT MUSEUM,DISPLAYWAYS,2018-04-09,348.00
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-04-11,347.68
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-04-03,347.60
TRANSPORT TRADING LTD,HA MARKS LTD,2018-04-03,347.55
TUBE LINES LTD,HAYLEY GROUP PLC,2018-04-05,347.55
LONDON UNDERGROUND LTD,C E F,2018-04-11,347.50
TFL CORPORATE,EVERSHEDS,2018-04-23,347.20
LONDON UNDERGROUND LTD,FIRSTCO LIMITED,2018-04-03,347.08
RAIL FOR LONDON LIMITED,MR A CORNELL,2018-04-27,347.00
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-04-05,346.97
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-05,346.75
LONDON UNDERGROUND LTD,HIREMECH LTD,2018-04-19,346.67
TRANSPORT TRADING LTD,HANDS CLEANING LTD,2018-04-05,346.66
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-04-11,346.50
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-04-11,346.50
TUBE LINES LTD,HAYLEY GROUP PLC,2018-04-25,346.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-02,346.40
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-16,346.20
TUBE LINES LTD,PABLON TOOLS LTD,2018-04-27,346.20
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-04-27,346.12
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,2018-04-03,346.10
LT MUSEUM TRADING LTD,ST. NICOLAS,2018-04-03,346.00
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,2018-04-09,345.96
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-04-12,345.92
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-27,345.90
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2018-04-03,345.60
TUBE LINES LTD,PULLMAN RAIL LTD,2018-04-05,345.52
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-04,345.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-19,345.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-10,345.20
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,2018-04-03,345.00
LONDON TRANSPORT MUSEUM,REEDME,2018-04-05,345.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-03,345.00
LONDON TRANSPORT MUSEUM,DENNIS PUBLISHING LTD,2018-04-18,345.00
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,2018-04-03,345.00
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,2018-04-25,345.00
LONDON UNDERGROUND LTD,BENCHMARX KITCHEN AND JOINERY LTD,2018-04-11,345.00
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,2018-04-16,344.55
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-06,344.20
TUBE LINES LTD,ACTIVAIR AUTOMATION LTD,2018-04-11,344.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-23,343.85
TFL CORPORATE,DR K NIKOLAIDIS,2018-04-06,343.79
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-16,343.40
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,2018-04-05,343.36
TUBE LINES LTD,HONEYWELL CONTROL SYSTEMS LTD,2018-04-05,343.26
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,2018-04-11,343.05
TFL CORPORATE,MR L BRAMWELL,2018-04-06,343.00
TFL CORPORATE,MR RJ MONAHAN,2018-04-06,343.00
TFL CORPORATE,MR DC SHARP,2018-04-20,343.00
TFL CORPORATE,MRS C SCOTT,2018-04-27,343.00
LONDON UNDERGROUND LTD,MR A PEARCE,2018-04-06,343.00
LONDON UNDERGROUND LTD,MISS JA HOGG,2018-04-13,343.00
LONDON UNDERGROUND LTD,MR C HOBDEN,2018-04-13,343.00
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2018-04-25,343.00
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2018-04-18,343.00
LUL NOMINEE SSL LIMITED,THAMES WATER,2018-04-09,343.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-20,342.30
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-10,342.30
VICTORIA COACH STATN LTD,EASYJET,2018-04-06,342.26
LUL NOMINEE SSL LIMITED,THERMIT WELDING (GB) LTD,2018-04-25,342.16
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-04-18,342.15
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2018-04-03,342.00
TRANSPORT TRADING LTD,HA MARKS LTD,2018-04-03,341.78
LUL NOMINEE BCV LIMITED,CWW ENGINEERS SUPPLY CO LTD,2018-04-03,341.48
TFL CORPORATE,MS C CURTIN,2018-04-06,341.40
TUBE LINES LTD,BYWATERS (LEYTON) LTD,2018-04-18,341.09
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2018-04-11,340.96
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,2018-04-27,340.93
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,2018-04-18,340.89
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,2018-04-18,340.89
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2018-04-09,340.73
RAIL FOR LONDON LIMITED,RS COMPONENTS LTD,2018-04-25,340.25
TUBE LINES LTD,AUTOHOME FLEET RESCUE LTD,2018-04-09,340.25
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-19,340.20
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-04-11,340.20
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-04,340.00
TRANSPORT TRADING LTD,BARRY BROS SECURITY,2018-04-10,340.00
LUL NOMINEE SSL LIMITED,PORTABLE SPACE LTD,2018-04-12,340.00
LUL NOMINEE SSL LIMITED,SICAME ELECTRICAL DEVELOPMENTS,2018-04-03,340.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-04-23,340.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-25,340.00
RAIL FOR LONDON LIMITED,SPRINT ENGINEERING & LUBE LTD,2018-04-18,339.55
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,339.54
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-18,339.53
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,339.53
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-25,339.53
LUL NOMINEE BCV LIMITED,EYRE & ELLISTON LTD,2018-04-18,339.52
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2018-04-11,339.40
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,2018-04-09,339.32
TRANSPORT TRADING LTD,LONDON BOROUGH OF LAMBETH,2018-04-04,339.30
TRANSPORT TRADING LTD,LONDON BOROUGH OF LAMBETH,2018-04-04,339.30
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-04-18,339.18
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,2018-04-11,339.00
LUL NOMINEE BCV LIMITED,PNEUMATROL LTD,2018-04-16,338.90
DIAL A RIDE,HAYS SPECIALIST RECRUITMENT LTD,2018-04-16,338.85
TUBE LINES LTD,WORLIFTS LIMITED,2018-04-13,338.73
LT MUSEUM TRADING LTD,GEAR GIFTS,2018-04-03,338.55
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-04-11,338.50
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-04-11,338.50
LONDON UNDERGROUND LTD,SUPPLIES TEAM,2018-04-11,338.50
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2018-04-25,338.25
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-02,338.10
TFL CORPORATE,MRS E BAECKE,2018-04-06,338.00
TUBE LINES LTD,TEARNE DIGITAL PRINT LTD,2018-04-13,338.00
TFL CORPORATE,WAVEMAKER LTD,2018-04-25,337.95
LONDON TRANSPORT MUSEUM,REEDME,2018-04-05,337.50
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,2018-04-13,337.50
TFL CORPORATE,BIRCHAM DYSON BELL,2018-04-03,337.50
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,2018-04-11,337.50
LUL NOMINEE SSL LIMITED,TRAVIS PERKINS,2018-04-25,337.50
TFL CORPORATE,FUSION PEOPLE LIMITED,2018-04-11,337.32
TRANSPORT TRADING LTD,SAFETY FIRST AID GROUP LTD,2018-04-11,337.25
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-04-25,336.81
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-04-05,336.66
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-04-27,336.66
TRANSPORT TRADING LTD,MR S ADMANI,2018-04-11,336.52
TUBE LINES LTD,QUATTRO PLANT LTD,2018-04-05,336.42
DIAL A RIDE,SUPPLIES TEAM,2018-04-16,336.32
LUL NOMINEE BCV LIMITED,B HEPWORTH & CO LTD,2018-04-09,336.00
TUBE LINES LTD,INST OF RWAY SIGNAL ENGINEERS,2018-04-18,336.00
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2018-04-09,335.84
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2018-04-27,335.42
LONDON TRANSPORT MUSEUM,CENTRE FOR MANAGEMENT CREATIVITY,2018-04-03,335.40
LUL NOMINEE BCV LIMITED,HES SALES LTD,2018-04-16,335.38
SURFACE TRANSPORT CORP,GATTACA,2018-04-23,335.00
LUL NOMINEE SSL LIMITED,BRITISH MICA CO HOLDINGS LTD,2018-04-23,335.00
LONDON TRANSPORT MUSEUM,DISPLAYWAYS,2018-04-11,335.00
RAIL FOR LONDON LIMITED,CLARES OF CROYDON LTD,2018-04-25,335.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-04-05,335.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-04-05,335.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2018-04-18,335.00
LONDON UNDERGROUND LTD,LAKEDALE POWER TOOLS,2018-04-05,334.96
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,334.80
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2018-04-11,334.80
SURFACE TRANSPORT CORP,CORPORATE DOCUMENT SERVICES LTD,2018-04-11,334.75
TRANSPORT TRADING LTD,BRITISH GAS BUSINESS,2018-04-18,334.74
DIAL A RIDE,CLARK ELECTRICAL IND. LTD,2018-04-05,334.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2018-04-27,334.30
TUBE LINES LTD,HONEYWELL CONTROL SYSTEMS LTD,2018-04-05,334.28
TUBE LINES LTD,HONEYWELL CONTROL SYSTEMS LTD,2018-04-05,334.28
TUBE LINES LTD,HONEYWELL CONTROL SYSTEMS LTD,2018-04-05,334.28
TUBE LINES LTD,HONEYWELL CONTROL SYSTEMS LTD,2018-04-05,334.28
TUBE LINES LTD,HONEYWELL CONTROL SYSTEMS LTD,2018-04-05,334.28
