Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Stock Issues - Repairables,1033\5109299511,25 Apr 2018,757.22,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109277818,11 Apr 2018,757.20,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109289863,16 Apr 2018,757.08,
LUL NOMINEE SSL LIMITED,LB FOSTER RAIL TECHNOL UK LTD,Equipment Repairs & Maintenance,1031\5109277171,11 Apr 2018,757.00,
LUL NOMINEE SSL LIMITED,LB FOSTER RAIL TECHNOL UK LTD,Equipment Repairs & Maintenance,1031\5109282457,18 Apr 2018,757.00,
LUL NOMINEE SSL LIMITED,LB FOSTER RAIL TECHNOL UK LTD,Equipment Repairs & Maintenance,1031\5109295575,25 Apr 2018,757.00,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109268370,03 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109268371,03 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109268372,03 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109268442,03 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109268443,03 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109268463,03 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109268464,03 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109268465,03 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109273156,09 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109276074,11 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109276075,11 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109280799,18 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109280800,18 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109280837,18 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109282496,18 Apr 2018,756.77,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109282497,18 Apr 2018,756.77,
TFL CORPORATE,BANK OF AMERICA MERRILL LYNCH,Management & Support Consultancy,1001\5109294931,13 Apr 2018,756.58,
LONDON UNDERGROUND LTD,AKTRION PROFESSIONAL SERVICES LTD,Professional Engineering Services,1005\5109298692,25 Apr 2018,756.25,
LONDON UNDERGROUND LTD,CANON UK LTD,Photocopying,1005\1900202752,25 Apr 2018,756.06,
LONDON UNDERGROUND LTD,SERIOUSLY GOOD IDEAS LTD,Protective Clothing,1005\5109287272,03 Apr 2018,756.00,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Marketing Materials,1001\5109277129,11 Apr 2018,756.00,
LUL NOMINEE SSL LIMITED,PRV ENGINEERING LTD,Fleet,1031\5109290973,05 Apr 2018,756.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278342,16 Apr 2018,755.52,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109271658,09 Apr 2018,755.00,
TFL CORPORATE,COLYER PHILLIPS LTD,Printing,1001\5109297506,11 Apr 2018,755.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100191367,27 Apr 2018,754.90,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100175519,12 Apr 2018,754.80,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100186135,23 Apr 2018,754.41,
LUL NOMINEE BCV LIMITED,IMI NORGREN LTD,Fleet,1033\5109294183,25 Apr 2018,754.20,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109296593,11 Apr 2018,754.05,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278521,16 Apr 2018,753.70,
SURFACE TRANSPORT CORP,CORPORATE DOCUMENT SERVICES LTD,Storage And Distribution Of Publicity Materials,1002\5109291009,18 Apr 2018,753.47,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Maintenance Materials,1033\5109268319,03 Apr 2018,753.38,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100184776,23 Apr 2018,752.40,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100183176,20 Apr 2018,752.30,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109301469,18 Apr 2018,751.40,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109301616,18 Apr 2018,751.40,
TUBE LINES LTD,ALSTOM TRANSPORT LTD,Repairs Rotating Equipment,789104,27 Apr 2018,751.10,
TUBE LINES LTD,ALSTOM TRANSPORT LTD,Repairs Rotating Equipment,789127,27 Apr 2018,751.10,
TUBE LINES LTD,ALSTOM TRANSPORT LTD,Repairs Rotating Equipment,789134,27 Apr 2018,751.10,
LONDON UNDERGROUND LTD,ASHURST LLP,Legal Fees,1005\5109286755,03 Apr 2018,750.75,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109284061,03 Apr 2018,750.54,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,787845,05 Apr 2018,750.50,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109289786,06 Apr 2018,750.15,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109302636,20 Apr 2018,750.15,
TFL CORPORATE,MINDFUL LIVING FOUNDATION CIC,Staff Training,1001\5109284944,18 Apr 2018,750.00,
TFL CORPORATE,MINDFUL LIVING FOUNDATION CIC,Staff Training,1001\5109287063,03 Apr 2018,750.00,
TFL CORPORATE,SANTIA CONSULTING LTD,Staff Training,1001\5109291284,16 Apr 2018,750.00,
TFL CORPORATE,PHOENIX HEALTHCARE PRODUCTS,Medical & First Aid Materials,1001\5109286421,03 Apr 2018,750.00,
LONDON UNDERGROUND LTD,AKS WARD LONDON,Building Maintenance & Repairs,1005\5109286547,03 Apr 2018,750.00,
LONDON UNDERGROUND LTD,CLANCY PLANT LIMITED,Security Equipment,1005\5109284306,03 Apr 2018,750.00,
LONDON UNDERGROUND LTD,LB FOSTER RAIL TECHNOL UK LTD,Equipment Repairs & Maintenance,1005\5109276207,03 Apr 2018,750.00,
TFL CORPORATE,DAWLEYS,Data Hosting Email Design And Transmission Inc SMS,1001\5109304962,24 Apr 2018,750.00,
TFL CORPORATE,EVERSHEDS,Legal Fees,1001\5109302867,18 Apr 2018,750.00,
TFL CORPORATE,SOCOTEC UK LTD,Professional Engineering Services,1001\5109304882,25 Apr 2018,750.00,
TFL CORPORATE,SOCOTEC UK LTD,Professional Engineering Services,1001\5109304885,25 Apr 2018,750.00,
TFL CORPORATE,SOCOTEC UK LTD,Professional Engineering Services,1001\5109304887,25 Apr 2018,750.00,
TUBE LINES LTD,777 DEMOLITION & HAULAGE CO LTD,Waste Subcontract Containers,788420,20 Apr 2018,750.00,
TUBE LINES LTD,ELECTROHM RESISTORS LTD,Stock On Hand,787973,05 Apr 2018,750.00,
LONDON BUS SERVICES LTD,CVU JOINT VENTURE,Contracted Services - Roads,1006\5109288226,03 Apr 2018,749.92,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109296567,11 Apr 2018,749.84,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109296575,11 Apr 2018,749.84,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109298189,12 Apr 2018,749.76,
RAIL FOR LONDON LIMITED,KNORR-BREMSE RAIL SERVICES,Vehicle Repairs & Maintenance,1020\5109285254,23 Apr 2018,749.07,
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,Caterers Service Charges,1005\5109286188,03 Apr 2018,748.42,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109285654,23 Apr 2018,747.09,
LONDON BUS SERVICES LTD,CASTLEVIEW SYSTEMS LTD,Maintenance of Bus Stations LBL,1006\5109280070,11 Apr 2018,747.00,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1031\5109282709,18 Apr 2018,746.30,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109272124,09 Apr 2018,746.28,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109284299,23 Apr 2018,746.20,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Maintenance Materials,1031\5109299856,16 Apr 2018,746.20,
LUL NOMINEE BCV LIMITED,MODULAR DISTRIBUTION SYSTEMS,Escalators,1033\5109286134,18 Apr 2018,746.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100183929,20 Apr 2018,745.60,
TRANSPORT TRADING LTD,UNIVERSAL,Office Accommodation Moves,1004\5109275757,03 Apr 2018,745.00,
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1005\5109271202,09 Apr 2018,744.95,
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1005\5109283316,23 Apr 2018,744.95,
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1005\5109283330,23 Apr 2018,744.95,
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1003\5109271216,09 Apr 2018,744.90,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109286949,23 Apr 2018,744.84,
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,Hire Plant & Equipment,789678,27 Apr 2018,743.58,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109306491,25 Apr 2018,743.35,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109284243,23 Apr 2018,743.33,
LUL NOMINEE BCV LIMITED,GRAYBAR LTD,Maintenance Materials,1033\5109275129,03 Apr 2018,743.13,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283603,23 Apr 2018,742.50,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109272143,09 Apr 2018,742.08,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109284282,23 Apr 2018,742.08,
LONDON TRANSPORT MUSEUM,ROSIE RUSHTON,Production Artwork And Design For Marketing,1011\5109297054,13 Apr 2018,742.00,
TFL CORPORATE,EVERSHEDS,Legal Fees,1001\5109303621,23 Apr 2018,742.00,
TUBE LINES LTD,WABTEC RAIL LIMITED,Stock On Hand,787896,20 Apr 2018,740.87,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109293399,04 Apr 2018,740.64,
DOCKLANDS LIGHT RAILWAY,ANGEL SECURITY LTD,Management & Support Consultancy,1012\5109282406,03 Apr 2018,740.04,
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,Building Maintenance & Repairs,1004\5109297064,11 Apr 2018,740.00,
LONDON UNDERGROUND LTD,CBRE LTD,Minor Property Expenses / Receipts,1005\1900202803,18 Apr 2018,740.00,
SURFACE TRANSPORT CORP,WAVEMAKER LTD,Social Media And Digital Advertising Space,1002\5109300311,25 Apr 2018,739.44,
SURFACE TRANSPORT CORP,SUPPLIES TEAM,Computer Hardware,1002\5109273661,09 Apr 2018,739.43,
LONDON BUS SERVICES LTD,SUPPLIES TEAM,Computer Hardware,1006\5109277396,11 Apr 2018,739.43,
LONDON BUS SERVICES LTD,SUPPLIES TEAM,Computer Hardware,1006\5109282890,18 Apr 2018,739.43,
TUBE LINES LTD,LEASEDRIVE VELO LIMITED,L/Term Vehicle Leasing,789173,27 Apr 2018,739.04,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100181443,18 Apr 2018,738.50,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100177909,16 Apr 2018,738.00,
TRANSPORT TRADING LTD,CITY CRUISES PLC,Ticket & Pass Production,1004\1901658304,13 Apr 2018,737.26,
LONDON UNDERGROUND LTD,INNTEL,Hotel Accommodation,1005\1900202748,12 Apr 2018,736.50,
PUBLIC CARRIAGE OFFICE,KELTIC LTD,Uniforms,1003\5109302415,23 Apr 2018,736.45,
TUBE LINES LTD,SHB HIRE LTD,S/Term Vehicle Hire,788805,27 Apr 2018,736.25,
TUBE LINES LTD,SHB HIRE LTD,S/Term Vehicle Hire,788806,27 Apr 2018,736.25,
TUBE LINES LTD,SHB HIRE LTD,S/Term Vehicle Hire,788807,27 Apr 2018,736.25,
TUBE LINES LTD,SHB HIRE LTD,S/Term Vehicle Hire,788813,27 Apr 2018,736.25,
LUL NOMINEE BCV LIMITED,CABLETEC ICS LTD,Fleet,1033\5109294887,25 Apr 2018,736.00,
TUBE LINES LTD,UNIPART RAIL LTD,Purchase of Assets,786850,05 Apr 2018,735.57,
TRANSPORT TRADING LTD,UNIVERSAL,Office Accommodation Moves,1004\5109272306,03 Apr 2018,735.00,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109298582,16 Apr 2018,735.00,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Maintenance Materials,1005\5109297261,11 Apr 2018,735.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100190924,27 Apr 2018,734.30,
LUL NOMINEE SSL LIMITED,NSK UK LTD,Fleet,1031\5109259811,16 Apr 2018,734.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100182612,19 Apr 2018,733.90,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109277797,11 Apr 2018,732.89,
LUL NOMINEE BCV LIMITED,SAFETY KLEEN UK LTD,Equipment Repairs & Maintenance,1033\5109269582,03 Apr 2018,732.27,
LUL NOMINEE BCV LIMITED,SAFETY KLEEN UK LTD,Equipment Repairs & Maintenance,1033\5109290862,18 Apr 2018,732.27,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100181647,18 Apr 2018,731.50,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109274483,03 Apr 2018,731.50,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109285161,18 Apr 2018,731.50,
LUL NOMINEE SSL LIMITED,EDMUNDSON ELECTRICAL LTD,Pumps & Drainage,1031\5109304162,23 Apr 2018,731.50,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109281018,11 Apr 2018,731.16,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LIMITED,Uniforms,1005\5109299140,13 Apr 2018,730.84,
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,L/Term Vehicle Leasing,788999,27 Apr 2018,730.67,
LUL NOMINEE SSL LIMITED,NUMATIC INTERNATIONAL LTD,Electrical Equipment Maintenance,1031\5109274193,03 Apr 2018,730.48,
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,Fleet,1031\5109275774,11 Apr 2018,730.00,
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,Maintenance Materials,1033\5109282539,03 Apr 2018,730.00,
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,Maintenance Materials,1033\5109282540,03 Apr 2018,730.00,
TRANSPORT TRADING LTD,GOWLING WLG,Legal Fees,1004\5109286752,03 Apr 2018,729.60,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109298680,16 Apr 2018,729.18,
TRANSPORT TRADING LTD,PCS GROUP LTD,Maintenance of Plant & Equipment,1004\5109280795,11 Apr 2018,728.98,
LUL NOMINEE BCV LIMITED,BOC LTD,Fire and Safety Equipment,1033\5109293779,25 Apr 2018,728.94,
LONDON UNDERGROUND LTD,COFELY EAST LONDON ENERGY LIMITED,Gas,1005\5109307665,27 Apr 2018,728.66,
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1011\5109279514,11 Apr 2018,728.50,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100166858,02 Apr 2018,728.15,
LUL NOMINEE SSL LIMITED,NSK UK LTD,Fleet,1031\5109251826,16 Apr 2018,726.20,
SURFACE TRANSPORT CORP,T-KARTOR SWEDEN AB,Design & Production Of Maps & Timetable Publicity,1002\5109281322,18 Apr 2018,726.00,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,787061,11 Apr 2018,725.92,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,787545,13 Apr 2018,725.92,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,787546,13 Apr 2018,725.92,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Repairs Rotating Equipment,788363,25 Apr 2018,725.92,
LUL NOMINEE BCV LIMITED,IMI NORGREN LTD,Fleet,1033\5109276279,11 Apr 2018,725.70,
TRANSPORT TRADING LTD,HA MARKS LTD,Building Maintenance & Repairs,1004\5109285932,03 Apr 2018,725.67,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Stock Issues - Repairables,1033\5109298888,25 Apr 2018,725.22,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Stock Issues - Repairables,1033\5109298891,25 Apr 2018,725.22,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109279359,16 Apr 2018,725.20,
TFL CORPORATE,HAMMICKS LEGAL INFORMATION SERVICES,Publications & Periodicals,1001\5109304276,23 Apr 2018,725.00,
TFL CORPORATE,OTM (UK) LTD,Production Artwork And Design For Marketing,1001\5109277989,03 Apr 2018,725.00,
TFL CORPORATE,A J WELLS & SONS LTD,Non Permanent Signage And Way Finding,1001\5109287315,03 Apr 2018,725.00,
TUBE LINES LTD,HILTI (GB) LTD,Misc Materials,788977,27 Apr 2018,725.00,
LT MUSEUM TRADING LTD,SEVERNSIDE WHOLESALERS LTD,Purchase of Toys & Models for Resale,1024\1900015308,25 Apr 2018,724.98,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109292834,09 Apr 2018,724.95,
TUBE LINES LTD,STAMFORD ENG CO (HACKNEY),Stock On Hand,789545,25 Apr 2018,724.50,
LUL NOMINEE BCV LIMITED,COMECH METROLOGY LTD,Track General Maintenance,1033\5109295488,09 Apr 2018,724.41,
DIAL A RIDE,SEATBELT SERVICES LTD,Vehicle Repairs & Maintenance,1010\5109295580,13 Apr 2018,724.15,
LUL NOMINEE BCV LIMITED,CERTAS ENERGY,Track General Maintenance,1033\5109273821,03 Apr 2018,724.13,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Protective Clothing,1031\5109277448,11 Apr 2018,723.30,
LT MUSEUM TRADING LTD,ARTISAN PEOPLE,Agency Staff,1024\5109293496,12 Apr 2018,723.20,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271508,09 Apr 2018,723.14,
TRANSPORT TRADING LTD,FIRST FIRE SERVICES LIMITED,Fire and Safety Equipment,1004\5109286020,18 Apr 2018,723.00,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,790333,27 Apr 2018,722.00,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Escalators,1033\5109287620,25 Apr 2018,721.85,
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,Storage And Distribution Of Publicity Materials,1004\5109293938,25 Apr 2018,721.21,
LONDON UNDERGROUND LTD,GATTACA,Agency Staff,1005\5109271568,09 Apr 2018,721.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109283953,23 Apr 2018,721.00,
LUL NOMINEE SSL LIMITED,HUBER & SUHNER (UK) LTD,Equipment Repairs & Maintenance,1031\5109286180,23 Apr 2018,720.67,
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,Fleet,1033\5109281382,16 Apr 2018,720.51,
TUBE LINES LTD,LINDE MATERIAL HANDLING SE LTD,Hire Plant & Equipment,774392,17 Apr 2018,720.30,
SURFACE TRANSPORT CORP,TRAM OPERATIONS LTD,Staff Training,1002\5109278013,05 Apr 2018,720.00,
TRANSPORT TRADING LTD,SUTTON PROJECTS,Building Maintenance & Repairs,1004\5109279386,11 Apr 2018,720.00,
LONDON UNDERGROUND LTD,KONECRANES UK LTD,Building Maintenance & Repairs,1005\5109295083,25 Apr 2018,720.00,
SURFACE TRANSPORT CORP,HIGH LEVEL PHOTOGRAPHY LTD,Contracted Services - Roads,1002\5109149280,17 Apr 2018,720.00,
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109281670,11 Apr 2018,720.00,
LUL NOMINEE BCV LIMITED,KEY INDUSTRIAL EQUIPMENT,Track General Maintenance,1033\5109284991,16 Apr 2018,720.00,
LUL NOMINEE BCV LIMITED,PANDROL UK LTD,Track General Maintenance,1033\5109295572,25 Apr 2018,720.00,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109274801,11 Apr 2018,720.00,
TUBE LINES LTD,BRITISH MICA CO HOLDINGS LTD,Jub Line Rolling Stock Maintenance,789388,18 Apr 2018,720.00,
TUBE LINES LTD,TELETRAC NAVMAN (UK) LTD,Crime Prev (Motor Veh),788887,27 Apr 2018,720.00,
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109271478,09 Apr 2018,719.96,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100190721,27 Apr 2018,719.85,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,L/Term Vehicle Leasing,788526,27 Apr 2018,719.31,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100181383,18 Apr 2018,719.20,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109274968,11 Apr 2018,719.18,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109274972,11 Apr 2018,719.18,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109279664,16 Apr 2018,719.18,
LONDON UNDERGROUND LTD,BIRCHAM DYSON BELL,Legal Fees,1005\5109297730,11 Apr 2018,719.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109283780,23 Apr 2018,718.68,
LUL NOMINEE SSL LIMITED,MANTEC ENGINEERING LTD,Fleet,1031\5109298093,13 Apr 2018,718.00,
LUL NOMINEE BCV LIMITED,ABM FACILITY SERVICES UK LTD,Contracted Services Buildings,1033\5109304955,25 Apr 2018,717.95,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,L/Term Vehicle Leasing,788525,27 Apr 2018,717.63,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,L/Term Vehicle Leasing,788528,27 Apr 2018,717.63,
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,Maintenance Materials,1033\5109288243,03 Apr 2018,717.12,
TUBE LINES LTD,HAYLEY GROUP PLC,Protective Clothing,788646,27 Apr 2018,717.10,
LT MUSEUM TRADING LTD,VIDEOSCENE,Purchase of Videos for Resale,1024\1900015314,25 Apr 2018,717.00,
DIAL A RIDE,VANWISE GROUP LTD,Vehicle Repairs & Maintenance,1010\5109302270,24 Apr 2018,716.36,
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1005\5109270942,09 Apr 2018,716.32,
DOCKLANDS LIGHT RAILWAY,THE LONDON EYE COMPANY LTD,Ticket & Pass Production,1012\1900004727,25 Apr 2018,716.04,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109284147,03 Apr 2018,716.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109301514,18 Apr 2018,716.00,
TUBE LINES LTD,HAYLEY GROUP PLC,Stock in Hand - Track,788439,25 Apr 2018,715.80,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109271675,09 Apr 2018,715.40,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109283875,23 Apr 2018,715.40,
TRANSPORT TRADING LTD,HANDS CLEANING LTD,Building Maintenance & Repairs,1004\5109274697,05 Apr 2018,715.00,
TRANSPORT TRADING LTD,LEAKS AND BLOCKAGES LIMITED,Building Maintenance & Repairs,1004\5109293801,09 Apr 2018,715.00,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109297334,17 Apr 2018,715.00,
LUL NOMINEE BCV LIMITED,DAVID BROWN GEAR SYSTEMS LTD,Fleet,1033\5109277958,11 Apr 2018,715.00,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109284021,03 Apr 2018,714.80,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109296609,11 Apr 2018,714.80,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109306395,25 Apr 2018,714.80,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109280871,16 Apr 2018,714.70,
LUL NOMINEE SSL LIMITED,TRANSOIL LABORATORY LTD,Equipment Repairs & Maintenance,1031\5109290018,18 Apr 2018,714.50,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109301489,18 Apr 2018,714.00,
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,Maintenance Materials,1033\5109282552,03 Apr 2018,714.00,
LUL NOMINEE BCV LIMITED,ALSTOM TRANSPORT LTD,Maintenance Materials,1033\5109282665,03 Apr 2018,714.00,
