Organisational Unit,Benificiary Name,Payment Date,Amount
LONDON TRANSPORT MUSEUM,MCS ELECTRICS,2017-06-26,364.40
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,364.34
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,364.22
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,364.16
TUBELINES LTD,GGS ENGINEERING (DERBY) LIMITED,2017-06-30,364.00
DIAL A RIDE,CASTLE AUTOMOTIVE & ENG SUPP LTD,2017-07-07,363.98
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,363.89
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2017-07-17,363.60
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-18,363.40
TUBELINES LTD,LEASEDRIVE VELO LIMITED,2017-06-30,363.32
PUBLIC CARRIAGE OFFICE,ORBIS PROTECT LTD,2017-07-03,363.00
PUBLIC CARRIAGE OFFICE,ORBIS PROTECT LTD,2017-07-03,363.00
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-06-28,363.00
LONDON UNDERGROUND LTD,DAISY CORPORATE SERVICES LTD,2017-07-10,362.91
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-10,362.90
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-26,362.66
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-07-07,362.55
LT MUSEUM TRADING LTD,BOOKWORLD WHOLESALE,2017-07-14,361.97
TUBELINES LTD,ALL STAR,2017-07-05,361.69
LT MUSEUM TRADING LTD,ARTISAN PEOPLE,2017-06-28,361.60
LT MUSEUM TRADING LTD,ARTISAN PEOPLE,2017-07-19,361.60
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-06-26,361.60
TUBELINES LTD,SWEETNAM & BRADLEY LTD,2017-07-21,361.44
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-07-19,361.40
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-06-30,361.15
LONDON BUS SERVICES LTD,UNIPAR SERVICES,2017-07-13,361.00
LONDON UNDERGROUND LTD,SUPPLIES TEAM LTD,2017-06-28,360.82
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-07-05,360.77
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2017-06-28,360.15
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-20,360.00
LONDON TRANSPORT MUSEUM,EMMA HOCKLEY ARTS,2017-06-28,360.00
LONDON UNDERGROUND LTD,KONECRANES UK LTD,2017-07-19,360.00
LONDON UNDERGROUND LTD,BWT UK LTD,2017-06-28,360.00
LONDON UNDERGROUND LTD,BWT UK LTD,2017-06-28,360.00
SURFACE TRANSPORT CORP,CAMDEN NEW JOURNAL,2017-07-05,360.00
SURFACE TRANSPORT CORP,CAMDEN NEW JOURNAL,2017-07-06,360.00
SURFACE TRANSPORT CORP,CAMDEN NEW JOURNAL,2017-07-06,360.00
TFL CORPORATE,COG DESIGN LIMITED,2017-07-03,360.00
SURFACE TRANSPORT CORP,WHATEVER DESIGN LTD,2017-07-17,360.00
TFL CORPORATE,EVERSHEDS,2017-07-12,360.00
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,2017-07-12,360.00
TUBELINES LTD,TELETRAC NAVMAN (UK) LTD,2017-07-05,360.00
TUBELINES LTD,TELETRAC NAVMAN (UK) LTD,2017-07-05,360.00
TUBELINES LTD,TELETRAC NAVMAN (UK) LTD,2017-07-05,360.00
TUBELINES LTD,SYNECTIC SYSTEMS GROUP,2017-07-19,360.00
TUBELINES LTD,SYNECTIC SYSTEMS GROUP,2017-07-19,360.00
TUBELINES LTD,SYNECTIC SYSTEMS GROUP,2017-07-19,360.00
TUBELINES LTD,SYNECTIC SYSTEMS GROUP,2017-07-19,360.00
TFL CORPORATE,BCS ORG,2017-06-30,360.00
TFL CORPORATE,BCS ORG,2017-06-30,360.00
TRANSPORT TRADING LTD,CAMDEN ROAD NEWSAGENTS LTD,2017-07-19,359.96
LONDON UNDERGROUND LTD,CITY SPRINT (UK) LTD,2017-07-05,359.82
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-14,359.70
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-07-05,359.27
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-07-05,359.27
SURFACE TRANSPORT CORP,SIEMENS,2017-07-17,359.20
LONDON UNDERGROUND LTD,HMRC (RFL INFRASTRUCTURE LTD),2017-07-21,359.00
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,2017-06-29,359.00
LONDON UNDERGROUND LTD,PELICAN ROUGE COFFEE SOLUTIONS LTD,2017-07-19,358.94
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-17,358.75
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-07-12,358.62
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,358.50
LONDON TRANSPORT MUSEUM,INNTEL,2017-07-12,358.34
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,358.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,358.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,358.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,358.24
LONDON UNDERGROUND LTD,THAMES WATER,2017-07-12,358.24
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,358.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,358.00
TUBELINES LTD,VOSSLOH KIEPE UK LTD,2017-06-30,358.00
LONDON UNDERGROUND LTD,M J QUINN INTEGRATED SERVICES,2017-06-28,357.94
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,357.84
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-17,357.75
TUBELINES LTD,JONES NUTTALL LTD,2017-07-05,357.66
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,357.63
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-18,357.60
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-20,357.40
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-07-03,357.00
LONDON UNDERGROUND LTD,CANON UK LTD,2017-07-05,356.18
LONDON BUS SERVICES LTD,CANFIELD SOLUTIONS LIMITED,2017-07-03,356.00
LONDON UNDERGROUND LTD,PIRTEK,2017-07-19,355.98
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-06-30,355.92
TUBELINES LTD,HAYLEY GROUP PLC,2017-06-30,355.82
TUBELINES LTD,EDMUNDSON ELECTRICAL LTD,2017-07-07,355.70
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-10,355.43
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-10,355.43
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-17,355.43
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-06-30,355.42
TUBELINES LTD,SPECIALISED TOOLS & EQUIPMENT,2017-07-19,355.40
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-06-30,355.26
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-06-30,355.26
LONDON UNDERGROUND LTD,THE RIVINGTON PRESS LTD,2017-06-28,355.00
SURFACE TRANSPORT CORP,INNTEL,2017-07-06,354.91
RAIL FOR LONDON LIMITED,EDF ENERGY,2017-07-17,354.54
VICTORIA COACH STATN LTD,COMFORT SERVICE & MAINTENANCE LTD,2017-07-05,354.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-30,354.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-07-19,354.00
TUBELINES LTD,KNORR-BREMSE RAIL SERVICES,2017-06-30,353.75
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-06-30,353.71
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2017-06-27,352.70
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,2017-07-11,352.66
LONDON BUS SERVICES LTD,OFFICE DEPOT UK,2017-07-05,352.54
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-20,352.20
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,352.01
LONDON UNDERGROUND LTD,SENATOR INTERNATIONAL LTD,2017-07-17,352.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-07-19,351.92
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-07-03,351.65
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-05,351.62
TUBELINES LTD,EDMUNDSON ELECTRICAL LTD,2017-07-14,351.44
LUL NOMINEE SSL LIMITED,A&A ELECTRICAL DISTRIBUTORS LTD,2017-07-21,351.18
TRANSPORT TRADING LTD,HS DOOR SYSTEMS LTD,2017-07-05,351.00
TRANSPORT TRADING LTD,HA MARKS LTD,2017-07-19,351.00
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2017-06-27,351.00
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2017-07-11,351.00
TUBELINES LTD,SHB HIRE LTD,2017-07-14,351.00
LONDON BUS SERVICES LTD,PELICAN ROUGE COFFEE SOLUTIONS LTD,2017-06-26,350.59
LONDON UNDERGROUND LTD,THAMES WATER,2017-06-27,350.54
LUL NOMINEE SSL LIMITED,BOC GASES,2017-07-12,350.46
TUBELINES LTD,LEASEDRIVE VELO LIMITED,2017-07-05,350.30
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,350.00
TFL CORPORATE,BRENDAN FLEMING,2017-06-26,350.00
TFL CORPORATE,HELEN DICKENS,2017-07-06,350.00
TFL CORPORATE,MARTIN AUSTIN,2017-07-11,350.00
TFL CORPORATE,PHILIP GILL,2017-07-13,350.00
TRANSPORT TRADING LTD,ENGINEERING DESIGN & ANALYSIS,2017-07-19,350.00
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-07-12,350.00
LONDON UNDERGROUND LTD,CABLECRAFT LTD,2017-07-11,350.00
LONDON UNDERGROUND LTD,JAMES O JENKINS,2017-07-14,350.00
TFL CORPORATE,PINDAR CREATIVE,2017-06-26,350.00
TFL CORPORATE,PULSE MEDIA,2017-07-07,350.00
TFL CORPORATE,DAWLEYS,2017-07-12,350.00
TFL CORPORATE,MULBERRYS EMPLOYMENT LAW SOLICITORS,2017-07-03,350.00
TFL CORPORATE,RJS,2017-07-12,350.00
TFL CORPORATE,MCKENZIES SOLICITORS,2017-07-17,350.00
TFL CORPORATE,BRISTOWS,2017-07-18,350.00
TRANSPORT TRADING LTD,CHARLES GREGORY SOLICITORS LTD,2017-07-05,350.00
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2017-06-28,350.00
LT MUSEUM TRADING LTD,BOOKWORLD WHOLESALE,2017-07-14,350.00
LT MUSEUM TRADING LTD,SPIKE LEISUREWEAR LTD,2017-07-20,350.00
TUBELINES LTD,PRIORITY FIRE & ELECTRICAL LTD,2017-07-21,350.00
LONDON BUS SERVICES LTD,LONDON BOROUGH OF,2017-07-07,350.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,349.92
LONDON UNDERGROUND LTD,SETON LTD,2017-07-19,349.87
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-04,349.40
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-07-12,349.00
TUBELINES LTD,ARLINGTON FLEET SERVICES LTD,2017-06-30,348.75
PUBLIC CARRIAGE OFFICE,ARCO,2017-06-28,348.66
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-07-17,348.60
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-07-03,348.60
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-07-03,348.60
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-07-10,348.60
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-07-12,348.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-03,348.32
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,348.32
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-07-12,348.18
DIAL A RIDE,WOODALL NICHOLSON LTD,2017-06-28,348.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,347.97
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-07-03,347.97
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-05,347.95
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-06-30,347.82
LONDON UNDERGROUND LTD,INNTEL,2017-07-19,347.50
LONDON UNDERGROUND LTD,FIRSTCO LIMITED,2017-07-03,347.08
LONDON UNDERGROUND LTD,FIRSTCO LIMITED,2017-07-11,347.08
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-28,346.96
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-19,346.96
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,2017-07-10,346.96
TUBELINES LTD,HILTI (GB) LTD,2017-07-07,346.90
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,346.89
LONDON UNDERGROUND LTD,OFFICE DEPOT UK,2017-06-28,346.82
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-26,346.80
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,346.54
LONDON UNDERGROUND LTD,INSTANT OFFICES LTD,2017-07-17,346.50
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-26,346.50
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-07-17,346.50
LT MUSEUM TRADING LTD,BRANDART,2017-06-27,346.50
LUL NOMINEE SSL LIMITED,PABLON TOOLS LIMITED,2017-07-21,346.50
LUL NOMINEE SSL LIMITED,I M KELLY RAIL LTD,2017-07-10,346.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-21,346.20
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-07-05,345.92
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-06-28,345.86
LONDON UNDERGROUND LTD,SENATOR INTERNATIONAL LTD,2017-06-26,345.08
SURFACE TRANSPORT CORP,PTRC EDUCATION & RESEARCH,2017-07-13,345.00
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,2017-06-29,345.00
LONDON UNDERGROUND LTD,QUAY OFFICE FURNISHERS LTD,2017-07-17,345.00
TFL CORPORATE,PINDAR CREATIVE,2017-07-03,345.00
LUL NOMINEE SSL LIMITED,WESTCODE UK LIMITED,2017-06-28,345.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-07-10,344.93
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-26,344.90
RAIL FOR LONDON LIMITED,O2 UK LTD,2017-07-10,344.90
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,344.73
LONDON BUS SERVICES LTD,O2 UK LTD,2017-07-17,344.64
TUBELINES LTD,SNAP-ON TOOLS,2017-07-21,344.60
LONDON BUS SERVICES LTD,DIGITAL BARRIERS INTEGRATION SERVS,2017-06-28,344.43
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-28,344.38
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-28,344.37
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,2017-06-29,344.22
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-12,344.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-26,343.98
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-26,343.70
RAIL FOR LONDON LIMITED,EXPRESS LIFTS ALLIANCE LTD,2017-06-28,343.65
LUL NOMINEE SSL LIMITED,PEI GENESIS LTD,2017-07-14,343.56
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-26,343.50
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2017-07-10,343.35
TRANSPORT TRADING LTD,SHREKS ADVENTURE,2017-07-12,343.33
RAIL FOR LONDON LIMITED,ASHURST LLP,2017-06-28,343.30
TRANSPORT TRADING LTD,HA MARKS LTD,2017-07-19,343.25
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,343.21
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-07-03,343.20
RAIL FOR LONDON LIMITED,PSV GLASS LLP,2017-07-03,342.50
RAIL FOR LONDON LIMITED,PSV GLASS LLP,2017-07-03,342.50
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,2017-06-28,342.45
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,342.35
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-26,342.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-07-19,342.00
LUL NOMINEE SSL LIMITED,IPS COMMUNICATIONS LTD,2017-07-13,341.86
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-10,341.76
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-07-05,341.55
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-07-12,341.50
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-07-17,341.40
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-26,341.34
TUBELINES LTD,PRIORITY FIRE & ELECTRICAL LTD,2017-07-21,341.30
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,341.29
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2017-07-19,341.05
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-07-12,341.04
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,340.93
LT MUSEUM TRADING LTD,ORCA BOOK SERVICES,2017-06-26,340.55
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,340.54
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-06-26,340.50
LONDON TRANSPORT MUSEUM,ELLE MEDIA GROUP,2017-07-05,340.00
LONDON TRANSPORT MUSEUM,STERLING TALENT SOLUTIONS UK LTD,2017-07-17,340.00
TRANSPORT TRADING LTD,THE PEST COMPANY (SURREY) LTD,2017-06-26,340.00
TRANSPORT TRADING LTD,THE PEST COMPANY (SURREY) LTD,2017-07-14,340.00
LUL NOMINEE SSL LIMITED,A&A ELECTRICAL DISTRIBUTORS LTD,2017-07-21,340.00
TUBELINES LTD,ALPHABET (UK) FLEET MANAGEMENT,2017-07-07,340.00
TUBELINES LTD,ESS SAFEFORCE,2017-07-21,340.00
TUBELINES LTD,UNIPART RAIL LTD,2017-07-05,339.95
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,339.90
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,339.86
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-18,339.70
TUBELINES LTD,HAYLEY GROUP PLC,2017-06-30,339.50
TUBELINES LTD,BOC LTD,2017-07-07,339.45
TUBELINES LTD,BOC LTD,2017-07-12,339.45
LONDON UNDERGROUND LTD,TRAINSAFE WELDABILITY LTD,2017-06-26,339.30
TUBELINES LTD,GREENHAM TRADING LTD,2017-07-14,339.20
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-07-07,339.13
LONDON BUS SERVICES LTD,ON SITE SUPPLIES,2017-06-28,339.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-12,338.90
LUL NOMINEE SSL LIMITED,PNEUMATROL LTD,2017-07-06,338.90
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-07-17,338.90
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,338.89
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-07-05,338.76
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-28,338.70
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-28,338.56
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,338.56
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-26,338.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,338.50
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-10,338.50
LUL NOMINEE BCV LIMITED,VERTIV INFRASTRUCTURE LIMITED,2017-07-03,338.40
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-07-05,338.40
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-07-07,338.32
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-26,338.24
TUBELINES LTD,SETON LTD,2017-07-21,337.95
TFL CORPORATE,MENDIP MEDIA GROUP LTD,2017-06-30,337.50
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,2017-06-27,337.50
TUBELINES LTD,SIXT KENNING LTD,2017-07-07,337.50
TUBELINES LTD,SIXT KENNING LTD,2017-07-07,337.50
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,337.16
TUBELINES LTD,SHB HIRE LTD,2017-07-21,337.00
TUBELINES LTD,LEASEDRIVE VELO LIMITED,2017-06-30,336.97
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-27,336.90
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-05,336.90
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,336.49
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-10,336.49
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-05,336.48
LT MUSEUM TRADING LTD,BOOKWORLD WHOLESALE,2017-07-14,336.18
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-17,336.16
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,336.12
TUBELINES LTD,K&M IMPRESSIONS LIMITED,2017-07-21,336.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-17,335.75
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-07-12,335.64
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,335.63
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-07-12,335.63
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,335.61
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-10,335.60
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-07-12,335.16
LONDON UNDERGROUND LTD,OFFICE DEPOT UK,2017-06-28,335.11
TFL CORPORATE,PROJECT SKILLS SOLUTIONS LTD,2017-06-27,335.00
RAIL FOR LONDON LIMITED,FLORIX MANAGEMENT LTD,2017-07-18,334.81
LUL NOMINEE BCV LIMITED,MEP LTD,2017-07-19,334.80
RAIL FOR LONDON LIMITED,BT SERVICE AGILITY,2017-07-19,334.75
LUL NOMINEE BCV LIMITED,BOC GASES,2017-07-12,334.73
LONDON UNDERGROUND LTD,INNTEL,2017-06-28,334.72
LONDON TRANSPORT MUSEUM,INSIGHT DIRECT UK LIMITED,2017-06-28,334.71
DIAL A RIDE,RICOH UK LTD,2017-07-05,334.63
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-07-05,334.60
RAIL FOR LONDON LIMITED,BPR GROUP EUROPE LTD,2017-07-04,334.60
RAIL FOR LONDON LIMITED,BT SERVICE AGILITY,2017-06-26,334.50
TRANSPORT TRADING LTD,TROMSOSTAN LTD,2017-07-05,334.48
TUBELINES LTD,GREENHAM TRADING LTD,2017-06-30,334.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-07-04,334.30
TUBELINES LTD,HONEYWELL CONTROL SYSTEMS LTD,2017-07-21,334.24
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-07-03,334.08
TUBELINES LTD,HES SALES LTD,2017-06-30,334.00
TFL CORPORATE,GRASS ROOTS UK LTD,2017-06-26,333.98
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,2017-06-30,333.26
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-07-17,333.20
LONDON UNDERGROUND LTD,MR C HOBDEN,2017-07-07,333.15
LONDON UNDERGROUND LTD,MS HM DIXON,2017-07-14,333.15
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-06-30,333.00
TUBELINES LTD,AVIS BUDGET UK LTD,2017-07-07,332.92
TUBELINES LTD,AVIS BUDGET UK LTD,2017-07-14,332.92
TUBELINES LTD,AVIS BUDGET UK LTD,2017-07-14,332.92
TUBELINES LTD,SIXT KENNING LTD,2017-07-07,332.64
TUBELINES LTD,SIXT KENNING LTD,2017-07-07,332.64
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,332.61
TFL CORPORATE,MENDIP MEDIA GROUP LTD,2017-07-13,332.50
TUBELINES LTD,QUATTRO PLANT LTD,2017-07-19,332.50
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,2017-06-28,332.27
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,2017-07-19,332.25
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-30,332.18
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-07-03,332.13
TRANSPORT TRADING LTD,BRITISH GAS BUSINESS,2017-07-19,331.66
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-27,331.50
TRANSPORT TRADING LTD,HA MARKS LTD,2017-07-19,331.50
TUBELINES LTD,SHB HIRE LTD,2017-07-12,331.20
LONDON TRANSPORT MUSEUM,MR BD WILLS,2017-07-21,330.96
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-26,330.88
LONDON UNDERGROUND LTD,MR L CUMMINS,2017-07-14,330.85
LUL NOMINEE BCV LIMITED,I M KELLY RAIL LTD,2017-06-28,330.80
LUL NOMINEE BCV LIMITED,I M KELLY RAIL LTD,2017-06-28,330.80
LUL NOMINEE BCV LIMITED,I M KELLY RAIL LTD,2017-06-28,330.80
