Organisational Unit,Benificiary Name,Payment Date,Amount
LUL NOMINEE SSL LIMITED,ABG RUBBER AND PLASTICS LTD,2017-06-14,667.50
TUBELINES LTD,CEMBRE LTD,2017-06-09,667.50
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,667.45
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-16,667.40
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-05,667.30
LONDON BUS SERVICES LTD,ARCADIS,2017-06-21,667.00
LONDON BUS SERVICES LTD,ARCADIS,2017-06-21,667.00
LUL NOMINEE SSL LIMITED,SIEMENS,2017-06-07,667.00
DOCKLANDS LIGHT RAILWAY,ARDENT MANAGEMENT LTD,2017-06-16,666.88
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-07,666.40
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,666.05
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-05,666.00
LONDON BUS SERVICES LTD,ARCADIS,2017-06-21,666.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,665.70
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,665.70
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,665.70
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,665.70
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,665.70
TUBELINES LTD,LEASEDRIVE VELO LIMITED,2017-06-09,665.57
LONDON TRANSPORT MUSEUM,MARIE STEWART,2017-06-14,665.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-02,665.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,665.00
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,665.00
TUBELINES LTD,QUATTRO PLANT LTD,2017-06-16,665.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-23,664.95
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-13,664.55
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-07,664.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,664.00
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-05-31,664.00
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-14,664.00
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-21,664.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-07,663.75
TUBELINES LTD,NILFISK - ADVANCE LTD,2017-06-23,663.74
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,663.65
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,663.65
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,2017-06-23,663.60
SURFACE TRANSPORT CORP,INNTEL,2017-06-14,663.52
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-02,663.24
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-02,663.24
SURFACE TRANSPORT CORP,NEWSQUEST (LONDON) LTD,2017-05-31,663.00
SURFACE TRANSPORT CORP,NEWSQUEST (LONDON) LTD,2017-05-31,663.00
TUBELINES LTD,KEYSIGHT TECHNOLOGIES UK LTD,2017-06-16,662.57
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-07,662.40
TUBELINES LTD,PLASSER UK LTD,2017-06-09,661.85
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,2017-06-19,661.51
DIAL A RIDE,SEATBELT SERVICES LTD,2017-06-06,661.30
LONDON UNDERGROUND LTD,FOREST ENVIRONMENTAL LTD,2017-06-12,660.75
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,2017-06-16,660.00
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,659.87
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,659.87
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-13,659.70
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-05,659.67
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-14,659.10
TUBELINES LTD,EMANUEL BROTHERS LTD,2017-06-02,658.86
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-07,658.34
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-07,658.34
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-07,658.34
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,658.20
LONDON UNDERGROUND LTD,HARRIS INSTALLATIONS SERVICES LTD,2017-06-21,658.00
SURFACE TRANSPORT CORP,MARINE MANAGEMENT ORGANISATION,2017-06-05,658.00
LONDON TRANSPORT MUSEUM,HAYS SPECIALIST RECRUITMENT LTD,2017-06-14,657.86
TUBELINES LTD,BIFFA WASTE SERVICES LIMITED,2017-06-14,657.30
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,657.02
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,657.02
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,2017-06-09,657.00
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,2017-06-19,657.00
LUL NOMINEE BCV LIMITED,L.B. FOSTER RAIL TECH LTD,2017-06-23,657.00
TFL CORPORATE,PRECISE MEDIA MONITORING LTD,2017-06-21,656.80
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-12,656.75
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,656.37
TUBELINES LTD,PABLON TOOLS LIMITED,2017-06-02,656.14
LUL NOMINEE SSL LIMITED,A&A ELECTRICAL DISTRIBUTORS LTD,2017-06-07,656.00
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,655.87
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-12,655.85
TUBELINES LTD,MORS SMITT UK LTD,2017-06-09,655.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-07,654.90
TUBELINES LTD,VOITH TURBO LTD,2017-06-16,654.72
LUL NOMINEE BCV LIMITED,A.E PETSCHE,2017-05-31,654.69
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-07,654.60
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-07,653.95
TFL CORPORATE,OCS CATERING,2017-06-14,653.71
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-09,653.34
LUL NOMINEE BCV LIMITED,SNC-LAVALIN RAIL & TRANSIT LTD,2017-06-21,652.96
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,2017-06-14,652.80
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,2017-06-05,652.56
TUBE LINES LTD,DVLA VEHICLE TAX,2017-06-22,652.50
LONDON TRANSPORT MUSEUM,REEDME,2017-06-09,652.50
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,651.87
LONDON UNDERGROUND LTD,MATCHTECH GROUP PLC,2017-06-19,651.00
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-05-31,650.40
TFL CORPORATE,66 HARLEY STREET INVESTIGATIONS,2017-06-15,650.00
TRANSPORT TRADING LTD,SYSTEMSLINK,2017-06-09,650.00
RAIL FOR LONDON LIMITED,SHIFT TRAFFIC EVENTS LIMITED,2017-05-31,650.00
SURFACE TRANSPORT CORP,JANE BRIGINSHAW ASSOCIATES,2017-06-21,650.00
TFL CORPORATE,EMPIRIC,2017-06-07,650.00
TFL CORPORATE,EMPIRIC,2017-06-23,650.00
TRANSPORT TRADING LTD,LEAKS AND BLOCKAGES LIMITED,2017-06-02,650.00
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-05,650.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-05-31,650.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-05-31,650.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-05-31,650.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-07,650.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-07,650.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-19,650.00
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-21,650.00
TUBELINES LTD,FAST LINE TRAINING SERVICES LTD,2017-06-14,650.00
TUBELINES LTD,TRACKWORK RESOURCES LTD,2017-06-09,650.00
TUBELINES LTD,PALLETWAYS (UK) LTD,2017-06-02,650.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.95
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.95
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-08,649.70
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,649.60
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.40
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,2017-06-14,649.30
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,649.04
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,649.04
TUBELINES LTD,TOWER SUPPLIES,2017-06-09,649.00
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-07,648.90
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-07,648.45
SURFACE TRANSPORT CORP,TRINITY MIRROR PUBLISHING LTD,2017-06-12,648.00
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2017-06-19,648.00
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,647.87
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,647.10
LUL NOMINEE BCV LIMITED,SWEETNAM & BRADLEY LTD,2017-06-21,647.00
LUL NOMINEE SSL LIMITED,DANTEC LTD,2017-06-14,647.00
LUL NOMINEE SSL LIMITED,DANTEC LTD,2017-06-21,647.00
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2017-06-07,647.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,646.80
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,646.80
DIAL A RIDE,SEATBELT SERVICES LTD,2017-06-15,645.75
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-06-13,645.75
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2017-06-12,645.40
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,2017-06-19,645.40
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,645.05
TRANSPORT TRADING LTD,LEAKS AND BLOCKAGES LIMITED,2017-06-02,645.00
TRANSPORT TRADING LTD,LEAKS AND BLOCKAGES LIMITED,2017-06-02,645.00
DIAL A RIDE,MALNOR SOUTHERN LTD,2017-06-08,645.00
LONDON BUS SERVICES LTD,SKYCALL,2017-06-21,645.00
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,2017-06-07,645.00
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-05-31,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-07,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-12,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-14,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-21,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-12,644.89
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,2017-06-12,644.89
TUBELINES LTD,FELLOWS SALLY T/A SNACKSTOP,2017-06-09,644.70
TUBELINES LTD,LEASEDRIVE VELO LIMITED,2017-06-02,644.10
TUBELINES LTD,LEASEDRIVE VELO LIMITED,2017-06-02,644.10
TUBELINES LTD,LEASEDRIVE VELO LIMITED,2017-06-02,644.10
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,644.00
LONDON UNDERGROUND LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,643.96
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-05,643.53
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-07,643.53
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-14,643.53
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-06-21,643.53
SURFACE TRANSPORT CORP,QA LIMITED,2017-05-31,643.50
LONDON UNDERGROUND LTD,O2 UK LTD,2017-06-14,643.20
LONDON BUS SERVICES LTD,TOWER HAMLETS BC,2017-06-02,643.00
RAIL FOR LONDON LIMITED,PSV GLASS LLP,2017-06-12,642.50
RAIL FOR LONDON LIMITED,PSV GLASS LLP,2017-06-21,642.50
TFL CORPORATE,TATTERSALL TRAINING,2017-06-12,641.95
TFL CORPORATE,TATTERSALL TRAINING,2017-06-23,641.95
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,641.55
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,641.55
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,641.55
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,641.55
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,641.55
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,641.55
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,641.55
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,641.55
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-05-31,641.25
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-05-31,641.25
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,641.20
TUBELINES LTD,CLARITY VM,2017-06-23,641.00
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-06-19,640.00
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-19,640.00
TFL CORPORATE,66 HARLEY STREET INVESTIGATIONS,2017-06-12,640.00
LONDON TRANSPORT MUSEUM,FAMILIES MAGAZINES LTD,2017-06-23,640.00
LUL NOMINEE SSL LIMITED,WESTCODE UK LIMITED,2017-06-12,640.00
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,639.87
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,639.87
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-06-19,639.76
TUBELINES LTD,EDENBECK,2017-06-02,639.37
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-02,639.32
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-13,639.30
LUL NOMINEE SSL LIMITED,BSI STANDARDS,2017-06-19,639.30
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-09,639.29
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-06-05,638.82
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-19,638.50
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-14,638.15
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-16,636.65
TUBELINES LTD,QUATTRO PLANT LTD,2017-06-16,636.50
TRANSPORT TRADING LTD,MONO EUROPE LTD,2017-06-19,636.42
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-12,636.31
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,2017-06-19,636.31
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,636.26
LONDON UNDERGROUND LTD,WECS PRECISION LTD,2017-06-07,636.00
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,635.87
TUBELINES LTD,ACTIVAIR AUTOMATION LTD,2017-06-14,635.50
TUBELINES LTD,ACTIVAIR AUTOMATION LTD,2017-06-14,635.50
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,2017-06-12,635.00
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,634.83
TUBELINES LTD,PABLON TOOLS LIMITED,2017-06-02,633.36
TFL CORPORATE,BPP PROFESSIONAL EDUCATION LTD,2017-06-21,632.90
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-07,632.25
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-14,631.40
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,631.04
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-12,630.30
PUBLIC CARRIAGE OFFICE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-19,630.30
LONDON TRANSPORT MUSEUM,MIRANDA SCHILLER,2017-06-16,630.00
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,2017-06-21,630.00
TUBELINES LTD,CEMBRE LTD,2017-06-09,630.00
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-08,629.95
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-06-19,629.77
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,2017-06-05,629.60
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,2017-06-20,629.52
TUBELINES LTD,GROSVENOR CONTRACTS LEASING LTD,2017-06-09,628.53
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-07,628.34
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-07,628.34
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,2017-06-12,628.34
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,2017-06-05,628.33
LONDON UNDERGROUND LTD,CITY ELECTRICAL FACTORS LTD,2017-06-07,628.00
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,627.87
TRANSPORT TRADING LTD,O2 UK LTD,2017-06-14,627.87
LT MUSEUM TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-07,626.85
LT MUSEUM TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-14,626.85
LT MUSEUM TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-06-21,626.85
LUL NOMINEE BCV LIMITED,ROWE HANKINS LTD,2017-06-21,626.82
LONDON BUS SERVICES LTD,AFFINITY WATER LTD,2017-05-31,626.79
