Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109324331,18 Jun 2018,391.21,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100225077,01 Jun 2018,390.60,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316375,01 Jun 2018,390.43,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109327422,20 Jun 2018,390.16,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109337490,13 Jun 2018,390.15,
LUL NOMINEE BCV LIMITED,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1033\5109325767,13 Jun 2018,390.00,
SURFACE TRANSPORT CORP,CAMDEN NEW JOURNAL,Statutory Ads Notices Communications & Consultatio,1002\5109333575,06 Jun 2018,390.00,
SURFACE TRANSPORT CORP,CAMDEN NEW JOURNAL,Statutory Ads Notices Communications & Consultatio,1002\5109342876,21 Jun 2018,390.00,
TUBE LINES LTD,ATS EUROMASTER,Maintenance,791578,01 Jun 2018,389.86,
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109319296,11 Jun 2018,389.76,
LT MUSEUM TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1024\5109321151,06 Jun 2018,389.55,
LT MUSEUM TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1024\5109318338,01 Jun 2018,389.55,
TUBE LINES LTD,QUATTRO PLANT LTD,Hire Plant & Equipment,793086,08 Jun 2018,389.50,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109332335,06 Jun 2018,389.40,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109322603,13 Jun 2018,389.30,
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1010\5109319403,11 Jun 2018,389.04,
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1010\5109319643,11 Jun 2018,389.04,
TFL CORPORATE,CAPITA BUSINESS TRAVEL,Staff Travel (Business Fares),1001\1900060119,30 May 2018,389.00,
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,Equipment Repairs & Maintenance,1004\5109338584,14 Jun 2018,389.00,
TFL CORPORATE,OFFICE DEPOT UK,Stationery,1001\5109327553,20 Jun 2018,388.94,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100239565,19 Jun 2018,388.80,
LT MUSEUM TRADING LTD,RAINBOW DESIGNS LTD,Purchase of Toys & Models for Resale,1024\1900015511,29 May 2018,388.80,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109335124,11 Jun 2018,388.32,
DOCKLANDS LIGHT RAILWAY,ATKINS LIMITED,Civil Engineering Construction Works,1012\5109329104,20 Jun 2018,387.96,
TUBE LINES LTD,JNG CONSTRUCTION & ENGINEERING,Sub-Contractor,793358,13 Jun 2018,387.83,
LONDON UNDERGROUND LTD,INNTEL,Hotel Accommodation,1005\1900203876,20 Jun 2018,387.50,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109318728,06 Jun 2018,387.50,
LONDON UNDERGROUND LTD,MOTIVAIR COMPRESSORS LTD,Maintenance Materials,1005\5109334620,08 Jun 2018,387.50,
TUBE LINES LTD,SIXT KENNING LTD,Vehicle Hire,791671,01 Jun 2018,387.50,
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,Stock of Lifts and Escalators,1033\5109337897,13 Jun 2018,387.20,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,792029,08 Jun 2018,387.04,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319318,11 Jun 2018,387.03,
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,Stationery,1004\5109330908,06 Jun 2018,387.00,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109318086,06 Jun 2018,387.00,
LONDON UNDERGROUND LTD,BUCK & HICKMAN LTD,Traction Current,1005\5109188159,11 Jun 2018,387.00,
TRANSPORT TRADING LTD,BRINDLE INSTALLATIONS LIMITED,Building Maintenance & Repairs,1004\5109338454,14 Jun 2018,386.89,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109326710,20 Jun 2018,386.74,
LUL NOMINEE BCV LIMITED,P.FLANNERY PLANT HIRE (OVAL) LTD,MR Construction Costs,1033\5109291552,20 Jun 2018,386.65,
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1004\5109332841,11 Jun 2018,386.00,
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,Plant & Equipment Purchases,1033\5109329900,31 May 2018,386.00,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109313831,30 May 2018,385.98,
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109328604,01 Jun 2018,385.90,
TRANSPORT TRADING LTD,MRS M MARCEAUX,Transport Planning Consultancy & Service,1004\1901659434,13 Jun 2018,385.72,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Staff Travel (Business Fares),1005\1900203403,13 Jun 2018,385.50,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Furniture & Equipment,1005\5109318743,06 Jun 2018,385.50,
LUL NOMINEE BCV LIMITED,GRINSTY RAIL LTD,Stock Issues - Repairables,1033\5109342740,21 Jun 2018,385.44,
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,Maintenance Materials,1031\5109316978,01 Jun 2018,385.40,
LONDON BUS SERVICES LTD,MOBILE FLEETWASH UK LTD,Vehicle Cleaning,1006\5109342981,22 Jun 2018,385.00,
LONDON UNDERGROUND LTD,HARROW GREEN,Office Accommodation Moves,1005\5109322799,11 Jun 2018,385.00,
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,Fleet,1031\5109325509,13 Jun 2018,385.00,
TUBE LINES LTD,LAKEDALE POWER TOOLS,Consumables,793638,13 Jun 2018,385.00,
TUBE LINES LTD,PSV GLASS LLP,Materials,792270,15 Jun 2018,385.00,
TUBE LINES LTD,PSV GLASS LLP,Materials,792271,15 Jun 2018,385.00,
TUBE LINES LTD,PSV GLASS LLP,Materials,792272,15 Jun 2018,385.00,
TUBE LINES LTD,PSV GLASS LLP,Materials,792281,15 Jun 2018,385.00,
TUBE LINES LTD,PSV GLASS LLP,Materials,792282,15 Jun 2018,385.00,
TUBE LINES LTD,PSV GLASS LLP,Materials,792288,15 Jun 2018,385.00,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,790769,30 May 2018,384.73,
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109318595,06 Jun 2018,384.00,
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109319075,06 Jun 2018,384.00,
TFL CORPORATE,QA LIMITED,Staff Training,1001\5109319079,06 Jun 2018,384.00,
LUL NOMINEE SSL LIMITED,MANTEC ENGINEERING LTD,Fleet,1031\5109337095,12 Jun 2018,383.90,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109321932,13 Jun 2018,383.90,
TRANSPORT TRADING LTD,4 RAIL SERVICES LTD,Building Maintenance & Repairs,1004\5109339929,18 Jun 2018,382.50,
TUBE LINES LTD,SHB HIRE LTD,Vehicle Hire,790943,30 May 2018,382.50,
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315625,01 Jun 2018,382.40,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109326024,20 Jun 2018,382.32,
LUL NOMINEE BCV LIMITED,WABTEC RAIL LIMITED,Fleet,1033\5109335080,20 Jun 2018,382.14,
LUL NOMINEE SSL LIMITED,WESTCODE UK LIMITED,Stock Issues - Repairables,1031\5109332906,06 Jun 2018,382.00,
LONDON UNDERGROUND LTD,MENTOR FLT TRAINING LTD,Professional Engineering Services,1005\5109326431,18 Jun 2018,382.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100229210,06 Jun 2018,381.80,
TRANSPORT TRADING LTD,E-ON TRADING AS,Electricity,1004\1901652151,18 Jun 2018,381.77,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Maintenance Materials,1031\5109324874,18 Jun 2018,381.60,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100222460,30 May 2018,381.50,
TUBE LINES LTD,BUCK & HICKMAN LTD,Consumables,792902,22 Jun 2018,381.50,
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,Building Maintenance & Repairs,1020\5109314628,30 May 2018,381.40,
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1004\5109329366,01 Jun 2018,381.19,
RAIL FOR LONDON LIMITED,ATKINS LIMITED,Professional Engineering Services,1020\5109329449,20 Jun 2018,381.08,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109338016,13 Jun 2018,380.95,
LUL NOMINEE BCV LIMITED,TURNER TOOLS LTD INC BESCO IND.,Equipment Repairs & Maintenance,1033\5109334554,08 Jun 2018,380.73,
TUBE LINES LTD,CITY ELECTRICAL FACTORS LTD,Consumables,792785,01 Jun 2018,380.70,
DIAL A RIDE,AQUAHIRE LTD,Building Maintenance & Repairs,1010\5109339008,20 Jun 2018,380.00,
TRANSPORT TRADING LTD,SPS DOORGUARD LTD,Security Equipment,1004\5109329777,01 Jun 2018,380.00,
LUL NOMINEE SSL LIMITED,NEEDS LTD,Plant & Equipment Purchases,1031\5109326315,18 Jun 2018,380.00,
TUBE LINES LTD,GB INSPECTION SYSTEMS LTD,Maintenance,794038,22 Jun 2018,380.00,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109326114,20 Jun 2018,379.86,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109327570,20 Jun 2018,379.86,
TFL CORPORATE,RS COMPONENTS LTD,Maintenance Materials,1001\5109314780,30 May 2018,379.38,
LONDON UNDERGROUND LTD,EDEN SPRINGS UK,Refreshments/Meals at Meetings,1005\1900203505,30 May 2018,379.05,
LONDON UNDERGROUND LTD,OFFICE DEPOT UK,Caterers Service Charges,1005\5109325466,18 Jun 2018,378.60,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109333946,07 Jun 2018,378.02,
LT MUSEUM TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1024\5109326279,13 Jun 2018,378.00,
TUBE LINES LTD,MEDWAY SLING COMPANY MKT LTD,Materials,793654,13 Jun 2018,378.00,
DIAL A RIDE,F&W ELECTRICAL CONTRACTORS LTD,Building Maintenance & Repairs,1010\5109339175,15 Jun 2018,377.55,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109337418,12 Jun 2018,377.44,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109318282,30 May 2018,377.33,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109326145,20 Jun 2018,377.33,
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Materials,792051,13 Jun 2018,377.05,
TRANSPORT TRADING LTD,THOMSON REUTERS LIMITED,Property Management Fees,1004\5109328940,11 Jun 2018,377.00,
TUBE LINES LTD,LINDE MATERIAL HANDLING SE LTD,Maintenance,792761,13 Jun 2018,376.95,
TUBE LINES LTD,LINDE MATERIAL HANDLING SE LTD,Maintenance,792764,13 Jun 2018,376.95,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,790758,30 May 2018,376.63,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,790767,30 May 2018,376.63,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,790839,30 May 2018,376.63,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109337360,12 Jun 2018,376.30,
LONDON UNDERGROUND LTD,SUPPLIES TEAM,Computer Hardware,1005\5109312667,30 May 2018,375.69,
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Professional Engineering Services,1005\5109316986,30 May 2018,375.66,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109328998,04 Jun 2018,375.44,
TUBE LINES LTD,CHARLES PUGH WINDSCREENS LTD,Vehicles,793745,15 Jun 2018,375.38,
LUL NOMINEE BCV LIMITED,PARKSIDE STEEL (STOCKHOLDERS),Track General Maintenance,1033\5109323381,30 May 2018,375.36,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,790765,30 May 2018,375.33,
LONDON UNDERGROUND LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1005\5109315285,01 Jun 2018,375.19,
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1010\5109315523,01 Jun 2018,375.09,
TFL CORPORATE,BRITISH COMPUTER SOCIETY,Staff Training,1001\5109335755,12 Jun 2018,375.00,
TRANSPORT TRADING LTD,VGL,Building Maintenance & Repairs,1004\5109331300,11 Jun 2018,375.00,
TRANSPORT TRADING LTD,GROSVENOR ESTATE BELGRAVIA,Commercial Property Rent,1004\1901659010,20 Jun 2018,375.00,
SURFACE TRANSPORT CORP,QUAY OFFICE FURNISHERS LTD,Stationery,1002\5109333103,06 Jun 2018,375.00,
TFL CORPORATE,OTM (UK) LTD,Production Artwork And Design For Marketing,1001\5109335035,11 Jun 2018,375.00,
LONDON TRANSPORT MUSEUM,FISH MEDIA GROUP LTD,Social Media And Digital Advertising Space,1011\5109325202,29 May 2018,375.00,
TFL CORPORATE,PULSE MEDIA,Design & Production Of Maps & Timetable Publicity,1001\5109333287,06 Jun 2018,375.00,
LUL NOMINEE SSL LIMITED,DAVID BROWN GEAR SYSTEMS LTD,Pumps & Drainage,1031\5109322654,13 Jun 2018,375.00,
TUBE LINES LTD,SIXT KENNING LTD,Vehicle Hire,791669,01 Jun 2018,375.00,
TUBE LINES LTD,SIXT KENNING LTD,Vehicle Hire,791674,01 Jun 2018,375.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109315921,01 Jun 2018,374.97,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100226968,04 Jun 2018,374.50,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Protective Clothing,1031\5109326048,20 Jun 2018,374.02,
LONDON TRANSPORT MUSEUM,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1011\5109326295,13 Jun 2018,373.98,
LONDON UNDERGROUND LTD,B.B.PRICE LTD,Traction Current,1005\5109332928,06 Jun 2018,373.84,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109313747,30 May 2018,373.60,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100223396,31 May 2018,372.35,
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,Maintenance Materials,1033\5109330051,01 Jun 2018,372.00,
TUBE LINES LTD,HAYLEY GROUP PLC,Materials,792085,08 Jun 2018,372.00,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,790840,30 May 2018,371.86,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,791982,08 Jun 2018,371.75,
TRANSPORT TRADING LTD,EVAN EVANS TOURS LTD,Ticket & Pass Production,1004\1901659108,13 Jun 2018,371.52,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316415,01 Jun 2018,371.04,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316417,01 Jun 2018,371.04,
TUBE LINES LTD,SIXT KENNING LTD,Vehicle Hire,793753,15 Jun 2018,370.95,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109318752,06 Jun 2018,370.80,
TUBE LINES LTD,HAYLEY GROUP PLC,Materials,792083,08 Jun 2018,370.56,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Staff Travel (Business Fares),1005\1900203336,13 Jun 2018,370.50,
TFL CORPORATE,APPLE TRANSCRIPTION LIMITED,Legal Fees,1001\1900060323,13 Jun 2018,370.20,
TUBE LINES LTD,THE COOKIE,Materials,793172,08 Jun 2018,370.20,
LUL NOMINEE BCV LIMITED,EDMUNDSON ELECTRICAL LTD,Furniture & Equipment,1033\5109324748,06 Jun 2018,370.00,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Fleet,1031\5109316852,01 Jun 2018,370.00,
TUBE LINES LTD,JOHN DENNIS COACHBUILDERS LTD,Haulage Services,793527,13 Jun 2018,370.00,
TUBE LINES LTD,SPINK STEAM CLEANING,Maintenance,792727,20 Jun 2018,370.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900203610,18 Jun 2018,369.99,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900203611,18 Jun 2018,369.99,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900203612,18 Jun 2018,369.99,
LONDON UNDERGROUND LTD,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1005\1900203613,18 Jun 2018,369.99,
RAIL FOR LONDON LIMITED,PSV GLASS - (ABL HOLDING) LTD,Vehicle Repairs & Maintenance,1020\5109323426,13 Jun 2018,369.39,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,790768,30 May 2018,369.34,
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,791595,30 May 2018,368.70,
LONDON UNDERGROUND LTD,PROBRAND LTD,Software Maintenance,1005\5109339116,18 Jun 2018,368.47,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109316460,01 Jun 2018,368.40,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109320493,11 Jun 2018,368.40,
LONDON UNDERGROUND LTD,CABLECRAFT LTD,Plant & Equipment Purchases,1005\5109337653,13 Jun 2018,368.38,
LONDON UNDERGROUND LTD,HIREMECH LTD,Maintenance Materials,1005\5109321062,01 Jun 2018,368.33,
TUBE LINES LTD,HIREMECH LTD,Vehicle Hire,794014,22 Jun 2018,368.33,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109321216,11 Jun 2018,368.06,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109337515,13 Jun 2018,367.68,
LUL NOMINEE SSL LIMITED,GUYSON INTERNATIONAL LTD,Fleet,1031\5109319101,06 Jun 2018,367.50,
TUBE LINES LTD,PRV ENGINEERING LTD,Materials,791230,01 Jun 2018,367.50,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Maintenance Materials,1005\5109322609,13 Jun 2018,367.20,
LUL NOMINEE BCV LIMITED,ROBERT PRINGLE ENGINEERS LTD,Electrical & Electronic Engineering,1033\5109334360,20 Jun 2018,367.00,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100237815,18 Jun 2018,366.96,
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,792003,08 Jun 2018,366.82,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109313750,30 May 2018,366.80,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109313762,30 May 2018,366.80,
LONDON UNDERGROUND LTD,CENTERPRISE INTERNATIONAL LTD,IT Consultancy,1005\5109342162,20 Jun 2018,366.45,
TFL CORPORATE,MENDIP MEDIA GROUP LTD,Transcription,1001\5109335850,19 Jun 2018,366.44,
TFL CORPORATE,CAPITA BUSINESS TRAVEL,Hotel Accommodation,1001\1900060461,11 Jun 2018,365.77,
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109335032,11 Jun 2018,365.64,
TRANSPORT TRADING LTD,NETWORK RAIL,Manage IT Services,1004\5109322246,11 Jun 2018,365.54,
DIAL A RIDE,O2 UK LTD,Telephony Mobile,1010\1900010616,06 Jun 2018,365.36,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Stock of Fleet,1033\5109323088,13 Jun 2018,365.20,
TFL CORPORATE,GOVNET COMMUNICATIONS,Staff Training,1001\5109341928,19 Jun 2018,365.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109320199,11 Jun 2018,364.60,
TUBE LINES LTD,SHB HIRE LTD,Vehicle Hire,790936,30 May 2018,364.50,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1031\5109327129,20 Jun 2018,364.34,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Fleet,1005\5109339262,18 Jun 2018,364.00,
LUL NOMINEE BCV LIMITED,WECS PRECISION LTD,Plant & Equipment Purchases,1033\5109333524,06 Jun 2018,364.00,
LUL NOMINEE SSL LIMITED,RS COMPONENTS LTD,Maintenance Materials,1031\5109314897,01 Jun 2018,363.83,
LONDON UNDERGROUND LTD,OFFICE DEPOT UK,Caterers Service Charges,1005\5109312625,30 May 2018,363.75,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109324314,13 Jun 2018,363.68,
LUL NOMINEE SSL LIMITED,EDMUNDSON ELECTRICAL LTD,Maintenance Materials,1031\5109329643,20 Jun 2018,363.55,
TUBE LINES LTD,CHARLES PUGH WINDSCREENS LTD,Vehicles,793678,22 Jun 2018,363.50,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100237600,18 Jun 2018,363.40,
LONDON UNDERGROUND LTD,CORPORATE DOCUMENT SERVICES LTD,Statutory Ads Notices Communications & Consultatio,1005\5109290523,30 May 2018,363.40,
TUBE LINES LTD,AVIS BUDGET UK LTD,Vehicle Hire,791327,01 Jun 2018,363.33,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100227316,05 Jun 2018,363.00,
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109325788,13 Jun 2018,363.00,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109335163,11 Jun 2018,362.70,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109320531,11 Jun 2018,362.60,
LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,Agency Staff,1005\5109320536,11 Jun 2018,362.60,
RAIL FOR LONDON LIMITED,CAPITA BUSINESS TRAVEL,Staff Travel (Business Fares),1020\1900003694,30 May 2018,362.10,
TUBE LINES LTD,HAYLEY GROUP PLC,Materials,791581,01 Jun 2018,362.00,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109337146,13 Jun 2018,361.80,
TUBE LINES LTD,LINKS SIGNS LTD,Subcontractor Labour,793491,13 Jun 2018,361.80,
TRANSPORT TRADING LTD,CORPORATE DOCUMENT SERVICES LTD,Printing,1004\5109330219,06 Jun 2018,361.23,
LONDON UNDERGROUND LTD,DAISY COMMUNICATIONS LTD,Telephony Fixed,1005\5109342259,20 Jun 2018,361.14,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109324236,18 Jun 2018,361.09,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Maintenance Materials,1031\5109321177,11 Jun 2018,361.00,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5109340575,19 Jun 2018,360.87,
LUL NOMINEE SSL LIMITED,HES SALES LTD,Equipment Repairs & Maintenance,1031\5109335760,20 Jun 2018,360.30,
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,791602,30 May 2018,360.30,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109307328,20 Jun 2018,360.20,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109314966,20 Jun 2018,360.20,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109320699,20 Jun 2018,360.20,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109321439,20 Jun 2018,360.20,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109322056,20 Jun 2018,360.20,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109323298,20 Jun 2018,360.20,
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109325060,20 Jun 2018,360.20,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109313755,30 May 2018,360.20,
LUL NOMINEE BCV LIMITED,GB INSPECTION SYSTEMS LTD,Equipment Repairs & Maintenance,1033\5109327670,20 Jun 2018,360.00,
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109337358,12 Jun 2018,360.00,
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Fleet,1031\5109342022,19 Jun 2018,360.00,
LUL NOMINEE BCV LIMITED,TYLER BROTHERS (S-IN-A) LTD,Plant & Equipment Purchases,1033\5109343610,22 Jun 2018,360.00,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Maintenance Materials,1005\5109334123,07 Jun 2018,359.88,
TUBE LINES LTD,LINDE MATERIAL HANDLING SE LTD,Maintenance,792760,13 Jun 2018,359.81,
TUBE LINES LTD,LINDE MATERIAL HANDLING SE LTD,Maintenance,792763,13 Jun 2018,359.81,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109333130,06 Jun 2018,359.27,
LUL NOMINEE SSL LIMITED,SWEETNAM & BRADLEY LTD,Fleet,1031\5109335711,13 Jun 2018,359.27,
TUBE LINES LTD,CROMWELL GROUP HOLDINGS LTD,Materials,792801,15 Jun 2018,359.17,
LONDON UNDERGROUND LTD,PLASTIC CARD SOLUTIONS LTD,Security Equipment,1005\5109339758,18 Jun 2018,359.16,
TUBE LINES LTD,CROMWELL GROUP HOLDINGS LTD,Materials,792366,15 Jun 2018,359.12,
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109315440,01 Jun 2018,359.07,
SURFACE TRANSPORT CORP,KELTIC LTD,Uniforms,1002\5109338710,14 Jun 2018,358.75,
TUBE LINES LTD,PALLETWAYS (UK) LTD,Haulage Services,792434,15 Jun 2018,358.49,
