Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-09,34200.00
Arthur Flury (UK) Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-24,75293.43
WSP UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-20,111744.47
WSP UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-11,93167.35
WSP UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-11,72125.63
WSP UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-08,54644.88
Frequentis AG,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-11,322211.78
Nice Systems UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-03,312000.00
Office Depot UK Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-01-11,175543.07
Office Depot UK Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-01-12,100538.97
Office Depot UK Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-01-12,30626.11
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-18,38603.80
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-18,38258.22
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-18,35420.02
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-18,34780.80
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-30,33710.04
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-30,29350.56
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-30,27376.40
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-19,41736.96
Readypower Engineering Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-19,25761.50
SSE Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-26,162211.99
SSE Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-26,62135.49
SSE Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-30,41152.13
SSE Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-23,31607.83
Pfisterer Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,69160.00
Pfisterer Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,46387.55
H W Martin (Fencing Contractors) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-17,180849.45
H W Martin (Fencing Contractors) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-17,38055.50
H W Martin (Fencing Contractors) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-18,43141.04
H W Martin (Fencing Contractors) Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-18,31003.76
Land Recovery Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-17,63167.40
Land Recovery Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-04,45412.61
Land Recovery Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-04,39539.78
Land Recovery Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-18,38259.72
Land Recovery Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-19,36535.50
Land Recovery Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-04,30375.18
Land Recovery Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-04,29948.35
Comms Design Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-09,278500.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-13,60534.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-26,43092.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-03,38988.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-13,36594.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-19,34314.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-26,34314.00
Trackwork Moll Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-26,25992.00
Serco Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-13,225343.21
Serco Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-13,47970.00
Colt Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-11,79890.38
Colt Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-09,50000.00
Colt Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-26,44371.45
Colt Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-09,37000.00
Colt Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-04,29085.51
Colt Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-03,27503.33
Porterbrook Leasing Co. Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-11,76248.98
Porterbrook Leasing Co. Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-04,69000.00
Porterbrook Leasing Co. Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-30,60875.09
Porterbrook Leasing Co. Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-04,58180.44
NRL Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-11,156177.84
NRL Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-31,98321.40
APCOA Parking (UK) Ltd,Procurement of services to help operate our buildings,Facilities - Soft Services,2017-01-13,184169.08
APCOA Parking (UK) Ltd,Procurement of services to help operate our buildings,Facilities - Soft Services,2017-01-13,65175.26
BAM Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-19,157642.89
BAM Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-09,90309.31
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-11,140408.00
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-30,43152.00
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-04,32892.00
Railscape Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-11,31277.00
UK Power Networks Services (Commercial) Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-26,243881.94
Company Barclaycard,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-06,242809.59
SUEZ Recycling & Recovery UK Ltd,Procurement of services to help operate our buildings,Facilities - Soft Services,2017-01-26,242312.80
VolkerRail Specialist Businesses Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-19,153677.30
VolkerRail Specialist Businesses Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-19,87314.76
Legal & General Assurance Society,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-25,120345.13
Legal & General Assurance Society,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-19,120031.28
London & Birmingham Railway Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-17,240074.80
First Somerset & Avon Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-11,240000.00
Trackwork Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-13,53864.07
Trackwork Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-01-13,48249.11
Trackwork Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-01-09,44092.28
Trackwork Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-19,34008.12
Trackwork Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-09,28536.48
Trackwork Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-26,27177.60
Stannah Lift Services Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-13,175000.00
Stannah Lift Services Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-13,60000.00
Level 3 Communications UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-19,122265.00
Level 3 Communications UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-16,112681.72
MPB Structures Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-17,156891.89
MPB Structures Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-17,77896.68
Alan Dick Communications Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-09,197702.38
Alan Dick Communications Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-19,31871.30
BGG UK Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-20,181120.00
BGG UK Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-20,45280.00
Stobart Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-30,76482.02
Stobart Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-25,59089.44
Stobart Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-25,54603.88
Stobart Rail Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-01-20,36110.00
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-11,52707.00
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-11,30185.10
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-05,52792.00
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-27,48728.00
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-05,40672.00
Ricardo Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-10,52983.06
Ricardo Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-31,52216.20
Ricardo Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-31,40000.00
Ricardo Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-24,39665.24
Ricardo Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-31,37831.44
MTR Corporation (Crossrail) Ltd t/a TFL Rail,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-09,221006.45
Land Sheriffs Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-01-10,81487.20
Land Sheriffs Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-01-10,78020.16
Land Sheriffs Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-01-10,60499.20
Deloitte LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-18,103365.44
Deloitte LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-11,89509.00
Deloitte LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-05,25000.00
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-24,35202.79
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-24,31391.29
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-24,29138.48
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-24,27990.48
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-05,30134.51
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-05,26548.59
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-01-03,31129.43
Adviserplus Business Solutions Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-01-13,104856.00
Adviserplus Business Solutions Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-01-30,104856.00
Collaborative Project Management Services Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-12,107134.08
Collaborative Project Management Services Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-12,98486.95
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,Costs of human resource and training services to operate the railway,HR and Training,2017-01-09,202028.63
Merseyrail Electrics 2002 Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-09,196000.00
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-03,51053.57
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-03,32606.89
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-03,30595.07
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-31,30573.93
OH Assist Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-01-13,168061.53
OH Assist Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-01-13,25474.43
L H Access Technology Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-04,161868.65
L H Access Technology Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-04,28770.72
PricewaterhouseCoopers LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-30,91851.00
PricewaterhouseCoopers LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-17,43987.19
PricewaterhouseCoopers LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-17,28072.50
PricewaterhouseCoopers LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-17,25936.50
Fone-Alarm Installations Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-04,151549.54
Fone-Alarm Installations Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-26,32637.00
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-31,55945.05
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-03,43898.96
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-31,29158.08
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-04,27076.08
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-01-13,25655.54
Bond Dickinson LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-22,100000.00
Bond Dickinson LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-09,43500.00
Bond Dickinson LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-22,36000.00
NSARE Ltd t/a The National Skills Academy (Railway Engineering),Costs of human resource and training services to operate the railway,HR and Training,2017-01-12,150000.00
NSARE Ltd t/a The National Skills Academy (Railway Engineering),Costs of human resource and training services to operate the railway,HR and Training,2017-01-10,25000.00
Matisa (UK) Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-24,174416.56
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-30,92700.00
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-30,49680.00
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-30,31510.00
LB Foster Rail Technologies (UK) Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-23,132105.92
LB Foster Rail Technologies (UK) Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-24,36250.00
Road Rail Cranes Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-30,167530.00
Loram Maintenance of Way Inc,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-24,136541.14
Loram Maintenance of Way Inc,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-24,27535.00
STRABAG Rail GmbH,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-13,81184.42
STRABAG Rail GmbH,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-13,81184.42
Mirage Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-31,133000.00
Mirage Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-31,28500.00
Balfour Beatty Rail Infrastructure Services Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-19,161260.73
Utility Connections,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-20,89930.19
Utility Connections,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-20,45239.13
Utility Connections,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-20,25440.20
ServPro PLC Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-13,89568.16
ServPro PLC Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-11,70088.52
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-13,41784.49
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-13,41531.38
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-20,66798.57
AM1 Projects Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-17,60965.14
AM1 Projects Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-17,49593.93
Fullmen Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,70923.20
Fullmen Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,30418.08
Fullmen Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,45932.20
Windhoff Bahn-Und Anlagentechnik GmbH,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-30,140341.99
Dentons UKMEA LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-05,54064.15
Dentons UKMEA LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-31,52600.00
Dentons UKMEA LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-31,33600.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-18,61506.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-18,39342.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-01-18,37748.00
Barhale plc,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-09,69148.13
Barhale plc,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-08,69148.13
Findlay Irvine Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-01-26,51704.00
Findlay Irvine Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-01-30,47976.00
Findlay Irvine Ltd,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-01-27,37374.00
Sweett (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-05,94892.95
Sweett (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-08,37912.50
Galliford Try Infrastructure Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-23,132044.51
TATA Consultancy Services Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-24,66720.00
TATA Consultancy Services Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-24,65310.00
SPX Rail Systems,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-13,60890.55
SPX Rail Systems,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-06,40593.70
SPX Rail Systems,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-06,30082.38
Aspin Foundations Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-27,129762.49
Shared Services Manual Payments,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-10,35000.00
Shared Services Manual Payments,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-10,33540.00
Shared Services Manual Payments,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-03,31200.00
Shared Services Manual Payments,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-11,27200.00
TSP Projects Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-19,66929.82
TSP Projects Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-17,58448.20
Hitachi Capital Vehicle Solutions Ltd,Procurement and operation of our road fleet,Road Fleet,2017-01-08,62550.11
Hitachi Capital Vehicle Solutions Ltd,Procurement and operation of our road fleet,Road Fleet,2017-01-24,59556.00
British Telecommunications plc,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-04,72716.25
British Telecommunications plc,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-17,48904.71
"Babcock Skills, Development & Training Ltd",Costs of human resource and training services to operate the railway,HR and Training,2017-01-19,118835.81
Capax Global Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-18,117975.93
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-13,117255.00
SNC-Lavalin Rail & Transit Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-26,78483.83
SNC-Lavalin Rail & Transit Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-26,36480.00
L H Group Wheelsets Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-23,65688.00
L H Group Wheelsets Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-31,49266.00
Ove Arup & Partners,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-05,46688.26
Ove Arup & Partners,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-18,40621.27
Ove Arup & Partners,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-13,25695.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-05,42270.72
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-05,26112.00
Pandrol UK Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-01-03,42270.72
Raymond Brown Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-14,110277.46
SRS Rail System Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-25,41690.88
SRS Rail System Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-26,37126.32
SRS Rail System Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-01-03,30320.64
STM Group (UK) Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-01-16,40919.52
STM Group (UK) Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-01-16,33164.99
STM Group (UK) Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-01-13,32148.81
MGB Engineering Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-19,105861.24
Schofield Lothian Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-06,44238.00
Schofield Lothian Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-20,31153.84
Schofield Lothian Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-18,29034.50
Altran UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-13,66941.09
Altran UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-22,36900.00
Sinclair Knight Merz Europe Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-19,100409.45
ITM Monitoring Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-05,73026.59
ITM Monitoring Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-24,27298.67
Maclay Murray & Spens LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-01-12,100000.00
Select Service Partner UK Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-17,100000.00
Turner & Townsend Cost Management Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-26,73495.00
Turner & Townsend Cost Management Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-18,25287.99
Fujitsu Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-04,36943.33
Fujitsu Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-01-04,35727.62
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,37354.66
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,35712.58
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-06,25300.80
IBM (UK) Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-01-05,98350.00
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-01-24,40183.11
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-01-08,29726.67
VOESTALPINE VAE UK LTD,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-01-24,26660.79
Total Gas & Power Ltd,Procurement of utilities to operate the railway,Utilities,2017-01-20,94784.31
