Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2015-11-23,1151331,496.44,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151331,496.44,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151331,496.44,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151331,496.44,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151331,496.44,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151331,496.44,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151331,496.44,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151331,496.44,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,273.89,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,479.31,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.00,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,496.44,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151332,851.04,CARE UK COMMUNITY PARTNERSHIPS LIMITED,330181,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151333,492.32,KENTON MANOR CARE HOME,387534,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151334,499.10,BONDCARE SHAFTESBURY LTD,387477,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151334,501.70,BONDCARE SHAFTESBURY LTD,387477,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,468.07,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,479.31,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,479.31,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,479.31,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,479.31,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,479.31,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,479.31,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,492.32,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,492.32,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,496.44,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,511.79,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,511.79,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,511.79,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,511.79,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,511.79,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151335,512.32,PRESTWICK CARE LTD,387214,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,460.52,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,460.52,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,460.52,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,460.52,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,460.52,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,477.65,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,511.79,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,511.79,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151336,511.79,LADHAR GROUP CARE HOMES,377323,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,100.15,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-11-23,1151337,393.30,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,396.50,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,722.00,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1009.38,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1009.38,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1009.38,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1009.38,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1335.47,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1335.47,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1335.47,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1340.50,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1359.38,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1370.40,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1383.55,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1396.88,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,1921.15,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151337,2100.00,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-11-23,1151338,126.30,PERCY HEDLEY FOUNDATION,252934,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2015-11-23,1151338,126.30,PERCY HEDLEY FOUNDATION,252934,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2015-11-23,1151338,100.15,PERCY HEDLEY FOUNDATION,252934,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2015-11-23,1151338,100.15,PERCY HEDLEY FOUNDATION,252934,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
2015-11-23,1151338,100.15,PERCY HEDLEY FOUNDATION,252934,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.DAY CARE SERVICES
