Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Learning and Children,Third Party Payments,Third Party Payments,42221476,2,201012,NORTH EAST AUTISM SOCIETY,1685.00,2011-03-18
Learning and Children,Third Party Payments,Third Party Payments,42221482,2,201012,ST OSWALD'S HOSPICE,3232.44,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,28,201012,GATESHEAD CENTRAL TAXIS,176.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,53,201012,GATESHEAD CENTRAL TAXIS,48.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,71,201012,GATESHEAD CENTRAL TAXIS,660.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,35,201012,GATESHEAD CENTRAL TAXIS,374.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,39,201012,GATESHEAD CENTRAL TAXIS,196.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,43,201012,GATESHEAD CENTRAL TAXIS,270.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,63,201012,GATESHEAD CENTRAL TAXIS,427.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,67,201012,GATESHEAD CENTRAL TAXIS,47.50,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,41,201012,GATESHEAD CENTRAL TAXIS,156.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,57,201012,GATESHEAD CENTRAL TAXIS,285.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,91,201012,GATESHEAD CENTRAL TAXIS,160.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,88,201012,GATESHEAD CENTRAL TAXIS,8.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,60,201012,GATESHEAD CENTRAL TAXIS,126.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,72,201012,GATESHEAD CENTRAL TAXIS,54.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,87,201012,GATESHEAD CENTRAL TAXIS,30.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,34,201012,GATESHEAD CENTRAL TAXIS,374.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,36,201012,GATESHEAD CENTRAL TAXIS,225.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,38,201012,GATESHEAD CENTRAL TAXIS,196.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,40,201012,GATESHEAD CENTRAL TAXIS,156.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,42,201012,GATESHEAD CENTRAL TAXIS,180.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,49,201012,GATESHEAD CENTRAL TAXIS,217.50,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,54,201012,GATESHEAD CENTRAL TAXIS,220.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,56,201012,GATESHEAD CENTRAL TAXIS,380.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,62,201012,GATESHEAD CENTRAL TAXIS,427.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,66,201012,GATESHEAD CENTRAL TAXIS,47.50,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,94,201012,GATESHEAD CENTRAL TAXIS,144.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,55,201012,GATESHEAD CENTRAL TAXIS,704.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,37,201012,GATESHEAD CENTRAL TAXIS,225.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,50,201012,GATESHEAD CENTRAL TAXIS,217.50,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,74,201012,GATESHEAD CENTRAL TAXIS,32.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,68,201012,GATESHEAD CENTRAL TAXIS,72.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,69,201012,GATESHEAD CENTRAL TAXIS,72.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,70,201012,GATESHEAD CENTRAL TAXIS,72.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,75,201012,GATESHEAD CENTRAL TAXIS,138.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,76,201012,GATESHEAD CENTRAL TAXIS,123.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,77,201012,GATESHEAD CENTRAL TAXIS,80.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,78,201012,GATESHEAD CENTRAL TAXIS,178.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,79,201012,GATESHEAD CENTRAL TAXIS,130.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,80,201012,GATESHEAD CENTRAL TAXIS,70.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,81,201012,GATESHEAD CENTRAL TAXIS,52.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,82,201012,GATESHEAD CENTRAL TAXIS,135.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,90,201012,GATESHEAD CENTRAL TAXIS,20.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,95,201012,GATESHEAD CENTRAL TAXIS,4.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,58,201012,GATESHEAD CENTRAL TAXIS,96.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,83,201012,GATESHEAD CENTRAL TAXIS,18.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,84,201012,GATESHEAD CENTRAL TAXIS,18.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,85,201012,GATESHEAD CENTRAL TAXIS,16.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,86,201012,GATESHEAD CENTRAL TAXIS,15.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,93,201012,GATESHEAD CENTRAL TAXIS,16.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221496,73,201012,GATESHEAD CENTRAL TAXIS,60.00,2011-03-18
Learning and Children,Transfer Payments,Transfer Payments,42221498,2,201012,REDACTED - Personal Information,500.00,2011-03-18
Learning and Children,Third Party Payments,Third Party Payments,42221502,2,201012,CROSSROADS CARE,1652.00,2011-03-18
Learning and Children,Third Party Payments,Third Party Payments,42221504,2,201012,CROSSROADS CARE,861.40,2011-03-18
Learning and Children,Third Party Payments,Third Party Payments,42221511,2,201012,HOWARD HOUSE CARE,4928.00,2011-03-18
Learning and Children,Third Party Payments,Third Party Payments,42221513,2,201012,BARNARDOS,12975.00,2011-03-18
Learning and Children,Third Party Payments,Third Party Payments,42221520,2,201012,GATESHEAD PCT - PROVIDER,12656.04,2011-03-18
Learning and Children,Transfer Payments,Transfer Payments,42221689,2,201012,REDACTED - Personal Information,432.78,2011-03-18
Learning and Children,Third Party Payments,Third Party Payments,42221744,2,201012,FOSTER CARE SOLUTIONS LTD,828.59,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221746,2,201012,FOSTER CARE SOLUTIONS LTD,784.98,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221747,2,201012,FOSTERING SOLUTIONS LTD,2866.50,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221749,2,201012,FOSTERING SOLUTIONS LTD,3554.46,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221751,2,201012,ST HELEN'S COUNCIL,16802.52,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221754,2,201012,WHISTLEDAWN LTD T/A NORTHERN CARE,13520.43,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221756,2,201012,FOSTER CARE SOLUTIONS LTD,3862.60,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221757,2,201012,FOSTER CARE SOLUTIONS LTD,3669.47,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221758,2,201012,FOSTER CARE SOLUTIONS LTD,3862.60,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221760,2,201012,G-MAP SERVICES,2420.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221761,2,201012,HOWARD HOUSE CARE,2816.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221763,2,201012,HOWARD HOUSE CARE,2816.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221765,2,201012,HOWARD HOUSE CARE,2816.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221766,2,201012,HOWARD HOUSE CARE,2816.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221768,2,201012,HOWARD HOUSE CARE,2816.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221772,2,201012,NORTHUMBERLAND COUNTY COUNCIL,15599.92,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221775,2,201012,NORTHUMBERLAND COUNTY COUNCIL,29199.80,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221778,2,201012,UNDERLEY EDUCATIONAL SERVICES,49126.66,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221779,2,201012,UNDERLEY EDUCATIONAL SERVICES,49126.66,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221781,2,201012,UNDERLEY EDUCATIONAL SERVICES,42598.40,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221783,2,201012,UNDERLEY EDUCATIONAL SERVICES,42598.40,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221787,2,201012,YOUNG FOUNDATIONS,16392.86,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221794,2,201012,FOSTER CARE ASSOCIATES LTD,547.88,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221796,2,201012,FOSTER CARE ASSOCIATES LTD,4246.07,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221804,2,201012,FOSTER CARE ASSOCIATES LTD,4109.10,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221807,2,201012,FOSTER CARE ASSOCIATES LTD,547.88,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221808,2,201012,FOSTER CARE ASSOCIATES LTD,4246.07,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221815,2,201012,FOSTER CARE ASSOCIATES LTD,4109.10,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221818,2,201012,FOSTER CARE ASSOCIATES LTD,4109.10,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221822,2,201012,FOSTER CARE ASSOCIATES LTD,4109.10,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221836,2,201012,FOSTER CARE ASSOCIATES LTD,4109.10,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221839,2,201012,FOSTER CARE ASSOCIATES LTD,4109.10,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42221841,2,201012,FOSTER CARE ASSOCIATES LTD,4109.10,2011-03-21
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,12,201012,SWALWELL CABS LTD,561.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,23,201012,SWALWELL CABS LTD,40.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,21,201012,SWALWELL CABS LTD,216.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,25,201012,SWALWELL CABS LTD,13.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,30,201012,SWALWELL CABS LTD,135.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,22,201012,SWALWELL CABS LTD,36.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,14,201012,SWALWELL CABS LTD,224.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,15,201012,SWALWELL CABS LTD,225.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,19,201012,SWALWELL CABS LTD,348.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,20,201012,SWALWELL CABS LTD,216.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,24,201012,SWALWELL CABS LTD,40.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,29,201012,SWALWELL CABS LTD,135.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,17,201012,SWALWELL CABS LTD,72.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,13,201012,SWALWELL CABS LTD,224.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,16,201012,SWALWELL CABS LTD,225.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,18,201012,SWALWELL CABS LTD,348.00,2011-03-18
Learning and Children,Transport,Contract Hire,42221849,11,201012,SWALWELL CABS LTD,432.00,2011-03-18
Learning and Children,Transport,Contract Hire,42221849,34,201012,SWALWELL CABS LTD,896.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,26,201012,SWALWELL CABS LTD,84.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,27,201012,SWALWELL CABS LTD,98.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,28,201012,SWALWELL CABS LTD,84.00,2011-03-18
Learning and Children,Transport,Public Transport and Taxi Fares,42221849,33,201012,SWALWELL CABS LTD,9.00,2011-03-18
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222026,2,201012,HIGHFIELD COMMUNITY CENTRE,725.00,2011-03-21
Learning and Children,Transfer Payments,Transfer Payments,42222055,2,201012,BOOK TRUST,2392.21,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42222057,2,201012,GATESHEAD COLLEGE,2400.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42222058,2,201012,GATESHEAD COLLEGE,4300.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42222060,2,201012,GATESHEAD COLLEGE,7900.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42222062,2,201012,GATESHEAD COLLEGE,1750.00,2011-03-21
Learning and Children,Supplies and Services,Miscellaneous Supplies,42222068,2,201012,HONEYWELL CONTROL SYSTEMS LTD,900.12,2011-03-21
Learning and Children,Employees,Indirect Employee Expenses,42222072,2,201012,P MATTU,500.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42222077,2,201012,LAWNMOWERS INDEPENDENT THEATRE,450.00,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42222081,2,201012,ST CHADS COMMUNITY PROJECT,4083.75,2011-03-21
Learning and Children,Third Party Payments,Third Party Payments,42222083,2,201012,SPLASH,1485.40,2011-03-21
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222087,2,201012,ROSE VILLA DAY NURSERY,492.00,2011-03-21
Learning and Children,Supplies and Services,Miscellaneous Supplies,42222091,2,201012,EZER NORTH WEST,2011.60,2011-03-21
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42222096,2,201012,WAYOUT IN GATESHEAD,450.50,2011-03-21
Learning and Children,Supplies and Services,Miscellaneous Supplies,42222098,2,201012,HIGH FELL YOUNG PEOPLES PROJECT,4000.00,2011-03-21
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222106,2,201012,NCFE,576.00,2011-03-21
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222108,2,201012,NCFE,576.00,2011-03-21
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222119,2,201012,HMCS,2225.00,2011-03-21
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222121,2,201012,HMCS,2225.00,2011-03-21
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222191,2,201012,REDACTED - Personal Information,1600.00,2011-03-21
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222193,2,201012,REDACTED - Personal Information,950.00,2011-03-21
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222194,2,201012,REDACTED - Personal Information,750.00,2011-03-21
Learning and Children,Employees,Indirect Employee Expenses,42222198,2,201012,NORTHUMBRIA UNIVERSITY,795.00,2011-03-22
Learning and Children,Supplies and Services,Miscellaneous Supplies,42222203,2,201012,NORTH MUSIC TRUST,8200.00,2011-03-22
Learning and Children,Supplies and Services,"Printing, Stationery etc",42222268,2,201012,CANON (UK) LTD,813.83,2011-03-22
Learning and Children,Employees,Agency Staff,42222289,2,201012,RANDSTAD EDUCATION LTD,540.00,2011-03-22
Learning and Children,Employees,Agency Staff,42222297,2,201012,RANDSTAD EDUCATION LTD,356.00,2011-03-22
Learning and Children,Employees,Indirect Employee Expenses,42222401,2,201012,DIGITALVOICE,1235.00,2011-03-22
Learning and Children,Transfer Payments,Transfer Payments,42222408,2,201012,REDACTED - Personal Information,500.00,2011-03-22
Learning and Children,Supplies and Services,"Printing, Stationery etc",42222413,2,201012,CANON (UK) LTD,627.51,2011-03-22
Learning and Children,Supplies and Services,Comms & Computing,42222419,2,201012,VIRGIN MEDIA BUSINESS,650.77,2011-03-22
Learning and Children,Third Party Payments,Third Party Payments,42222420,2,201012,CHILDREN NORTH EAST,30000.00,2011-03-22
Learning and Children,Income: Government Grants,Govt Grants,42222479,2,201012,CWDC,5000.00,2011-03-22
Learning and Children,Transfer Payments,Transfer Payments,42222528,2,201012,REDACTED - Personal Information,653.00,2011-03-22
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42222681,2,201012,CLARITY IN TRAINING & COACHING LTD,4702.50,2011-03-22
Learning and Children,Supplies and Services,Comms & Computing,42222737,2,201012,VIRGIN MEDIA BUSINESS,383.77,2011-03-22
Learning and Children,Admin - L.Lavery Criminal Inj,,42222827,2,201012,REDACTED - Personal Information,4782.97,2011-03-22
Learning and Children,Supplies and Services,"Printing, Stationery etc",42222833,2,201012,CANON (UK) LTD,441.77,2011-03-23
Learning and Children,Premises,Security & Insurance,42222835,2,201012,CHUBB ELECTRONIC SECURITY SYSTEMS LTD,450.00,2011-03-23
Learning and Children,Third Party Payments,Third Party Payments,42222837,2,201012,KIDS ACTIVE NDO,19280.62,2011-03-23
Learning and Children,Third Party Payments,Third Party Payments,42222839,2,201012,I TO I TRAINING SOLUTIONS,3950.00,2011-03-23
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42222841,2,201012,ECONOMIC RESEARCH SERVICES LTD,2754.35,2011-03-23
Learning and Children,Third Party Payments,Third Party Payments,42222873,2,201012,GATESHEAD COLLEGE,1050.00,2011-03-23
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42222876,2,201012,GATESHEAD JEWISH HIGH SCHOOL,2140.67,2011-03-23
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42222881,2,201012,LEARNING SOLUTIONS,1863.80,2011-03-23
Learning and Children,Employees,Indirect Employee Expenses,42222882,2,201012,REDACTED - Personal Information,500.00,2011-03-23
Learning and Children,Transfer Payments,Transfer Payments,42222934,3,201012,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,100.50,2011-03-23
Learning and Children,Transfer Payments,Transfer Payments,42222934,4,201012,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,321.25,2011-03-23
Learning and Children,Transfer Payments,Transfer Payments,42222938,6,201012,REDACTED - Personal Information,135.80,2011-03-23
Learning and Children,Supplies and Services,Miscellaneous Supplies,42222938,5,201012,REDACTED - Personal Information,65.00,2011-03-23
Learning and Children,Transfer Payments,Transfer Payments,42222938,4,201012,REDACTED - Personal Information,239.99,2011-03-23
Learning and Children,Transfer Payments,Transfer Payments,42222947,2,201012,TRINITY CORNER NURSERY,785.00,2011-03-23
Learning and Children,Premises,Rent,42223112,2,201012,THE STORAGE PLACE LTD,795.60,2011-03-23
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223117,2,201012,NEETA,749.00,2011-03-23
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223118,3,201012,ALD HAIRDRESSING TRAINING ACADEMY,150.00,2011-03-23
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223118,4,201012,ALD HAIRDRESSING TRAINING ACADEMY,900.00,2011-03-23
Learning and Children,Third Party Payments,Third Party Payments,42223262,2,201012,PARENTS IN POWER,3500.00,2011-03-23
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,36,201012,DEAN TAXIS LTD,28.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,30,201012,DEAN TAXIS LTD,10.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,47,201012,DEAN TAXIS LTD,339.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,52,201012,DEAN TAXIS LTD,15.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,61,201012,DEAN TAXIS LTD,32.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,38,201012,DEAN TAXIS LTD,345.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,50,201012,DEAN TAXIS LTD,162.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,20,201012,DEAN TAXIS LTD,43.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,21,201012,DEAN TAXIS LTD,35.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,22,201012,DEAN TAXIS LTD,40.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,23,201012,DEAN TAXIS LTD,84.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,24,201012,DEAN TAXIS LTD,12.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,25,201012,DEAN TAXIS LTD,20.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,40,201012,DEAN TAXIS LTD,2.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,34,201012,DEAN TAXIS LTD,63.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,37,201012,DEAN TAXIS LTD,345.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,43,201012,DEAN TAXIS LTD,175.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,45,201012,DEAN TAXIS LTD,675.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,46,201012,DEAN TAXIS LTD,339.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,51,201012,DEAN TAXIS LTD,15.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,29,201012,DEAN TAXIS LTD,19.90,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,44,201012,DEAN TAXIS LTD,175.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,59,201012,DEAN TAXIS LTD,20.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,35,201012,DEAN TAXIS LTD,15.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,32,201012,DEAN TAXIS LTD,137.50,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,33,201012,DEAN TAXIS LTD,121.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223265,28,201012,DEAN TAXIS LTD,26.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,18,201012,DEAN TAXIS LTD,525.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,19,201012,DEAN TAXIS LTD,720.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,20,201012,DEAN TAXIS LTD,672.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,21,201012,DEAN TAXIS LTD,720.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,24,201012,DEAN TAXIS LTD,323.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,26,201012,DEAN TAXIS LTD,1234.34,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,27,201012,DEAN TAXIS LTD,495.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,28,201012,DEAN TAXIS LTD,650.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,29,201012,DEAN TAXIS LTD,598.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,41,201012,DEAN TAXIS LTD,894.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,42,201012,DEAN TAXIS LTD,600.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,48,201012,DEAN TAXIS LTD,250.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,22,201012,DEAN TAXIS LTD,360.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,23,201012,DEAN TAXIS LTD,480.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,38,201012,DEAN TAXIS LTD,705.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,40,201012,DEAN TAXIS LTD,1162.50,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,30,201012,DEAN TAXIS LTD,784.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,31,201012,DEAN TAXIS LTD,991.20,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,32,201012,DEAN TAXIS LTD,126.40,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,33,201012,DEAN TAXIS LTD,700.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,34,201012,DEAN TAXIS LTD,930.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,35,201012,DEAN TAXIS LTD,870.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,36,201012,DEAN TAXIS LTD,750.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,37,201012,DEAN TAXIS LTD,580.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,39,201012,DEAN TAXIS LTD,719.20,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,43,201012,DEAN TAXIS LTD,1160.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,44,201012,DEAN TAXIS LTD,400.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,45,201012,DEAN TAXIS LTD,340.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,46,201012,DEAN TAXIS LTD,493.50,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,47,201012,DEAN TAXIS LTD,275.00,2011-03-24
Learning and Children,Transport,Contract Hire,42223370,49,201012,DEAN TAXIS LTD,560.00,2011-03-24
Learning and Children,Transport,Public Transport and Taxi Fares,42223370,25,201012,DEAN TAXIS LTD,392.00,2011-03-24
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42223433,4,201012,GALWAY SUPPORTIVE ACCOMMODATION,328.30,2011-03-29
Learning and Children,Transfer Payments,Transfer Payments,42223433,3,201012,GALWAY SUPPORTIVE ACCOMMODATION,52.00,2011-03-29
Learning and Children,Supplies and Services,Comms & Computing,42223632,12,201012,BRITISH TELECOM,15.80,2011-03-24
Learning and Children,Supplies and Services,Comms & Computing,42223633,13,201012,BRITISH TELECOM,15.80,2011-03-24
