Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208139,2,201011,ERIKS UK,491.20,2011-02-07
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208144,2,201011,EDMUNDSON ELECTRICAL LTD,583.30,2011-02-07
Local Environmental Services,,,42208147,2,201011,TARMAC LTD,790.40,2011-02-07
Local Environmental Services,,,42208149,2,201011,EDMUNDSON ELECTRICAL LTD,1405.00,2011-02-07
Local Environmental Services,Third Party Payments,Third Party Payments,42208155,4,201011,REDACTED - Personal Information,318.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208155,3,201011,REDACTED - Personal Information,624.71,2011-02-08
Local Environmental Services,,,42208157,2,201011,EDMUNDSON ELECTRICAL LTD,3409.00,2011-02-07
Local Environmental Services,,,42208158,2,201011,EDMUNDSON ELECTRICAL LTD,380.00,2011-02-07
Local Environmental Services,,,42208160,2,201011,EDMUNDSON ELECTRICAL LTD,2980.00,2011-02-07
Local Environmental Services,,,42208162,2,201011,J T  DOVE LTD,957.00,2011-02-07
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208168,2,201011,WOLSELEY UK LTD,1656.00,2011-02-07
Local Environmental Services,,,42208182,2,201011,CERAMIC TILE DIST (NCLE) LTD,410.00,2011-02-07
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208197,2,201011,B S S GROUP PLC,827.46,2011-02-07
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208214,2,201011,NEOPOST LTD,359.07,2011-02-07
Local Environmental Services,,,42208218,2,201011,ARNDALE GROUP OF COMPANIES,360.00,2011-02-07
Local Environmental Services,Third Party Payments,Third Party Payments,42208222,4,201011,REDACTED - Personal Information,243.75,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208222,3,201011,REDACTED - Personal Information,477.75,2011-02-08
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208237,2,201011,JOBLING PURSER LTD,771.80,2011-02-07
Local Environmental Services,,,42208241,2,201011,MARSHALLS MONO LTD,1207.04,2011-02-07
Local Environmental Services,Third Party Payments,Third Party Payments,42208251,3,201011,W D DAVISON & SONS,4122.02,2011-02-04
Local Environmental Services,Third Party Payments,Third Party Payments,42208251,4,201011,W D DAVISON & SONS,815.06,2011-02-04
Local Environmental Services,Third Party Payments,Third Party Payments,42208252,3,201011,W D DAVISON & SONS,4939.09,2011-02-04
Local Environmental Services,Third Party Payments,Third Party Payments,42208252,4,201011,W D DAVISON & SONS,871.61,2011-02-04
Local Environmental Services,Supplies and Services,Other Running Costs,42208255,2,201011,NEW CITY FLOORING LTD,2598.67,2011-02-04
Local Environmental Services,Supplies and Services,Other Running Costs,42208257,2,201011,TYNDALE FLOORING LTD,33569.23,2011-02-04
Local Environmental Services,Supplies and Services,Other Running Costs,42208258,2,201011,WARMSEAL WINDOWS (NEWCASTLE) LTD,2297.04,2011-02-04
Local Environmental Services,Supplies and Services,Other Running Costs,42208260,2,201011,WARMSEAL WINDOWS (NEWCASTLE) LTD,27989.07,2011-02-04
Local Environmental Services,,,42208279,2,201011,A THOMPSON & SONS LTD,459.76,2011-02-07
Local Environmental Services,,,42208282,2,201011,W&M  THOMPSON (EARTHWORKS) LTD,846.19,2011-02-07
Local Environmental Services,Premises,Cleaning,42208285,2,201011,W&M  THOMPSON (EARTHWORKS) LTD,1320.00,2011-02-07
Local Environmental Services,Premises,Cleaning,42208287,2,201011,W&M  THOMPSON (EARTHWORKS) LTD,645.00,2011-02-07
Local Environmental Services,,,42208288,2,201011,TARMAC LTD,366.67,2011-02-07
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208292,2,201011,FABRIKAT (NOTTINGHAM) LTD,353.16,2011-02-07
Local Environmental Services,Third Party Payments,Third Party Payments,42208302,2,201011,T DUGGAN PLANT,950.65,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208303,2,201011,T DUGGAN PLANT,739.05,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208306,4,201011,REDACTED - Personal Information,318.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208306,3,201011,REDACTED - Personal Information,624.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208309,4,201011,REDACTED - Personal Information,318.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208309,3,201011,REDACTED - Personal Information,624.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208310,4,201011,REDACTED - Personal Information,243.75,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208310,3,201011,REDACTED - Personal Information,477.75,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208311,4,201011,REDACTED - Personal Information,318.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208311,3,201011,REDACTED - Personal Information,624.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208312,4,201011,REDACTED - Personal Information,200.00,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208312,3,201011,REDACTED - Personal Information,392.00,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208314,6,201011,REDACTED - Personal Information,168.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208314,5,201011,REDACTED - Personal Information,330.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208314,8,201011,REDACTED - Personal Information,50.00,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208314,10,201011,REDACTED - Personal Information,100.00,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208314,7,201011,REDACTED - Personal Information,98.00,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208314,9,201011,REDACTED - Personal Information,196.00,2011-02-08
Local Environmental Services,Supplies and Services,Comms & Computing,42208322,2,201011,VIRGIN MEDIA BUSINESS,438.14,2011-02-07
Local Environmental Services,Third Party Payments,Third Party Payments,42208355,8,201011,REDACTED - Personal Information,43.75,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208355,7,201011,REDACTED - Personal Information,85.75,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208355,6,201011,REDACTED - Personal Information,274.96,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208355,5,201011,REDACTED - Personal Information,538.96,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208412,2,201011,ADMEC MUNICIPAL SERVICES LTD,2246.00,2011-02-07
Local Environmental Services,Transport,Contract Hire,42208414,2,201011,ADMEC MUNICIPAL SERVICES LTD,2246.00,2011-02-07
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208421,2,201011,FABRIKAT (NOTTINGHAM) LTD,421.28,2011-02-07
Local Environmental Services,Third Party Payments,Third Party Payments,42208447,4,201011,REDACTED - Personal Information,243.75,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208447,3,201011,REDACTED - Personal Information,477.75,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208448,4,201011,REDACTED - Personal Information,318.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208448,3,201011,REDACTED - Personal Information,624.71,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208450,4,201011,REDACTED - Personal Information,50.00,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208450,6,201011,REDACTED - Personal Information,193.75,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208450,3,201011,REDACTED - Personal Information,98.00,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208450,5,201011,REDACTED - Personal Information,379.75,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208451,2,201011,TUC PLANT HIRE LTD,1134.00,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208453,2,201011,S JENNINGS (PLANT HIRE) LTD,721.50,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208454,2,201011,S JENNINGS (PLANT HIRE) LTD,444.00,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208455,2,201011,S JENNINGS (PLANT HIRE) LTD,573.50,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208456,2,201011,WVH VEHICLE HIRE LIMITED,1600.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208466,2,201011,WERNICK HIRE LTD,408.57,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208467,3,201011,LEASEWAY VEHICLE RENTAL LTD,336.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208467,4,201011,LEASEWAY VEHICLE RENTAL LTD,120.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208478,2,201011,NORTHGATE VEHICLE RENTAL LTD,449.40,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208483,2,201011,NORTHGATE VEHICLE RENTAL LTD,413.60,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208484,2,201011,NORTHGATE VEHICLE RENTAL LTD,2739.30,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208504,2,201011,NORTHGATE VEHICLE RENTAL LTD,462.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208506,2,201011,NORTHGATE VEHICLE RENTAL LTD,449.40,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208623,3,201011,WVH VEHICLE HIRE LIMITED,1020.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208623,4,201011,WVH VEHICLE HIRE LIMITED,800.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208624,3,201011,WVH VEHICLE HIRE LIMITED,1020.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208624,4,201011,WVH VEHICLE HIRE LIMITED,800.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208625,3,201011,WVH VEHICLE HIRE LIMITED,1020.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208625,4,201011,WVH VEHICLE HIRE LIMITED,800.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208628,3,201011,WVH VEHICLE HIRE LIMITED,1020.00,2011-02-08
Local Environmental Services,Transport,Contract Hire,42208628,4,201011,WVH VEHICLE HIRE LIMITED,640.00,2011-02-08
Local Environmental Services,Third Party Payments,Third Party Payments,42208686,2,201011,W&M  THOMPSON (EARTHWORKS) LTD,369.60,2011-02-08
Local Environmental Services,Supplies and Services,Catering & Provisions,42208691,2,201011,HOLLAND FOOD SERVICES,560.11,2011-02-09
Local Environmental Services,Supplies and Services,Catering & Provisions,42208694,2,201011,TROTTERS FAMILY BAKERS,842.91,2011-02-09
Local Environmental Services,,,42208768,2,201011,B S S GROUP PLC,4560.30,2011-02-08
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208781,3,201011,TARMAC LTD,315.00,2011-02-08
Local Environmental Services,Premises,Cleaning,42208781,4,201011,TARMAC LTD,1230.06,2011-02-08
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208788,2,201011,JUST HOUSING (UK) LTD,2000.00,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208791,2,201011,J DURRANCE & CO LTD,978.33,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208807,2,201011,SKYLINE ACCESS & SCAFFOLDING SERVICES LTD,630.00,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208808,2,201011,SKYLINE ACCESS & SCAFFOLDING SERVICES LTD,750.00,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208810,2,201011,SKYLINE ACCESS & SCAFFOLDING SERVICES LTD,390.00,2011-02-08
Local Environmental Services,,,42208816,2,201011,R DINNING LTD,962.55,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208838,2,201011,BOLTON GATE SERVICES LTD,1830.00,2011-02-08
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42208851,2,201011,BRITISH STANDARDS INST,468.00,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208866,2,201011,R W  CHICKEN (SCAFFOLDING) LTD,800.00,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208876,2,201011,J T  DUFFY ROOFING LTD,2090.00,2011-02-08
Local Environmental Services,Supplies and Services,Other Running Costs,42208900,2,201011,BRIAN HULL FENCING CONTRACTORS,2373.53,2011-02-08
Local Environmental Services,Supplies and Services,Comms & Computing,42208903,2,201011,NEC PHILIPS UNIFIED SOLUTIONS UK LTD,5567.71,2011-02-08
Local Environmental Services,Supplies and Services,Catering & Provisions,42209031,3,201011,DBC FOODSERVICE LTD,273.43,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209031,4,201011,DBC FOODSERVICE LTD,138.32,2011-02-11
Local Environmental Services,Supplies and Services,Comms & Computing,42209037,3,201011,VIRGIN MEDIA BUSINESS,174.46,2011-02-10
Local Environmental Services,Supplies and Services,Comms & Computing,42209037,4,201011,VIRGIN MEDIA BUSINESS,1811.31,2011-02-10
Local Environmental Services,Supplies and Services,Catering & Provisions,42209082,3,201011,DBC FOODSERVICE LTD,453.55,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209082,4,201011,DBC FOODSERVICE LTD,17.47,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209132,2,201011,HOPWELLS LTD,615.32,2011-02-10
Local Environmental Services,Supplies and Services,Catering & Provisions,42209133,3,201011,DBC FOODSERVICE LTD,800.65,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209133,4,201011,DBC FOODSERVICE LTD,639.07,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209139,2,201011,CHICKEN JOES LTD,610.85,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209147,3,201011,DBC FOODSERVICE LTD,37.52,2011-02-10
Local Environmental Services,Supplies and Services,Catering & Provisions,42209147,4,201011,DBC FOODSERVICE LTD,342.34,2011-02-10
Local Environmental Services,Supplies and Services,Catering & Provisions,42209281,3,201011,DBC FOODSERVICE LTD,94.28,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209281,4,201011,DBC FOODSERVICE LTD,315.96,2011-02-11
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209377,2,201011,W MCGOVERN & CO LTD,549.12,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209381,2,201011,RIXONWAY KITCHENS LTD,348.28,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209382,2,201011,RIXONWAY KITCHENS LTD,395.67,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209383,2,201011,RIXONWAY KITCHENS LTD,418.61,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209385,2,201011,RIXONWAY KITCHENS LTD,362.18,2011-02-10
Local Environmental Services,,,42209418,2,201011,CROSSLING LTD,694.83,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209437,2,201011,R DINNING LTD,9716.20,2011-02-10
Local Environmental Services,,,42209441,2,201011,ARNDALE GROUP OF COMPANIES,452.40,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209447,2,201011,THE COPPERSMITHS,3027.00,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209448,2,201011,JOBLING PURSER LTD,373.73,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209455,4,201011,JOBLING PURSER LTD,279.23,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209455,3,201011,JOBLING PURSER LTD,219.53,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209456,2,201011,NEWEY & EYRE LTD,462.16,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209457,2,201011,JOBLING PURSER LTD,537.30,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209492,2,201011,FGF ORGANISATION,396.22,2011-02-11
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209494,2,201011,HOWDENS  JOINERY LTD,1247.26,2011-02-11
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209495,2,201011,AZTEC CHEMICALS LTD,370.10,2011-02-11
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209502,2,201011,BRICK SERVICES,542.72,2011-02-11
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209503,2,201011,BRICK SERVICES,368.90,2011-02-11
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209507,2,201011,JAMES BURRELL LTD,688.80,2011-02-11
Local Environmental Services,,,42209524,2,201011,B S S GROUP PLC,516.33,2011-02-11
Local Environmental Services,Transport,Public Transport and Taxi Fares,42209593,3,201011,TRAVEL BUREAU,294.31,2011-02-10
Local Environmental Services,Transport,Public Transport and Taxi Fares,42209593,4,201011,TRAVEL BUREAU,165.83,2011-02-10
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209630,2,201011,B S S GROUP PLC,549.90,2011-02-11
Local Environmental Services,Transport,Contract Hire,42209633,3,201011,WVH VEHICLE HIRE LIMITED,1020.00,2011-02-11
Local Environmental Services,Transport,Contract Hire,42209633,4,201011,WVH VEHICLE HIRE LIMITED,800.00,2011-02-11
Local Environmental Services,Supplies and Services,Miscellaneous Supplies,42209643,11,201011,SITA UK LTD,47.55,2011-02-11
Local Environmental Services,Supplies and Services,Miscellaneous Supplies,42209643,12,201011,SITA UK LTD,230281.96,2011-02-11
Local Environmental Services,Third Party Payments,Third Party Payments,42209643,8,201011,SITA UK LTD,155803.98,2011-02-11
Local Environmental Services,Third Party Payments,Third Party Payments,42209643,10,201011,SITA UK LTD,125.90,2011-02-11
Local Environmental Services,Third Party Payments,Third Party Payments,42209643,9,201011,SITA UK LTD,4583.62,2011-02-11
Local Environmental Services,Third Party Payments,Third Party Payments,42209643,13,201011,SITA UK LTD,109.80,2011-02-11
Local Environmental Services,Supplies and Services,Other Running Costs,42209643,14,201011,SITA UK LTD,171.48,2011-02-11
Local Environmental Services,Supplies and Services,Other Running Costs,42209695,3,201011,TUC PLANT HIRE LTD,774.00,2011-02-10
Local Environmental Services,Supplies and Services,Other Running Costs,42209695,4,201011,TUC PLANT HIRE LTD,144.00,2011-02-10
Local Environmental Services,Supplies and Services,Other Running Costs,42209702,2,201011,S JENNINGS (PLANT HIRE) LTD,901.50,2011-02-10
Local Environmental Services,Supplies and Services,Other Running Costs,42209703,2,201011,S JENNINGS (PLANT HIRE) LTD,779.50,2011-02-10
Local Environmental Services,Transport,Contract Hire,42209704,2,201011,SIBCAS LTD,372.66,2011-02-10
Local Environmental Services,Third Party Payments,Third Party Payments,42209709,3,201011,SITA UK LTD,10217.82,2011-02-11
Local Environmental Services,Supplies and Services,Other Running Costs,42209709,4,201011,SITA UK LTD,3091.50,2011-02-11
Local Environmental Services,Third Party Payments,Third Party Payments,42209710,3,201011,SITA UK LTD,10337.94,2011-02-11
Local Environmental Services,Supplies and Services,Other Running Costs,42209710,4,201011,SITA UK LTD,3091.50,2011-02-11
Local Environmental Services,Third Party Payments,Third Party Payments,42209711,2,201011,SITA UK LTD,2298.15,2011-02-11
Local Environmental Services,Third Party Payments,Third Party Payments,42209712,2,201011,SITA UK LTD,2325.00,2011-02-11
Local Environmental Services,Supplies and Services,Other Running Costs,42209714,6,201011,KELLY PLANT HIRE LTD,152.00,2011-02-10
Local Environmental Services,Supplies and Services,Other Running Costs,42209714,5,201011,KELLY PLANT HIRE LTD,437.00,2011-02-10
Local Environmental Services,Supplies and Services,Other Running Costs,42209714,4,201011,KELLY PLANT HIRE LTD,152.00,2011-02-10
Local Environmental Services,Supplies and Services,Other Running Costs,42209715,6,201011,KELLY PLANT HIRE LTD,304.00,2011-02-10
Local Environmental Services,Supplies and Services,Other Running Costs,42209715,5,201011,KELLY PLANT HIRE LTD,133.00,2011-02-10
Local Environmental Services,Supplies and Services,Other Running Costs,42209715,4,201011,KELLY PLANT HIRE LTD,304.00,2011-02-10
Local Environmental Services,Supplies and Services,Catering & Provisions,42209763,3,201011,DBC FOODSERVICE LTD,612.64,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209763,4,201011,DBC FOODSERVICE LTD,97.19,2011-02-11
Local Environmental Services,Supplies and Services,Catering & Provisions,42209765,2,201011,HOPWELLS LTD,431.19,2011-02-11
Local Environmental Services,Third Party Payments,Third Party Payments,42209803,2,201011,ALEXANDRA INTERIORS LTD,1206.20,2011-02-14
Local Environmental Services,Third Party Payments,Third Party Payments,42209804,2,201011,ALEXANDRA INTERIORS LTD,1000.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209805,2,201011,AMBIC LTD,3950.00,2011-02-14
Local Environmental Services,Third Party Payments,Third Party Payments,42209807,3,201011,BAINBRIDGE BUILDING & JOINERY CONT.,800.00,2011-02-14
Local Environmental Services,Third Party Payments,Third Party Payments,42209807,4,201011,BAINBRIDGE BUILDING & JOINERY CONT.,280.00,2011-02-14
Local Environmental Services,Third Party Payments,Third Party Payments,42209817,3,201011,CABIN CO LTD,850.00,2011-02-14
Local Environmental Services,Third Party Payments,Third Party Payments,42209817,4,201011,CABIN CO LTD,4250.00,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209830,2,201011,CHUBB FIRE LIMITED,739.74,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209835,2,201011,DCS SYSTEMS LTD,7324.58,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209839,2,201011,DCS UTILITIES LTD,375.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209841,2,201011,DCS UTILITIES LTD,900.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209846,2,201011,DENESIDE INTERIORS LTD,2281.33,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209851,2,201011,DORMA UK LTD,444.25,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209853,2,201011,D-DRILL (MASTER DRILLERS) LTD,840.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209854,2,201011,J DURRANCE & CO LTD,5352.80,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209856,2,201011,GB LOCKING SYSTEMS LTD,428.17,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209857,2,201011,GB LOCKING SYSTEMS LTD,1075.42,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209868,2,201011,GEZE LTD,424.00,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209899,2,201011,ALAN HERON LTD,450.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209901,2,201011,ALAN HERON LTD,1813.14,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209906,2,201011,INGERSOLL RAND SECURITY TECHNOLOGIES,2150.00,2011-02-14
Local Environmental Services,,,42209909,2,201011,LOW FELL REMOVALS LTD,450.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209912,2,201011,NORTHERN FLOORCRAFT(GHD)LTD,770.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209914,2,201011,NORTHERN FLOORCRAFT(GHD)LTD,1512.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209927,2,201011,NPOWER,1192.89,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209939,2,201011,POINTER LTD,1378.80,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209942,2,201011,PREMIER TRAFFIC MANAGEMENT,770.00,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209951,2,201011,TARMAC LTD,978.51,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209952,2,201011,SEKURA TRADE FRAMES,780.00,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209956,2,201011,SIGNS EXPRESS LTD,376.00,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209972,2,201011,SITEX ORBIS,1233.49,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209978,5,201011,TARMAC LTD,736.95,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209978,3,201011,TARMAC LTD,147.33,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209978,4,201011,TARMAC LTD,98.18,2011-02-14
Local Environmental Services,Third Party Payments,Third Party Payments,42209981,3,201011,SPENCER CONSTRUCTION LTD,250.00,2011-02-14
Local Environmental Services,Third Party Payments,Third Party Payments,42209981,4,201011,SPENCER CONSTRUCTION LTD,250.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209983,2,201011,STADIUM SKYLIGHTS LTD,940.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42209986,2,201011,STADIUM SKYLIGHTS LTD,389.69,2011-02-14
Local Environmental Services,Transport,Contract Hire,42209990,4,201011,W KELLY & SONS,1012.00,2011-02-14
Local Environmental Services,Transport,Contract Hire,42209990,3,201011,W KELLY & SONS,152.00,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209991,6,201011,TARMAC LTD,213.28,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209991,5,201011,TARMAC LTD,213.28,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209991,7,201011,TARMAC LTD,213.28,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209991,8,201011,TARMAC LTD,106.62,2011-02-14
Local Environmental Services,Transport,Contract Hire,42209994,4,201011,W KELLY & SONS,1916.00,2011-02-14
Local Environmental Services,Transport,Contract Hire,42209994,3,201011,W KELLY & SONS,1216.00,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42209998,2,201011,TARMAC LTD,745.49,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42210002,2,201011,ST ASTIER LTD,16744.58,2011-02-14
Local Environmental Services,Transport,Contract Hire,42210008,4,201011,W KELLY & SONS,2818.00,2011-02-14
Local Environmental Services,Transport,Contract Hire,42210008,3,201011,W KELLY & SONS,1811.00,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42210014,2,201011,TYNDALE FLOORING LTD,400.00,2011-02-14
Local Environmental Services,Transport,Contract Hire,42210015,4,201011,W KELLY & SONS,1914.00,2011-02-14
Local Environmental Services,Transport,Contract Hire,42210015,3,201011,W KELLY & SONS,1501.00,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42210016,4,201011,TARMAC LTD,789.92,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42210016,5,201011,TARMAC LTD,49.37,2011-02-14
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42210016,6,201011,TARMAC LTD,49.37,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42210018,2,201011,THYSSENKRUPP ELEVATOR UK,988.25,2011-02-14
Local Environmental Services,,,42210021,2,201011,TARMAC LTD,347.06,2011-02-14
Local Environmental Services,Supplies and Services,Other Running Costs,42210023,2,201011,TOWERCO LTD,698.04,2011-02-14
Local Environmental Services,,,42210025,2,201011,TARMAC LTD,367.78,2011-02-14
Local Environmental Services,Transport,Contract Hire,42210027,4,201011,W KELLY & SONS,2464.00,2011-02-14
Local Environmental Services,Transport,Contract Hire,42210027,3,201011,W KELLY & SONS,1330.00,2011-02-14
