,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DENNIS EAGLE LTD,57534391,2021-01-08,728.36,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DENNIS EAGLE LTD,57534330,2020-12-16,1402.62,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DENNIS EAGLE LTD,57534281,2021-01-19,998.90,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DENNIS EAGLE LTD,57534376,2021-01-07,1267.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DENNIS EAGLE LTD,57534377,2021-01-07,641.81,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,521.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,619.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137955,2021-02-22,633.35,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,521.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,521.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,633.35,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137954,2021-02-14,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,669.54,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,521.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137452,2021-02-07,521.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,521.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,506.80,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,542.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,521.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,507.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DE-POEL,11137255,2021-01-31,546.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DURHAM TEES VALLEY TRAINING LTD,55464253,2020-12-21,565.25,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,EDF ENERGY CUSTOMERS LTD,57533118,2021-01-08,630.40,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ELDERS WALKER GLASS LTD,55465232,2021-01-06,1038.90,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FEDERATION BRITISH CREMATION AUTH,55466126,2021-02-09,936.80,Memberships,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GARDNER DENVER UK LTD,57534342,2021-01-07,1316.67,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GB LUBRICANTS,57533103,2020-12-04,1626.48,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GB LUBRICANTS,57533103,2020-12-04,933.80,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLACIAL ART,55465523,2020-12-17,8360.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLASDON UK LTD,55465656,2021-01-13,606.38,Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLOBAL OUTDOOR MEDIA LTD,55466794,2021-01-28,740.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLOBAL RECYCLING LIMITED,57534360,2021-01-13,887.37,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GO PLANT - FLEET SERVICES LTD,55467307,2021-01-31,708.63,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HEMISPHERE WEST EUROPE LTD,55465280,2020-12-01,810.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,JCDECAUX UK LTD,55465886,2020-09-21,545.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,JOHN WADE (HAULAGE) LTD,55464877,2020-10-29,650.00,Dlo Recharges,Non Resource Allocation,CENTRAL SUPPORT SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,KOMPAN LTD,55466103,2021-01-19,4734.30,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,KOMPAN LTD,55466104,2021-01-19,2929.00,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LOGISTICS UK,55465906,2020-10-28,4305.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LS SYSTEMS LTD,55467152,2020-10-12,706.40,Compost,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MERCURE HOTEL,55466265,2021-01-23,990.00,Food & Drink Costs,SUPPLIES & SERVICES,CATERING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MICROFORM IMAGING LTD,57534786,2021-01-29,2698.61,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MICROFORM IMAGING LTD,57534787,2021-01-29,689.19,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MIDDLETON ST GEORGE COMMUNITY ASSOCIATION,55465371,2021-02-02,900.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,N.E.TRUCK SPARES LTD,57533402,2020-09-29,1122.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,N.E.TRUCK SPARES LTD,57533402,2020-09-29,555.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTHERN MUNICIPAL SPARES LIMITED (PROBRUSH),55465225,2021-01-06,1333.00,Sweeper Brushes,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTHGATE VEHICLE HIRE LIMITED,55467308,2021-01-27,724.07,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55466777,2021-01-27,1189.50,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55466278,2021-01-21,966.80,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55465636,2021-01-12,11983.23,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55465640,2021-01-12,1371.84,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55465732,2021-01-15,1608.36,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55467239,2021-02-03,960.80,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55467248,2021-02-03,16733.43,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55466280,2021-01-21,9365.00,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55464082,2020-12-17,18221.24,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55465858,2020-12-31,1825.60,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55464081,2020-12-17,1337.74,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55465241,2021-01-06,1363.50,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55466036,2021-01-19,966.80,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ONE51 PLASTICS (UK) T/A MGB PLASTICS,55467513,2021-02-05,4600.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ONE51 PLASTICS (UK) T/A MGB PLASTICS,55465893,2021-02-01,4600.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ONE51 PLASTICS (UK) T/A MGB PLASTICS,55465239,2021-01-06,8700.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ORCHESTRAS LIVE,55465245,2021-01-07,3500.00,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PALMERS TYRES LTD,57534300,2020-12-02,920.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PALMERS TYRES LTD,57534298,2021-12-04,1900.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PHS GROUP,55467339,2021-02-04,503.37,Refuse Services,Non Resource Allocation,CENTRAL SUPPORT SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PJ COMBUSTION SOLUTIONS LTD,55464992,2020-12-31,1135.00,Equipment R&M,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PREMIER TRAFFIC MANAGEMENT,55465872,2020-09-30,10549.00,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PREMIER TRAFFIC MANAGEMENT,55465873,2020-12-01,8151.50,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PREMIER TRAFFIC MANAGEMENT,55465874,2020-11-30,630.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PRIMESIGHT,55466792,2020-09-23,500.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RED HALL COMMUNITY ASSOCIATION,55467067,2021-01-31,900.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RIGBY TAYLOR LTD,55467644,2021-02-08,9740.00,Chemicals,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RKP ACCESS PLATFORMS,55466595,2021-01-26,4770.92,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ROCKCLIFFE PARK CRICKET CLUB,55465597,2021-01-12,6000.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RUCK ENGINEERING & CLEANING TGLY LTD,57533057,2020-12-10,539.41,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SAFECOTE LTD,55465319,2021-01-05,957.00,Other Consumables,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SAFECOTE LTD,55466046,2021-01-19,957.00,Other Consumables,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SEATED FURNITURE LTD,55465294,2020-11-30,611.99,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SEWELL & CARR,55465125,2021-01-04,1596.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SEWELL & CARR,55467269,2021-02-01,1824.00,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SFEDI ENTERPRISES LTD,55466758,2021-01-26,4000.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55466735,2021-01-26,512.65,Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55466734,2021-01-26,598.98,Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55466737,2021-01-26,9700.89,Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55467478,2021-01-31,301693.36,Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55467479,2021-01-31,7560.82,Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55463484,2020-11-30,10077.38,Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55465884,2020-12-31,2903.50,Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55465885,2020-12-31,327618.75,Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55465881,2020-12-31,1200.00,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55467484,2021-01-31,1200.00,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STORM ENVIRONMENTAL LTD,55466054,2021-01-19,2760.00,Litter Bins,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STORM ENVIRONMENTAL LTD,55466068,2021-01-19,2760.00,Litter Bins,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STRAIGHT MANUFACTURING LTD,55465556,2021-01-12,3600.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
