Date,Directorate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-03,People,Childrens Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1199.91,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,514.4,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1589.15,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1341.68,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1663.52,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1080.6,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2290.56,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,899.7,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1295.74,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2611.55,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2611.55,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2611.55,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2611.55,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1295.74,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,787.36,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1065.6,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1199.91,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1887.96,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1887.96,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1134.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,990.3,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,986.7,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1184,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,986.7,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1288.5,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,941.18,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1348.8,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1663.52,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1053.66,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,929.7,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,752.76,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,990.3,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,810.45,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,840.48,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1050.6,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2089.24,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1173.17,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,990.3,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,762.11,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1057.77,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1589.15,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1321.65,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,861.08,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1663.52,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,929.7,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,920.04,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,780.64,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1332.74,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,986.7,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,926.1,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,899.7,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1394.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1313.25,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,787.36,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1179.56,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1314.24,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,541.96,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2359.95,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2863.2,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2359.95,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,799.2,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,799.2,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1314.24,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2359.95,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2863.2,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,2359.95,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1206.67,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1216.93,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1184,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,926.1,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1257.26,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1019.4,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1067.54,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,813.36,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,813.36,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1086.41,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,869.4,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1589.15,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1321.65,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,669.12,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1221.37,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1332.74,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,899.7,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1301.65,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,1313.25,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,787.36,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,DE-POEL,0,500.39,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,560,Vehicle Hire
2016-03,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,560,Vehicle Hire
2016-03,People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,560,Professional Fees & Consultancy
2016-03,People,Childrens Social Care,ENTERPRISE TRAVEL LTD,0,1680,Contract Hire
2016-03,People,Childrens Social Care,ENTERPRISE TRAVEL LTD,0,1267.52,Contract Hire
2016-03,People,Childrens Social Care,ENTERPRISE TRAVEL LTD,3073048,1505.18,Contract Hire
2016-03,People,Childrens Social Care,ENTERPRISE TRAVEL LTD,3073047,2100,Contract Hire
2016-03,People,Childrens Social Care,FAIRFIELD HOUSE,3072981,11005,External Placements
2016-03,People,Childrens Social Care,FAIRFIELD HOUSE,3072981,10295,External Placements
2016-03,People,Childrens Social Care,FIONA NOONE,3079174,2256.52,Agency Staff Costs - Non Teaching
2016-03,People,Childrens Social Care,FIRTHMOOR PRIMARY SCHOOL,3078949,1840,Other Supplies & Services
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,0,3351.6,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,0,1844.1,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,0,3534,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,0,9690,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3076653,555,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064839,3531.33,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064840,3531.33,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064841,3531.33,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3073650,3219,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3064844,3463.32,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3074405,3420,External Placements
2016-03,People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3074405,1938,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065190,780,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
2016-03,People,Childrens Social Care,FOSTER CARES LTD,3065189,816.75,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3064847,3148.53,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3064848,2923.78,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3064847,3365.67,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3067891,3100,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3067892,2945,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3069042,5143.52,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3076658,2873.03,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3076657,3454.02,External Placements
2016-03,People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3076659,3232.99,External Placements
2016-03,People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3065192,3898.3,External Placements
2016-03,People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3065191,3029.42,External Placements
2016-03,People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3065192,3898.3,External Placements
2016-03,People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3069094,3232.99,External Placements
2016-03,People,Childrens Social Care,GARNETTS LTD,3073053,2208,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073055,2496,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073056,2432,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073054,2560,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073049,2608,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073050,2208,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073051,2416,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073052,2496,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073054,2880,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073056,2736,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073055,2808,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073053,2484,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073049,2771,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073052,2808,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073051,2718,Contract Hire
2016-03,People,Childrens Social Care,GARNETTS LTD,3073050,2346,Contract Hire
2016-03,People,Childrens Social Care,GRIERSONS COACHES,3073057,1768,Contract Hire
2016-03,People,Childrens Social Care,GRIERSONS COACHES,3073058,1764,Contract Hire
2016-03,People,Childrens Social Care,GRIERSONS COACHES,3073058,1568,Contract Hire
2016-03,People,Childrens Social Care,GRIERSONS COACHES,3073057,1664,Contract Hire
2016-03,People,Childrens Social Care,HENNESSY LIVING GROUP LTD,3072817,1701.19,External Placements
2016-03,People,Childrens Social Care,HENNESSY LIVING GROUP LTD,3072817,15877.84,External Placements
2016-03,People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3065314,11846.42,External Placements
2016-03,People,Childrens Social Care,HOLME FARM RESIDENTIAL VILLAGE LTD,3072983,571.43,External Placements
2016-03,People,Childrens Social Care,HORIZONS SPECIALIST ACADEMY TRUST,0,800,External Placements
2016-03,People,Childrens Social Care,HUMMERSKNOTT ACTIVE LTD,0,532.5,Security Services
2016-03,People,Childrens Social Care,IMPARTIAL OUTCOMES,0,4026.46,Professional Fees
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073059,2392,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073059,2541.5,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073061,2082.5,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073060,2201.5,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073063,2360.16,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073062,2331,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3072987,1800,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3072986,1793.88,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3072985,1793.88,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3072984,1793.88,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3072984,1494.9,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3072985,1494.9,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3072986,1494.9,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3072987,1500,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073061,1960,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073060,2072,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073063,2097.92,Contract Hire
2016-03,People,Childrens Social Care,J & C COACHES LTD,3073062,2072,Contract Hire
2016-03,People,Childrens Social Care,KALEIDOSCOPE,3075602,9839.28,External Placements
2016-03,People,Childrens Social Care,KALEIDOSCOPE,3075602,10517.85,External Placements
2016-03,People,Childrens Social Care,KIRKLEVINGTON PRIMARY SCHOOL,3078157,2166.67,External Placements
2016-03,People,Childrens Social Care,LONGFIELD ACADEMY OF SPORT,3078957,3680,Other Supplies & Services
2016-03,People,Childrens Social Care,MIKE VENING,3073009,648.54,Professional Fees & Consultancy
2016-03,People,Childrens Social Care,MIKE VENING,3073009,865.94,Professional Fees & Consultancy
2016-03,People,Childrens Social Care,NEWSQUEST MEDIA GROUP,0,644,Marketing & Advertising
2016-03,People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,3077725,30312.71,External Placements
2016-03,People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,0,1328.76,External Placements
2016-03,People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3074329,9439.08,External Placements
2016-03,People,Childrens Social Care,NPOWER NORTHERN FINANCE,0,3207.8,Electricity
2016-03,People,Childrens Social Care,NYCC MOWBRAY SCHOOL,0,2415.54,External Placements
2016-03,People,Childrens Social Care,NYCC MOWBRAY SCHOOL,0,1762.69,External Placements
2016-03,People,Childrens Social Care,NYCC MOWBRAY SCHOOL,0,2121.76,External Placements
2016-03,People,Childrens Social Care,NYCC MOWBRAY SCHOOL,0,2157.01,External Placements
2016-03,People,Childrens Social Care,NYCC MOWBRAY SCHOOL,3080134,2874.9,External Placements
2016-03,People,Childrens Social Care,NYCC MOWBRAY SCHOOL,3079995,2131.81,External Placements
2016-03,People,Childrens Social Care,ONE AWARDS,0,1516.92,Exam Fees
2016-03,People,Childrens Social Care,OPEN OBJECTS SOFTWARE LTD,3079079,14579,Memberships
2016-03,People,Childrens Social Care,OVERLANDER MINI COACHES,3073065,2000,Contract Hire
2016-03,People,Childrens Social Care,OVERLANDER MINI COACHES,3073064,2232,Contract Hire
2016-03,People,Childrens Social Care,OVERLANDER MINI COACHES,3073065,2250,Contract Hire
2016-03,People,Childrens Social Care,OVERLANDER MINI COACHES,3073064,1984,Contract Hire
2016-03,People,Childrens Social Care,PATTISON COACH HIRE,3073066,1577.6,Contract Hire
2016-03,People,Childrens Social Care,PATTISON COACH HIRE,3073066,1873.4,Contract Hire
2016-03,People,Childrens Social Care,PEARTREE PROJECTS LTD,3068285,14048.4,Independent Placements
2016-03,People,Childrens Social Care,PEARTREE PROJECTS LTD,3078213,16313.14,External Placements
2016-03,People,Childrens Social Care,PEARTREE PROJECTS LTD,3078213,14047.43,External Placements
2016-03,People,Childrens Social Care,PEARTREE PROJECTS LTD,3065199,14048.4,External Placements
2016-03,People,Childrens Social Care,PEARTREE PROJECTS LTD,0,13595.23,Independent Placements
2016-03,People,Childrens Social Care,PEBBLES CARE,3065200,13795,External Placements
2016-03,People,Childrens Social Care,PEBBLES CARE,3065200,12905,External Placements
2016-03,People,Childrens Social Care,PONTVILLE SCHOOL,3080291,54723,Independent Placements
2016-03,People,Childrens Social Care,PONTVILLE SCHOOL,3080291,23299,Independent Placements
2016-03,People,Childrens Social Care,QUAYSIDE CHILDCARE LTD,0,900,External Placements
2016-03,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065088,2503.8,External Placements
2016-03,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065082,2945.65,External Placements
2016-03,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065427,2583.9,External Placements
2016-03,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065085,2440.35,External Placements
2016-03,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065083,2762.1,External Placements
2016-03,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065087,2608.65,External Placements
2016-03,People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3065086,2676.47,External Placements
2016-03,People,Childrens Social Care,REGUS MANAGEMENT,0,861.97,Rent Of Facilities
2016-03,People,Childrens Social Care,REGUS MANAGEMENT,0,1147.45,Rent Of Facilities
2016-03,People,Childrens Social Care,S & R CARS LTD,3072969,1536,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073307,1112,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073042,1121.28,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072970,1244,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072968,1344,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072971,1184,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073228,576,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073305,1056,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073306,800,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072967,1132.8,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073304,896,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073510,1568,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073402,1488,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073227,672,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072972,1050,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073402,1644,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073510,1933,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073304,1232,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073227,840,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073042,537.6,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073042,1261.44,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073042,604.8,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072967,1274.4,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072968,1512,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072969,1728,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073228,648,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072970,1398,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073306,900,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073307,1266,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3073305,1188,Contract Hire
2016-03,People,Childrens Social Care,S & R CARS LTD,3072971,1332,Contract Hire
2016-03,People,Childrens Social Care,SAFE HAVEN CHILDRENS RESIDENTIAL CARE,3078511,6328.53,External Placements
2016-03,People,Childrens Social Care,SOCIETE GENERALE EQUIPMENT FINANCE,3066041,2412.17,Leasing Charges
2016-03,People,Childrens Social Care,SOCIETE GENERALE EQUIPMENT FINANCE,3065750,2246.43,Leasing Charges
2016-03,People,Childrens Social Care,ST CUTHBERTS CARE,3068229,2604,External Placements
2016-03,People,Childrens Social Care,ST CUTHBERTS CARE,3068230,1657.14,External Placements
2016-03,People,Childrens Social Care,ST CUTHBERTS CARE,3068229,2436,External Placements
2016-03,People,Childrens Social Care,ST GEORGES CHURCH OF ENGLAND ACADEMY,3078950,1840,Other Supplies & Services
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3071205,780.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3079874,780.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3079874,780.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3079874,780.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3071205,780.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064919,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3070916,700,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3072992,730.03,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3072992,730.03,External Placements
