,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MHG (SUPPLIES) LTD,55486458,2021-09-17,1750.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MIDDLETON ST GEORGE PARISH COUNCIL,55486348,2021-09-15,2800.00,Parish Litter Collection,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MOJO PROMOTIONS,55488265,2021-10-19,1412.50,Items For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NEWSQUEST MEDIA GROUP,55486189,2021-09-14,1500.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NEWSQUEST MEDIA GROUP,11146062,2021-10-07,1500.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NEWSQUEST MEDIA GROUP,55487924,2021-09-30,600.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NEWSQUEST MEDIA GROUP,55487412,2021-09-28,500.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NEWSQUEST MEDIA GROUP,55486202,2021-09-14,1500.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NWSI NEIGHBOURHOOD WATCH STILTS INTERNATIONAL,55487163,2021-08-27,2000.00,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55486360,2021-09-15,19328.64,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55486361,2021-09-15,2338.80,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,OIL NRG LTD,55485467,2021-09-02,20698.97,Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ONE51 PLASTICS (UK) T/A MGB PLASTICS,55488180,2021-10-07,5950.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ONE51 PLASTICS (UK) T/A MGB PLASTICS,55486290,2021-09-14,3570.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PALMERS TYRES LTD,57557510,2021-08-11,1050.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PALMERS TYRES LTD,57557500,2021-08-03,526.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PALMERS TYRES LTD,57557503,2021-08-04,530.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PLAYSAFETY LIMITED,55486127,2021-09-15,1645.00,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PLAYSAFETY LIMITED,55486127,2021-09-15,1015.00,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PRESERVATION EQUIPMENT LTD,55487404,2021-09-28,639.95,Stationery,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PROPEL FINANCE,55487348,2021-09-27,533.43,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,REACH PUBLISHING SERVICES LTD,55487737,2021-09-26,1850.00,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RENT A DEFIB LTD,55486712,2021-10-11,690.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RESPONSE TECHNICAL SERVICES LIMITED,55486506,2021-09-16,783.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RIGBY TAYLOR LTD,55485364,2021-09-03,548.10,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RIPON FARM SERVICES,57557592,2021-08-27,1039.78,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,RUTH MCDONALD,55487797,2021-09-30,550.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SCOTT ENSBURY,55487836,2021-08-29,800.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SCOTT ENSBURY,55487837,2021-09-12,650.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SCOTT ENSBURY,55487838,2021-09-12,600.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SCOTT YOUNG,55488148,2021-09-23,541.86,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SCOTT YOUNG,55488174,2021-03-23,1250.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SCREENTECH,55487762,2021-05-28,650.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SIMPLY THE BEST LTD,55485878,2021-09-08,3192.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SIMPLY THE BEST LTD,55485881,2021-09-08,4788.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SPORTMAX,55486057,2021-09-13,1429.20,Items For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,SPRINGBOARD RESEARCH LTD,55487560,2021-09-30,3125.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55485918,2021-09-09,712.13,Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55485921,2021-09-09,1408.93,Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55486641,2021-08-31,303625.73,Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55486642,2021-08-31,5846.56,Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TEAM EXTREME LTD,55486322,2021-09-15,6545.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TGI MEDIA,55488217,2021-10-01,500.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,THE BALLOON PROFESSOR,55486158,2021-08-31,660.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,THE RAMBLERS,55487816,2021-09-30,750.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOLENT SOLUTIONS LIMITED,55486466,2021-09-16,855.00,Asbestos Removal External Contractor,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL MERCHANDISE LTD,55487845,2021-10-15,1445.00,Items For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RESOURCES UK LTD,55485663,2021-07-30,1945.00,Members Costs Basic Allowance,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RESOURCES UK LTD,55487298,2021-09-26,2081.00,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RESOURCES UK LTD,55487299,2021-09-26,1167.00,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RESOURCES UK LTD,55488089,2021-10-03,2997.00,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RESOURCES UK LTD,55486096,2021-09-05,1621.00,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RESOURCES UK LTD,55486019,2021-09-12,1705.00,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TOTAL RESOURCES UK LTD,55487829,2021-09-19,1705.00,Traffic Management,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,TRESKE LTD,55486139,2021-07-26,24415.75,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,VICKY ACKROYD,55486440,2021-10-06,533.60,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,WEBASPX LTD,55487065,2021-09-22,21600.00,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,WOODS HYDRAULIC SERVICE LTD T/A PIRTEK CLEVELAND,57557601,2021-08-12,815.00,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ZEST THEATRE,55485989,2021-09-23,4200.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ZEST THEATRE,55486676,2021-09-23,4200.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ZEST THEATRE,55486677,2021-09-23,4200.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Economic Growth,ALAN VEST ILLUSTRATION,55487452,2021-09-28,700.00,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,ALLIED PUBLICITY SERVICES,55487458,2021-09-28,674.19,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55487808,2021-09-30,614.78,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55487809,2021-09-30,2349.80,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55487808,2021-09-30,614.77,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,CRITIQOM LIMITED,55487809,2021-09-30,2349.79,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,G & A SECURITY,55487505,2020-12-13,1407.00,Security Services,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,G & A SECURITY,55487506,2021-07-01,1538.90,Security Services,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GEOMETRIC RESULTS INTERNATIONAL,11145724,2021-10-03,501.95,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,1238.14,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1238.14,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1213.04,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GOOSEPOOL HOTEL,55486511,2021-09-19,4261.25,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GOOSEPOOL HOTEL,55486021,2021-09-12,3378.26,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GOOSEPOOL HOTEL,55485573,2021-09-05,3085.74,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,GOOSEPOOL HOTEL,55485681,2021-08-29,3085.74,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,MITIE PROPERTY SERVICES (NORTH EAST) LTD,55486815,2020-10-28,3852.33,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NEC SOFTWARE SOLUTIONS,55487807,2021-09-30,2695.55,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NEW CHAPTER HOUSING LTD,55487273,2021-09-26,1239.00,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NEW CHAPTER HOUSING LTD,55485870,2021-09-10,1121.00,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,Housing General Fund,NEW CHAPTER HOUSING LTD,55486444,2021-09-17,1239.00,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,ARCO,55486001,2021-06-10,547.35,Purchase Of Clothing,SUPPLIES & SERVICES,"CLOTHES, UNIFORM & LAUNDRY",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,ARCUS CONSULTING LLP,55487690,2021-09-30,693.00,Responsive - Void E.P.C.,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55488105,2021-10-03,1962.50,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55487283,2021-09-26,1200.00,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55486017,2021-09-12,625.01,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BANNER GROUP LIMITED,55488024,2021-09-30,622.24,Ict Consumables,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BCS PRESERVATION LIMITED,55487822,2021-09-30,720.00,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BRITISH GAS TRADING LTD,55487980,2021-06-22,608.00,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BT TELEPHONE PAYMENT CENTRE,55487982,2021-02-22,608.00,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BT TELEPHONE PAYMENT CENTRE,55488005,2021-04-22,608.00,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BT TELEPHONE PAYMENT CENTRE,55485904,2021-09-22,608.00,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BT TELEPHONE PAYMENT CENTRE,55487981,2021-03-22,608.00,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,BT TELEPHONE PAYMENT CENTRE,55487983,2021-01-22,608.00,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57557117,2021-09-15,703.03,Gas,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57557118,2021-09-15,694.95,Gas,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57557119,2021-09-15,986.61,Gas,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57557084,2021-09-15,869.93,Gas,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57557085,2021-09-15,521.70,Gas,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57557112,2021-09-15,988.39,Gas,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557872,2021-10-04,621.85,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557885,2021-10-04,1293.80,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557798,2021-10-04,576.66,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557972,2021-10-04,802.52,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557988,2021-10-04,925.82,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557981,2021-10-04,1414.72,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557764,2021-10-08,539.37,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557827,2021-10-04,662.15,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57557902,2021-10-04,635.15,Electricity,PREMISES,ENERGY COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,NEWCASTLE CITY COUNCIL,55487179,2021-08-10,15336.00,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,NEWCASTLE CITY COUNCIL,55487181,2021-09-14,12247.20,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,NORTHERN HOUSING  CONSORTIUM LTD,55486188,2021-04-01,5370.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,OCEAN MEDIA GROUP,55488555,2021-09-08,2215.00,Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55487566,2021-09-29,658.80,Hackney Carriage Inspection & MOT,TRANSPORT,DIRECT TRANSPORT COSTS,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55488163,2021-10-01,2620.00,Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55487566,2021-09-29,988.20,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55487274,2021-09-26,690.00,Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55487271,2021-09-26,690.00,Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55486836,2021-09-22,1385.00,Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55486836,2021-09-22,1385.00,Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55488069,2021-10-01,516.75,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55486470,2021-09-18,1000.00,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55486470,2021-09-18,1000.00,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55486472,2021-09-18,1600.00,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES,
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,SECURESHIELD LTD,55486585,2021-09-20,1380.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Economic Growth & Neighbourhood Services,HRA,SECURESHIELD LTD,55487589,2021-09-30,3850.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
