Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117320,J1718598,1649.32,REDACTED PERSONAL DATA,550694,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117321,J1718598,1632.60,REDACTED PERSONAL DATA,550696,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117322,J1718598,700.52,REDACTED PERSONAL DATA,550722,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117323,J1718598,1558.08,REDACTED PERSONAL DATA,551476,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117324,J1718598,649.00,REDACTED PERSONAL DATA,552216,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117326,J1718598,2293.48,REDACTED PERSONAL DATA,552639,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117326,J1718598,414.24,REDACTED PERSONAL DATA,552639,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117327,J1718598,279.44,REDACTED PERSONAL DATA,552699,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117330,J1718598,484.68,REDACTED PERSONAL DATA,553073,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117332,J1718598,3184.52,REDACTED PERSONAL DATA,553247,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117333,J1718598,1087.40,REDACTED PERSONAL DATA,553460,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117334,J1718598,1672.84,REDACTED PERSONAL DATA,553505,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117335,J1718598,345.40,REDACTED PERSONAL DATA,553932,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117336,J1718598,512.24,REDACTED PERSONAL DATA,553933,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117339,J1718598,276.32,REDACTED PERSONAL DATA,554024,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117342,J1718598,2766.20,REDACTED PERSONAL DATA,555024,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117343,J1718598,839.80,REDACTED PERSONAL DATA,555064,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117344,J1718598,322.20,REDACTED PERSONAL DATA,555083,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117345,J1718598,384.08,REDACTED PERSONAL DATA,555088,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117346,J1718598,721.08,REDACTED PERSONAL DATA,555167,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117347,J1718598,2143.40,REDACTED PERSONAL DATA,556176,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117347,J1718598,540.00,REDACTED PERSONAL DATA,556176,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117349,J1718598,22349.68,REDACTED PERSONAL DATA,556288,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117349,J1718598,347.04,REDACTED PERSONAL DATA,556288,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117350,J1718598,430.80,REDACTED PERSONAL DATA,556296,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117350,J1718598,835.40,REDACTED PERSONAL DATA,556296,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117350,J1718598,101074.12,REDACTED PERSONAL DATA,556296,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117350,J1718598,3035.76,REDACTED PERSONAL DATA,556296,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,FUNDED HOME SUPPORT,2016-11-29,4117350,J1718598,3347.60,REDACTED PERSONAL DATA,556296,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117352,J1718598,377.96,REDACTED PERSONAL DATA,556437,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2016-11-29,4117353,J1718598,1054.00,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117353,J1718598,16302.32,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117353,J1718598,8636.79,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117353,J1718598,36914.05,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117353,J1718598,165771.74,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117354,J1718598,15669.04,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117354,J1718598,95120.60,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117354,J1718598,2398.60,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117354,J1718598,2131.12,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2016-11-29,4117354,J1718598,751.64,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117355,J1718598,1360.00,REDACTED PERSONAL DATA,556893,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117356,J1718598,419.04,REDACTED PERSONAL DATA,556909,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117357,J1718598,331.40,REDACTED PERSONAL DATA,557314,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117358,J1718598,1040.00,REDACTED PERSONAL DATA,557438,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117359,J1718598,329.08,REDACTED PERSONAL DATA,557457,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117362,J1718598,602.55,REDACTED PERSONAL DATA,557703,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117363,J1718598,556.00,REDACTED PERSONAL DATA,557819,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117364,J1718598,534.72,REDACTED PERSONAL DATA,557822,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117365,J1718598,306.68,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117365,J1718598,313.76,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117365,J1718598,540.00,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117365,J1718598,3626.44,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117365,J1718598,24797.24,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117366,J1718598,497.08,REDACTED PERSONAL DATA,558104,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117367,J1718598,1572.12,REDACTED PERSONAL DATA,558233,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117368,J1718598,1657.08,REDACTED PERSONAL DATA,558283,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2016-11-29,4117369,J1718598,2526.12,REDACTED PERSONAL DATA,558306,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117370,J1718598,1545.16,REDACTED PERSONAL DATA,558787,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117371,J1718598,5599.36,REDACTED PERSONAL DATA,558820,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2016-11-29,4117371,J1718598,360.00,REDACTED PERSONAL DATA,558820,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117373,J1718598,12233.04,REDACTED PERSONAL DATA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117373,J1718598,1245.24,REDACTED PERSONAL DATA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117373,J1718598,7081.20,REDACTED PERSONAL DATA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117373,J1718598,285.20,REDACTED PERSONAL DATA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117375,J1718598,1240.20,REDACTED PERSONAL DATA,559370,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117376,J1718598,789.96,REDACTED PERSONAL DATA,559373,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117377,J1718598,462.00,REDACTED PERSONAL DATA,559374,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117378,J1718598,457.24,REDACTED PERSONAL DATA,559510,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117379,J1718598,669.28,REDACTED PERSONAL DATA,559609,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117380,J1718598,399.12,REDACTED PERSONAL DATA,560395,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117383,J1718598,7839.44,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,48007,PUBLIC HEALTH DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117383,J1718598,3672.40,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117383,J1718598,17874.16,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117383,J1718598,10168.04,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117383,J1718598,14143.52,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,FUNDED HOME SUPPORT,2016-11-29,4117383,J1718598,1395.72,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117383,J1718598,34574.08,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117385,J1718598,883.28,REDACTED PERSONAL DATA,561167,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117386,J1718598,312.00,REDACTED PERSONAL DATA,561184,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117387,J1718598,584.84,REDACTED PERSONAL DATA,561195,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117388,J1718598,818.72,REDACTED PERSONAL DATA,561196,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117391,J1718598,342.16,REDACTED PERSONAL DATA,562146,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117392,J1718598,666.20,REDACTED PERSONAL DATA,562150,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117393,J1718598,543.12,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117393,J1718598,7005.68,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2016-11-29,4117393,J1718598,4480.64,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117393,J1718598,87863.51,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117393,J1718598,116762.68,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117396,J1718598,564.60,REDACTED PERSONAL DATA,562233,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117398,J1718598,973.28,REDACTED PERSONAL DATA,562246,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117399,J1718598,1376.08,REDACTED PERSONAL DATA,562420,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117404,J1718598,428.04,REDACTED PERSONAL DATA,562680,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117405,J1718598,472.16,REDACTED PERSONAL DATA,563282,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117406,J1718598,4718.47,REDACTED PERSONAL DATA,563442,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-11-29,4117406,J1718598,1592.24,REDACTED PERSONAL DATA,563442,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117407,J1718598,331.88,REDACTED PERSONAL DATA,563454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117410,J1718598,462.00,REDACTED PERSONAL DATA,563797,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117415,J1718598,1186.04,REDACTED PERSONAL DATA,563879,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117416,J1718598,993.48,REDACTED PERSONAL DATA,563886,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117417,J1718598,2605.71,REDACTED PERSONAL DATA,563889,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117418,J1718598,945.48,REDACTED PERSONAL DATA,563890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2016-11-29,4117420,J1718598,3044.08,REDACTED PERSONAL DATA,564314,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117420,J1718598,4280.92,REDACTED PERSONAL DATA,564314,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117421,J1718598,600.32,REDACTED PERSONAL DATA,564370,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-11-29,4117424,J1718598,4687.28,REDACTED PERSONAL DATA,565061,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2016-11-29,4117425,J1718598,331.84,REDACTED PERSONAL DATA,565062,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2016-11-29,4117429,J1718598,580.00,REDACTED PERSONAL DATA,565733,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-11-29,4117429,J1718598,986.00,REDACTED PERSONAL DATA,565733,Social Community Care,CAREFIRST DIRECT PAYMENTS
