Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-05-24,601413634,4025.04,0.00,4025.04,Tinytots Vision Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,601413632,2627.30,0.00,2627.30,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,601413592,506.75,0.00,506.75,Tulip Day Care Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,601413630,3556.73,0.00,3556.73,Unicorn Nursery,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,1600688419,24000.00,0.00,24000.00,University Hospitals Birmingham Nhs,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-24,601413482,2814.79,0.00,2814.79,University Of Salford Busy Bees,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,601413639,1108.90,0.00,1108.90,Wasp Pre-School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,601413640,1418.50,0.00,1418.50,Wasp Pre-School,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,601413642,1878.17,0.00,1878.17,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,6003492801,1614.06,0.00,1614.06,Wilds Of Oldham,Place Directorate,Food and refreshments,
Salford City Council,2022-05-24,601413643,1375.94,0.00,1375.94,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,601413644,1174.89,0.00,1174.89,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-24,6003492645,1093.45,182.24,911.21,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery,
Salford City Council,2022-05-25,1600689223,920.66,0.00,920.66,Access To Music Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-25,1600689221,3841.36,0.00,3841.36,Access To Music Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-25,1600689226,3841.36,0.00,3841.36,Access To Music Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-25,1600689238,251640.00,0.00,251640.00,Aim Habonim-Nursery,People (Childrens) Service Group,Release of Provision,
Salford City Council,2022-05-25,1600688742,657.00,109.50,547.50,Associated Cleaning Contractors Ltd,Place Directorate,Cleaning Services,
Salford City Council,2022-05-25,601413664,568.56,94.76,473.80,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413677,568.56,94.76,473.80,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413678,710.70,118.45,592.25,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413745,2229.00,371.50,1857.50,Berrymans Lace Mawer Llp,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-25,1600689180,881.18,146.86,734.32,Evolve 4 Solutions,Place Directorate,Licencing,
Salford City Council,2022-05-25,1600689181,881.18,146.86,734.32,Evolve 4 Solutions,Place Directorate,Licencing,
Salford City Council,2022-05-25,1600689182,881.18,146.86,734.32,Evolve 4 Solutions,Place Directorate,Licencing,
Salford City Council,2022-05-25,1600689193,3742.30,623.72,3118.58,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2022-05-25,1600689192,5411.57,901.93,4509.64,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2022-05-25,601413667,1050.00,0.00,1050.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-25,601413668,1425.00,0.00,1425.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-25,601413669,4595.00,0.00,4595.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-25,601413665,8000.00,0.00,8000.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-25,1600687701,887844.40,147974.07,739870.33,John Sisk & Son (Holdings) Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-25,1600683347,630.00,105.00,525.00,Lasa Charity Uk Ltd,People (Adults) - CHSC,Recruitment Advert.,
Salford City Council,2022-05-25,1600689245,7020.00,0.00,7020.00,Manchester Ymca Inc,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-25,601413673,-1176.01,0.00,-1176.01,Manor Academy,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2022-05-25,601413670,8191.17,0.00,8191.17,Manor Academy,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2022-05-25,601413671,8935.82,0.00,8935.82,Manor Academy,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2022-05-25,1600689239,4650.00,0.00,4650.00,Millpond Training Ltd,People (Childrens) Service Group,Training expenses,
Salford City Council,2022-05-25,601413653,648.00,108.00,540.00,Osborne Technologies Ltd,People (Childrens) Service Group,IT  Licence Fee,
Salford City Council,2022-05-25,601413707,9000.00,0.00,9000.00,Peel Park Pink Picnic,Service Reform (Corp Bus & Transform),Payts to Vol Orgs,
Salford City Council,2022-05-25,601413648,1760.93,293.49,1467.44,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2022-05-25,601413650,1760.93,293.49,1467.44,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2022-05-25,601413689,1521.18,253.53,1267.65,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413681,565.44,94.24,471.20,Rm Education Plc,People (Childrens) Service Group,Broadband services,
Salford City Council,2022-05-25,601413686,1571.04,261.84,1309.20,Rm Education Plc,People (Childrens) Service Group,Broadband services,
Salford City Council,2022-05-25,601413652,1309.20,218.20,1091.00,Rm Education Plc,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2022-05-25,601413655,600.00,100.00,500.00,Rm Education Plc,People (Childrens) Service Group,Subscriptions,
Salford City Council,2022-05-25,601413666,4362.84,727.14,3635.70,Rm Education Plc,People (Childrens) Service Group,Unclass Road Maint,
Salford City Council,2022-05-25,1600686989,123062.63,20510.44,102552.19,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Miscellaneous Exes,
Salford City Council,2022-05-25,601413654,600.00,100.00,500.00,Simtech Education Limited,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2022-05-25,1600689240,581.52,96.92,484.60,Sky Telecommunication Services Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-25,601413746,7065.00,0.00,7065.00,South London & Maudsley Nhs,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-25,601413743,1485.00,0.00,1485.00,St Peters Ce Primary School,People (Childrens) Service Group,nonuv Build Rp&Maint,
Salford City Council,2022-05-25,1600689136,600.00,100.00,500.00,Style North,Place Directorate,UV Dec&Flr,
Salford City Council,2022-05-25,601413694,639.94,106.66,533.28,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413693,665.28,110.88,554.40,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413690,776.16,129.36,646.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413691,800.10,133.35,666.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413692,800.10,133.35,666.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413688,801.66,133.61,668.05,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,601413683,804.84,134.14,670.70,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-25,1600689195,7733.52,0.00,7733.52,The Acorns School,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2022-05-25,601413700,746.52,0.00,746.52,The Dispensary Salford,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-25,601413701,746.52,0.00,746.52,Toasted Productions,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-25,601413706,570.00,95.00,475.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv,
Salford City Council,2022-05-25,601413749,570.00,95.00,475.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv,
Salford City Council,2022-05-25,1600689196,3310.49,551.75,2758.74,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-05-25,1600689197,8045.18,1340.86,6704.32,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-05-25,1600689237,5980.00,0.00,5980.00,Wright Build Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-26,6003494530,880.88,39.09,841.79,Aim Rx Ltd,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,1600689294,1320.00,220.00,1100.00,Armor Cleaning Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-26,601413759,670.64,111.77,558.87,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-26,601413758,690.00,115.00,575.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-26,1600689295,570.00,95.00,475.00,Bedspace Resource Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-26,6003494297,568.26,0.00,568.26,Brakes (Stored Cards),Place Directorate,Food and refreshments,
Salford City Council,2022-05-26,6003494200,574.42,0.00,574.42,Brakes (Stored Cards),Place Directorate,Food and refreshments,
Salford City Council,2022-05-26,601413773,528.84,0.00,528.84,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment,
Salford City Council,2022-05-26,6003494545,550.00,0.00,550.00,Cherry Medical Practice,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,1600689344,1199.52,199.92,999.60,Chippendale Plant Limited,Place Directorate,Equipment Hire,
Salford City Council,2022-05-26,1600689342,1386.00,231.00,1155.00,Chippendale Plant Limited,Place Directorate,Equipment Hire,
Salford City Council,2022-05-26,6003494546,550.00,0.00,550.00,Clarendon Medical Practice,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494323,3640.00,0.00,3640.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-26,1600689310,1798.56,299.76,1498.80,Encore Envelopes Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-05-26,1600689267,2142.00,357.00,1785.00,Enhance Ehc Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-26,601413780,1537.20,0.00,1537.20,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-26,1600689335,36459.26,6076.54,30382.72,Ford Retail Ltd T/A Trust Ford,Service Reform (Corp Bus & Transform),Purch of Veh/Plant,
Salford City Council,2022-05-26,1600689336,885.04,147.51,737.53,Gb Sport & Leisure,Service Reform (Corp Bus & Transform),Pay to Ctrs-Landscap,
Salford City Council,2022-05-26,1600689357,960.00,160.00,800.00,Geomatic Surveys Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-26,6003494519,4924.46,219.38,4705.08,Georgemead Ltd T/A Cohens Chemist,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,1600689301,516.91,86.15,430.76,Glowarm Dsp Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-26,1600689272,720.00,120.00,600.00,Griffin Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-26,1600689270,1680.00,280.00,1400.00,Griffin Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-26,1600689271,2016.00,336.00,1680.00,Griffin Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-26,6003494520,1176.54,51.86,1124.68,Higher Broughton Salford Pharmacy,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,601413728,4948.88,0.00,4948.88,Home Office,Place Directorate,Other Prof Fees,
Salford City Council,2022-05-26,1600689353,908.57,0.00,908.57,Intact Projects (Yp),People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-26,1600689282,1182.00,197.00,985.00,Jm Carroll Ltd,Place Directorate,Prog Maint & Works,
Salford City Council,2022-05-26,1600689349,2016.00,336.00,1680.00,Leeds Commercial Limited,Place Directorate,Contract Hire,
Salford City Council,2022-05-26,6003494524,3126.95,138.07,2988.88,Lloyds Pharmacy - Macdonald Health,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494526,2316.72,103.18,2213.54,Lloyds Pharmacy In Sainsburys,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494522,1874.02,83.52,1790.50,Lloyds Pharmacy Ltd - 90 Liverpool,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494523,3174.98,170.83,3004.15,Lloyds Pharmacy Ltd -178 Liverpool,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494510,570.93,11.47,559.46,Lloyds Pharmacy Ltd-Pendleton Gatew,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494525,3662.29,163.56,3498.73,Lloyds Pharmacy Ltd-Pendleton Gatew,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,601413577,1529.51,0.00,1529.51,Magical Moments Ltd,People (Childrens) Service Group,Contingency,
Salford City Council,2022-05-26,601413755,620.00,0.00,620.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-26,6003494256,5880.00,0.00,5880.00,Normanhurst Hotel,People (Adults) - CHSC,Staff Travel,
Salford City Council,2022-05-26,6003494532,1113.73,49.58,1064.15,Pct Healthcare Ltd (Bolt),Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494534,802.66,35.84,766.82,Pct Healthcare Ltd (Hodg),Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494535,1742.50,76.79,1665.71,Pct Healthcare Ltd (Hult),Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494537,2368.69,117.56,2251.13,Pct Healthcare Ltd (Mars),Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494539,1379.06,61.27,1317.79,Pct Healthcare Ltd (Moor),Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494540,1813.20,82.06,1731.14,Pct Healthcare Ltd (Pend),Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494541,1841.20,82.32,1758.88,Pct Healthcare Ltd (Swin),Public Health,Payts to Agencies,
Salford City Council,2022-05-26,6003494528,1205.98,53.74,1152.24,Pct Healthcare Ltd-Coniston Avenue,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,1600689273,2645.01,0.00,2645.01,Places For People Living+ Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-26,1600689351,6489.78,1081.63,5408.15,Pts Ltd,Place Directorate,Contractors,
Salford City Council,2022-05-26,6003494531,2778.36,124.09,2654.27,Queen Street Pharmacy Ltd,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,601413768,1773.00,295.50,1477.50,Reach Publishing Services Ltd,Place Directorate,Legal Fees,
Salford City Council,2022-05-26,601413770,709.20,118.20,591.00,Reach Publishing Services Ltd,Place Directorate,Marketing/Publicity,
Salford City Council,2022-05-26,601413769,803.76,133.96,669.80,Reach Publishing Services Ltd,Place Directorate,Marketing/Publicity,
Salford City Council,2022-05-26,6003493519,844.23,0.00,844.23,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493523,502.10,0.00,502.10,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493424,532.52,0.00,532.52,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493724,675.79,0.00,675.79,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493521,681.90,0.00,681.90,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493511,1102.42,0.00,1102.42,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493735,1120.04,0.00,1120.04,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493643,1121.04,0.00,1121.04,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493366,1280.40,0.00,1280.40,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493538,1320.05,0.00,1320.05,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,6003493688,2390.73,0.00,2390.73,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-05-26,601413756,1311.60,218.60,1093.00,Redacted Data,Place Directorate,del'd kitchen formul,
Salford City Council,2022-05-26,6003494547,620.00,0.00,620.00,Redacted Data,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,601413774,1501.76,0.00,1501.76,Rundles Enforcement Agents,Service Reform (Corp Bus & Transform),Debt Collection,
Salford City Council,2022-05-26,6003494496,590.45,10.50,579.95,S&D Healthpharm Ltd T/A Clarnedon P,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,1600689275,-1124.96,0.00,-1124.96,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Sals & Wags Realloc,
Salford City Council,2022-05-26,1600689324,4065.90,0.00,4065.90,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Sals & Wags Realloc,
Salford City Council,2022-05-26,601413775,720.00,120.00,600.00,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint,
Salford City Council,2022-05-26,6003494489,7777.28,0.00,7777.28,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2022-05-26,1600688948,5785.20,0.00,5785.20,The New Girls School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-26,1600689269,912.00,152.00,760.00,Thinkproject Uk Limited,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-26,6003494544,1571.35,69.83,1501.52,Vincent Smith Pharmacy,Public Health,Payts to Agencies,
Salford City Council,2022-05-26,1600689319,2550.00,425.00,2125.00,Vivid Resourcing,Place Directorate,Agency Fees,
Salford City Council,2022-05-26,1600689322,3282.12,547.02,2735.10,Vivid Resourcing,Place Directorate,Agency Fees,
Salford City Council,2022-05-26,6003494226,834.00,0.00,834.00,Warrington Borough,Place Directorate,Client Travel Expenses,
Salford City Council,2022-05-26,6003494276,894.00,0.00,894.00,Warrington Borough,Place Directorate,Client Travel Expenses,
Salford City Council,2022-05-26,601413764,630.00,105.00,525.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv,
Salford City Council,2022-05-26,601413765,630.00,105.00,525.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv,
Salford City Council,2022-05-27,601413797,540.00,90.00,450.00,2 Simple Software Ltd,People (Childrens) Service Group,IT  Licence Fee,
Salford City Council,2022-05-27,1600688606,27579.00,0.00,27579.00,Abbey School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-27,1600688436,25642.80,4273.80,21369.00,Aecom Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-27,601413902,4044.00,0.00,4044.00,Aegis Legal Ltd,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,601413901,14500.00,0.00,14500.00,Aegis Legal Ltd,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,1600688437,15298.74,2549.79,12748.95,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2022-05-27,1600688874,51000.00,8500.00,42500.00,Bha For Equality,Public Health,Payts to Agencies,
Salford City Council,2022-05-27,1600688873,270294.30,45049.05,225245.25,Bha For Equality,Public Health,Payts to Agencies,
Salford City Council,2022-05-27,1600689380,558.48,93.08,465.40,C P Davidson & Sons Ltd,Service Reform (Corp Bus & Transform),VMS Materials,
Salford City Council,2022-05-27,1600688449,25021.34,0.00,25021.34,Cambian Childcare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-27,1600688447,35154.00,0.00,35154.00,Cambian Childcare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-27,1600688872,19373.21,3228.87,16144.34,Christians Environmental,Service Reform (Corp Bus & Transform),Pay to Ctrs-Landscap,
Salford City Council,2022-05-27,1600689386,1274.24,212.37,1061.87,Click Fire & Security Ltd,Place Directorate,UV Day to Day,
Salford City Council,2022-05-27,1600689385,523.66,87.27,436.39,Click Fire & Security Ltd,Place Directorate,UV Light/Fire,
Salford City Council,2022-05-27,1600688452,15835.80,0.00,15835.80,Courtyard Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-27,1600688455,17121.30,0.00,17121.30,Courtyard Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-27,1600688800,15000.00,0.00,15000.00,Edintervention Ltd,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2022-05-27,601413912,1958.64,0.00,1958.64,Ellenbrook Medical Centre,Public Health,Payts to Agencies,
Salford City Council,2022-05-27,1600689441,-2430.00,-405.00,-2025.00,Envico Ltd,Place Directorate,Training expenses,
Salford City Council,2022-05-27,1600689442,2100.00,350.00,1750.00,Envico Ltd,Place Directorate,Training expenses,
Salford City Council,2022-05-27,1600689443,2940.00,490.00,2450.00,Envico Ltd,Place Directorate,Training expenses,
Salford City Council,2022-05-27,601413786,503.02,83.84,419.18,Equita Limited,Service Reform (Corp Bus & Transform),Debt Collection,
Salford City Council,2022-05-27,601413787,643.69,107.28,536.41,Equita Limited,Service Reform (Corp Bus & Transform),Debt Collection,
Salford City Council,2022-05-27,1600688802,28804.80,4800.80,24004.00,Esri (Uk) Limited,Place Directorate,IT  Licence Fee,
Salford City Council,2022-05-27,601413796,655.20,109.20,546.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,601413830,1440.00,240.00,1200.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,601413799,1530.00,255.00,1275.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,601413781,1692.00,282.00,1410.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,601413793,1810.00,0.00,1810.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,601413900,2284.80,380.80,1904.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,601413795,2751.00,458.50,2292.50,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,601413832,2769.80,415.80,2354.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-27,1600689421,1957.74,326.29,1631.45,General Utilities North West Ltd,Place Directorate,Contractors,
Salford City Council,2022-05-27,1600689395,2100.00,350.00,1750.00,H & C Plant Hire,Place Directorate,Agency Fees,
Salford City Council,2022-05-27,1600688642,26556.05,4426.01,22130.04,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2022-05-27,601413792,7980.00,0.00,7980.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-27,601413791,11490.00,0.00,11490.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-27,1600689394,2640.96,440.16,2200.80,Leeds Commercial Limited,Place Directorate,Contract Hire,
Salford City Council,2022-05-27,1600689389,2923.20,487.20,2436.00,Leeds Commercial Limited,Place Directorate,Equipment Hire,
Salford City Council,2022-05-27,1600689393,2923.20,487.20,2436.00,Leeds Commercial Limited,Place Directorate,Equipment Hire,
Salford City Council,2022-05-27,601413905,725.00,0.00,725.00,Manchester City Council,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-05-27,1600689287,1407.44,0.00,1407.44,Manchester Mesivta,People (Childrens) Service Group,Release of Provision,
Salford City Council,2022-05-27,1600689379,720.00,120.00,600.00,Miller Goodall Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-27,1600688539,13269.29,2211.55,11057.74,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2022-05-27,601412377,90853.21,15142.20,75711.01,Nsl Ltd,Place Directorate,Contractors,
Salford City Council,2022-05-27,601413916,1889.44,0.00,1889.44,Ordsall Health Surgery,Public Health,Payts to Agencies,
Salford City Council,2022-05-27,1600689253,1563.33,260.55,1302.78,Ppl Prs Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase,
Salford City Council,2022-05-27,601413876,753.60,125.60,628.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-27,601413896,942.00,157.00,785.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-27,601413897,993.60,165.60,828.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-27,1600688700,15600.00,2600.00,13000.00,Rawsons Memorials,Place Directorate,Gen Resaleable Items,
Salford City Council,2022-05-27,6003494957,3854.38,0.00,3854.38,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,6003494956,4050.09,0.00,4050.09,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,6003494963,8551.14,0.00,8551.14,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,6003494962,8999.00,0.00,8999.00,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,6003494959,14206.70,0.00,14206.70,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,6003494958,14740.48,0.00,14740.48,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,601413879,20435.20,0.00,20435.20,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,6003494961,20831.50,0.00,20831.50,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,6003494960,30832.72,0.00,30832.72,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-27,601413909,1389.36,0.00,1389.36,Redacted Data,Public Health,Payts to Agencies,
Salford City Council,2022-05-27,601413829,1577.62,262.94,1314.68,Rm Education Plc,People (Childrens) Service Group,Subscriptions,
Salford City Council,2022-05-27,1600688879,35000.00,0.00,35000.00,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies,
Salford City Council,2022-05-27,1600688878,448609.25,0.00,448609.25,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies,
Salford City Council,2022-05-27,1600689399,511.49,85.25,426.24,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-05-27,1600689397,23411.53,3901.92,19509.61,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage,
