Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2019-12-18,601260935,763.87,0,763.87,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260937,4746.93,0,4746.93,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260938,1527.75,0,1527.75,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260939,2182.5,0,2182.5,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260940,4328.62,0,4328.62,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260941,10455.38,0,10455.38,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260942,8893.68,0,8893.68,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260943,4292.25,0,4292.25,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260944,1782.37,0,1782.37,Kidzrus  Nursery Ltd - Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260945,3601.12,0,3601.12,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260946,4146.75,0,4146.75,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260947,2611.72,0,2611.72,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260948,3055.5,0,3055.5,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260949,4074,0,4074,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260950,11385.37,0,11385.37,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260954,4765.13,0,4765.13,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260955,2291.62,0,2291.62,Little Explorers Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260956,3055.5,0,3055.5,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260957,2291.62,0,2291.62,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260958,1204.01,0,1204.01,Little Learners,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260959,5765.44,0,5765.44,Little People Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260960,8257.12,0,8257.12,Little Saints Day Care Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260961,2037,0,2037,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260963,1527.75,0,1527.75,The Dollhouse,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260964,1964.25,0,1964.25,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260966,886.8,0,886.8,Merlin Childcare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260967,7365.93,0,7365.93,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260968,509.25,0,509.25,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260969,836.62,0,836.62,Fun 2B2,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260970,3152.5,0,3152.5,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260971,2037,0,2037,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260972,589.27,0,589.27,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260973,1273.12,0,1273.12,Tulip Day Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260974,763.87,0,763.87,Nutkins Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260975,1200.37,0,1200.37,Shelleys Shortie'S,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260976,6620.25,0,6620.25,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260980,5856.37,0,5856.37,Pomegranate Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260981,509.25,0,509.25,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260982,1782.37,0,1782.37,Our Precious Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260983,2073.37,0,2073.37,Rainbows Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260985,1782.37,0,1782.37,Roobyloos Childrens Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260986,1629.6,0,1629.6,St Ambrose Young Families,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260987,1782.37,0,1782.37,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260991,1273.12,0,1273.12,St Pauls Peel Playgroup Fund,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260992,1110.65,0,1110.65,Little Acorns Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260994,509.25,0,509.25,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260995,1018.5,0,1018.5,Cottage Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260996,1273.12,0,1273.12,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260997,509.25,0,509.25,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260998,1782.37,0,1782.37,The Stables Day Nursery Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260999,1927.87,0,1927.87,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261000,4528.68,0,4528.68,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261001,7020.37,0,7020.37,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261002,509.25,0,509.25,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261003,7008.25,0,7008.25,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261004,509.25,0,509.25,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261005,891.19,0,891.19,Zisse Kinder Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261006,1018.5,0,1018.5,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261008,1746,0,1746,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261009,569.87,0,569.87,Woodlands Day Nursery & Preschool,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261010,2037,0,2037,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261011,3492,0,3492,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601261012,4074,0,4074,Zila Grosz,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-18,601260269,1711.5,0,1711.5,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-12-18,601260889,1188,0,1188,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-12-18,601260891,2376.95,0,2376.95,Forviva,People (Adults) - CHSC,Release of Provision
Salford City Council,2019-12-18,6002950195,1080,0,1080,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-12-18,6002950486,2580,0,2580,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-12-18,6002950517,1100,0,1100,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-12-18,6002946905,526.32,0,526.32,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2019-12-18,601260876,15667.39,2611.23,13056.16,British Telecommunications Plc,Service Reform (Corp Bus & Transform),Telephones & Fax Mac
Salford City Council,2019-12-18,1600638429,698.54,116.42,582.12,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2019-12-18,1600638780,5278.8,879.8,4399,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Heat Rep
Salford City Council,2019-12-18,1600638794,1102.75,183.79,918.96,Thomas Hardie Commercials Ltd,Capital expenditure,Vehicle Maintenance
Salford City Council,2019-12-18,1600638616,7692,1282,6410,C. Masters Decorators Ltd,Capital expenditure,Works & Building
Salford City Council,2019-12-18,1600638915,16460.4,2743.4,13717,Spectra Security,Capital expenditure,Works & Building
Salford City Council,2019-12-18,1600638981,3750,625,3125,Barratt & Hughes,Capital expenditure,Works & Building
Salford City Council,2019-12-18,6002950148,540,0,540,Bruntwood Meeting Room,People (Adults) - CHSC,Food and refreshment
Salford City Council,2019-12-18,6002950219,1282.32,0,1282.32,Birtwistle Butcher,Place Directorate,Food and refreshment
Salford City Council,2019-12-18,6002950345,4039.5,0,4039.5,Bettaveg,Place Directorate,Food and refreshment
Salford City Council,2019-12-18,6002950355,1950,0,1950,Bps Developments Limited,People (Childrens) Service Group,Food and refreshment
Salford City Council,2019-12-18,6002950363,873.27,0,873.27,Ralph Livesey Ltd,Place Directorate,Food and refreshment
Salford City Council,2019-12-18,6002950569,540,0,540,Bruntwood Meeting Room,People (Adults) - CHSC,Food and refreshment
Salford City Council,2019-12-19,601261119,714,119,595,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-19,601261122,828,138,690,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-19,601261131,726,121,605,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-19,601261134,580.8,96.8,484,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-19,1600638985,720,120,600,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-19,1600639402,2894.86,482.48,2412.38,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-12-19,1600639403,1310.98,218.5,1092.48,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-12-19,1600639000,526.32,87.72,438.6,Till & Whitehead Ltd,Place Directorate,Equipment Purchase
Salford City Council,2019-12-19,6002950315,1920,0,1920,Uca Farnham Cashie,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2019-12-19,6002950511,747.2,0,747.2,Creamline Dairies Traffor,Place Directorate,Food and Refreshments
Salford City Council,2019-12-19,601261116,1365.26,227.55,1137.71,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-12-19,1600638774,4020,670,3350,Dolphin Mobility Ltd,Capital expenditure,Improvement Grants
Salford City Council,2019-12-19,1600638963,7056,1176,5880,Dolphin Mobility Ltd,Capital expenditure,Improvement Grants
Salford City Council,2019-12-19,1600638999,3312,552,2760,Stannah Stairlifts Ltd,Capital expenditure,Improvement Grants
Salford City Council,2019-12-19,601260111,2881.54,480.26,2401.28,Reach Publishing Services Ltd,Capital expenditure,Legal Fees
Salford City Council,2019-12-19,601261129,900.48,150.08,750.4,Reach Publishing Services Ltd,Capital expenditure,Legal Fees
Salford City Council,2019-12-19,1600639043,4012.82,668.8,3344.02,Manchester City Council,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2019-12-19,1600639045,45987.31,4955.5,41031.81,Manchester City Council,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2019-12-19,1600638927,2124,354,1770,Survey Systems Ltd,Capital expenditure,Miscellaneous Exes
Salford City Council,2019-12-19,1600638996,12771,0,12771,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-19,1600638986,5700,950,4750,Penna Plc,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-12-19,1600638599,2344.02,390.67,1953.35,Reach Publishing Services Ltd,Capital expenditure,Other Works
Salford City Council,2019-12-19,601261108,7856,0,7856,Wigan Council,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2019-12-19,1600639363,1237.87,206.31,1031.56,British Telecommunications Plc,Capital expenditure,Purch of Comp Equip
Salford City Council,2019-12-19,601261130,1535.26,0,1535.26,New Park Academy,People (Childrens) Service Group,Release of Provision
Salford City Council,2019-12-19,6002950426,2000,0,2000,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-12-19,6002957774,650,0,650,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-12-19,6002957801,1050,0,1050,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-12-19,601260104,672,112,560,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv
Salford City Council,2019-12-19,601260105,648,108,540,Health & Safety Solutions (Nw) Ltd,People (Childrens) Service Group,Training expenses
Salford City Council,2019-12-19,1600638998,1806,301,1505,Rubax Lifts Ltd,Place Directorate,UV Lift Maint
Salford City Council,2019-12-19,1600638962,51121.2,8520.2,42601,Andrew Horner & Son Ltd,Capital expenditure,Works & Building
Salford City Council,2019-12-19,1600639370,62462.34,10410.39,52051.95,Quay Interiors Ltd,Capital expenditure,Works & Building
Salford City Council,2019-12-20,601261169,727.5,121.25,606.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-12-20,601261176,2800,0,2800,Redacted Data,People (Childrens) Service Group,Children Act-Sect 17
Salford City Council,2019-12-20,601261172,765,0,765,The Village Nursery (Trafford) Ltd,People (Childrens) Service Group,Children Act-Sect 23
Salford City Council,2019-12-20,601261173,765,0,765,The Village Nursery (Trafford) Ltd,People (Childrens) Service Group,Children Act-Sect 23
Salford City Council,2019-12-20,601261192,1500,0,1500,Wright Robinson College,People (Childrens) Service Group,Consultants
Salford City Council,2019-12-20,601261193,1500,0,1500,Wright Robinson College,People (Childrens) Service Group,Consultants
Salford City Council,2019-12-20,1600639421,1260,0,1260,Redacted Data,People (Childrens) Service Group,Consultants
Salford City Council,2019-12-20,1600639410,2686.16,447.69,2238.47,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-12-20,1600639411,1831.9,305.32,1526.58,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-12-20,1600639417,3193.56,532.26,2661.3,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-12-20,1600639422,4550.52,758.42,3792.1,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-12-20,1600639423,4441.04,740.17,3700.87,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-12-20,1600639424,3041.03,506.84,2534.19,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-12-20,1600639443,3651.5,608.58,3042.92,Nationwide Capital Finance Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2019-12-20,6002957797,899.98,0,899.98,Www.Furniturechoice.Co,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2019-12-20,6002957918,4430.63,0,4430.63,Www.Restore.Co.Uk,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2019-12-20,601259691,510,85,425,Manchester Fire Compliance Ltd,People (Adults) - CHSC,Fire Equipment
Salford City Council,2019-12-20,601261162,1788.34,0,1788.34,Cleggs Chilled Food Service,Place Directorate,Food and refreshment
Salford City Council,2019-12-20,601261164,2613.6,0,2613.6,Cleggs Chilled Food Service,Place Directorate,Food and refreshment
Salford City Council,2019-12-20,1600639480,2043.13,340.52,1702.61,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2019-12-20,601261391,615,0,615,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Grants
Salford City Council,2019-12-20,601261181,4500,0,4500,Salford Loaves And Fishes,People (Adults) - CHSC,Hire of Facilities
Salford City Council,2019-12-20,1600638932,7596,1266,6330,Dolphin Mobility Ltd,Capital expenditure,Improvement Grants
Salford City Council,2019-12-20,601261171,1815.48,302.58,1512.9,Manchester City Council,Capital expenditure,Liability Insurance
Salford City Council,2019-12-20,601261405,960,0,960,Motor Insurers Bureau (Mib),Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-12-20,601261410,4292.4,0,4292.4,Weightmans Llp,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-12-20,601261412,1434.8,0,1434.8,Berrymans Lace Mawer Llp,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-12-20,1600639176,16374.33,0,16374.33,The Aurora Group,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-20,1600639184,12771,0,12771,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-20,1600639185,11863.33,0,11863.33,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-20,1600639186,11863.33,0,11863.33,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-20,1600639187,18472,0,18472,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-12-20,601261194,528,88,440,Autogate Systems Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2019-12-20,601261198,12152,0,12152,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-12-20,1600632100,1268,0,1268,Peoples History Museum,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-12-20,1600639192,594,99,495,Pinnacle Health Partnership Llp,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2019-12-20,1600638983,911.63,151.94,759.69,Groundwork Landscapes Ltd,Capital expenditure,Other Works
Salford City Council,2019-12-20,601261392,630,0,630,The Stables Day Nursery Monton,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-20,1600631526,1000,0,1000,Manchester Action On Street Health,Public Health,Payts to Agencies
Salford City Council,2019-12-20,1600633947,1000,0,1000,Manchester Action On Street Health,Public Health,Payts to Agencies
Salford City Council,2019-12-20,1600639113,6816.59,0,6816.59,Central Manchester University,Public Health,Payts to Agencies
Salford City Council,2019-12-20,1600639114,6887.9,0,6887.9,Central Manchester University,Public Health,Payts to Agencies
Salford City Council,2019-12-20,1600639115,7361.97,0,7361.97,Central Manchester University,Public Health,Payts to Agencies
Salford City Council,2019-12-20,1600639429,2100,0,2100,Kedleston (Wings Education) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-20,1600639447,4788,0,4788,"Crossroads Care Cheshire, Mancheste",People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-20,1600639448,40000,0,40000,"Crossroads Care Cheshire, Mancheste",People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-12-20,1600635791,1417.92,236.32,1181.6,Solon Security,Capital expenditure,Pmnt to Ctrs-Improv
Salford City Council,2019-12-20,601261319,582,0,582,Boothstown Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261320,1069.95,0,1069.95,Kinderland,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261322,1076.7,0,1076.7,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261323,2691.75,0,2691.75,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261325,2473.5,0,2473.5,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261327,800.25,0,800.25,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261328,2837.25,0,2837.25,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261329,509.25,0,509.25,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261330,3128.25,0,3128.25,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261331,582,0,582,Habonim Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261332,788.7,0,788.7,Haya Cohen,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261333,582,0,582,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261335,800.25,0,800.25,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261337,2982.75,0,2982.75,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261338,582,0,582,Kidzrus Nursery Ltd - Irlam,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261339,800.25,0,800.25,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261340,814.8,0,814.8,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261342,509.25,0,509.25,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261343,2619,0,2619,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261345,1067,0,1067,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261346,4074,0,4074,Mojo-Out Of School Club,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261348,2575.35,0,2575.35,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261349,1142.18,0,1142.18,St Ambrose Young Families,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261350,509.25,0,509.25,Schools Out North West Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261351,1018.5,0,1018.5,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261353,4365,0,4365,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261355,2473.5,0,2473.5,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261356,945.75,0,945.75,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261357,800.25,0,800.25,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261358,1935.15,0,1935.15,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261359,843.9,0,843.9,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261360,1891.5,0,1891.5,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261361,1449.99,0,1449.99,Zila Grosz,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261363,831.6,0,831.6,Broadoak Cp School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261364,1943.7,0,1943.7,Barton Moss Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261365,856.8,0,856.8,Branwood Preparatory School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261366,1244.55,0,1244.55,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261368,585.2,0,585.2,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261369,856.8,0,856.8,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261371,865.8,0,865.8,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261372,1058.25,0,1058.25,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261373,2336.62,0,2336.62,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261374,707.4,0,707.4,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261375,877.8,0,877.8,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261378,1532.7,0,1532.7,Little Explorers,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261379,825.3,0,825.3,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261380,2570.4,0,2570.4,Manchester Jnr Girls School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261381,4326,0,4326,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261382,752.4,0,752.4,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261383,819,0,819,St Ambrose Young Families,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261384,1414.8,0,1414.8,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261386,1872,0,1872,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261387,10382.4,0,10382.4,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261388,1100.4,0,1100.4,Unicorn Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-12-20,601261407,582,0,582,Beis Rochel Manchester Girls School,People (Childrens) Service Group,Pmnts Privt Provider
