Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-02-22,1600662133,1332.38,222.06,1110.32,P F Cusack (Tools Supplies) Ltd,Place Directorate,Materials,
Salford City Council,2021-02-22,1600662156,1452,242,1210,P F Cusack (Tools Supplies) Ltd,Place Directorate,Materials,
Salford City Council,2021-02-22,1600662108,6175.38,1029.23,5146.15,Pts Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-22,1600662113,7080.29,1180.05,5900.24,Pts Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-02-22,1600662116,2093.89,348.98,1744.91,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-02-22,1600661670,13064.51,2177.42,10887.09,Sse Telecommunications Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Exes,
Salford City Council,2021-02-22,1600661577,16902.25,2817.04,14085.21,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2021-02-22,1600662107,3000,0,3000,Start In Salford,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2021-02-22,1600662100,5290.8,881.8,4409,Thyssenkrupp Encasa Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2021-02-22,1600662127,2040,340,1700,Viatec Uk Limited,Place Directorate,Materials,
Salford City Council,2021-02-22,1600662125,3672,612,3060,Viatec Uk Limited,Place Directorate,Materials,
Salford City Council,2021-02-22,1600662126,4972.8,828.8,4144,Viatec Uk Limited,Place Directorate,Materials,
Salford City Council,2021-02-22,1600662162,882.56,147.09,735.47,Xma Ltd,Public Health,Cmputer Eqt purchase,
Salford City Council,2021-02-22,1600662163,882.56,147.09,735.47,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-22,1600662166,882.56,147.09,735.47,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-23,1600662199,4500,750,3750,Daniel Contract Management Services,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-02-23,601306837,852.5,0,852.5,For Housing,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-02-23,601306823,6887.76,0,6887.76,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-02-23,601306841,655.43,109.24,546.19,Gazprom Energy,Service Reform (Corp Bus & Transform),Gas,
Salford City Council,2021-02-23,601306842,86578.77,12127.44,74451.33,Gazprom Energy,Service Reform (Corp Bus & Transform),Gas,
Salford City Council,2021-02-23,1600661806,47048.11,7841.35,39206.76,Idox Software Ltd,Place Directorate,IT  Licence Fee,
Salford City Council,2021-02-23,601306840,1574.4,262.4,1312,Ijm Electrical Contractors Ltd,People (Childrens) Service Group,UV Light/Fire,
Salford City Council,2021-02-23,601306814,2985,0,2985,Paypoint Plc,People (Adults) - CHSC,Gas,
Salford City Council,2021-02-23,1600662175,3497.36,582.89,2914.47,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-02-23,1600662196,768,128,640,Shinevision Ltd,Place Directorate,Prog Maint & Works,
Salford City Council,2021-02-23,601306839,2460,410,2050,Team Teach Ltd,People (Childrens) Service Group,Training of Others,
Salford City Council,2021-02-23,601305401,60000,0,60000,Unlimited Potential,Public Health,Payts to Agencies,
Salford City Council,2021-02-23,1600661616,16703.3,2783.88,13919.42,Wates Construction Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-02-23,1600662194,882.56,147.09,735.47,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-23,1600662195,1765.13,294.19,1470.94,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,
Salford City Council,2021-02-23,1600662161,12600,2100,10500,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,
Salford City Council,2021-02-24,1600662317,23685.67,0,23685.67,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-02-24,601306850,760,0,760,All Green Garden Maintenance,People (Adults) - CHSC,Grounds Maintenance,
Salford City Council,2021-02-24,601306860,6400,0,6400,All Hallows Rc High School,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-24,1600662280,3900,650,3250,Apem Ltd,Place Directorate,Gen Contractor Work,
Salford City Council,2021-02-24,1600662259,3500,0,3500,Bury Council,People (Childrens) Service Group,Training of Others,
Salford City Council,2021-02-24,1600662291,4420,0,4420,Capita Property & Infrastructure,Place Directorate,Other Prof Fees,
Salford City Council,2021-02-24,1600662205,1199.52,199.92,999.6,Chippendale Plant Limited,Place Directorate,Equipment Hire,
Salford City Council,2021-02-24,1600662204,1386,231,1155,Chippendale Plant Limited,Place Directorate,Equipment Hire,
Salford City Council,2021-02-24,1600662230,2210,0,2210,Csin Cic,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-02-24,1600662262,1979.96,329.99,1649.97,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-02-24,1600662272,1166.7,194.45,972.25,Ecg Facilities Services Ltd,Place Directorate,UV Air Con,
Salford City Council,2021-02-24,601306887,5200,0,5200,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-02-24,601306866,6000,0,6000,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-02-24,601306865,6178,0,6178,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-02-24,601306891,621.2,103.54,517.66,Gazprom Energy,People (Childrens) Service Group,Gas,
Salford City Council,2021-02-24,601306843,689.19,115.16,574.03,Gazprom Energy,Service Reform (Corp Bus & Transform),Gas,
Salford City Council,2021-02-24,601305400,-2236.8,-372.8,-1864,Granart Memorials,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-02-24,1600662210,583.2,97.2,486,Granart Memorials,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-02-24,1600662211,630,105,525,Granart Memorials,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-02-24,1600662212,844.8,140.8,704,Granart Memorials,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-02-24,1600662209,1480.8,246.8,1234,Granart Memorials,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-02-24,601306858,11299.76,1883.29,9416.47,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals,
Salford City Council,2021-02-24,601306857,11387.59,1897.93,9489.66,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals,
Salford City Council,2021-02-24,601306859,14634.22,2439.04,12195.18,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals,
Salford City Council,2021-02-24,1600662269,758.64,126.44,632.2,Killgerm Chemicals,Place Directorate,Chemicals,
Salford City Council,2021-02-24,601305781,9935.4,1655.9,8279.5,Language Empire Ltd,Service Reform (Corp Bus & Transform),Interpreter/translat,
Salford City Council,2021-02-24,1600662293,1078.72,0,1078.72,Langworthy Cornerstone Assoc.,People (Childrens) Service Group,Rents,
Salford City Council,2021-02-24,1600662206,2016,336,1680,Leeds Commercial Limited,Place Directorate,Contract Hire,
Salford City Council,2021-02-24,1600662207,2923.2,487.2,2436,Leeds Commercial Limited,Place Directorate,Equipment Hire,
Salford City Council,2021-02-24,1600662221,2923.2,487.2,2436,Leeds Commercial Limited,Place Directorate,Equipment Hire,
Salford City Council,2021-02-24,601306911,594,99,495,Osborne Technologies Ltd,People (Childrens) Service Group,IT  Licence Fee,
Salford City Council,2021-02-24,1600662217,7074,1179,5895,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2021-02-24,1600662319,1320,0,1320,Redacted Data,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-24,601306844,77578.59,12929.94,64648.65,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees,
Salford City Council,2021-02-24,601306864,2880,0,2880,T/A Marlborough Road Academy,People (Adults) - CHSC,Food and refreshment,
Salford City Council,2021-02-24,1600662258,8180.32,1363.39,6816.93,Virgin Media Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-02-24,1600662265,684,114,570,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-24,1600662281,684,114,570,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-24,1600662282,684,114,570,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-24,1600662214,1533,255.5,1277.5,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2021-02-24,1600662215,5043.32,840.55,4202.77,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2021-02-25,601307009,934,0,934,Aam Appliance Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,1600662350,1195.13,199.19,995.94,Allied Publicity Services (M/Cr) Ltd,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-02-25,601306978,1000,0,1000,Annas Driver Training,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306982,1000,0,1000,Anthony Armstrong Driving School,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307316,667,0,667,Balti Brasserie Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307317,667,0,667,Balti Brasserie Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307315,967.36,0,967.36,Bc Whincup Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307310,1334,0,1334,Bc Whincup Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307312,2001,0,2001,Bc Whincup Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307313,4000,0,4000,Bc Whincup Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307216,535.71,0,535.71,Boylesports Uk,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307215,1392.86,0,1392.86,Boylesports Uk,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307213,3000,0,3000,Boylesports Uk,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307218,4500,0,4500,Boylesports Uk,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307214,5925,0,5925,Boylesports Uk,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307219,9000,0,9000,Boylesports Uk,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307013,934,0,934,Chesters Coaches Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307017,934,0,934,Chesters Executive Travel Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,1600662361,1386,231,1155,Chippendale Plant Limited,Place Directorate,Equipment Hire,
Salford City Council,2021-02-25,1600662326,574.94,95.82,479.12,Click Fire & Security Ltd,Place Directorate,UV Light/Fire,
Salford City Council,2021-02-25,1600662324,591.69,98.61,493.08,Click Fire & Security Ltd,Place Directorate,UV Light/Fire,
Salford City Council,2021-02-25,601307015,934,0,934,Commercial Safety Consultants Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307295,1334,0,1334,Eccles Amateur Rugby League,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307299,2001,0,2001,Eccles Amateur Rugby League,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307296,3068.86,0,3068.86,Eccles Amateur Rugby League,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307300,4000,0,4000,Eccles Amateur Rugby League,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307236,967.36,0,967.36,Express Living And Bedrooms Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307231,1334,0,1334,Express Living And Bedrooms Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307233,2001,0,2001,Express Living And Bedrooms Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307234,4000,0,4000,Express Living And Bedrooms Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,1600662363,754.84,125.81,629.03,F. R. Sharrock Limited,Service Reform (Corp Bus & Transform),Stock Control (VMS),
Salford City Council,2021-02-25,601306960,600,0,600,Fielding Leisure Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306959,5401,0,5401,Fielding Leisure Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307279,1334,0,1334,Flight Academy Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307281,2001,0,2001,Flight Academy Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307282,4000,0,4000,Flight Academy Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307011,934,0,934,Gigwheels Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307289,1334,0,1334,Gk One Manchester Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307293,2001,0,2001,Gk One Manchester Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307290,3068.86,0,3068.86,Gk One Manchester Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307294,4000,0,4000,Gk One Manchester Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307260,967.36,0,967.36,Good Looks Salon,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307255,1334,0,1334,Good Looks Salon,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307257,2001,0,2001,Good Looks Salon,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307258,4000,0,4000,Good Looks Salon,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307309,967.36,0,967.36,Hair Design Studio Nw Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307304,1334,0,1334,Hair Design Studio Nw Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307306,2001,0,2001,Hair Design Studio Nw Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307307,4000,0,4000,Hair Design Studio Nw Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306888,768,128,640,James Christopher Consultancy Ltd,Place Directorate,UV Day to Day,
Salford City Council,2021-02-25,601306962,600,0,600,Kids Kapers Mossfield,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306961,5401,0,5401,Kids Kapers Mossfield,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307272,967.36,0,967.36,L For Leather,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307267,1334,0,1334,L For Leather,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307269,2001,0,2001,L For Leather,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307270,4000,0,4000,L For Leather,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306956,600,0,600,Pomegranate,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306955,5401,0,5401,Pomegranate,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307223,650,0,650,Rectella Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307224,1450,0,1450,Rectella Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307221,3000,0,3000,Rectella Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307222,6000,0,6000,Rectella Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306940,1182.84,0,1182.84,Redacted Data,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2021-02-25,6003207419,611.45,0,611.45,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-02-25,6003207324,719.34,0,719.34,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-02-25,6003207283,887,0,887,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-02-25,6003206978,962.62,0,962.62,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-02-25,6003207395,1154.31,0,1154.31,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-02-25,6003207189,1729.53,0,1729.53,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-02-25,6003207316,1149,0,1149,Redacted Data,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2021-02-25,601307019,934,0,934,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307021,934,0,934,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306989,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306995,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307001,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307007,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307230,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307242,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307248,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307254,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307266,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307278,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306963,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306964,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306965,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306966,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306967,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306968,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306969,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306970,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306971,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306972,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306973,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306974,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306975,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306976,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306977,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306979,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306980,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306981,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306983,1000,0,1000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306984,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306990,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306996,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307002,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307237,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307243,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307249,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307261,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307273,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306986,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306992,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306998,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307004,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307227,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307239,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307245,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307251,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307263,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307275,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307302,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306987,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306993,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306999,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307005,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307228,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307240,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307246,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307252,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307264,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307276,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307303,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,1600662056,3663.28,610.55,3052.73,Rr Consultancy Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-25,601307283,1334,0,1334,Saccharine Ltd.,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307287,2001,0,2001,Saccharine Ltd.,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307284,3068.86,0,3068.86,Saccharine Ltd.,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307288,4000,0,4000,Saccharine Ltd.,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,1600662348,1644,0,1644,Salford Community Leisure Ltd,People (Childrens) Service Group,Training of Others,
Salford City Council,2021-02-25,1600662344,12958,0,12958,Salford Foundation Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-02-25,1600662341,56861,0,56861,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-25,1600662336,814.52,38.79,775.73,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2021-02-25,601306947,13500,2250,11250,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint,
Salford City Council,2021-02-25,601306927,2432,0,2432,The Court Service,Place Directorate,Debt Collection,
Salford City Council,2021-02-25,601307225,1000,0,1000,The Grocers Ale House,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306958,600,0,600,The Stables Day Nursery Swinton Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601306957,5401,0,5401,The Stables Day Nursery Swinton Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,1600656705,-55440,-9240,-46200,Utax Uk Limited,Service Reform (Corp Bus & Transform),Purch of Furn/Equip,
Salford City Council,2021-02-25,1600656688,66494.4,11082.4,55412,Utax Uk Limited,Service Reform (Corp Bus & Transform),Purch of Furn/Equip,
Salford City Council,2021-02-25,601307209,535.71,0,535.71,Walkden Abc,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307207,3000,0,3000,Walkden Abc,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307211,4500,0,4500,Walkden Abc,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307208,6900,0,6900,Walkden Abc,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,601307212,9000,0,9000,Walkden Abc,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-25,1600661682,514.8,85.8,429,Wesley Music,Place Directorate,Gen Resaleable Items,
Salford City Council,2021-02-26,6003208778,648,108,540,A Venning Ltd,Place Directorate,non -UV Building Repairs & Maintenance,
Salford City Council,2021-02-26,1600662054,1211.21,201.87,1009.34,Alan Franklin Builders Ltd,Place Directorate,Rechargeable R & Mnt,
Salford City Council,2021-02-26,6003208516,3855,0,3855,Albert View Hotel,People (Adults) - CHSC,Staff Travel,
Salford City Council,2021-02-26,6003208319,519.96,0,519.96,Amznmktplace,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2021-02-26,6003208326,1797.6,0,1797.6,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208355,2396.8,0,2396.8,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208817,2396.8,0,2396.8,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-26,6003208844,2396.8,0,2396.8,Apm P1 Ltd,People (Adults) - CHSC,Rents,
