Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2018-08-21,1600612294,969.4,161.57,807.83,Entre-Prises Uk Ltd,People (Childrens) Service Group,Equipment Repair
Salford City Council,2018-08-21,1600612395,500.64,83.44,417.2,Medgen Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-21,1600612396,846.72,141.12,705.6,Medgen Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-21,1600612397,1059.84,176.64,883.2,Medgen Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-21,601224913,2880,480,2400,Griffin Care Ltd,People (Childrens) Service Group,Training of Others
Salford City Council,2018-08-21,601224917,803.52,0,803.52,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2018-08-21,1600612380,1098.36,183.06,915.3,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-08-21,1600612382,1098.36,183.06,915.3,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-08-21,1600612381,3526.02,587.67,2938.35,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-08-21,1600612386,625392.8,104232.13,521160.67,Salford Schools Solutions Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-08-21,601224900,2100,0,2100,Redacted Data,People (Childrens) Service Group,Vehicle RunningCosts
Salford City Council,2018-08-21,601224905,2692.8,448.8,2244,Reach Publishing Services Ltd,Place Directorate,External Fees-Other
Salford City Council,2018-08-21,601224908,2937.6,489.6,2448,Reach Publishing Services Ltd,Place Directorate,External Fees-Other
Salford City Council,2018-08-21,601224907,2019.6,336.6,1683,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2018-08-21,601224890,9800.16,1633.36,8166.8,Deepstore Ltd,Place Directorate,Hire of Facilities
Salford City Council,2018-08-21,1600612032,558.6,93.1,465.5,T/A Tudor Environmental,Place Directorate,Equipment Purchase
Salford City Council,2018-08-21,1600607397,865.2,144.2,721,Granart Memorials,Place Directorate,Gen Resaleable Items
Salford City Council,2018-08-21,1600610652,1519.2,253.2,1266,Granart Memorials,Place Directorate,Gen Resaleable Items
Salford City Council,2018-08-21,1600608638,2538.6,423.1,2115.5,Granart Memorials,Place Directorate,Gen Resaleable Items
Salford City Council,2018-08-21,1600612278,510.48,85.08,425.4,Till & Whitehead Ltd,Place Directorate,Materials
Salford City Council,2018-08-21,601224794,2307.14,384.52,1922.62,Eversheds Sutherland (Inter) Llp,Place Directorate,Other Prof Fees
Salford City Council,2018-08-21,1600612469,1270.53,211.75,1058.78,Rubax Lifts Ltd,Place Directorate,UV Lift Maint
Salford City Council,2018-08-21,601224893,1500,0,1500,Salford Forum For Refugees,Place Directorate,Catering Materials
Salford City Council,2018-08-21,1600612465,540,90,450,Horticon Limited,Place Directorate,Building Rep & Maint
Salford City Council,2018-08-21,1600612474,648,108,540,R H Smith Engineering Ltd,Place Directorate,Building Rep & Maint
Salford City Council,2018-08-21,1600609575,3680.05,613.34,3066.71,Ezcctv.Com Ltd,Place Directorate,Equipment Purchase
Salford City Council,2018-08-21,1600612282,6230.4,1038.4,5192,Spectra Security,Place Directorate,Equipment Purchase
Salford City Council,2018-08-21,1600612477,843.6,140.6,703,Alan Franklin Builders Ltd,Place Directorate,Rechargeable R & Mnt
Salford City Council,2018-08-21,601224921,2197.65,0,2197.65,Bupa Insurance Services Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-21,1600612143,642,107,535,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-21,1600612144,900.19,150.03,750.16,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-22,1600612603,10200,1700,8500,Cam Management Solutions Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2018-08-22,601224996,12750,0,12750,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2018-08-22,1600612490,576,96,480,J Fletcher Engineers Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-08-22,601224806,1100.41,183.4,917.01,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-22,601224999,932,0,932,Paypoint Plc,People (Adults) - CHSC,Premises Insurance
Salford City Council,2018-08-22,601224805,810,135,675,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-22,1600611363,666.95,111.16,555.79,Salford Supply Desk Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-22,1600612544,1446.64,241.11,1205.53,J Fletcher Engineers Ltd,People (Childrens) Service Group,Internet
Salford City Council,2018-08-22,601224946,19194.33,0,19194.33,Pontville School Limited,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-22,1600611946,17412,0,17412,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-22,1600611947,17412,0,17412,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-22,1600611948,17412,0,17412,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-22,1600612610,1890,0,1890,T/A Kedleston Schools (London) Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-22,601224948,8022,0,8022,Tameside Mbc,People (Childrens) Service Group,Payt to Govt Depts
Salford City Council,2018-08-22,601224947,10768.08,0,10768.08,Wigan Council,People (Childrens) Service Group,Payt to Govt Depts
Salford City Council,2018-08-22,1600612379,124080,20680,103400,Humankind Charity,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-22,1600612108,510,85,425,The Training Company,People (Childrens) Service Group,Training of Others
Salford City Council,2018-08-22,1600612109,510,85,425,The Training Company,People (Childrens) Service Group,Training of Others
Salford City Council,2018-08-22,601224131,672,0,672,P A Devine,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,1600612307,630,105,525,Randstad Public Services Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,601224118,900,0,900,Saeed A Vakharia T/A Imperial Trave,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,601224117,1200,0,1200,Saeed A Vakharia T/A Imperial Trave,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,601224239,512.82,0,512.82,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,601224235,779.74,0,779.74,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,601224238,854.7,0,854.7,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,601224237,1034.7,0,1034.7,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,601224236,1234.74,0,1234.74,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-22,1600612650,698,12.25,685.75,1010 Taxis,People (Childrens) Service Group,Travel & Subsistence
Salford City Council,2018-08-22,1600612543,528.6,88.1,440.5,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Air Con
Salford City Council,2018-08-22,wvlmedjhe,608.29,5.92,602.37,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-08-22,sedkmdfkx,576.34,0,576.34,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2018-08-22,1600612564,547.85,91.31,456.54,J Fletcher Engineers Ltd,Place Directorate,Internet
Salford City Council,2018-08-22,1600612587,1338,223,1115,R H Smith Engineering Ltd,Place Directorate,Building Rep & Maint
Salford City Council,2018-08-22,601224997,2312,0,2312,The Court Service,Place Directorate,Debt Recoveries Agen
Salford City Council,2018-08-22,1600612588,1125,187.5,937.5,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-22,1600612566,554.86,92.48,462.38,J Fletcher Engineers Ltd,Place Directorate,Internet
Salford City Council,2018-08-22,1600612497,588.11,98.02,490.09,J Fletcher Engineers Ltd,Place Directorate,Internet
Salford City Council,2018-08-22,1600612550,938.17,156.36,781.81,J Fletcher Engineers Ltd,Place Directorate,Internet
Salford City Council,2018-08-22,1600612501,1101.83,183.64,918.19,J Fletcher Engineers Ltd,Place Directorate,Internet
Salford City Council,2018-08-22,1600612503,1413.38,235.56,1177.82,J Fletcher Engineers Ltd,Place Directorate,Internet
Salford City Council,2018-08-22,1600612547,3872.59,645.43,3227.16,J Fletcher Engineers Ltd,Place Directorate,Internet
Salford City Council,2018-08-22,601224998,11000,0,11000,Redacted Data,Place Directorate,Rents
Salford City Council,2018-08-22,1600612495,2216.78,369.46,1847.32,J Fletcher Engineers Ltd,Place Directorate,UV Air Con
Salford City Council,2018-08-22,1600612595,797.52,132.92,664.6,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2018-08-22,1600612570,1284.83,214.14,1070.69,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2018-08-22,1600612593,1426.45,237.74,1188.71,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2018-08-22,1600612512,1984.32,330.72,1653.6,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2018-08-22,601224950,1200,200,1000,Sefton Council,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-22,1600612324,739.19,123.2,615.99,Phs Group Plc,Service Reform (Corp Bus & Transform),Cleaning Materials
Salford City Council,2018-08-22,1600612291,1676.4,279.4,1397,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2018-08-22,1600612284,6505.2,1084.2,5421,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2018-08-22,1600612289,6609.6,1101.6,5508,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2018-08-22,1600612290,54162,9027,45135,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2018-08-22,1600612292,177396,29566,147830,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2018-08-22,601224949,780,130,650,Acs Ltd,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-08-22,womoyssyr,5841.28,0,5841.28,Www.Impressionltd.Co.U,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2018-08-22,601224956,4040,0,4040,Pitney Bowes Purchase Power,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-22,601224763,3314.32,552.39,2761.93,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-23,1600611664,3420,570,2850,Transport For Greater Manchester,Capital Expenditure,External Fees-Other
Salford City Council,2018-08-23,1600611665,6994.14,1165.69,5828.45,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2018-08-23,1600612816,697.86,116.31,581.55,Tynetec Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-08-23,601224812,1095,0,1095,Barton Cleaning Services Ltd,People (Adults) - CHSC,Cleaning Services
Salford City Council,2018-08-23,1600611644,908.82,151.47,757.35,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-23,601223909,1494.5,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-23,1600611645,1517.08,252.85,1264.23,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-23,601223911,1529.6,254.93,1274.67,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-23,601223910,1548.5,258.08,1290.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-23,601223912,1557.98,259.66,1298.32,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-23,1600611646,1585.74,264.29,1321.45,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-23,601225075,4800,0,4800,Redacted Data,People (Childrens) Service Group,Consult/Contractors
Salford City Council,2018-08-23,601225068,17412,0,17412,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-23,601225070,18344,0,18344,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-23,601225072,18344,0,18344,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-23,601225069,24981,0,24981,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-23,1600612698,4491,0,4491,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-23,1600612848,12500,0,12500,You Can Community Club Hq,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-23,1600612799,1070,0,1070,The Beacon Barm Cafe,People (Childrens) Service Group,Provisions
Salford City Council,2018-08-23,1600612401,64022.52,0,64022.52,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-08-23,1600612720,974708.26,162451.38,812256.88,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-08-23,601225066,1507.1,251.18,1255.92,Network Ventures Ltd,People (Childrens) Service Group,Vehicle RunningCosts
Salford City Council,2018-08-23,601225064,3950,0,3950,Paul Clark-Nw Sexual Abuse Consulta,People (Childrens) Service Group,Vehicle RunningCosts
Salford City Council,2018-08-23,1600611992,615.38,102.56,512.82,Manchester & District Home For Lost,Place Directorate,Animal Boarding Fees
Salford City Council,2018-08-23,1600612309,1561.68,260.28,1301.4,University Of Salford,Place Directorate,Equipment Repair
Salford City Council,2018-08-23,1600609079,825,137.5,687.5,Kennedys Turf Ltd,Place Directorate,Horticultural/GMaint
Salford City Council,2018-08-23,601225087,1680,0,1680,Redacted Data,Place Directorate,Refunds
Salford City Council,2018-08-23,1600610871,9000,1500,7500,The Cheshire & Grtr M/Ch Community,Place Directorate,Consult/Contractors
Salford City Council,2018-08-23,1600612311,679.96,113.33,566.63,Apem Ltd,Place Directorate,Building Rep & Maint
Salford City Council,2018-08-23,1600612310,5919.3,986.55,4932.75,Apem Ltd,Place Directorate,Electricity
Salford City Council,2018-08-23,1600612883,15444,2574,12870,The Landing At Media City Ltd,Public Health,Payts to Agencies
Salford City Council,2018-08-23,601225089,27615,0,27615,Molesworth Bright Clegg Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-23,1600611740,3651.5,608.58,3042.92,Nationwide Capital Finance Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2018-08-23,1600612863,1902,317,1585,The Assoc Of Electoral Adminis,Service Reform (Corp Bus & Transform),Training expenses
Salford City Council,2018-08-23,1600612864,1902,317,1585,The Assoc Of Electoral Adminis,Service Reform (Corp Bus & Transform),Training expenses
Salford City Council,2018-08-24,601225009,2919.76,486.63,2433.13,Aa Projects,Capital Expenditure,External Fees-Other
Salford City Council,2018-08-24,1600612427,904.74,150.79,753.95,G Jones Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-08-24,1600611836,60772.38,10128.73,50643.65,Gtm Electrical Services Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-08-24,1600612663,1140,190,950,Talking Birds Theatre Company Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-24,1600612959,1977.36,329.56,1647.8,British Telecommunications Plc,Capital Expenditure,Other Works
Salford City Council,2018-08-24,1600608918,5610,935,4675,Knight Kavanagh & Page Ltd,Capital Expenditure,Other Works
Salford City Council,2018-08-24,1600612954,3925.99,654.33,3271.66,Portakabin Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-24,601224963,514.33,85.72,428.61,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-24,601224972,1052.98,175.5,877.48,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-24,601224961,516.6,86.1,430.5,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-08-24,601224964,626.4,104.4,522,Salford Supply Desk Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-24,601224885,1620,90,1530,Salford City Red Devils Foundation,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2018-08-24,601224965,2500,0,2500,Redacted Data,People (Childrens) Service Group,Consult/Contractors
Salford City Council,2018-08-24,1600613001,16375.67,0,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,1600613002,16375.67,0,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,1600610723,2285.14,0,2285.14,Great Places Housing Association,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,1600610724,19896.76,0,19896.76,Great Places Housing Association,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,1600612694,650,0,650,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,1600612634,1065.77,0,1065.77,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,1600612633,1659.8,0,1659.8,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,1600612635,2953.44,0,2953.44,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,1600612636,3461.08,0,3461.08,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-24,601224241,900,0,900,John Paul Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-24,601224264,15745,0,15745,Mainline 8S Executive Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-24,1600612669,1215,0,1215,Midstream (West Lancs) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-24,601224409,9914,0,9914,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-24,1600612661,16200,0,16200,Raise The Youth Foundation Cic Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-24,601224256,1770,0,1770,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-24,601224257,9263,0,9263,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-24,601224062,750,0,750,Travel By Myles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-24,1600612400,76827.02,12804.5,64022.52,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-08-24,1600611794,1188,198,990,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-08-24,1600611801,1890,315,1575,Gulliver's Truck Hire Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-08-24,1600612655,9648,1608,8040,Ray Britland Contractors Ltd,Place Directorate,Contractors
Salford City Council,2018-08-24,1600612657,2394,399,1995,I J Kendrick ltd,Place Directorate,del'd kitchen formul
Salford City Council,2018-08-24,1600612658,645.83,107.64,538.19,Alliance Disposables Ltd,Place Directorate,Materials
Salford City Council,2018-08-24,1600612605,1566.38,261.06,1305.32,Ezcctv.Com Ltd,Place Directorate,Security/Equipment
Salford City Council,2018-08-24,frflysgzm,578,32,546,Go Goodwins (Coaches),Place Directorate,VMS MOTs
Salford City Council,2018-08-24,601224966,1500,250,1250,Knight Frank Llp,Place Directorate,Other Prof Fees
Salford City Council,2018-08-24,1600612558,542.82,90.47,452.35,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-24,1600612901,832.8,138.8,694,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-24,1600612916,2040,340,1700,G Jones Builders Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-24,1600612607,7950,1325,6625,Idox Software Ltd,Place Directorate,IT  Licence Fee
Salford City Council,2018-08-24,601225119,712.92,118.82,594.1,Adt Fire And Security Plc,Place Directorate,Security Services
Salford City Council,2018-08-24,1600612646,690,115,575,Burgess Security Systems Ltd,Place Directorate,Security Sys R & Mnt
Salford City Council,2018-08-24,1600612305,610.97,101.83,509.14,Ags Tech,Place Directorate,UV Dec&Flr
Salford City Council,2018-08-24,1600612315,540,90,450,Edge Analytics Ltd,Public Health,Payts to Agencies
Salford City Council,2018-08-24,1600612347,540,90,450,Swift (Nw) Ltd T/A Swift Loos,Service Reform (Corp Bus & Transform),Contract Hire
Salford City Council,2018-08-24,1600612656,7548,1258,6290,Walk The Plank,Service Reform (Corp Bus & Transform),Contract Hire
Salford City Council,2018-08-24,1600611388,4890.05,815.01,4075.04,Softcat Limited,Service Reform (Corp Bus & Transform),Computer Equipment
Salford City Council,2018-08-24,1600612117,2553.72,0,2553.72,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-08-24,1600612118,8400,1400,7000,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-08-24,1600612116,10166.66,0,10166.66,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-08-24,1600612704,1539.65,256.61,1283.04,Electoral Reform Services,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2018-08-24,1600612651,47889.79,7981.63,39908.16,Electoral Reform Services,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2018-08-24,1600612606,1137.48,189.58,947.9,Pressure Coolers Ltd,Service Reform (Corp Bus & Transform),Provisions
Salford City Council,2018-08-24,601225100,4777.4,796.23,3981.17,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2018-08-24,1600611829,594,99,495,Sapphire Technologies Ltd,Service Reform (Corp Bus & Transform),Training expenses
Salford City Council,2018-08-28,1600612295,718.02,119.67,598.35,Solon Security,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-08-28,1600612897,3046.2,0,3046.2,Chubb Fire & Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-08-28,1600612896,7362,0,7362,Chubb Fire & Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-08-28,601225161,710,0,710,Paypoint Plc,People (Adults) - CHSC,Premises Insurance
Salford City Council,2018-08-28,601225010,744,0,744,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-08-28,601225132,2800,0,2800,Quickbricksonline,People (Adults) - CHSC,Rents
Salford City Council,2018-08-28,601225133,3920,0,3920,Quickbricksonline,People (Adults) - CHSC,Rents
Salford City Council,2018-08-28,1600612952,1397.71,232.95,1164.76,Xma Ltd,People (Childrens) Service Group,Computer Equipment
Salford City Council,2018-08-28,1600612671,3750,0,3750,Autistic Society Gtr Manchester,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-28,1600612716,30455.33,0,30455.33,Cora Foundation,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-28,1600613025,17742.86,0,17742.86,Esland North Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-28,601225011,2812,0,2812,Ofsted,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-28,1600612965,28359,0,28359,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-28,601225151,980,0,980,Radio Cc Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-28,1600611549,3282.5,0,3282.5,Spw Consultancy Ltd,People (Childrens) Service Group,Travel Expenses
Salford City Council,2018-08-28,1600612226,1551,258.5,1292.5,HSL Compliance,People (Childrens) Service Group,UV Tank Clean
Salford City Council,2018-08-28,1600612722,1183.76,197.29,986.47,Killgerm Chemicals Ltd,Place Directorate,Chemicals
Salford City Council,2018-08-28,1600613019,1094.4,182.4,912,Spunhill,Place Directorate,Horticultural/GMaint
Salford City Council,2018-08-28,1600613038,24892.62,4148.77,20743.85,Carlton Fuels,Place Directorate,Vehicle Running Cost
Salford City Council,2018-08-28,601224904,1652.4,275.4,1377,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2018-08-28,1600612725,1285.2,214.2,1071,Metric Group Limited,Place Directorate,Prog Maint & Works
Salford City Council,2018-08-28,1600612966,439206,0,439206,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies
Salford City Council,2018-08-28,601225107,1234.89,0,1234.89,Equita Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-08-28,601225106,1357.32,0,1357.32,Equita Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-08-28,1600611439,8100.14,1350.02,6750.12,Allpay Ltd,Service Reform (Corp Bus & Transform),Bank Commission
Salford City Council,2018-08-28,1600612951,617.54,102.92,514.62,Xma Ltd,Service Reform (Corp Bus & Transform),Computer Equipment
Salford City Council,2018-08-28,1600612356,1129.22,188.2,941.02,Stone Central (Nw) Ltd,Service Reform (Corp Bus & Transform),Dev Servs Day to Day
Salford City Council,2018-08-28,1600612615,575.96,95.99,479.97,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-28,1600612614,889.72,148.29,741.43,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-28,1600612613,2892.74,482.12,2410.62,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-29,601225184,61953.74,10325.74,51628,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2018-08-29,601225183,89687.57,14947.94,74739.63,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2018-08-29,601225185,33429.12,5004.55,28424.57,Gazprom Energy,Capital Expenditure,Gas
Salford City Council,2018-08-29,601225169,25594.1,4265.68,21328.42,Addleshaw Goddard Llp,Capital Expenditure,Legal Fees
Salford City Council,2018-08-29,601225170,29278.03,4879.67,24398.36,Addleshaw Goddard Llp,Capital Expenditure,Legal Fees
Salford City Council,2018-08-29,1600612968,8388,1398,6990,Granart Memorials,Capital Expenditure,Works & Building
Salford City Council,2018-08-29,1600612726,660,110,550,University Of Salford,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-29,1600612727,1110,185,925,University Of Salford,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-29,1600612749,744,124,620,Ingenitech Ltd,Capital Expenditure,Other Works
Salford City Council,2018-08-29,1600612729,2520,420,2100,Buddi Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-08-29,1600612752,1000,0,1000,Salford Community Leisure Ltd,People (Adults) - CHSC,Hire of Facilities
Salford City Council,2018-08-29,601225203,4174.1,0,4174.1,Together Housing Association Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-08-29,601225171,1037.02,172.84,864.18,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-29,601225202,5909.82,0,5909.82,Together Housing Association Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-08-29,6002612147,27540.52,0,27540.52,Three Circles Fostering,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2018-08-29,601225020,810,135,675,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-29,6002612144,12396.2,0,12396.2,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-29,6002612137,17200,0,17200,Cambian Childcare Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
