Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis,ref
10022570,STREET IMPACT LIMITED,542800,HSG-ROUGH SLEEPING,5108506353,1800.00,2015-07-29,Housing and Regeneration,Housing services,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029324,1800.00,2015-07-27,Development & Environment,Capital,
10024955,NCI,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029658,1795.00,2015-08-07,Development & Environment,Capital,
10024955,NCI,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029659,1795.00,2015-08-07,Development & Environment,Capital,
10024955,NCI,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029822,1795.00,2015-08-17,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029621,1794.05,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029622,1794.05,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029626,1794.05,2015-08-07,Development & Environment,Capital,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029628,1794.05,2015-08-07,Development & Environment,Capital,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108500545,1762.80,2015-08-11,Resources,Capital,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108499694,1754.60,2015-08-10,Resources,Support Costs,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108519156,1750.00,2015-08-10,External Affairs,Corporate and democratic core,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,LEGAL FEES,5108511443,1740.40,2015-07-31,Housing,Capital,
10003560,EVERSHEDS,542300,LEGAL FEES,5108518106,1738.00,2015-08-12,Housing & Land,Housing & Land Services,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108518195,1731.45,2015-08-07,External Affairs,Cultural & related services,
10024290,MIDLANDHR,542002,CONSULTANCY-PROJECT MANAGEMENT,5108455462,1696.00,2015-08-21,Resources,Support Costs,
10024162,LUISA SIEIRO DESIGN,540027,PRINTING FOR MARKETING MATERIALS,5108507019,1695.00,2015-07-29,External Affairs,Cultural & related services,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029615,1694.05,2015-08-07,Development & Environment,Capital,
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540014,AGENCY FEES PAID TO MARKETING AGENCIES,5108461978,1681.70,2015-08-04,Communities and Intelligence,Community Development,
10007129,ESRI (UK) LIMITED,504200,STAFF TRAINING,5108507661,1665.00,2015-08-12,Communities and Intelligence,Cultural & related services,
10000044,CITY OF LONDON,533040,DOCUMENT ARCHIVE & STORAGE,5108517218,1657.54,2015-08-06,Corporate Management,Corporate and democratic core,
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108522151,1651.34,2015-08-17,Resources,Support Costs,
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108522343,1651.34,2015-08-17,Resources,Support Costs,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108506906,1641.70,2015-08-13,Assembly & Secretariat,Corporate and democratic core,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108504915,1636.95,2015-07-28,Communities and Intelligence,Cultural & related services,
10004999,STEPHENSON HARWOOD,542300,LEGAL FEES,5108479490,1633.50,2015-08-05,Housing & Land,Housing & Land Services,
10003568,"SQUIRE, SANDERS & DEMPSEY (UK) LLP",542300,LEGAL FEES,5108511447,1587.00,2015-07-30,Housing,Capital,
13000121,THAMES WATER UTILITIES LTD,510300,WATER,1900028804,1569.87,2015-07-29,Resources,Support Costs,
10024653,DIGITAL WWW LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029641,1550.00,2015-08-07,Development & Environment,Capital,
10022786,HANDS FREE COMPUTING LTD,536200,COMPUTER SOFTWARE,5108500026,1540.00,2015-07-31,Resources,Support Costs,
10015554,PROBRAND LTD,536300,COMPUTER HARDWARE,5108511582,1519.62,2015-08-05,Resources,Capital,
11000019,BRITISH GAS BUSINESS,510100,ELECTRICITY,1900027406,1509.86,2015-07-29,Resources,Support Costs,
10024677,CERBERUS NETWORKS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029637,1500.00,2015-08-07,Development & Environment,Capital,
12000117,TNS UK LTD,540023,CUSTOMER RESEARCH AND COUNTS,5108504511,1500.00,2015-08-14,Assembly & Secretariat,Corporate and democratic core,
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108500856,1500.00,2015-08-11,Housing & Land,Housing & Land Services,
10024689,GLEMNET LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029593,1474.00,2015-08-07,Development & Environment,Capital,
10002789,GVA GRIMLEY LTD,550010,CONTRACTED SERVICES BUILDINGS,5108492474,1462.50,2015-07-30,Housing & Land,Housing & Land Services,
10000545,O2 UK LIMITED,536300,COMPUTER HARDWARE,5108487397,1408.20,2015-08-17,Resources,Support Costs,
10023080,SIRIUS CORPORATION LTD,504200,STAFF TRAINING,5108523756,1400.00,2015-08-14,External Affairs,Support Costs,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108499301,1391.25,2015-08-11,External Affairs,Cultural & related services,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108507495,1360.80,2015-07-28,External Affairs,Community Development,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108519163,1339.85,2015-08-10,External Affairs,Corporate and democratic core,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108495287,1303.10,2015-08-21,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108500562,1303.10,2015-08-05,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108511839,1303.10,2015-08-21,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108511845,1303.10,2015-08-21,Resources,Support Costs,
10016647,INDIGO2,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108506403,1300.00,2015-08-11,External Affairs,Corporate and democratic core,
13000063,EDF ENERGY,510100,ELECTRICITY,1900001471,1292.10,2015-07-30,Housing & Land,Housing & Land Services,
10000545,O2 UK LIMITED,536300,COMPUTER HARDWARE,5108494000,1275.00,2015-08-17,Resources,Support Costs,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029616,1250.00,2015-08-07,Development & Environment,Capital,
15050001,MC Consultancy,542001,CONSULTANCY  EVALUATION ASSESSMENT,1900029572,1250.00,2015-08-11,"Development, Enterprise & Environment",Economic Development,
10024869,VELOCITY 1 LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029624,1247.00,2015-08-07,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108492131,1216.05,2015-07-29,Housing & Land,Housing & Land Services,
10024231,P&C MEDIA LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108519774,1200.00,2015-08-11,Resources,Support Costs,
10024452,VENUS BUSINESS COMMUNICATIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029829,1200.00,2015-08-17,Development & Environment,Capital,
15050001,Trust Reservations Ltd,540110,MARKETING EXHIBITIONS & EVENTS,1900027441,1200.00,2015-08-11,Private Office,Economic Development,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108519756,1187.30,2015-08-11,"Development, Enterprise & Environment",Economic Development,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108510494,1175.25,2015-07-29,Communities and Intelligence,Economic Development,
10024498,SWIFT MANAGED SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029610,1165.00,2015-08-07,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029774,1142.81,2015-08-14,Development & Environment,Capital,
10024878,JACKFRANCIS MEDIA LTD,540100,PHOTOGRAPHY & VIDEO,5108500295,1125.00,2015-07-29,"Development, Enterprise & Environment",Environmental Initiatives,
10002966,ARCO,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108524708,1113.00,2015-08-19,Communities and Intelligence,Community Development,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108510491,1107.10,2015-07-29,Communities and Intelligence,Cultural & related services,
10000407,BT CONFERENCING,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900029842,1106.40,2015-08-21,Resources,Support Costs,
10004619,BT SERVICE AGILITY,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900029285,1095.13,2015-08-10,Resources,Support Costs,
10024290,MIDLANDHR,536300,COMPUTER HARDWARE,5108506361,1085.00,2015-08-05,Resources,Support Costs,
10016714,CALYX MANAGED SERVICES LTD,535250,MAINTENANCE OF TELECOMMUNICATIONS EQUIPMENT,5108491788,1068.76,2015-08-03,Resources,Capital,
10023793,INSPIRED EXCHANGE LTD,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108512915,1053.60,2015-08-05,Communities and Intelligence,Community Development,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108441082,1048.74,2015-07-29,Resources,Support Costs,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108519160,1016.84,2015-08-10,External Affairs,Corporate and democratic core,
10000010,LONDON FIRST,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108529762,1000.00,2015-08-21,Development & Environment,Development Control,
10020781,ARC SEVEN COMMUNICATIONS,540030,PR COST PRODUCT COST & PR FEES,5108518375,1000.00,2015-08-07,Communities and Intelligence,Economic Development,
10023966,UK HEALTH FORUM,533100,PUBLICATIONS & PERIODICALS,5108516093,1000.00,2015-08-05,Communities and Intelligence,Public Health,
10024362,POLLY GAVINS LIMITED,504200,STAFF TRAINING,5108517768,1000.00,2015-08-17,Corporate Management,Corporate and democratic core,
10024504,STREAM NETWORKS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029359,995.00,2015-07-30,Development & Environment,Capital,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108510689,988.30,2015-07-29,"Development, Enterprise & Environment",Economic Development,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029475,979.00,2015-08-03,Development & Environment,Capital,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029482,979.00,2015-08-03,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029769,971.99,2015-08-14,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108506267,968.37,2015-08-12,Communities and Intelligence,Public Health,
10009342,K-INTERNATIONAL PLC,542323,TRANSLATION SIGN LANGUAGE,5108500886,968.00,2015-08-05,Assembly & Secretariat,Corporate and democratic core,
10017243,OCEAN MEDIA GROUP LTD,533100,PUBLICATIONS & PERIODICALS,5108524780,953.34,2015-08-17,Housing,Housing services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108512141,950.64,2015-08-19,Communities and Intelligence,Public Health,
10015409,RADE NEW MEDIA LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108512407,950.00,2015-08-03,"Development, Enterprise & Environment",Environmental Initiatives,
10015409,RADE NEW MEDIA LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108516743,950.00,2015-08-10,"Development, Enterprise & Environment",Environmental Initiatives,
15050001,J N McKendry Esq & Mrs J P McKendry,540110,MARKETING EXHIBITIONS & EVENTS,1900029664,947.44,2015-08-11,Communities and Intelligence,Cultural & related services,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108504933,947.10,2015-08-14,External Affairs,Corporate and democratic core,
13002562,C-ELECT ASSOCIATES LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108505387,938.00,2015-07-29,Housing & Land,Housing & Land Services,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108518199,927.15,2015-08-21,Communities and Intelligence,Childrens and education services,
10021762,DOVETAIL FOKS,520410,BUSINESS FARES,5108513741,922.06,2015-08-05,Housing,Housing services,
10025903,ECO NETWORK LTD,504200,STAFF TRAINING,5108516374,900.00,2015-08-05,Communities and Intelligence,Economic Development,
10005922,SPOCE PROJECT MANAGEMENT LIMITED,504200,STAFF TRAINING,5108493147,899.00,2015-08-05,Resources,Support Costs,
10016694,BOW TIE,510700,OFFICE CLEANING,5108510438,896.00,2015-07-31,Resources,Support Costs,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029765,890.84,2015-08-14,Development & Environment,Capital,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108504093,887.25,2015-07-28,Communities and Intelligence,Cultural & related services,
11000180,CORONA ENERGY RETAIL 4 LTD,510200,GAS,1900029220,883.32,2015-08-03,Resources,Support Costs,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108518192,880.95,2015-08-21,Communities and Intelligence,Childrens and education services,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108510474,880.40,2015-07-29,Communities and Intelligence,Childrens and education services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108498684,868.99,2015-08-05,Resources,Support Costs,
10024290,MIDLANDHR,542002,CONSULTANCY-PROJECT MANAGEMENT,5108456615,848.00,2015-08-21,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108462456,841.84,2015-07-29,Resources,Support Costs,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108494124,838.90,2015-07-31,External Affairs,Cultural & related services,
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108499706,828.22,2015-08-11,Resources,Support Costs,
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108499811,828.22,2015-07-31,Resources,Support Costs,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029775,818.72,2015-08-14,Development & Environment,Capital,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108522249,813.40,2015-08-12,"Development, Enterprise & Environment",Environmental Initiatives,
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108499808,812.89,2015-08-11,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108512155,812.29,2015-08-19,Development & Environment,Development Control,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108493257,810.70,2015-07-29,Housing & Land,Housing & Land Services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108498679,810.70,2015-08-05,Housing & Land,Housing & Land Services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108506388,802.85,2015-08-12,Development & Environment,Development Control,
10024364,QUBIC GROUP PLC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029320,800.00,2015-07-27,Development & Environment,Capital,
10024364,QUBIC GROUP PLC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029321,800.00,2015-07-27,Development & Environment,Capital,
10024388,SKYBLUE TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029820,800.00,2015-08-17,Development & Environment,Capital,
10024689,GLEMNET LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029595,800.00,2015-08-07,Development & Environment,Capital,
10024689,GLEMNET LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029649,800.00,2015-08-07,Development & Environment,Capital,
10024689,GLEMNET LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029650,800.00,2015-08-07,Development & Environment,Capital,
10025180,THE COMMS GUYS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029380,800.00,2015-07-30,Development & Environment,Capital,
10025180,THE COMMS GUYS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029381,800.00,2015-07-30,Development & Environment,Capital,
10025180,THE COMMS GUYS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029383,800.00,2015-07-30,Development & Environment,Capital,
10025180,THE COMMS GUYS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029384,800.00,2015-07-30,Development & Environment,Capital,
10025180,THE COMMS GUYS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029385,800.00,2015-07-30,Development & Environment,Capital,
10025740,OPTANET LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029794,800.00,2015-08-17,Development & Environment,Capital,
10025747,LILY COMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029394,800.00,2015-07-30,Development & Environment,Capital,
10025747,LILY COMMUNICATIONS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029399,800.00,2015-07-30,Development & Environment,Capital,
12001401,CAPITA RESOURCING LTD,510025,SECURITY SERVICES (GUARDS),5108500460,800.00,2015-08-06,Resources,Support Costs,
10000772,DENTONS UKMEA LLP,542300,LEGAL FEES,5108522184,800.00,2015-08-20,Housing & Land,Housing & Land Services,
10025260,COMMS NETWORK LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029639,798.81,2015-08-07,Development & Environment,Capital,
10025260,COMMS NETWORK LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029640,798.81,2015-08-07,Development & Environment,Capital,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108522213,798.10,2015-08-12,"Development, Enterprise & Environment",Environmental Initiatives,
10024388,SKYBLUE TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029657,798.00,2015-08-07,Development & Environment,Capital,
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108504705,796.00,2015-08-17,Housing,Capital,
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540031,MONITORING OF PR AND SOCIAL MEDIA,5108488129,793.40,2015-08-03,External Affairs,Corporate and democratic core,
15500145,ROYAL BOROUGH OF GREENWICH,510010,PROPERTY MANAGEMENT FEES,5108507381,791.82,2015-08-06,Housing & Land,Housing & Land Services,
10000428,THE PRESS ASSOCIATION LTD,540030,PR COST PRODUCT COST & PR FEES,5108492482,790.77,2015-07-29,External Affairs,Corporate and democratic core,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108504922,790.65,2015-08-14,External Affairs,Corporate and democratic core,
10024546,FOCUS GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029308,790.00,2015-07-27,Development & Environment,Capital,
10024546,FOCUS GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029792,790.00,2015-08-17,Development & Environment,Capital,
10024546,FOCUS GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029793,790.00,2015-08-17,Development & Environment,Capital,
10024546,FOCUS GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029646,790.00,2015-08-07,Development & Environment,Capital,
10024546,FOCUS GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029647,790.00,2015-08-07,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108499969,783.95,2015-08-05,Development & Environment,Development Control,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108493714,783.94,2015-07-29,Development & Environment,Development Control,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029759,780.30,2015-08-14,Development & Environment,Capital,
10024991,SUTTON COMMUNITY FARM,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108511868,759.00,2015-08-14,External Affairs,Cultural & related services,
10017653,SOUTHWARK CATHEDRAL ENTERPRISES LTD,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5108507824,750.00,2015-08-19,"Development, Enterprise & Environment",Economic Development,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108482158,750.00,2015-08-10,External Affairs,Corporate and democratic core,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108519167,750.00,2015-08-11,External Affairs,Corporate and democratic core,
18000202,HARROW COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900029673,750.00,2015-08-11,Housing,Capital,
18000202,HARROW COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900029677,750.00,2015-08-11,Housing,Capital,
10003560,EVERSHEDS,542300,LEGAL FEES,5108519243,750.00,2015-08-19,Housing & Land,Housing & Land Services,
13002562,C-ELECT ASSOCIATES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108505250,750.00,2015-07-29,Housing & Land,Housing & Land Services,
10016714,CALYX MANAGED SERVICES LTD,535250,MAINTENANCE OF TELECOMMUNICATIONS EQUIPMENT,5108491788,747.42,2015-08-03,Resources,Capital,
13002176,GBM SERVICES LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108507774,746.72,2015-07-28,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108492319,744.86,2015-07-29,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108492190,733.25,2015-07-27,Development & Environment,Economic Development,
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108499103,732.29,2015-08-05,"Development, Enterprise & Environment",Environmental Initiatives,
10024388,SKYBLUE TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029656,728.99,2015-08-07,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108412994,710.01,2015-08-10,Communities and Intelligence,Cultural & related services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108512966,709.90,2015-08-19,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108506645,706.47,2015-08-12,Resources,Support Costs,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029770,702.00,2015-08-14,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108511846,701.91,2015-08-19,Resources,Support Costs,
10000205,LONDON CALLING ARTS LTD,540011,STATUTORY ADS NOTICES COMMUNICATIONS & CONSULTATIO,5108499835,700.00,2015-08-18,External Affairs,Support Costs,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029462,700.00,2015-08-03,Development & Environment,Capital,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029465,700.00,2015-08-03,Development & Environment,Capital,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029468,700.00,2015-08-03,Development & Environment,Capital,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029486,700.00,2015-08-03,Development & Environment,Capital,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029487,700.00,2015-08-03,Development & Environment,Capital,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029488,700.00,2015-08-03,Development & Environment,Capital,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029533,700.00,2015-08-03,Development & Environment,Capital,
10025127,ELITE TELECOM,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",5108528705,698.58,2015-08-19,Resources,Support Costs,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029758,696.15,2015-08-14,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029766,696.15,2015-08-14,Development & Environment,Capital,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108506901,695.00,2015-07-30,Communities and Intelligence,Community Development,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108506384,694.96,2015-08-12,Corporate Management,Corporate and democratic core,
10024380,TATTERSALL TRAINING,504200,STAFF TRAINING,5108505988,694.00,2015-07-28,Resources,Support Costs,
10024380,TATTERSALL TRAINING,504200,STAFF TRAINING,5108506022,694.00,2015-07-28,Resources,Support Costs,
10024380,TATTERSALL TRAINING,504200,STAFF TRAINING,5108511568,694.00,2015-08-04,Resources,Support Costs,
10024971,GREEN TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029597,694.00,2015-08-07,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108497867,691.35,2015-08-04,Development & Environment,Economic Development,
13002562,C-ELECT ASSOCIATES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108505381,690.00,2015-07-29,Housing & Land,Housing & Land Services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108493325,679.32,2015-07-29,External Affairs,Community Development,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108511990,679.32,2015-08-19,External Affairs,Community Development,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108498671,677.55,2015-08-05,Communities and Intelligence,Childrens and education services,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029776,675.00,2015-08-14,Development & Environment,Capital,
13002562,C-ELECT ASSOCIATES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108519162,675.00,2015-08-12,Housing & Land,Housing & Land Services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108498674,671.79,2015-08-05,Communities and Intelligence,Public Health,
15050001,TrophyStore.co.uk Limited,504520,STAFF AWARDS & COMMENDATIONS,1900029575,652.50,2015-08-17,Communities and Intelligence,Community Development,
10024296,FLUIDATA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029398,650.00,2015-07-30,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029754,648.00,2015-08-14,Development & Environment,Capital,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108523562,647.85,2015-08-14,"Development, Enterprise & Environment",Cultural & related services,
