Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Balance Sheet,Balance Sheet,MACS AUTOMATED BOLLARD SYSTEMS LTD,3052892,4521.00,General Debits
Balance Sheet,Balance Sheet,NORTHERN POWERGRID (NORTHEAST) LTD,3047873,798.77,General Debits
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3054512,15000.00,Other Establishments
Capital,Capital,ALBANY OFFICE FURNITURE SOLUTIONS,3051150,6636.00,Furniture Equipment
Capital,Capital,ALLIED EXPLORATION & GEOTECHNICS LTD,3042043,1002.00,Consultants - Other
Capital,Capital,BILLINGHURST GEORGE & PARTNERS,3052489,1200.00,Consultants - Other
Capital,Capital,BILLINGHURST GEORGE & PARTNERS,3048532,1440.00,Consultants - Other
Capital,Capital,CIVICA,0,2072.00,Furniture Equipment
Capital,Capital,COMMUTAPORTS LTD,3051039,2164.00,Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3048968,2164.00,Payments Main Contractor - Non Dlo
Capital,Capital,ELECTRONIC SECURITY SOLUTIONS LTD,3044109,652.66,Payments Main Contractor - Non Dlo
Capital,Capital,ELECTRONIC SECURITY SOLUTIONS LTD,3044109,1696.81,Payments Main Contractor - Non Dlo
Capital,Capital,ELECTRONIC SECURITY SOLUTIONS LTD,3044109,1131.68,Payments Main Contractor - Non Dlo
Capital,Capital,GLANVILLE GROUP,3053006,12879.40,Consultants - Other
Capital,Capital,HALCROW GROUP LIMITED,3049749,1802.96,Consultants - Other
Capital,Capital,HALCROW GROUP LIMITED,3040885,1455.83,Consultants - Other
Capital,Capital,HANSON CONTRACTING,3049912,14700.18,Payments Main Contractor - Non Dlo
Capital,Capital,IT SYSTEMS,3050665,800,It Cabling/Telephones
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,0,817.25,Dlo Contractor Payments
Capital,Capital,NORTHUMBRIAN WATER,3051888,178120.00,Other Contractor Payments
Capital,Capital,SHEERS LTD,3047117,9612.55,Direct Payment Sub Contractor
Capital,Capital,SHEERS LTD,3051665,5881.04,Payments Main Contractor - Non Dlo
Capital,Capital,SPACEWORKS,3046888,4500.00,Consultants - Other
Capital,Capital,THEATRESEARCH LTD,3050683,3000.00,Consultants - Other
Capital,Capital,TURNER & TOWNSEND PLC,3041830,1000.00,Consultants - Other
Capital,Capital,WERNICK HIRE LTD,3040826,974.28,Other Incidental Capital Costs
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046231,522975.21,Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046230,555271.21,Payments Main Contractor - Non Dlo
