Community Services,Environmental Services,WALTER YEOMAN,741.00,CONTRACT HIRE
Community Services,Housing,700 CLUB,"15,192.28",PRIVATE CONTRACTORS
Community Services,Housing,ANCHOR TRUST,778.70,PRIVATE CONTRACTORS
Community Services,Housing,BROADACRES HOUSING ASSOC. LTD,"8,405.52",PRIVATE CONTRACTORS
Community Services,Housing,BROUGH HOUSE,"1,025.00",BOARD & LODGINGS
Community Services,Housing,CARR GOM SOCIETY,"27,399.40",PRIVATE CONTRACTORS
Community Services,Housing,DARLINGTON MIND,"5,879.00",PRIVATE CONTRACTORS
Community Services,Housing,DARLINGTON YMCA FOYER,"14,183.88",PRIVATE CONTRACTORS
Community Services,Housing,DIMENSIONS (UK) LTD,"13,133.52",PRIVATE CONTRACTORS
Community Services,Housing,DISC,"13,104.48",PRIVATE CONTRACTORS
Community Services,Housing,GROUNDWORK NORTH EAST,"12,650.84",SPECIAL PROJECTS
Community Services,Housing,GROUNDWORK NORTH EAST,"12,349.16",IMPROVEMENT GRANT
Community Services,Housing,HANOVER HOUSING ASSOCIATION,"1,013.48",PRIVATE CONTRACTORS
Community Services,Housing,HOME HOUSING ASSOCIATION LTD,"2,495.20",PRIVATE CONTRACTORS
Community Services,Housing,J & R FARRAGHER T/A POTENS,"1,092.24",PRIVATE CONTRACTORS
Community Services,Housing,J & S HOTEL ENTERPRISES,685.11,BOARD & LODGINGS
Community Services,Housing,KEYRING LIVING SUPPORT NETWORK,"2,717.00",PRIVATE CONTRACTORS
Community Services,Housing,MANNING LIMITED,"1,812.80",AGENCY STAFF COSTS - NON TEACHING
Community Services,Housing,MENCAP,"4,928.40",PRIVATE CONTRACTORS
Community Services,Housing,MIDDLESBROUGH BOROUGH COUNCIL,710.12,NIC EMPLOYERS
Community Services,Housing,MIDDLESBROUGH BOROUGH COUNCIL,"3,826.34",BASIC PAY
Community Services,Housing,NORTHERN LIFE CARE LTD,"4,550.00",PRIVATE CONTRACTORS
Community Services,Housing,NORTHGATE INFORMATION SOLUTIONS,"17,101.40",ICT HARDWARE SUPPORT & MAINTENANCE
Community Services,Housing,NORTHGATE PUBLIC SECTOR LIMITED,750.00,CONFERENCES & SEMINARS
Community Services,Housing,OPEN GATE,769.20,PRIVATE CONTRACTORS
Community Services,Housing,RICHMOND FELLOWSHIP,"9,800.00",PRIVATE CONTRACTORS
Community Services,Housing,STONHAM HOUSING ASSOCIATION,"7,200.00",PRIVATE CONTRACTORS
Community Services,Housing,TEES VALLEY HOUSING LTD,"11,238.84",PRIVATE CONTRACTORS
Community Services,Housing,THREE RIVERS HOUSING ASSOCIATIONS LTD,"2,307.68",PRIVATE CONTRACTORS
Community Services,Housing,THREE RIVERS HOUSING ASSOCIATIONS LTD,"52,000.00",VOLUNTARY ASSOCIATIONS
Community Services,Housing,THREE RIVERS HOUSING ASSOCIATIONS LTD,"50,000.00",OTHER GOVERNMENT GRANTS
Community Services,Housing,THREE RIVERS HOUSING ASSOCIATIONS LTD,"20,000.00",OTHER GOVERNMENT GRANTS
Community Services,Housing,UNITED RESPONSE,"1,383.20",PRIVATE CONTRACTORS
Community Services,Technical Services,RIBA ENTERPRISES,575.00,SUBSCRIPTIONS
Community Services,Technical Services,RIBA ENTERPRISES,615.00,SUBSCRIPTIONS
Community Services,Technical Services,SCOTT WILSON LTD,"1,462.50",AGENCY STAFF COSTS - NON TEACHING
Community Services,Technical Services,TEMP RECRUITMENT LTD,636.78,AGENCY STAFF COSTS - NON TEACHING
Community Services,Technical Services,TEMP RECRUITMENT LTD,779.53,AGENCY STAFF COSTS - NON TEACHING
Community Services,Technical Services,TEMP RECRUITMENT LTD,777.37,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,A M SCOTT LIMITED,"1,765.20",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,BARNARDO'S,"2,703.52",MATERIALS
Children's Services,Children & Families,BARNARDO'S,"3,322.48",MATERIALS
Children's Services,Children & Families,BARNARDO'S,"3,685.08",MATERIALS
Children's Services,Children & Families,BARNARDO'S,"1,390.10",MATERIALS
Children's Services,Children & Families,BARNARDO'S,"2,563.96",MATERIALS
Children's Services,Children & Families,BARNARDO'S,"3,462.20",MATERIALS
Children's Services,Children & Families,BARNARDO'S,"3,685.08",MATERIALS
Children's Services,Children & Families,BARNARDO'S,"1,390.10",MATERIALS
Children's Services,Children & Families,BARNARDO'S,"2,703.52",MATERIALS
Children's Services,Children & Families,CARITAS RECRUITMENT LTD,"1,233.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,CARITAS RECRUITMENT LTD,720.00,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,CARITAS RECRUITMENT LTD,657.00,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,CARITAS RECRUITMENT LTD,"1,260.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,CEEDA,"2,627.04",PROVISIONS
Children's Services,Children & Families,CITY OF SUNDERLAND,"6,569.00",EQUIPMENT
Children's Services,Children & Families,CITY OF SUNDERLAND,"4,379.33",EQUIPMENT
Children's Services,Children & Families,CITY OF SUNDERLAND,"8,758.67",EQUIPMENT
Children's Services,Children & Families,CLERVAUX TRUST LTD,"1,056.00",MATERIALS
Children's Services,Children & Families,CLERVAUX TRUST LTD,"6,200.00",MATERIALS
Children's Services,Children & Families,CLERVAUX TRUST LTD,"6,200.00",MATERIALS
Children's Services,Children & Families,COLIN MORRIS,553.54,MATERIALS
Children's Services,Children & Families,DFW ADOPTION,949.65,PROVISIONS
Children's Services,Children & Families,DFW ADOPTION,"2,216.20",MATERIALS
Children's Services,Children & Families,DR KEITH J LINDLEY,600.00,PROFESSIONAL FEES & CONSULTANCY
Children's Services,Children & Families,E S TODD,500.00,MATERIALS
Children's Services,Children & Families,E S TODD,"5,000.00",MATERIALS
Children's Services,Children & Families,EAST GREYSTONE FARM COTTAGES,530.00,ADOPTION ALLOWANCE
Children's Services,Children & Families,EDEN GROVE SCHOOL PRIORY,"30,000.00",MATERIALS
Children's Services,Children & Families,FIVE RIVERS CHILD CARE LIMITED,"3,520.67",MATERIALS
Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"3,596.00",MATERIALS
Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"3,813.00",MATERIALS
Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"4,312.10",MATERIALS
Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"3,894.80",MATERIALS
Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"3,813.00",MATERIALS
Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"1,845.00",MATERIALS
Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"3,444.00",MATERIALS
Children's Services,Children & Families,FOSTER CARE ASSOCIATES LTD,"3,444.00",MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,938.40,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,938.40,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,938.40,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,938.40,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,938.40,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTER CARES LTD,918.00,MATERIALS
Children's Services,Children & Families,FOSTERING SOLUTIONS LTD,"3,210.48",MATERIALS
Children's Services,Children & Families,FOSTERING SOLUTIONS LTD,"3,210.48",MATERIALS
Children's Services,Children & Families,GILES PINKNEY,"1,000.00",PROFESSIONAL FEES & CONSULTANCY
Children's Services,Children & Families,GROUNDWORK NORTH EAST,"4,000.00",MATERIALS
Children's Services,Children & Families,GROUNDWORK NORTH EAST,"9,172.50",MATERIALS
Children's Services,Children & Families,GROUNDWORK NORTH EAST,"1,220.00",MATERIALS
Children's Services,Children & Families,HELEN SANDERSON ASSOCIATES,"35,000.00",PROVISIONS
Children's Services,Children & Families,JENX LTD,"1,485.00",MATERIALS
Children's Services,Children & Families,MRS ELAINE AVERIS,525.00,PROFESSIONAL FEES & CONSULTANCY
Children's Services,Children & Families,NATIONAL YOUTH ADVOCACY SERVICE,"2,681.67",MATERIALS
Children's Services,Children & Families,NEXT STEP CARE MANAGEMENT LTD,"2,192.14",MATERIALS
Children's Services,Children & Families,ORCHARD CARE NORTH EAST LTD,"3,000.00",MATERIALS
Children's Services,Children & Families,ORCHARD CARE NORTH EAST LTD,"2,542.86",MATERIALS
Children's Services,Children & Families,OUTDOOR-AMBITION LTD,"2,020.00",MATERIALS
Children's Services,Children & Families,PARTNERS IN SPECIALIST CARE LIMITED,"1,186.42",EQUIPMENT
Children's Services,Children & Families,PEARTREE PROJECTS LTD,"15,861.10",MATERIALS
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"6,000.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,295.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,295.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,770.00,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,032.50",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,295.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"6,000.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,435.23",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,435.23",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,295.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,295.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,295.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,295.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,086.12",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,872.78,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,872.78,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,988.80,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RANDSTAD CARE LIMITED,"1,236.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,REACH OUT CARE LIMITED NO 2 A/C,"3,475.07",MATERIALS
Children's Services,Children & Families,REACH OUT CARE LIMITED NO 2 A/C,"3,475.07",MATERIALS
Children's Services,Children & Families,REACH OUT CARE LIMITED NO 2 A/C,"3,033.33",MATERIALS
Children's Services,Children & Families,REACH OUT CARE LIMITED NO 2 A/C,"3,475.07",MATERIALS
Children's Services,Children & Families,REACH OUT CARE LIMITED NO 2 A/C,"3,475.07",MATERIALS
Children's Services,Children & Families,REACH OUT CARE LIMITED NO 2 A/C,"3,475.07",MATERIALS
Children's Services,Children & Families,REACH OUT CARE LIMITED NO 2 A/C,"3,033.33",MATERIALS
Children's Services,Children & Families,REACH OUT CARE LIMITED NO 2 A/C,"3,475.07",MATERIALS
Children's Services,Children & Families,REED PERSONNEL SERVICES PLC,"1,110.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,REED PERSONNEL SERVICES PLC,"1,110.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,RRR CONSULTANCY LTD,"2,275.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,SANCTUARY PERSONNEL LTD,"1,143.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,SANCTUARY PERSONNEL LTD,916.00,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,SANCTUARY PERSONNEL LTD,"1,145.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,SANCTUARY PERSONNEL LTD,"1,231.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,SANCTUARY PERSONNEL LTD,"1,147.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,"1,560.00",PROFESSIONAL FEES & CONSULTANCY
Children's Services,Children & Families,SOCIAL CARE ASSOCIATES LTD,682.50,AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,SOUTH TYNESIDE MBC,"8,759.00",EQUIPMENT
Children's Services,Children & Families,ST CUTHBERTS CARE,"7,471.10",MATERIALS
Children's Services,Children & Families,ST CUTHBERTS CARE,"3,000.00",MATERIALS
Children's Services,Children & Families,ST CUTHBERTS CARE,"6,685.71",MATERIALS
Children's Services,Children & Families,SUNNYSIDE PRIMARY SCHOOL,"1,000.00",EQUIPMENT
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,895.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,939.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,895.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,857.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,857.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,939.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,895.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,895.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,895.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,857.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,895.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,939.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,895.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,939.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,857.00,MATERIALS
Children's Services,Children & Families,SWIIS FOSTER CARE LTD,895.00,MATERIALS
Children's Services,Children & Families,WELFARE CALL (LAC)LTD,"8,299.20",EQUIPMENT
Children's Services,Children & Families,WILLIS PALMER,"2,340.00",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Children & Families,YOUNG FOUNDATION LTD,"1,214.29",MATERIALS
Children's Services,Children & Families,YOUNG FOUNDATION LTD,"3,400.00",MATERIALS
Children's Services,Children & Families,YOUNG FOUNDATION LTD,"3,020.00",MATERIALS
Children's Services,Children & Families,YOUNG FOUNDATION LTD,"3,400.00",MATERIALS
Children's Services,Children & Families,YOUNG FOUNDATION LTD,"3,764.29",MATERIALS
Children's Services,Children & Families,YOUNG FOUNDATION LTD,"3,764.29",MATERIALS
Children's Services,Children & Families,YOUNG FOUNDATION LTD,"3,764.29",MATERIALS
Children's Services,Children & Families,YOUNG FOUNDATION LTD,"3,343.57",MATERIALS
Children's Services,Partnerships,BRIGHT BOOK SUPPLIES LTD,"1,499.91",BOOKS
Children's Services,Partnerships,BRITISH GAS TRADING LIMITED,679.37,GAS
Children's Services,Partnerships,CACI LIMITED,"1,073.55",ICT SOFTWARE PURCHASE
Children's Services,Partnerships,CACI LIMITED,"1,073.55",ICT SOFTWARE PURCHASE
Children's Services,Partnerships,CACI LIMITED,"1,073.55",ICT SOFTWARE PURCHASE
Children's Services,Partnerships,CACI LIMITED,"1,073.55",ICT SOFTWARE PURCHASE
Children's Services,Partnerships,CACI LIMITED,"1,073.55",ICT SOFTWARE PURCHASE
Children's Services,Partnerships,CARLTON LODGE OUTDOOR CENTRE,"1,680.00",MATERIALS
Children's Services,Partnerships,CENTRAL STATIONERS,570.00,EQUIPMENT
Children's Services,Partnerships,CITY AND GUILDS,585.20,EXAM FEES
Children's Services,Partnerships,COUNTY DURHAM AND DARLINGTON COMMUNITY HEALTH SERVICES,"2,511.23",PCT Staffing
Children's Services,Partnerships,COUNTY DURHAM AND DARLINGTON COMMUNITY HEALTH SERVICES,"10,337.95",PCT Staffing
Children's Services,Partnerships,COUNTY DURHAM AND DARLINGTON COMMUNITY HEALTH SERVICES,"5,530.72",PCT Staffing
Children's Services,Partnerships,EVANS EASYSPACE LTD,"2,035.00",RENT OF FACILITIES
Children's Services,Partnerships,GD SOLUTIONS NORTH EAST LIMITED,"1,150.00",EQUIPMENT
Children's Services,Partnerships,GRESSWELL,"1,020.61",STATIONERY
Children's Services,Partnerships,KEYFUND FEDERATION LTD,"3,172.96",MATERIALS
Children's Services,Partnerships,KEYFUND FEDERATION LTD,"1,499.00",MATERIALS
Children's Services,Partnerships,MAGNA LARGE PRINT BOOKS,"3,173.69",BOOKS
Children's Services,Partnerships,NORTHLAND METHODIST CHURCH,620.00,HOSPITALITY & ROOM HIRE
Children's Services,Partnerships,NORTHUMBRIAN WATER,"2,511.64",WATER CHARGES
Children's Services,Partnerships,OUTDOOR-AMBITION LTD,"3,300.00",MATERIALS
Children's Services,Partnerships,OXFORD UNIVERSITY PRESS,"2,296.00",BOOKS
Children's Services,Partnerships,PREMIER REPROGRAPHICS,"1,215.43",PRINTING
Children's Services,Partnerships,RAB OUTDOOR EDUCATION LTD,"1,115.00",MATERIALS
Children's Services,Partnerships,RUSSELL TELECOM LTD,"1,014.00",TELEPHONE COSTS
Children's Services,Partnerships,SIEMENS FINANCIAL SERVICES LTD,898.35,PHOTOCOPY CHARGES
Children's Services,Partnerships,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,"2,010.42",AGENCY STAFF COSTS - NON TEACHING
Children's Services,Partnerships,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,544.00,CHILDCARE COSTS
Children's Services,Partnerships,TEES VALLEY YMCA LIMITED,"8,747.00",Projects
Children's Services,Partnerships,ULVERSCROFT LARGE PRINT BOOKS LTD,"1,555.20",BOOKS
Children's Services,Partnerships,ULVERSCROFT LARGE PRINT BOOKS LTD,"2,728.50",BOOKS
Children's Services,Partnerships,ULVERSCROFT LARGE PRINT BOOKS LTD,"2,720.70",BOOKS
Children's Services,Partnerships,ULVERSCROFT LARGE PRINT BOOKS LTD,"1,810.80",BOOKS
Children's Services,Partnerships,ULVERSCROFT LARGE PRINT BOOKS LTD,"2,728.50",BOOKS
Children's Services,Partnerships,WATERSTONE'S,589.95,BOOKS
Children's Services,Partnerships,WATERSTONE'S,770.92,BOOKS
Children's Services,Partnerships,WATERSTONE'S,568.69,BOOKS
Children's Services,Partnerships,WHITTLE JONES GROUP,"10,755.00",RENT OF FACILITIES
Children's Services,Planning & Resources,BIG KIDS LITTLE KIDS DAY NURSERY,"4,674.59",MATERIALS
Children's Services,Planning & Resources,BISHOPTON PRE-SCHOOL,"6,272.69",MATERIALS
Children's Services,Planning & Resources,DARLINGTON FOOTBALL CLUB 2009 LIMITED,"1,584.51",CONFERENCES & SEMINARS
Children's Services,Planning & Resources,DURHAM UNIVERSITY,"3,466.00",TRAINING
Children's Services,Planning & Resources,ELIM PLAYGROUP,"1,019.57",MATERIALS
Children's Services,Planning & Resources,ELIZABETH JARMAN TRAINING LTD,"7,250.00",TRAINING
Children's Services,Planning & Resources,ELM RIDGE METHODIST PLAYGROUP,"2,699.62",MATERIALS
Children's Services,Planning & Resources,ENVIRONMENTAL PROJECT SERVICES LIMITED,625.00,MARKETING & ADVERTISING
Children's Services,Planning & Resources,EVOLUTION,"10,000.00",CONTRIBUTION TO VOLUNTARY FUND
Children's Services,Planning & Resources,EVOLUTION,"8,768.13",PROFESSIONAL FEES & CONSULTANCY
Children's Services,Planning & Resources,EVOLUTION,"12,526.12",PROFESSIONAL FEES & CONSULTANCY
Children's Services,Planning & Resources,FERNDENE LODGE NURSERY,"21,112.93",MATERIALS
Children's Services,Planning & Resources,HIGH CONISCLIFFE PRE-SCHOOL,"1,502.06",MATERIALS
Children's Services,Planning & Resources,HIGH GRANGE DAY NURSERY,"10,243.62",MATERIALS
Children's Services,Planning & Resources,JUST LEARNING,"21,572.34",MATERIALS
Children's Services,Planning & Resources,JUST LEARNING,"4,000.00",GRANTS
Children's Services,Planning & Resources,JUST LEARNING,"4,000.00",GRANTS
Children's Services,Planning & Resources,KONICA MINTOLA BUSINESS SOLUTIONS EAST LTD,"1,756.04",EQUIPMENT
Children's Services,Planning & Resources,KONICA MINTOLA BUSINESS SOLUTIONS EAST LTD,915.85,PRINTING
Children's Services,Planning & Resources,LINDA WIGNAL,645.00,GRANTS
Children's Services,Planning & Resources,LITTLE ACORNS,"13,087.12",MATERIALS
Children's Services,Planning & Resources,LITTLE LINGFIELDS,"8,529.82",MATERIALS
Children's Services,Planning & Resources,LITTLE PEOPLE MONTESSORI GROUP,"4,263.17",MATERIALS
Children's Services,Planning & Resources,LITTLE PEOPLE MONTESSORI GROUP,"4,526.89",MATERIALS
Children's Services,Planning & Resources,MANNING LIMITED,"3,642.89",PROFESSIONAL FEES & CONSULTANCY
Children's Services,Planning & Resources,MINDSTRETCHERS LIMITED,650.00,TRAINING
Children's Services,Planning & Resources,MISS JENNIFER JANE O'SULLIVAN,"7,500.00",PLACEMENT FEES
Children's Services,Planning & Resources,OFSTED,"1,134.60",OFFICERS - OTHER
Children's Services,Planning & Resources,PLAY HUT DAY NURSERY & KIDS CLUB,"5,374.58",MATERIALS
Children's Services,Planning & Resources,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,"8,854.75",MATERIALS
Children's Services,Planning & Resources,ST JOHN AMBULANCE,700.00,TRAINING
Children's Services,Planning & Resources,SUPPLIES TEAM,742.42,PRINTING
Children's Services,Planning & Resources,TEAM TEACH LTD,520.00,TRAINING
Children's Services,Planning & Resources,THE SECRET GARDEN NURSERY,"4,000.00",GRANTS
Children's Services,Planning & Resources,THE SECRET GARDEN NURSERY,"13,094.49",MATERIALS
Children's Services,Planning & Resources,THE SOCIAL RESOURCE CENTRE LIMITED,"1,558.98",CASUAL MILEAGE
Children's Services,Planning & Resources,TINY TURNERS NURSERY,"13,537.04",MATERIALS
Children's Services,Planning & Resources,VIGLEN LTD,954.00,ICT HARDWARE PURCHASE
Children's Services,Planning & Resources,WEST VIEW PRIVATE DAY NURSERY,"7,082.82",MATERIALS
Children's Services,Planning & Resources,WEST VIEW PRIVATE DAY NURSERY,"4,000.00",GRANTS
Children's Services,School Improvement,BABCOCK 4S LTD,"5,250.00",TRAINING
Children's Services,School Improvement,CITY OF YORK COUNCIL,"2,291.00",OTHER LOCAL AUTHORITIES
Children's Services,School Improvement,CLERVAUX TRUST LTD,"4,462.20",COURSE PURCHASE
Children's Services,School Improvement,CLERVAUX TRUST LTD,"10,311.30",COURSE PURCHASE
Children's Services,School Improvement,GO-SCHOOLBOOKS,600.00,BOOKS
Children's Services,School Improvement,GROUNDWORK NORTH EAST,"4,212.00",COURSE PURCHASE
Children's Services,School Improvement,GROWING INFLUENCE,"4,060.00",PROFESSIONAL FEES & CONSULTANCY
Children's Services,School Improvement,IRENE BAKER CONSULTANCY,"2,400.00",PROFESSIONAL FEES & CONSULTANCY
Children's Services,School Improvement,IRENE BAKER CONSULTANCY,600.00,PROFESSIONAL FEES & CONSULTANCY
Children's Services,School Improvement,KONICA MINTOLA BUSINESS SOLUTIONS EAST LTD,531.89,PHOTOCOPY CHARGES
Children's Services,School Improvement,MAP GROUP UK,610.00,Routine Maintenance
Children's Services,School Improvement,MINDSTRETCHERS LIMITED,"2,380.00",TRAINING
Children's Services,School Improvement,MINDSTRETCHERS LIMITED,"1,548.00",TRAINING
Children's Services,School Improvement,NACRO,"2,600.00",PLACEMENT FEES
Children's Services,School Improvement,NACRO,"2,500.00",PLACEMENT FEES
Children's Services,School Improvement,NACRO,"5,382.00",COURSE PURCHASE
Children's Services,School Improvement,OPEN COLLEGE NETWORK (NER),808.50,EXAM FEES
Children's Services,School Improvement,OUTDOOR-AMBITION LTD,"6,760.80",COURSE PURCHASE
Children's Services,School Improvement,OUTDOOR-AMBITION LTD,"1,150.00",COURSE PURCHASE
Children's Services,School Improvement,REDCAR & CLEVELAND BOROUGH COUNCIL,"1,182.60",EQUIPMENT
Children's Services,School Improvement,SAKS (EDUCATION) LIMITED,"9,668.00",PROVISIONS
Children's Services,School Improvement,SEVEN STORIES,750.00,PROFESSIONAL FEES & CONSULTANCY
Children's Services,School Improvement,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,565.47,CHILDCARE COSTS
Children's Services,School Improvement,SPECIALIST SCHOOLS TRUST,"3,000.00",TRAINING
Children's Services,School Improvement,THE LEARNING CHALLENGE,500.00,PROFESSIONAL FEES & CONSULTANCY
Chief Executive's,ACE Regeneration,AGE CONCERN DARLINGTON,"2,468.00",GRANTS
Chief Executive's,ACE Regeneration,AGE CONCERN DARLINGTON,"1,852.50",GRANTS
Chief Executive's,ACE Regeneration,AGE CONCERN DARLINGTON,617.50,GRANTS
Chief Executive's,ACE Regeneration,ARRIVA NORTH EAST LIMITED,"12,468.18",MATERIALS
Chief Executive's,ACE Regeneration,ARRIVA NORTH EAST LIMITED,"177,976.52",CONCESSIONARY FARES
Chief Executive's,ACE Regeneration,BLACHERE WONDERLAND ILLUMINATIONS UK LTD,750.00,EQUIPMENT
Chief Executive's,ACE Regeneration,CLIVE OWEN AND CO LLP,"1,050.00",MATERIALS
Chief Executive's,ACE Regeneration,COCKERTON & BRANKSOME LIVING ENTERPRISE,617.50,GRANTS
Chief Executive's,ACE Regeneration,DARLINGTON ASSOCIATION ON DISABILITY LTD,617.50,GRANTS
Chief Executive's,ACE Regeneration,DARLINGTON ASSOCIATION ON DISABILITY LTD,976.95,GRANTS
Chief Executive's,ACE Regeneration,DARLINGTON ASSOCIATION ON DISABILITY LTD,617.50,GRANTS
Chief Executive's,ACE Regeneration,EVOLUTION,617.50,GRANTS
Chief Executive's,ACE Regeneration,EVOLUTION,"2,470.00",GRANTS
Chief Executive's,ACE Regeneration,JMP CONSULTANTS LTD,565.00,PROFESSIONAL FEES & CONSULTANCY
Chief Executive's,ACE Regeneration,JOHN HUNTER,625.00,PROFESSIONAL FEES & CONSULTANCY
Chief Executive's,ACE Regeneration,MARTIN TONKS,"7,347.20",PROFESSIONAL FEES & CONSULTANCY
Chief Executive's,ACE Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,971.00,PROFESSIONAL FEES & CONSULTANCY
Chief Executive's,ACE Regeneration,NORTHERN CREATIVE,622.00,MARKETING & ADVERTISING
Chief Executive's,ACE Regeneration,NORTHERN CREATIVE,"1,000.00",MARKETING & ADVERTISING
Chief Executive's,ACE Regeneration,PITNEY BOWES LTD,644.40,MATERIALS
Chief Executive's,ACE Regeneration,RMS RECRUITMENT,"1,691.96",AGENCY STAFF COSTS - NON TEACHING
Chief Executive's,ACE Regeneration,SCARLET BAND MOTORS SERVICES,"9,720.86",CONCESSIONARY FARES
