Darlington Borough Council - Analysis of Transactions Over £500,,,,,
Nov-14,,,,,
,,,,,
,,,,,
,,,,,
Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
Capital,Capital,AECOM LIMITED,3053487,"1,000.00",Consultants - Other
Capital,Capital,BGP CONSULTING LIMITED,3061407,"1,200.00",Consultants - Other
Capital,Capital,BRITISH GAS SERVICES LTD,3060598,"123,277.00",Other Contractor Payments
Capital,Capital,CLEAR  CHANNEL UK LTD,3054898,"2,284.00",Other Contractor Payments
Capital,Capital,EPT,3060617,"74,995.00",Payments Main Contractor - Non Dlo
Capital,Capital,FORTNUM AND WOOLLEY LTD,3042206,"7,650.86",Direct Payment Sub Contractor
Capital,Capital,GROUNDWORK NORTH EAST,3057532,"4,412.75",Project Management
Capital,Capital,GROUNDWORK NORTH EAST,3057792,700,Project Management
Capital,Capital,JOHN GRAHAM CONSTRUCTION LTD,3053572,"133,533.92",Payments Main Contractor - Non Dlo
Capital,Capital,JOHNSTON ENGINEERING LTD,3055398,"74,170.00",Vehicles
Capital,Capital,JOHNSTON ENGINEERING LTD,3055398,"74,170.00",Vehicles
Capital,Capital,JOHNSTON ENGINEERING LTD,3055398,"74,170.00",Vehicles
Capital,Capital,JOHNSTON ENGINEERING LTD,3055398,"74,170.00",Vehicles
Capital,Capital,KYOOB,3060318,880,Consultants - Other
Capital,Capital,KYOOB,3056997,"1,760.00",Consultants - Other
Capital,Capital,MARTYN RICHARDS RESEARCH,3060744,"2,030.00",Consultants - Other
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3058879,674,Dlo Contractor Payments
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3058881,674,Dlo Contractor Payments
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3058880,911,Dlo Contractor Payments
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3050471,828.31,Dlo Contractor Payments
Capital,Capital,S & R CARS LTD,3053439,"5,280.00",Payments Main Contractor - Non Dlo
Capital,Capital,S JENNINGS LTD,3051029,"22,630.00",Vehicles
Capital,Capital,THEATRESEARCH LTD,3050683,"3,000.00",Consultants - Other
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046230,"669,153.89",Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046231,"593,666.49",Payments Main Contractor - Non Dlo
