Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Placement Fees
People,Adults Social Care,ADULT PLACEMENT SERVICES T/A AVALON,0,1423.12,Placement Fees
People,Adults Social Care,ALZHEIMERS SOCIETY,3056124,4165.83,Private Contractors
People,Adults Social Care,BARNARDO'S,0,4322.33,Residential
People,Adults Social Care,BARNARDO'S,0,637.78,Day Care - Private Contractors
People,Adults Social Care,BARNARDO'S,0,1111.68,Respite
People,Adults Social Care,BARNARDO'S,0,3162.93,Residential
People,Adults Social Care,BARNARDO'S,0,1112.08,Respite
People,Adults Social Care,BARNARDO'S,0,1389.60,Respite
People,Adults Social Care,BARNARDO'S,0,908.33,Home Care - Private Contractor
People,Adults Social Care,BARNARDO'S,0,833.76,Respite
People,Adults Social Care,BARNARDO'S,0,804.62,Respite
People,Adults Social Care,BARNARDO'S,0,793.92,Home Care - Private Contractor
People,Adults Social Care,BARNARDO'S,0,793.92,Home Care - Private Contractor
People,Adults Social Care,BARNARDO'S,0,603.71,Home Care - Private Contractor
People,Adults Social Care,BARNARDO'S,0,555.84,Respite
People,Adults Social Care,BARNARDO'S,0,529.28,Home Care - Private Contractor
People,Adults Social Care,BUTTERWICK LIMITED,0,720,Respite
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,1320.00,Projects
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3055131,8749.00,Advocacy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3055131,8749.00,Advocacy
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3061649,5000.00,Private Contractors
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3053325,8332.50,Services For Carers
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3053325,8332.50,Services For Carers
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,1620.00,Projects
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,1140.00,Projects
People,Adults Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,0,15900.00,Projects
People,Adults Social Care,FOUR HOUSING,3063957,1771.90,Rent Of Facilities
People,Adults Social Care,GREEN LINK (NORTH EAST),3062787,840,External Courier Service
People,Adults Social Care,HBHC SYNERGY LIMITED,3062744,2072.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,MENCAP,3064103,6027.75,Rent Of Facilities
People,Adults Social Care,NORTH EAST AUTISM SOCIETY,0,11616.59,Respite
People,Adults Social Care,OSPREY HEALTHCARE,3062556,1355.00,Occupational Therapy Equipment
People,Adults Social Care,REACH OUT CARE LIMITED NO 2 A/C,0,2915.89,Residential
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3061261,1080.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3061261,930,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3065436,780,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3063987,681.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3063987,957,Agency Staff Costs - Non Teaching
People,Adults Social Care,REED SPECIALIST RECRUITMENT LTD,3063987,986,Agency Staff Costs - Non Teaching
People,Adults Social Care,RIG SOCIAL CARE RECRUIT LTD,3064555,962,Agency Staff Costs - Non Teaching
People,Adults Social Care,RIG SOCIAL CARE RECRUIT LTD,3063010,702,Agency Staff Costs - Non Teaching
People,Adults Social Care,RIG SOCIAL CARE RECRUIT LTD,3063010,585,Agency Staff Costs - Non Teaching
People,Adults Social Care,RNIB,3063565,921.56,Visual Equipment
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061310,1036.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061624,910,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,770,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,949,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3064569,1372.88,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061310,1036.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061310,1043.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,949,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3063644,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061310,812,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061310,647.4,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,595,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,643.5,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,942.2,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061310,616,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3063644,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059752,1026.48,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059752,1085.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3063644,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3063644,1050.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061310,1120.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061310,1036.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,1073.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,546,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3060341,728,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3059751,725,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061624,840,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,1575.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SANCTUARY PERSONNEL LTD,3061623,910,Agency Staff Costs - Non Teaching
People,Adults Social Care,SARABEC LTD,3063336,1334.40,Hearing Equipment
People,Adults Social Care,SEVEN SOCIAL CARE,3064346,1145.79,Agency Staff Costs - Non Teaching
People,Adults Social Care,SEVEN SOCIAL CARE,3064346,1131.00,Agency Staff Costs - Non Teaching
People,Adults Social Care,SEVEN SOCIAL CARE,3064346,1056.18,Agency Staff Costs - Non Teaching
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,2148.08,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,2148.08,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,1841.20,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,1841.20,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,1841.20,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,2148.08,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,1841.20,Residential
People,Adults Social Care,THORNBECK COLLEGE- NORTH EAST AUTISM,0,2148.08,Residential
People,Adults Social Care,THYSSENKRUPP ENCASA LIMITED,3062575,1282.00,Private Contractors
People,Adults Social Care,TYNETEC LTD,3062831,738.2,Equipment
People,Adults Social Care,TYNETEC LTD,3062625,886.5,Equipment
People,Childrens Social Care,1AB TAXIS LTD,3060403,594,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057740,1132.65,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057817,552,Contract Hire
People,Childrens Social Care,1AB TAXIS LTD,3057916,552,Contract Hire
People,Childrens Social Care,1ABC RADIO TAXIS (COLLECTING SERVICE),3044418,1176.00,Contract Hire
People,Childrens Social Care,ACORN CARE (NE) LIMITED,3064828,6685.71,External Placements
People,Childrens Social Care,ACORN CARE (NE) LIMITED,3051554,12953.58,External Placements
People,Childrens Social Care,ACORN CARE (NE) LTD - SUPPORTED LIVING,3057991,6186.92,Independent Living
People,Childrens Social Care,ACORN CARE (UK) LIMITED,3051553,12953.58,External Placements
People,Childrens Social Care,ALPHA RADIO LIMITED,3064142,3498.00,Marketing & Advertising
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,12800.00,External Placements
People,Childrens Social Care,ARTEMIS SUPPORT LTD,3051555,12800.00,External Placements
People,Childrens Social Care,ASPIRATIONS CARE,3061605,7151.20,External Placements
People,Childrens Social Care,AYCLIFFE SECURE CENTRE,3064602,3152.00,External Placements
People,Childrens Social Care,BAMBACH SADDLE SEAT (EUROPE) LTD,3064618,894,Equipment Specialist Care
People,Childrens Social Care,BAMBACH SADDLE SEAT (EUROPE) LTD,3063808,961,Equipment Specialist Care
People,Childrens Social Care,BARNARDO SERVICES LTD,3059524,3454.02,External Placements
People,Childrens Social Care,BARNARDOS,3051481,3053.50,External Placements
People,Childrens Social Care,BARNARDOS,3051484,3036.76,External Placements
People,Childrens Social Care,BARNARDOS,3051485,2870.29,External Placements
People,Childrens Social Care,BARNARDOS,3051483,3893.60,External Placements
People,Childrens Social Care,BARNARDOS,3051482,4140.36,External Placements
People,Childrens Social Care,BARNARDOS,3051486,3462.20,External Placements
People,Childrens Social Care,BARNARDOS,3051484,2742.60,External Placements
People,Childrens Social Care,BARNARDOS,3051482,3739.68,External Placements
People,Childrens Social Care,BARNARDOS,3051485,2592.52,External Placements
People,Childrens Social Care,BARNARDOS,3051481,2758.00,External Placements
People,Childrens Social Care,BARNARDO'S,0,28667.00,Adoption Allowance
People,Childrens Social Care,BARNARDO'S,3064129,1112.08,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059452,3600.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059525,3060.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059526,3240.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059525,2448.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059525,2592.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059452,2880.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059452,2880.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059526,2448.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3051487,3400.00,External Placements
People,Childrens Social Care,BETA NORTH LIMITED,3059525,2592.00,External Placements
People,Childrens Social Care,BOND TRAVEL,3044826,2391.28,Contract Hire
People,Childrens Social Care,BOND TRAVEL,3058358,1470.12,Contract Hire
People,Childrens Social Care,BOND TRAVEL,3058358,2036.32,Contract Hire
People,Childrens Social Care,BOND TRAVEL,3058358,1527.24,Contract Hire
People,Childrens Social Care,BOND TRAVEL,3058358,2036.32,Contract Hire
People,Childrens Social Care,BRITISH AGENCY FOR ADOPTION & FOSTERING,0,1349.23,Foster Carers Recruitment & Retention
People,Childrens Social Care,BRITISH AGENCY FOR ADOPTION & FOSTERING,0,2327.40,Materials
People,Childrens Social Care,BRITISH AGENCY FOR ADOPTION & FOSTERING,3064603,1186.99,Foster Carers Recruitment & Retention
People,Childrens Social Care,BRITISH GAS BUSINESS,0,1389.19,Gas
People,Childrens Social Care,BROUGH HOUSE,3064344,1600.00,Independent Living
People,Childrens Social Care,BROUGH HOUSE,0,1750.00,Board & Lodgings For Homeless Clients
People,Childrens Social Care,CAMBIAN CHILDCARE LIMITED,0,9148.36,Independent Placements
People,Childrens Social Care,CHERRYL PHAROAH,3056382,3876.25,Advocacy
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057920,1950.00,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057919,2250.00,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057920,2600.00,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058340,532,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058367,1495.80,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3058367,1994.40,Contract Hire
People,Childrens Social Care,COMPASS ROYSTON TRAVEL LTD,3057919,3000.00,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057832,2050.00,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057750,1816.50,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057752,2290.00,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057751,1582.50,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057749,1659.00,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057752,1717.50,Contract Hire
People,Childrens Social Care,DARLINGTON & DISTRICT YTH COMM ASS,3057753,1645.50,Contract Hire
People,Childrens Social Care,DARLINGTON WELLBEING TRUST,0,10603.00,Professional Fees & Consultancy
People,Childrens Social Care,DFW ADOPTION,0,14333.00,Adoption Allowance
People,Childrens Social Care,DURHAM COUNTY COUNCIL,0,1060.83,Contract Hire
People,Childrens Social Care,DURHAM COUNTY COUNCIL,0,1520.00,Contract Hire
People,Childrens Social Care,EDEN BROWN,3062993,1212.19,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1494.12,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1495.06,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1467.86,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1481.93,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1325.02,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1325.02,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1295.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3064301,772.5,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3064301,999.6,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3062993,1200.95,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1503.50,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1488.49,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3062993,1425.47,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3062993,519.06,Agency Staff Costs - Non Teaching
People,Childrens Social Care,EDEN BROWN,3060124,1481.93,Agency Staff Costs - Non Teaching
People,Childrens Social Care,ENTERPRISE RENT-A-CAR,0,756,Fostering Allowance
People,Childrens Social Care,ENTERPRISE TRAVEL,3057925,1575.00,Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3057926,1188.30,Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3057926,1584.40,Contract Hire
People,Childrens Social Care,ENTERPRISE TRAVEL,3057925,2100.00,Contract Hire
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3062518,2786.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3061104,6153.68,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051501,3192.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051493,3215.52,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051501,3534.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3055026,888,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,3409.56,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051545,3774.87,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051491,4754.78,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051495,3813.00,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051493,3560.04,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,0,974.16,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051491,4294.64,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051492,3409.56,External Placements
People,Childrens Social Care,FOSTER CARE ASSOCIATES LTD,3051495,3444.00,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051508,780,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTER CARES LTD,3051504,799,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051512,2339.26,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051510,3125.42,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051511,2462.64,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051509,3542.68,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051513,2920.12,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051509,3199.84,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051510,2822.96,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051511,2224.32,External Placements
People,Childrens Social Care,FOSTERING OUTCOMES LIMITED,3051512,2112.88,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,4103.47,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055027,3210.67,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3055028,3706.36,External Placements
People,Childrens Social Care,FOSTERING SOLUTIONS LTD,3063499,2103.49,External Placements
People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3052860,3232.99,External Placements
People,Childrens Social Care,FUTURES FOR CHILDREN LTD,3052860,2920.12,External Placements
People,Childrens Social Care,GARNETTS LTD,3057932,2070.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057933,2340.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057934,2280.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057929,2070.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057928,2445.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057930,2265.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057931,2340.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057934,3040.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057933,3120.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057931,3120.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057932,2760.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057930,3020.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057929,2760.00,Contract Hire
People,Childrens Social Care,GARNETTS LTD,3057928,3260.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057937,1960.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057936,1976.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057937,1470.00,Contract Hire
People,Childrens Social Care,GRIERSONS COACHES,3057936,1560.00,Contract Hire
People,Childrens Social Care,HARTLEPOOL BOROUGH COUNCIL,3060814,1267.16,External Placements
People,Childrens Social Care,HARTLEPOOL BOROUGH COUNCIL,3060888,1267.16,External Placements
People,Childrens Social Care,HARTLEPOOL BOROUGH COUNCIL,3060888,1880.26,External Placements
People,Childrens Social Care,HARTLEPOOL BOROUGH COUNCIL,3060814,1880.26,External Placements
People,Childrens Social Care,HBHC SYNERGY LIMITED,3061758,577.2,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HBHC SYNERGY LIMITED,3061758,577.2,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HBHC SYNERGY LIMITED,3061758,577.2,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HBHC SYNERGY LIMITED,3061758,577.2,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HBHC SYNERGY LIMITED,3061758,577.2,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HBHC SYNERGY LIMITED,3061758,577.2,Agency Staff Costs - Non Teaching
People,Childrens Social Care,HIGHFIELD (NORTH EAST) LIMITED,3055347,9600.00,External Placements
People,Childrens Social Care,HILARITY BITES COMEDY CLUB,3064307,700,Projects
People,Childrens Social Care,J & C COACHES LTD,3057757,2000.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057939,2840.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057940,2460.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057941,2327.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057942,2590.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057943,2622.40,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057756,1993.20,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057755,1494.90,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057756,1494.90,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057754,1494.90,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057757,1500.00,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057939,2242.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057940,1942.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057941,1837.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057943,1966.80,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057942,1942.50,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057754,1993.20,Contract Hire
People,Childrens Social Care,J & C COACHES LTD,3057755,1993.20,Contract Hire
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3057917,1699.20,Contract Hire
People,Childrens Social Care,JEFF ANDERSON COACHES LIMITED,3057917,1274.40,Contract Hire
People,Childrens Social Care,JENX LTD,3064261,1836.00,Equipment Specialist Care
People,Childrens Social Care,KIRKLEVINGTON PRIMARY SCHOOL,3062959,4333.34,External Placements
People,Childrens Social Care,LINDA MCCALMONT,3063264,875,Consultancy Fees
People,Childrens Social Care,MEADOWS CARE LIMITED,3059642,25599.84,External Placements
People,Childrens Social Care,MEADOWS CARE LIMITED,3059642,28342.68,External Placements
People,Childrens Social Care,MENCAP,0,10444.67,External Placements
People,Childrens Social Care,MENCAP,0,13161.68,External Placements
People,Childrens Social Care,MIKE VENING,3053688,510.05,Professional Fees & Consultancy
People,Childrens Social Care,MIKE VENING,3053688,846.99,Professional Fees & Consultancy
People,Childrens Social Care,MIKE VENING,3053688,783.07,Professional Fees & Consultancy
People,Childrens Social Care,MIKE VENING,3053688,541.95,Professional Fees & Consultancy
People,Childrens Social Care,MR GEORGE BURLISON,3063497,1343.20,Agency Staff Costs - Non Teaching
People,Childrens Social Care,NAS EARLY BIRD CENTRE,0,2290.00,Employee Training Course Costs
People,Childrens Social Care,NLG PARTNERS,0,1233.75,Professional Fees & Consultancy
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,0,14076.66,Independent Placements
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,0,1082.82,Independent Placements
People,Childrens Social Care,NORTH EAST AUTISM SOCIETY,3051569,37717.33,External Placements
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057951,612,Contract Hire
People,Childrens Social Care,NORTH TYNESIDE COUNCIL,3063936,25753.25,Professional Fees & Consultancy
People,Childrens Social Care,NORTHERN LIFE CARE LTD,3052246,2672.50,Independent Living
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3055030,24384.29,External Placements
People,Childrens Social Care,OCR  (CAMBRIDGE & BIRMINGHAM),0,1127.70,Exam Fees
People,Childrens Social Care,OCR  (CAMBRIDGE & BIRMINGHAM),0,1254.60,Exam Fees
People,Childrens Social Care,OPEN OBJECTS SOFTWARE LTD,3062961,13885.00,Internet Costs
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3061358,5735.00,External Placements
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3061358,5735.00,External Placements
People,Childrens Social Care,ORCHARD CARE NORTH EAST LTD,3061358,5180.00,External Placements
People,Childrens Social Care,OVERLANDER MINI COACHES,3057946,2480.00,Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057947,2500.00,Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057946,1860.00,Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057947,1875.00,Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057946,2356.00,Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057947,2500.00,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057948,1479.00,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057949,1200.00,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057948,1873.40,Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057949,1600.00,Contract Hire
People,Childrens Social Care,PEARTREE PROJECTS LTD,3062962,13595.23,External Placements
People,Childrens Social Care,PEARTREE PROJECTS LTD,3055486,13595.23,Independent Placements
