Darlington Borough Council - Analysis of Transactions Over œ500,,,,,
Nov-14,,,,,
,,,,,
,,,,,
Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Childrens Social Care,MEDICARE FIRST LTD,3055401,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,MERRINGTON GRANGE COTTAGES,3059304,700,Adoption Allowance
People,Childrens Social Care,MIDDLESBROUGH FOOTBALL CLUB,3059230,819,Catering For Meetings
People,Childrens Social Care,NATIONAL FOSTERING AGENCY,3056617,"3,232.68",External Placements
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3050856,697.5,Advertising
People,Childrens Social Care,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3057980,612,Marketing & Advertising
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057765,510,Contract Hire
People,Childrens Social Care,NORTH EAST EXECUTIVE LTD,3057951,680,Contract Hire
People,Childrens Social Care,NORTHERN LIFE CARE LTD,3052246,"2,672.52",Independent Living
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3051563,"12,585.44",External Placements
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3051563,"23,597.70",External Placements
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3051563,708,External Placements
People,Childrens Social Care,NORTHUMBERLAND COUNTY COUNCIL,3055030,"24,384.29",External Placements
People,Childrens Social Care,NPOWER NORTHERN FINANCE,0,"3,157.05",Electricity
People,Childrens Social Care,OUTDOOR-AMBITION LTD,0,960,Equipment
People,Childrens Social Care,OVERLANDER MINI COACHES,3057946,"2,232.00",Contract Hire
People,Childrens Social Care,OVERLANDER MINI COACHES,3057947,"2,250.00",Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057949,"1,360.00",Contract Hire
People,Childrens Social Care,PATTISON COACH HIRE,3057948,"1,676.20",Contract Hire
People,Childrens Social Care,PEARTREE PROJECTS LTD,3055486,"13,595.23",Independent Placements
People,Childrens Social Care,PEARTREE PROJECTS LTD,3051564,"13,595.23",External Placements
People,Childrens Social Care,PEBBLES CARE,3056435,"13,350.00",External Placements
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,PIN POINT RECRUITMENT,3055955,900,Agency Staff Costs - Non Teaching
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051259,"3,454.33",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051520,"3,148.79",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051524,"2,392.50",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051520,"3,047.22",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051522,"2,970.00",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051523,"2,700.00",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051259,"3,342.90",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051523,"2,790.00",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051524,"2,472.25",External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051522,"3,069.00",External Placements
People,Childrens Social Care,REGUS MANAGEMENT,0,859,Rent Of Facilities
People,Childrens Social Care,REGUS MANAGEMENT,0,"1,946.35",Rent Of Facilities
People,Childrens Social Care,RMS RECRUITMENT,3060574,532.35,Agency Staff Costs - Non Teaching
People,Childrens Social Care,S & R CARS LTD,3057746,594,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058364,616,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057824,"1,248.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058365,"2,196.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057826,"1,150.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058366,784,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057918,900,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057747,648,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058359,"1,326.24",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058360,828,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058363,720,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058362,"1,182.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057822,"1,455.84",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057823,"1,188.00",Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057825,"1,410.00",Contract Hire
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,"1,072.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,"1,120.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,"1,184.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,"1,184.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3050945,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,470.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,"1,014.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3052589,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3052589,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3052589,910,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3052589,728,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3052589,"1,036.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3052589,630,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,962,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,987.6,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,"1,184.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,050.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,"1,288.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,358.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,"1,223.40",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056180,"1,040.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056136,"1,372.00",Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,990.75,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SHAUN QUINN,3055726,"1,011.60",Advocacy
People,Childrens Social Care,SPECIALIST COMPUTER CENTRES PLC,3058649,909.42,Ict Hardware Purchase
People,Childrens Social Care,SPECIALIST COMPUTER CENTRES PLC,3058648,"7,104.00",Ict Hardware Purchase
People,Childrens Social Care,SPECIALIST MEDIA DIRECT LTD,0,700,Marketing & Advertising
People,Childrens Social Care,ST CUTHBERTS CARE,3051567,"1,771.42",External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3058042,"10,028.57",External Placements
People,Childrens Social Care,SUE OVERTON APPLIED PRACTICE,3059270,"1,000.00",Employee Training Course Costs
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059651,730,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,581.55,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,550.93,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,529.29,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,557.15,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,612.15,External Placements
People,Childrens Social Care,TEMP RECRUITMENT LTD,3058489,567.95,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3058489,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3058489,596.89,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3058489,654.77,Agency Staff Costs - Non Teaching
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,920.56,Professional Fees & Consultancy
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,"1,725.90",Independent Living
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,574.42,Carers Vouchers
People,Childrens Social Care,UNITE LTD,3059274,502,Professional Fees & Consultancy
People,Childrens Social Care,UNITED TAXIS LTD,3058375,704.16,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058349,550.4,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058354,692.84,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058355,545.68,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058317,644.4,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057849,560,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057848,"1,549.80",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057777,632.88,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058316,529.92,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058376,727.48,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057770,"1,209.60",Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057772,704.16,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057773,723.96,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057771,644.76,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058315,521.52,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058315,563.84,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058377,816.6,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057774,617.7,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057769,526,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057956,864,Contract Hire
People,Childrens Social Care,WALTER YEOMAN,3057778,628.56,Contract Hire
People,Childrens Social Care,WM MORRISON (D'TON) ENTERPRISE TRUST,3056825,"1,193.00",Hospitality & Room Hire
People,Childrens Social Care,WRIXON CARE,3059216,743.02,External Placements
People,Childrens Social Care,YVONNE CHERRINGTON,3054760,"1,000.00",Advocacy
People,Development & Commissioning,700 CLUB,0,"21,116.40",Private Contractors
People,Development & Commissioning,ANCHOR TRUST,0,727.19,Private Contractors
People,Development & Commissioning,BAAF NEWCASTLE OFFICE,3058775,"1,544.10",Employee Training Course Costs
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,998.36,Complaints Unit
People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,"19,880.64",Private Contractors
People,Development & Commissioning,DARLINGTON YMCA FOYER,0,"13,876.20",Private Contractors
People,Development & Commissioning,DISC,0,"8,964.52",Private Contractors
People,Development & Commissioning,DURHAM CONSTABULARY,3059702,"10,000.00",Contributions/Donations
People,Development & Commissioning,ENDEAVOUR HOUSING ASSOCIATION,0,"1,591.20",Private Contractors
People,Development & Commissioning,HANOVER HOUSING ASSOCIATION,0,926.24,Private Contractors
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,"10,974.75",Other Supplies & Services
People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,"2,581.12",Private Contractors
People,Development & Commissioning,MOTT MACDONALD,3059460,"4,600.00",Professional Fees & Consultancy
People,Development & Commissioning,NECA SERVICES LTD,3051628,"116,230.99",Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3051562,"3,547.08",Private Contractors
People,Development & Commissioning,RICHMOND FELLOWSHIP,0,"9,555.00",Private Contractors
People,Development & Commissioning,SANCTUARY SUPPORTED LIVING,0,"10,516.08",Private Contractors
People,Development & Commissioning,STONHAM HOUSING ASSOCIATION,0,"6,480.00",Private Contractors
People,Development & Commissioning,TEES VALLEY HOUSING LTD,0,"11,042.20",Private Contractors
People,Development & Commissioning,THE COMMISSION FOR LOCAL ADMINISTRATION IN ENGLAND,3059409,"1,075.00",Employee Training Course Costs
Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,"14,942.71",General Debits
Balance Sheet,Balance Sheet,MRC ROADS LIMITED,3058291,"1,258.10",Cis Deductions
Balance Sheet,Balance Sheet,SECTOR TREASURY SERVICES LTD,0,"15,000.00",Brokerage - Long Term Loans
Capital,Capital,BGP CONSULTING LIMITED,3059680,"1,200.00",Consultants - Other
Capital,Capital,BGP CONSULTING LIMITED,3056995,720,Consultants - Other
Capital,Capital,BGP CONSULTING LIMITED,3059680,720,Consultants - Other
Capital,Capital,BRAMBLEDOWN LANDSCAPES,0,"13,050.48",Payments Main Contractor - Non Dlo
Capital,Capital,BT TELEPHONE PAYMENT CENTRE,3059868,"2,031.30",Other Contractor Payments
Capital,Capital,CLEAR  CHANNEL UK LTD,3054648,"1,187.20",Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3055463,"2,455.00",Other Contractor Payments
Capital,Capital,GLANVILLE GROUP,3058841,"8,595.00",Consultants - Other
Capital,Capital,JOHN GRAHAM CONSTRUCTION LTD,3053572,"40,569.62",Payments Main Contractor - Non Dlo
Capital,Capital,JOHN GRAHAM CONSTRUCTION LTD,3053572,"81,541.31",Payments Main Contractor - Non Dlo
Capital,Capital,KYOOB,3056997,"1,760.00",Consultants - Other
Capital,Capital,NORTH EAST TRUCK & VAN LTD,3051950,"59,823.00",Vehicles
Capital,Capital,S & R CARS LTD,3053439,"5,456.00",Payments Main Contractor - Non Dlo
Capital,Capital,SIGNS EXPRESS (GATESHEAD),3059467,"1,770.00",Fees - Other
Capital,Capital,THEATRESEARCH LTD,3050683,"3,000.00",Consultants - Other
Capital,Capital,TURNER & TOWNSEND PLC,3041830,"1,000.00",Consultants - Other
Capital,Capital,WERNICK HIRE LTD,3059920,"9,418.29",Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046230,"885,157.13",Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046231,"933,991.40",Payments Main Contractor - Non Dlo
