Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Childrens Social Care,SPECIALIST COMPUTER CENTRES PLC,3058046,1184.00,Ict Hardware Purchase
People,Childrens Social Care,ST CUTHBERTS CARE,3058042,8542.86,External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3051566,82800.00,External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3051567,1714.29,External Placements
People,Childrens Social Care,ST JOHN AMBULANCE,3057586,715,Foster Carers Recruitment & Retention
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051525,939,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,895.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3058326,3056.20,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3058327,3056.20,External Placements
People,Childrens Social Care,TECNODIAGNOSTICS,3057548,2350.00,Equipment
People,Childrens Social Care,TEMP RECRUITMENT LTD,3058489,586.04,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3058489,531.77,Agency Staff Costs - Non Teaching
People,Childrens Social Care,UNITED TAXIS LTD,3058380,2448.84,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057772,743.28,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057770,1276.80,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057771,680.58,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057773,764.18,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,1323.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,882,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058319,520,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058349,618.4,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058316,574.08,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058317,681.7,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058379,970.66,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058378,1159.51,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058381,1031.88,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057774,592.8,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057769,520,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058314,520,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058376,808.36,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057848,1722.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057777,703.2,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057956,1008.00,Contract Hire
People,Childrens Social Care,VIPA UK,3057614,1595.00,Equipment
People,Childrens Social Care,WALTER YEOMAN,3057778,698.4,Contract Hire
People,Childrens Social Care,WRIXON CARE,3058410,779.65,External Placements
People,Childrens Social Care,WRIXON CARE,3059217,727.45,External Placements
People,Development & Commissioning,700 CLUB,0,21116.40,Private Contractors
People,Development & Commissioning,ANCHOR TRUST,0,757.31,Private Contractors
People,Development & Commissioning,BLUEGRASS RESEARCH LIMITED,3058129,2415.00,Projects
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,1111.74,Other Supplies & Services
People,Development & Commissioning,CITIZENS ADVICE BUREAU,3058045,2013.75,Consultancy Fees
People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,20584.48,Private Contractors
People,Development & Commissioning,DARLINGTON YMCA FOYER,0,13876.20,Private Contractors
People,Development & Commissioning,DISC,0,8964.52,Private Contractors
People,Development & Commissioning,DO THE RIGHT THING LTD,3058782,1940.00,Employee Training Course Costs
People,Development & Commissioning,ENDEAVOUR HOUSING ASSOCIATION,0,1636.35,Private Contractors
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3058698,1650.00,Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3058140,3771.43,Residential
People,Development & Commissioning,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE SUNDERLAND,3058139,2121.43,Residential
People,Development & Commissioning,HANOVER HOUSING ASSOCIATION,0,963.84,Private Contractors
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,10974.75,Other Supplies & Services
People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.12,Private Contractors
People,Development & Commissioning,MESIGN,3052415,530,Employee Training Course Costs
People,Development & Commissioning,MOTT MACDONALD,3058407,6900.00,Professional Fees & Consultancy
People,Development & Commissioning,NECA SERVICES LTD,3051628,116230.99,Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3051562,3547.08,Private Contractors
People,Development & Commissioning,RICHMOND FELLOWSHIP,0,9555.00,Private Contractors
People,Development & Commissioning,SAFEGUARDING TRAINING SOLUTIIONS,3056081,880,Employee Training Course Costs
People,Development & Commissioning,SANCTUARY SUPPORTED LIVING,0,10516.08,Private Contractors
People,Development & Commissioning,ST JOHN AMBULANCE,3058389,680,Employee Training Course Costs
People,Development & Commissioning,STONHAM HOUSING ASSOCIATION,0,6480.00,Private Contractors
People,Development & Commissioning,TEES VALLEY HOUSING LTD,0,11042.20,Private Contractors
People,Development & Commissioning,WM MORRISON (D'TON) ENTERPRISE TRUST,3057537,4000.00,Hospitality
Balance Sheet,Balance Sheet,JLT SPECIALITY LIMITED,3049491,3000.00,General Debits
Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,14204.31,General Debits
Balance Sheet,Balance Sheet,RIDER INDUSTRIAL & SPECIALIST CLEANING,3058147,1393.50,General Debits
Balance Sheet,Balance Sheet,ZURICH INSURANCE COMPANY,0,5000.00,General Debits
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3059025,13173.29,Other Establishments
Capital,Capital,BOND DICKINSON,3047694,1900.00,Consultants - Other
Capital,Capital,COMMUTAPORTS LTD,3055463,2374.00,Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3055463,2455.00,Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3055463,2455.00,Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3055463,2164.00,Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3055463,2455.00,Other Contractor Payments
Capital,Capital,COMMUTAPORTS LTD,3055463,2455.00,Other Contractor Payments
Capital,Capital,DENNIS EAGLE LTD,3048791,4419.00,Vehicles
Capital,Capital,DENNIS EAGLE LTD,3048791,210994.00,Vehicles
Capital,Capital,DENNIS EAGLE LTD,3048791,210994.00,Vehicles
Capital,Capital,DENNIS EAGLE LTD,3048791,210994.00,Vehicles
Capital,Capital,GLANVILLE GROUP,3053006,15480.00,Consultants - Other
Capital,Capital,KYOOB,3056997,1760.00,Consultants - Other
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3049534,504.11,Dlo Contractor Payments
Capital,Capital,NORTHUMBRIAN WATER,3051888,218902.00,Other Contractor Payments
Capital,Capital,S & R CARS LTD,3053439,5280.00,Payments Main Contractor - Non Dlo
Capital,Capital,S JENNINGS LTD,3051029,22801.00,Vehicles
Capital,Capital,S JENNINGS LTD,3051029,18751.00,Vehicles
Capital,Capital,S JENNINGS LTD,3053171,15505.00,Vehicles
Capital,Capital,THEATRESEARCH LTD,3050683,3000.00,Consultants - Other
Capital,Capital,TRISTAN OLIVIER,3049751,1608.25,Consultants - Other
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046230,1126348.07,Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046231,666576.78,Payments Main Contractor - Non Dlo
