Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051537,3774.60,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051536,3774.60,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051533,3774.60,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051550,3774.60,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051534,2957.61,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051535,2957.61,External Placements
People,Childrens Social Care,TEES VALLEY YMCA LIMITED,0,741.25,Independent Living
People,Childrens Social Care,TEES VALLEY YMCA LIMITED,0,766.36,Independent Living
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,1385.18,Client Travel Costs
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,3388.39,Client Travel Costs
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,1186.13,Independent Living
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,2312.42,Client Travel Costs
People,Childrens Social Care,THE YOUTH JUSTICE BOARD,0,942,External Placements
People,Childrens Social Care,TREE TOPS OCCUPATIONAL THERAPY SERVICE,3054369,680,Adoption Allowance
People,Childrens Social Care,UNITED TAXIS LTD,3044457,567.84,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044459,1478.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044532,711.54,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044829,661.9,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3048502,514.14,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044533,1903.20,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044830,611.7,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3049120,1008.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044829,543.83,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044528,1392.30,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044483,752.22,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044484,1612.80,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044529,1054.52,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044530,546,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044532,1015.76,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044482,1411.20,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044485,844.62,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044481,514.5,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044533,1443.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3046459,1378.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044528,1060.80,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044447,600,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044459,1881.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,0,546,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044446,770.96,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044452,622.86,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044453,742.98,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044455,710.64,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044451,546,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044445,520,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044457,781.64,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044456,555.19,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044448,520,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3044447,840,Contract Hire
People,Childrens Social Care,WALTER YEOMAN,3044534,574,Contract Hire
People,Childrens Social Care,WALTER YEOMAN,3044534,861,Contract Hire
People,Childrens Social Care,WRIXON CARE,0,883.05,External Placements
People,Childrens Social Care,WRIXON CARE,3054689,863.45,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3053371,2500.00,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,3642.86,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,3764.29,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051540,11500.00,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,3764.29,External Placements
People,Development & Commissioning,BLACKETTS MEDICAL PRACTICE,3054977,3167.25,Private Contractors
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,1148.61,Other Supplies & Services
People,Development & Commissioning,CHARLES EAGLES & SON,3054620,799.44,Contributions/Donations
People,Development & Commissioning,DYNAMIC INITIATIVES LIMITED,3053885,1500.00,Employee Training Course Costs
People,Development & Commissioning,GATESHEAD COUNCIL,3052938,1496.00,Advocacy
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,10974.75,Other Supplies & Services
People,Development & Commissioning,MOTT MACDONALD,3055057,10560.00,Professional Fees & Consultancy
People,Development & Commissioning,NECA SERVICES LTD,3051562,3547.08,Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3051628,116230.99,Private Contractors
Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,12949.84,General Debits
Balance Sheet,Balance Sheet,NORTHERN POWERGRID LIMITED,0,504.11,General Debits
Balance Sheet,Balance Sheet,NORTHERN POWERGRID LIMITED,0,1573.26,General Debits
Balance Sheet,Balance Sheet,ZURICH INSURANCE COMPANY,0,1517.27,General Debits
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3055560,26718.76,Other Establishments
Capital,Capital,APEC ENVIRONMENTAL,3053237,1600.00,Asbestos
Capital,Capital,ARBOR DIVISION LIMITED,3048726,2190.00,Direct Payment Sub Contractor
Capital,Capital,ATKINS LIMITED,3043534,3069.94,Consultants - Other
Capital,Capital,BARCLAY ROOFING LTD,3051829,35000.00,Other Contractor Payments
Capital,Capital,BLAEFORD RICHARDSON ACCOUNTANTS,3055455,2500.00,Compensation Payments
Capital,Capital,BOND DICKINSON,3055039,2629.00,Valuation & Estates Fees
Capital,Capital,BRAMBLEDOWN LANDSCAPES,0,19326.88,Payments Main Contractor - Non Dlo
Capital,Capital,CITIZENS ADVICE BUREAU,3055112,13843.45,Consultants - Other
Capital,Capital,CLEAR  CHANNEL UK LTD,3051609,1600.00,Other Contractor Payments
Capital,Capital,DWF LLP,3052152,9783.60,Legal Fees
Capital,Capital,ELECTRONIC SECURITY SOLUTIONS LTD,3049656,6251.34,Other Contractor Payments
Capital,Capital,ELECTRONIC SECURITY SOLUTIONS LTD,3044109,977.09,Payments Main Contractor - Non Dlo
Capital,Capital,ELECTRONIC SECURITY SOLUTIONS LTD,3049656,2728.66,Other Contractor Payments
Capital,Capital,ESH CONSTRUCTION LIMITED,3029039,42267.23,Payments Main Contractor - Non Dlo
Capital,Capital,IT SYSTEMS,3049837,800,Electrical
Capital,Capital,S & R CARS LTD,3053439,5104.00,Payments Main Contractor - Non Dlo
Capital,Capital,S JENNINGS LTD,3051029,10475.00,Vehicles
Capital,Capital,S JENNINGS LTD,3051029,10475.00,Vehicles
Capital,Capital,S JENNINGS LTD,3051029,10475.00,Vehicles
Capital,Capital,S JENNINGS LTD,3051029,10860.00,Vehicles
Capital,Capital,S JENNINGS LTD,3051029,10860.00,Vehicles
Capital,Capital,S JENNINGS LTD,3051029,10860.00,Vehicles
Capital,Capital,SIGNS EXPRESS (SOUTH DURHAM),3055865,1219.80,Other Contractor Payments
Capital,Capital,SPACE ARCHITECTURE (EUROPE) LTD,3046888,3500.00,Consultants - Other
Capital,Capital,TEES & DURHAM ENERGY ADVICE (TADEA-UK),3053937,1950.00,Consultants - Other
Capital,Capital,THEATRESEARCH LTD,3050683,3000.00,Consultants - Other
Capital,Capital,WERNICK HIRE LTD,3040826,942.86,Other Incidental Capital Costs
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046230,461579.61,Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046231,374585.74,Payments Main Contractor - Non Dlo
Capital,Capital,WSP UK LTD,3055048,3074.42,Consultants - Other
