Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2015-12-21,1169400,437.18,CRAMLINGTON HOUSE LTD,389741,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169400,437.18,CRAMLINGTON HOUSE LTD,389741,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169402,468.00,PARKSIDE CARE LTD,389720,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169402,479.00,PARKSIDE CARE LTD,389720,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169408,293.53,Redacted Personal Data,389516,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169412,349.00,Redacted Personal Data,389470,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169415,444.00,SPRING VALE COURT MANAGEMENT COMPANY LIMITED,389438,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169416,1008.71,Redacted Personal Data,385564,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-12-21,1169422,316.20,SWIFT - PREPAID CARDS,299980,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169423,381.43,RIVERSIDE VIEW CARE HOME / FOUR SEASONS,393021,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169423,445.00,RIVERSIDE VIEW CARE HOME / FOUR SEASONS,393021,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169425,500.62,HELEN MCARDLE CARE,392923,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169426,510.91,HELEN MCARDLE CARE,392922,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169427,728.57,AMS CARE WILTSHIRE LIMITED,392885,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169429,495.73,GUIDEPOSTS TRUST,392787,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169433,289.37,Redacted Personal Data,374241,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2015-12-21,1169437,1849.80,Redacted Personal Data,326296,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169437,421.60,Redacted Personal Data,326296,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169437,527.00,Redacted Personal Data,326296,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169437,3162.00,Redacted Personal Data,326296,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169438,616.26,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,479.31,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,479.31,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,479.31,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,479.31,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,479.31,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,496.44,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,496.44,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,496.44,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169438,496.44,WEST FARM RESIDENTIAL CARE HOME,388698,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169440,424.85,MELROSE HOUSE,388684,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169440,424.85,MELROSE HOUSE,388684,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169440,424.85,MELROSE HOUSE,388684,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169440,424.85,MELROSE HOUSE,388684,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169440,424.85,MELROSE HOUSE,388684,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169440,424.85,MELROSE HOUSE,388684,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169440,424.85,MELROSE HOUSE,388684,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169440,424.85,MELROSE HOUSE,388684,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169441,251.28,THE RIVERSIDE GROUP,384225,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169441,257.03,THE RIVERSIDE GROUP,384225,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169441,301.88,THE RIVERSIDE GROUP,384225,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169441,321.89,THE RIVERSIDE GROUP,384225,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169441,335.34,THE RIVERSIDE GROUP,384225,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169441,335.34,THE RIVERSIDE GROUP,384225,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169443,446.77,BRADSTOWE LODGE CARE HOME,388598,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169445,307.82,Redacted Personal Data,388511,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169446,1004.98,Redacted Personal Data,388436,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169447,453.76,Redacted Personal Data,388434,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169448,271.56,Redacted Personal Data,334208,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169451,1325.10,HOMECAREDIRECT,380128,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169452,250.80,Redacted Personal Data,388340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169453,525.00,Redacted Personal Data,388336,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,00.NON INFLUENCIBLE
2015-12-21,1169454,465.92,BUPA CARE HOMES,365785,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169458,800.49,BLYTH STAR ENTERPRISES LTD,336602,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2015-12-21,1169459,307.02,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169459,346.00,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-12-21,1169459,416.44,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169459,700.70,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-12-21,1169459,700.70,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-12-21,1169459,748.80,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-12-21,1169459,1477.00,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169463,821.15,RICHMOND FELLOWSHIP LTD,018025,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169463,821.15,RICHMOND FELLOWSHIP LTD,018025,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169464,56159.64,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,285.01,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,291.16,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,303.46,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,405.70,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,461.25,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,495.08,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,897.70,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,1781.50,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,10943.50,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169464,47379.60,CREATIVE SUPPORT LTD,359340,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-21,1169465,2442.30,NORTH EAST AUTISM SOCIETY,329004,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-12-21,1169465,2846.15,NORTH EAST AUTISM SOCIETY,329004,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2015-12-21,1169467,470.81,RIDLEY PARK CARE HOME,387828,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169468,1323.92,Redacted Personal Data,386860,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169470,828.17,Redacted Personal Data,387773,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-21,1169471,449.28,CARE HOMES UK LTD,387674,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169473,458.34,COUNTRYWIDE CARE HOMES LIMITED,387668,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169473,463.50,COUNTRYWIDE CARE HOMES LIMITED,387668,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169473,463.50,COUNTRYWIDE CARE HOMES LIMITED,387668,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169474,478.96,Four Seasons Health Care Ltd,387570,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169476,126.30,HC ONE LIMITED,387544,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2015-12-21,1169476,449.47,HC ONE LIMITED,387544,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169476,449.47,HC ONE LIMITED,387544,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169476,449.47,HC ONE LIMITED,387544,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169476,449.47,HC ONE LIMITED,387544,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169476,454.62,HC ONE LIMITED,387544,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,1602.60,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,431.47,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,448.76,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,1047.86,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169477,1602.60,ROSEBERRY CARE CENTRES,387542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,431.47,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,431.47,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,431.47,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,431.47,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169478,448.76,ROSEBERRY CARE CENTRES,387541,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,890.15,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,397.15,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,425.52,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,479.31,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,479.31,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,479.31,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,479.31,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,479.31,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,479.31,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2015-12-21,1169479,479.31,COUNTRYWIDE CARE HOMES LIMITED,387540,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
