Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Company Registraation Number,Charity Registration Number,VCSE Grant,Payment Date,Transaction No,Seq No,Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-11-02,23683679,1,2283.36,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-10-16,23673932,1,2283.36,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-12-07,23711267,3,2433.52,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-11-05,23683982,1,2433.52,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-10-16,23673931,1,2433.52,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-12-07,23711350,1,2564.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-11-02,23683678,1,2564.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-10-16,23673933,1,2564.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-12-10,23711621,0,2924.36,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-11-02,23683677,1,2924.36,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,06499236,N/A,Not yet available,2018-10-16,23673935,1,2924.36,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KEIR LOCK CHILDRENS HOME LTD,Redacted,08583275,N/A,Not yet available,2018-10-03,23652878,1,2028.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KEIR LOCK CHILDRENS HOME LTD,Redacted,08583275,N/A,Not yet available,2018-10-03,23653390,1,13928.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KEIR LOCK CHILDRENS HOME LTD,Redacted,08583275,N/A,Not yet available,2018-10-22,23674766,1,14392.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KEIR LOCK CHILDRENS HOME LTD,Redacted,08583275,N/A,Not yet available,2018-10-03,23653389,1,15214.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KEIR LOCK CHILDRENS HOME LTD,Redacted,08583275,N/A,Not yet available,2018-12-13,23713142,1,15721.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KEIR LOCK CHILDRENS HOME LTD,Redacted,08583275,N/A,Not yet available,2018-10-25,23678217,1,15721.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KESWICK CARE LTD,Redacted,05805541,N/A,Not yet available,2018-10-23,23635866,1,2400.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KESWICK CARE LTD,Redacted,05805541,N/A,Not yet available,2018-10-03,23635867,1,2400.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KESWICK CARE LTD,Redacted,05805541,N/A,Not yet available,2018-12-13,23712903,1,15600.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KESWICK CARE LTD,Redacted,05805541,N/A,Not yet available,2018-12-13,23712918,1,15600.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KESWICK CARE LTD,Redacted,05805541,N/A,Not yet available,2018-12-19,23717021,1,15600.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KESWICK CARE LTD,Redacted,05805541,N/A,Not yet available,2018-10-03,23618235,1,15600.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KESWICK CARE LTD,Redacted,05805541,N/A,Not yet available,2018-10-23,23650711,1,18000.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KESWICK CARE LTD,Redacted,05805541,N/A,Not yet available,2018-10-10,23629530,1,18000.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children,SUBCAT0503,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,Redacted,03630117,N/A,Not yet available,2018-12-04,23700469,2,15065.56,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children - Residential,SUBCAT0506,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,Redacted,03630117,N/A,Not yet available,2018-12-13,23702322,2,15567.74,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children - Residential,SUBCAT0506,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,Redacted,03630117,N/A,Not yet available,2018-12-19,23716344,2,15567.74,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children - Residential,SUBCAT0506,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,Redacted,03630117,N/A,Not yet available,2018-10-19,23672934,2,15567.74,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children - Residential,SUBCAT0506,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,KISIMUL GROUP LTD T/A KISIMUL SCHOOL,Redacted,03630117,N/A,Not yet available,2018-10-19,23672038,2,15983.16,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,Looked After Children - Residential,SUBCAT0506,Children\xB4s Homes,17780,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2018-10-10,23658443,1,1232.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2018-10-17,23674799,1,1232.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2018-10-08,23657775,1,1232.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2018-11-05,23684000,1,1232.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2018-10-08,23657797,1,1232.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2018-10-08,23657803,1,1232.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2018-10-08,23657811,1,1232.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,1146304,Not yet available,2018-11-01,23682913,1,2309.44,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LEEDS AUTISM SERVICES,Redacted,03063465,1047981,Not yet available,2018-11-01,23682865,1,6245.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LEEDS AUTISM SERVICES,Redacted,03063465,1047981,Not yet available,2018-11-26,23699164,1,6245.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LEEDS AUTISM SERVICES,Redacted,03063465,1047981,Not yet available,2018-12-18,23717491,1,6245.60,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIFEWAYS COMMUNITY CARE LIMITED,Redacted,04126127,N/A,Not yet available,2018-10-30,23680424,1,13115.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIFEWAYS COMMUNITY CARE LIMITED,Redacted,04126127,N/A,Not yet available,2018-11-29,23701969,1,13115.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIFEWAYS COMMUNITY CARE LIMITED,Redacted,04126127,N/A,Not yet available,2018-10-04,23656936,1,13115.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIFEWAYS COMMUNITY CARE LIMITED,Redacted,04126127,N/A,Not yet available,2018-12-18,23717429,1,13115.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINCOLNSHIRE HOUSE ASSOCIATION,Redacted,02262217,N/A,Not yet available,2018-11-07,23685479,1,3804.28,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINCOLNSHIRE HOUSE ASSOCIATION,Redacted,02262217,N/A,Not yet available,2018-11-07,23685480,1,3804.28,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINCOLNSHIRE HOUSE ASSOCIATION,Redacted,02262217,N/A,Not yet available,2018-11-07,23685481,1,3804.28,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINCOLNSHIRE HOUSE ASSOCIATION,Redacted,02262217,N/A,Not yet available,2018-12-11,23712993,1,4748.41,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINKAGE COMMUNITY TRUST,Redacted,01240377,504913,Not yet available,2018-12-20,23720599,1,2900.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINKAGE COMMUNITY TRUST,Redacted,01240377,504913,Not yet available,2018-12-03,23703766,1,2900.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINKAGE COMMUNITY TRUST,Redacted,01240377,504913,Not yet available,2018-10-17,23674524,1,2900.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINKAGE COMMUNITY TRUST,Redacted,01240377,504913,Not yet available,2018-11-01,23682914,1,2900.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINKAGE COMMUNITY TRUST,Redacted,01240377,504913,Not yet available,2018-10-09,23658233,1,3190.40,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINKAGE COMMUNITY TRUST,Redacted,01240377,504913,Not yet available,2018-12-03,23703765,1,3190.40,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINKAGE COMMUNITY TRUST,Redacted,01240377,504913,Not yet available,2018-11-01,23682947,1,3190.40,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LINKAGE COMMUNITY TRUST,Redacted,01240377,504913,Not yet available,2018-12-20,23720616,1,3190.40,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-10-10,23659524,1,3249.32,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-11-29,23702311,1,2914.29,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-12-14,23716374,1,3011.43,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-10-31,23682563,1,3011.43,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-11-16,23695304,1,6468.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-12-11,23712575,1,6468.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-10-31,23682565,1,6468.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-11-29,23702310,1,6587.14,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-12-14,23716376,1,6806.71,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVABILITY,Redacted,05967087,1116530,Not yet available,2018-10-31,23682561,1,6806.71,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVING AMBITIONS LTD,Redacted,02622175,N/A,Not yet available,2018-11-22,23697919,1,8300.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVING AMBITIONS LTD,Redacted,02622175,N/A,Not yet available,2018-11-22,23697920,1,8300.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVING AMBITIONS LTD,Redacted,02622175,N/A,Not yet available,2018-12-18,23720050,1,8300.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVING AMBITIONS LTD,Redacted,02622175,N/A,Not yet available,2018-11-22,23697921,1,11093.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVING AMBITIONS LTD,Redacted,02622175,N/A,Not yet available,2018-12-11,23712917,1,11093.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LIVING AMBITIONS LTD,Redacted,02622175,N/A,Not yet available,2018-11-22,23697922,1,11093.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LOTUS HOME CARE LIMITED,Redacted,09540376,N/A,Not yet available,2018-12-11,23712246,1,1024.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LOTUS HOME CARE LIMITED,Redacted,09540376,N/A,Not yet available,2018-12-11,23712610,1,2056.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LVNH LIMITED T/A LAKESIDE VIEW,Redacted,09359298,N/A,Not yet available,2018-10-15,23672369,1,6288.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LVNH LIMITED T/A LAKESIDE VIEW,Redacted,09359298,N/A,Not yet available,2018-10-30,23680390,1,6288.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,LVNH LIMITED T/A LAKESIDE VIEW,Redacted,09359298,N/A,Not yet available,2018-10-31,23682550,1,6288.00,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MILLENNIUM CARE SERVICES LTD,Redacted,05293377,N/A,Not yet available,2018-11-29,23701690,1,5403.20,Nil,Special Needs Residential Placements (Private Contractors),Revenue,Children and Young People,CAT05,SEND - Special Educational Needs,SUBCAT0508,Childcare Services,17580,Not yet available
