Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2020-02-20,601266013,1074.00,0.00,1074.00,De La Salle Sports & Social Club,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-02-20,601266019,3000.00,0.00,3000.00,De La Salle Sports & Social Club,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-02-20,1600642205,27329.50,0.00,27329.50,Places For People Living+ Ltd,People (Childrens) Service Group,Pmts Reg Soc l'lords
Salford City Council,2020-02-20,601266001,2048.43,0.00,2048.43,Pitney Bowes Purchase Power,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-20,1600642211,3300.00,0.00,3300.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-20,1600641085,8100.00,1350.00,6750.00,Concerto Services,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-02-20,601265983,4404.40,0.00,4404.40,Creative Support Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-02-20,601266054,1643.00,0.00,1643.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-02-20,601266052,6975.00,0.00,6975.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-02-20,601266053,52766.50,0.00,52766.50,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-02-20,601266034,608.64,19.59,589.05,1010 Taxis,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-02-20,6002995819,538.00,0.00,538.00,Avanti West Coast,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,2020-02-20,6002996201,750.00,0.00,750.00,Montauban Serviced Accomm,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-02-20,6002996120,640.00,0.00,640.00,The Assheton Arms Hote,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-02-20,6002996384,538.50,0.00,538.50,Trainline,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-02-20,601266000,648.00,108.00,540.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv
Salford City Council,2020-02-20,6002995966,1399.07,233.18,1165.89,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2020-02-20,601266011,2603.92,433.99,2169.93,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-02-20,601266010,4201.18,700.20,3500.98,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-02-20,601266012,5047.49,841.25,4206.24,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-02-20,1600642210,536.00,0.00,536.00,Mhfa England Cic,People (Childrens) Service Group,Training of Others
Salford City Council,2020-02-20,1600642204,1696.80,282.80,1414.00,Stroma Specialist Access Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-02-20,1600642613,24496.94,4082.82,20414.12,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-02-20,1600642413,1534.20,255.70,1278.50,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-02-21,6002996333,532.55,0.00,532.55,Paypal *cybertradin,Service Reform (Corp Bus & Transform),
Salford City Council,2020-02-21,601265072,662.40,110.40,552.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-21,601265071,714.00,119.00,595.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-21,1600632232,253630.00,0.00,253630.00,Manchester City Council,Public Health,Agnc Rec Hlth Auth
Salford City Council,2020-02-21,1600641747,4752.00,792.00,3960.00,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-02-21,1600640824,4896.00,816.00,4080.00,Accenture (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2020-02-21,1600640826,4896.00,816.00,4080.00,Accenture (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2020-02-21,1600641632,11282.04,1880.34,9401.70,Exclusec Group Ltd,Place Directorate,Contractors
Salford City Council,2020-02-21,1600641633,28532.40,4755.40,23777.00,Exclusec Group Ltd,Place Directorate,Contractors
Salford City Council,2020-02-21,1600642660,1008.00,168.00,840.00,Mr Mike Smith T/A Strand Refrigerat,Place Directorate,del'd kitchen formul
Salford City Council,2020-02-21,1600641919,3651.50,608.58,3042.92,Nationwide Capital Finance Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2020-02-21,6002997647,1009.42,67.82,941.60,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-02-21,6002995924,1495.00,0.00,1495.00,Carl Allen Furnishings,People (Adults) - CHSC,Furniture
Salford City Council,2020-02-21,6002996217,17666.50,0.00,17666.50,Www.Scottish.Southern,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-02-21,1600641911,6726.00,1121.00,5605.00,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-21,1600641687,3520.80,586.80,2934.00,Stannah Stairlifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-21,1600642240,2892.00,482.00,2410.00,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2020-02-21,601265204,1260.67,210.11,1050.56,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-02-21,1600642692,845.00,0.00,845.00,Redacted Data,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2020-02-21,1600642269,13341.52,0.00,13341.52,Cambian Childcare Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-21,6002996347,850.00,0.00,850.00,Iz *kevin Booth Painting,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2020-02-21,601263674,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-02-21,601263675,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-02-21,601263676,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-02-21,601265465,1633.98,272.33,1361.65,Workspace Design & Build Ltd,Place Directorate,Other Prof Fees
Salford City Council,2020-02-21,1600642270,4700.00,0.00,4700.00,38.6 Solutions Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-21,601266106,814.00,0.00,814.00,Blackpool Teaching Hospitals Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2020-02-21,1600639269,1000.00,0.00,1000.00,Manchester Action On Street Health,Public Health,Payts to Agencies
Salford City Council,2020-02-21,601265122,627.00,0.00,627.00,Virgin Care Services,Public Health,Payts to Agencies
Salford City Council,2020-02-21,601266101,777.00,0.00,777.00,Virgin Care Services,Public Health,Payts to Agencies
Salford City Council,2020-02-21,1600642223,832.01,138.67,693.34,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-21,1600641565,1779.29,296.55,1482.74,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-21,1600641568,6806.64,1134.44,5672.20,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-21,1600642224,7785.79,1297.63,6488.16,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-21,1600641830,2151.94,358.66,1793.28,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2020-02-21,1600642199,1663.20,277.20,1386.00,Reactec Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2020-02-21,601266069,2925.00,0.00,2925.00,Edintervention Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-21,1600642241,3116.00,0.00,3116.00,Myerscough College,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-21,601264821,1242.00,0.00,1242.00,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-21,601264819,1310.62,0.00,1310.62,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-21,601264820,1339.60,0.00,1339.60,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-21,601264822,1560.00,0.00,1560.00,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-21,601264823,1579.20,0.00,1579.20,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-21,601264818,1893.80,0.00,1893.80,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-21,1600641825,2919.60,486.60,2433.00,Chubb Fire & Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-02-21,1600642171,6454.45,1075.74,5378.71,Egbert H Taylor & Co Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-02-21,1600642172,8832.41,1472.07,7360.34,Egbert H Taylor & Co Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-02-21,1600641636,158663.00,0.00,158663.00,Aim Habonim-Nursery,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-02-21,6002995790,1680.00,0.00,1680.00,Approved Property Management,Place Directorate,Rents
Salford City Council,2020-02-21,601265468,5259.23,635.03,4624.20,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-02-21,601266063,6000.00,0.00,6000.00,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-02-21,601266065,6800.00,0.00,6800.00,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-02-21,1600642268,1100.00,0.00,1100.00,Step Ahead Resource Services Ltd,People (Childrens) Service Group,Resid Care Home
Salford City Council,2020-02-21,601266118,816.34,136.05,680.29,Clarion Security Systems Ltd,People (Childrens) Service Group,Security Services
Salford City Council,2020-02-21,6002996063,880.00,0.00,880.00,The Assheton Arms Hote,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-02-21,601266067,17664.15,2944.02,14720.13,British Telecommunications Plc,Service Reform,Telephones & Fax Mac
Salford City Council,2020-02-21,601264544,1437.60,239.60,1198.00,Societe Generale Equipment Finance,Place Directorate,Veh Operating Leases
Salford City Council,2020-02-21,1600642414,808.68,134.78,673.90,Jds Trucks,Place Directorate,Vehicle Maintenance
Salford City Council,2020-02-21,1600642515,752.40,125.40,627.00,P D J Imports Limited,Place Directorate,Vehicle Maintenance
Salford City Council,2020-02-24,1600641487,1855.44,309.24,1546.20,Unity Partnership Ltd,Capital Expenditure,Capital Expenses
Salford City Council,2020-02-24,601265151,6000.00,1000.00,5000.00,Gatenby Sanderson Limited,Public Health,Chief Officer-Basic
Salford City Council,2020-02-24,601265489,729.80,121.64,608.16,Ccs Media Limited,People (Childrens) Service Group,Computer Consumables
Salford City Council,2020-02-24,601266122,9033.00,0.00,9033.00,Bolton Council,People (Childrens) Service Group,Consultants
Salford City Council,2020-02-24,1600642706,1395.00,0.00,1395.00,Food Safety Solutions Ltd,Place Directorate,Consultants
Salford City Council,2020-02-24,1600642216,7200.00,1200.00,6000.00,Unlimited Potential,People (Childrens) Service Group,Consultants
Salford City Council,2020-02-24,601265475,1072.13,178.69,893.44,Orbis Protect Ltd,Capital Expenditure,Demolition
Salford City Council,2020-02-24,6002995851,1675.48,0.00,1675.48,Bettaveg,Place Directorate,Food and refreshment
Salford City Council,2020-02-24,601266147,1800.85,0.00,1800.85,Cleggs Chilled Food Service,Place Directorate,Food and refreshment
Salford City Council,2020-02-24,601266291,1115.77,0.00,1115.77,Country Food Services Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-02-24,6002995847,536.12,0.00,536.12,Ralph Livesey Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-02-24,6002995795,1688.50,0.00,1688.50,Ralph Livesey Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-02-24,601266294,1312.00,0.00,1312.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2020-02-24,1600642301,2683.00,0.00,2683.00,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-24,601266137,8670.47,1445.08,7225.39,Language Empire Ltd,Service Reform,Interpreters
Salford City Council,2020-02-24,1600642617,1505.88,250.98,1254.90,Wesley Music,Place Directorate,IT  Licence Fee
Salford City Council,2020-02-24,601266151,1268.52,0.00,1268.52,Dlg Legal Services Ltd,Service Reform,Liability Insurance
Salford City Council,2020-02-24,601266148,12119.00,0.00,12119.00,Irwin Mitchell,Service Reform,Liability Insurance
Salford City Council,2020-02-24,601265964,752.76,125.46,627.30,Manchester City Council,Service Reform,Liability Insurance
Salford City Council,2020-02-24,1600640582,27400.00,4566.67,22833.33,The Lowry Centre Limited,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-02-24,1600640583,33100.00,5516.67,27583.33,The Lowry Centre Limited,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-02-24,6002996299,898.94,0.00,898.94,Hn Nuttall Ltd,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2020-02-24,1600642717,3449.52,0.00,3449.52,Pcc For Greater Manchester,Place Directorate,Other Prof Fees
Salford City Council,2020-02-24,601266295,1695.28,0.00,1695.28,Redacted Data,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-02-24,1600642705,4700.00,0.00,4700.00,38.6 Solutions Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-24,1600641704,5658.26,943.04,4715.22,Next Level Learning Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-24,601266296,1001.40,166.90,834.50,Solon Security,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-02-24,1600642069,24833.45,4138.91,20694.54,Wyg Environment Planning Transport,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2020-02-24,601266124,2107.25,0.00,2107.25,Pitney Bowes Purchase Power,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-24,1600642200,646.40,0.00,646.40,Diamond Bus,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-24,601264816,1488.00,248.00,1240.00,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-24,601264817,16480.00,0.00,16480.00,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-24,1600642292,5457.90,909.65,4548.25,Sap (Uk) Limited,Capital Expenditure,Purch of Comp Soft
Salford City Council,2020-02-24,601266123,2750.14,0.00,2750.14,Cromwood Housing Ltd,People (Childrens) Service Group,Rents
Salford City Council,2020-02-24,601266277,6400.00,0.00,6400.00,The Riverside Group,People (Adults) - CHSC,Rents
Salford City Council,2020-02-24,601266138,2559.72,426.62,2133.10,Unique Specialist Services Group Lt,People (Adults) - CHSC,Security Services
Salford City Council,2020-02-24,1600642067,1020.00,170.00,850.00,Vale Engineerring (York) Ltd,Place Directorate,Training expenses
Salford City Council,2020-02-24,1600641507,6927.21,1154.54,5772.67,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-02-24,601266121,2376.00,396.00,1980.00,Pcc For Greater Manchester,Capital Expenditure,Works & Building
Salford City Council,2020-02-24,1600642276,1009.20,168.20,841.00,Richard L Thomas Associates Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-02-24,1600642093,690.00,115.00,575.00,Burgess Security Systems Ltd,Place Directorate,XXXXX SECURITY SYS R
Salford City Council,2020-02-25,601265486,690.00,115.00,575.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-25,601265487,690.00,115.00,575.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-25,601265484,1080.00,180.00,900.00,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-25,601266393,60513.07,10085.59,50427.48,Reed Specialist Recruitment Ltd,Service Reform,Agency Fees
Salford City Council,2020-02-25,1600642033,1100.20,183.37,916.83,Ashtead Plant Hire Co Ltd No:2 Acco,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-02-25,1600639175,745.00,124.29,620.71,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-02-25,1600642733,5316.48,886.08,4430.40,Certas Energy Uk Ltd / Emo Oil Ltd,Place Directorate,BuildingSecurity/Eqt
Salford City Council,2020-02-25,1600641533,1129.26,188.21,941.05,Arrow County Supplies Ltd,Place Directorate,Cleaning Materials
Salford City Council,2020-02-25,1600642727,984.20,164.03,820.17,Civica Uk Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-02-25,1600642358,7200.00,1200.00,6000.00,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-02-25,1600641532,856.13,142.69,713.44,Valtech,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-02-25,1600642322,4738.05,0.00,4738.05,Gazelle Book Services Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-02-25,1600641232,1188.89,198.15,990.74,Angel Springs T/A Waterlogic Gb Ltd,Service Reform (Corp Bus & Transform),Food and refreshment
Salford City Council,2020-02-25,1600637334,1226.26,204.38,1021.88,Angel Springs T/A Waterlogic Gb Ltd,Service Reform (Corp Bus & Transform),Food and refreshment
Salford City Council,2020-02-25,6002997087,1175.83,52.02,1123.81,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-02-25,6002996289,1764.62,0.00,1764.62,Quayside Bakery,Place Directorate,Food and refreshment
Salford City Council,2020-02-25,1600642740,5426.40,904.40,4522.00,Pollock Lifts,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-25,601266343,194867.63,23055.94,171811.69,Haven Power Ltd,Service Reform,Electricity
Salford City Council,2020-02-25,601265927,1852.20,308.70,1543.50,Keoghs Llp,Service Reform,Liability Insurance
Salford City Council,2020-02-25,601265937,3474.00,579.00,2895.00,Keoghs Llp,Service Reform,Liability Insurance
Salford City Council,2020-02-25,601266326,1009.58,168.26,841.32,Manchester City Council,Service Reform,Liability Insurance
Salford City Council,2020-02-25,6002995868,588.31,0.00,588.31,Amazon.Co.Uk*uf9ml6ma5,People (Childrens) Service Group,Marketing/Publicity
Salford City Council,2020-02-25,1600642313,289244.72,0.00,289244.72,St John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-25,1600642723,734.23,0.00,734.23,Bourne Leisure Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-25,1600642722,6339.77,0.00,6339.77,Bourne Leisure Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-25,601266377,825.00,0.00,825.00,Kiddiewinkles Pre School,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-25,1600642735,1800.00,0.00,1800.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-02-25,1600642720,5263.33,0.00,5263.33,Fir Tree Fishery Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-02-25,1600641523,5940.00,990.00,4950.00,Concerto Services,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-02-25,6002996113,4480.00,0.00,4480.00,Approved Property Management,Place Directorate,Rents
Salford City Council,2020-02-25,601266064,5700.00,0.00,5700.00,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2020-02-25,601266330,2950.00,0.00,2950.00,Langworthy Cornerstone Assoc.,People (Childrens) Service Group,Rents
Salford City Council,2020-02-25,6002995792,589.27,0.00,589.27,Allpay *for Housing Ltd,People (Childrens) Service Group,Sponsorship
Salford City Council,2020-02-25,6002996314,560.00,0.00,560.00,The Assheton Arms Hote,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-02-25,6002996280,656.68,109.45,547.23,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2020-02-25,1600642320,1080.00,180.00,900.00,Griffin Social Care Ltd,People (Childrens) Service Group,Training expenses
Salford City Council,2020-02-25,601265495,660.00,110.00,550.00,Health & Safety Solutions (Nw) Ltd,People (Childrens) Service Group,Training expenses
Salford City Council,2020-02-25,1600642286,2729.40,454.90,2274.50,Burgess Security Systems Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-02-26,601265199,1128.00,188.00,940.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-26,601265177,1428.00,238.00,1190.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-02-26,1600642513,780.00,130.00,650.00,Pde Waste Technologies Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-02-26,1600641539,5441.17,906.86,4534.31,Softcat Limited,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2020-02-26,1600641623,18049.01,3008.17,15040.84,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-02-26,601265502,15973.38,0.00,15973.38,Ellesmere Park High School,People (Childrens) Service Group,Consultants
Salford City Council,2020-02-26,1600642336,22140.00,0.00,22140.00,Salford Foundation Ltd,Place Directorate,Contractors
Salford City Council,2020-02-26,601266414,6939.38,1156.58,5782.80,Utilities Services (Media City Uk ),Place Directorate,Electricity
Salford City Council,2020-02-26,1600641483,7810.20,1301.70,6508.50,Mike Ayres Design,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-02-26,1600641485,2874.00,479.00,2395.00,Geomatic Surveys Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-02-26,1600642568,1425.82,237.64,1188.18,Manchester City Council,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-02-26,1600642569,1682.64,280.44,1402.20,Manchester City Council,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-02-26,6002996306,665.37,0.00,665.37,Creamline Dairies,Place Directorate,Food and refreshment
Salford City Council,2020-02-26,1600641940,789.70,131.62,658.08,Phs Group Plc,Service Reform (Corp Bus & Transform),Housekeeping
Salford City Council,2020-02-26,601266433,2337.03,0.00,2337.03,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266425,7283.45,0.00,7283.45,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266442,8510.33,0.00,8510.33,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266436,5920.82,0.00,5920.82,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266423,5922.09,0.00,5922.09,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266427,7137.58,0.00,7137.58,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266429,9965.40,0.00,9965.40,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266447,10379.82,0.00,10379.82,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266431,13000.00,0.00,13000.00,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266440,3923.02,0.00,3923.02,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266434,6979.88,0.00,6979.88,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266444,7485.21,0.00,7485.21,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266421,7883.51,0.00,7883.51,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266445,7921.12,0.00,7921.12,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266438,8059.91,0.00,8059.91,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601266432,8825.08,0.00,8825.08,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-02-26,601264539,617.40,102.90,514.50,Cpoms Systems Ltd,People (Childrens) Service Group,IT  Licence Fee
Salford City Council,2020-02-26,1600642341,4842.00,0.00,4842.00,The Orchards Special Free School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-02-26,1600642749,1179.60,196.60,983.00,Sunbright Blinds Ltd,Place Directorate,Oth Office Expenses
Salford City Council,2020-02-26,1600641157,32265.30,5377.55,26887.75,City Fibre Ltd,Capital Expenditure,Other Works
Salford City Council,2020-02-26,1600642765,4728.00,788.00,3940.00,Schofield & Sons Ltd,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2020-02-26,601266412,1438.56,0.00,1438.56,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2020-02-26,601263988,1072.86,178.81,894.05,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-26,1600642758,901.09,150.18,750.91,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-26,1600642316,8216.05,1369.34,6846.71,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-26,1600642759,8572.15,1428.69,7143.46,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-02-26,6002996022,510.00,0.00,510.00,The Assheton Arms Hote,People (Adults) - CHSC,Purchase Card Error
Salford City Council,2020-02-26,1600642748,749742.00,124957.00,624785.00,Legal & General Pensions Ltd,Place Directorate,Rents
Salford City Council,2020-02-26,601266408,14865.75,0.00,14865.75,Manchester City Mission,People (Adults) - CHSC,Rents
Salford City Council,2020-02-26,601266409,14865.75,0.00,14865.75,Manchester City Mission,People (Adults) - CHSC,Rents
Salford City Council,2020-02-26,601264339,1248.00,208.00,1040.00,W T Gunson,Place Directorate,Rents
Salford City Council,2020-02-26,1600642321,15120.00,0.00,15120.00,University Of Salford,People (Childrens) Service Group,Training expenses
Salford City Council,2020-02-26,1600641445,4290.01,0.00,4290.01,Jan Robinson Early Years Ltd,People (Childrens) Service Group,Training of Staff
Salford City Council,2020-02-26,1600637060,983.26,163.88,819.38,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-26,1600638082,983.26,163.88,819.38,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-26,1600635593,8548.42,1424.74,7123.68,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-26,1600638129,10930.50,1821.75,9108.75,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-26,1600642752,1838.96,306.49,1532.47,Salford Schools Solutions Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-26,1600642753,626628.01,110856.52,515771.49,Salford Schools Solutions Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-02-26,1600642779,1079.90,179.98,899.92,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-02-26,1600642782,2145.60,357.60,1788.00,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-02-26,1600642762,2231.95,371.99,1859.96,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-02-26,1600642738,1188.00,198.00,990.00,Schofield & Sons Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-02-26,1600642739,1188.00,198.00,990.00,Schofield & Sons Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-02-26,601263986,1822.93,0.00,1822.93,Equita Limited,VAT Adjustment,VAT Adjustment
