Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2020-03-23,1600644974,52400.76,8733.46,43667.30,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-23,1600644982,146557.25,24426.21,122131.04,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-24,6003018899,540,0,540,Bruntwood Meeting Room,People (Childrens) Service Group,Computer Software
Salford City Council,2020-03-24,6003018920,540,0,540,Bruntwood Meeting Room,People (Childrens) Service Group,Computer Software
Salford City Council,2020-03-24,6003018925,540,0,540,Bruntwood Meeting Room,People (Childrens) Service Group,Computer Software
Salford City Council,2020-03-24,601267619,603,100.5,502.5,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-24,601269034,59711.14,9951.87,49759.27,Reed Specialist Recruitment Ltd,Service Reform,Agency Fees
Salford City Council,2020-03-24,6003014119,2973.00,0,2973.00,Brannie Ties,Service Reform (Corp Bus & Transform),Clothing & Uniforms
Salford City Council,2020-03-24,1600644172,1140.00,190,950,Idox Software Ltd,Place Directorate,Computer Software
Salford City Council,2020-03-24,6003014126,634.9,3.54,631.36,Chicken Joes Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-24,6003014128,1684.07,0,1684.07,Quayside Bakery,Place Directorate,Food and refreshment
Salford City Council,2020-03-24,601267621,16800.00,0,16800.00,Salford Loaves And Fishes,People (Adults) - CHSC,Hire of Facilities
Salford City Council,2020-03-24,1600645021,3342.00,557,2785.00,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-24,1600644856,620.81,103.47,517.34,Cemex,Place Directorate,Materials
Salford City Council,2020-03-24,1600644784,3000.00,500,2500.00,Glasdon Uk Ltd,Place Directorate,Materials
Salford City Council,2020-03-24,6003014105,528.24,0,528.24,Rye Motors,Place Directorate,Non war Veh Rep/Mnt
Salford City Council,2020-03-24,6003014146,528.24,0,528.24,Rye Motors,Place Directorate,Non war Veh Rep/Mnt
Salford City Council,2020-03-24,601269059,19857.00,0,19857.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-03-24,1600644994,6600.00,0,6600.00,Papyrus Prevention Of Young Suicide,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-24,1600643857,145833.33,0,145833.33,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2020-03-24,1600643810,9191.25,0,9191.25,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2020-03-24,1600643372,9882.92,0,9882.92,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2020-03-24,1600643373,145833.33,0,145833.33,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2020-03-24,1600644177,46546.75,7757.79,38788.96,Wyg Environment Planning Transport,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2020-03-24,1600643649,2826.92,0,2826.92,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-03-24,1600642653,1334.42,222.4,1112.02,Metric Group Limited,Place Directorate,Prog Maint & Works
Salford City Council,2020-03-24,6003014106,4480.00,0,4480.00,Approved Property Management,Place Directorate,Rents
Salford City Council,2020-03-24,601267620,672,112,560,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv
Salford City Council,2020-03-24,1600644005,1229.81,204.97,1024.84,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-24,1600643958,781.2,130.2,651,T/A Das-Automotive,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-24,1600644981,4668.40,778.07,3890.33,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-25,601266874,1110.00,185,925,Choice Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-25,601266868,602.7,100.45,502.25,Prospero Recruitment Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-25,601266889,714,119,595,Prospero Recruitment Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-25,1600644793,1353.18,225.53,1127.65,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2020-03-25,1600643930,2880.00,480,2400.00,Abbott Rapid Diagnostics Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2020-03-25,601269146,821.8,0,821.8,Grosvenor Road Primary School,Place Directorate,Franchise Payments
Salford City Council,2020-03-25,1600642701,1723.79,287.3,1436.49,Smiths Blinds Ltd,People (Childrens) Service Group,Furniture
Salford City Council,2020-03-25,601269144,1049.00,0,1049.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2020-03-25,601269086,4671.08,777.8,3893.28,Keoghs Llp,Service Reform,Liability Insurance
Salford City Council,2020-03-25,1600644857,690.36,115.06,575.3,Cemex,Place Directorate,Materials
Salford City Council,2020-03-25,1600644791,1680.00,280,1400.00,Cmt Equipment Ltd,People (Childrens) Service Group,Materials
Salford City Council,2020-03-25,601269061,22916.00,0,22916.00,Pontville School Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-03-25,601269060,26492.00,0,26492.00,Pontville School Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-03-25,1600644184,4842.00,0,4842.00,The Orchards Special Free School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-03-25,1600643530,18536.40,3089.40,15447.00,Greater Manchester Combined,Capital Expenditure,Other Works
Salford City Council,2020-03-25,1600645101,6400.00,0,6400.00,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2020-03-25,1600645099,16250.00,0,16250.00,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2020-03-25,1600645100,16250.00,0,16250.00,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2020-03-25,1600645102,16250.00,0,16250.00,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2020-03-25,601269140,1000.00,0,1000.00,Salford Loaves And Fishes,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-03-25,1600645167,9650.50,0,9650.50,Cliffe Enterprise Ltd,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2020-03-25,1600644171,1440.00,240,1200.00,Carrington Riding Centre,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-25,601267593,1767.60,294.6,1473.00,Carrington Riding Centre,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-25,601267493,966,0,966,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-25,601267492,1004.70,0,1004.70,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-25,601267491,1034.70,0,1034.70,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-25,601267494,1092.00,0,1092.00,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-25,601267495,1184.40,0,1184.40,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-25,601267490,1420.35,0,1420.35,Steven Broadbent,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-25,601267623,550,0,550,Onward Homes,Place Directorate,Rents
Salford City Council,2020-03-25,1600644200,7642.50,1273.75,6368.75,T/A Ricardo Energy & Environment,Place Directorate,Sampling
Salford City Council,2020-03-25,6003018835,700,0,700,Eccles Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-03-25,6003014186,1050.00,0,1050.00,Montauban Serviced Accomm,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-03-25,1600644199,995.48,0,995.48,Horizon Consultancies Ltd,Place Directorate,Training expenses
Salford City Council,2020-03-25,601269081,1048.19,0,1048.19,Bristow & Sutor,VAT Adjustment,VAT Adjustment
Salford City Council,2020-03-25,1600645117,612.6,102.1,510.5,Lodge Tyre Co.Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-25,1600643922,1183.86,197.31,986.55,Roanza Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-25,1600644028,3047.35,507.89,2539.46,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-25,1600644186,900,150,750,Environmental Engineering Partnersh,Capital Expenditure,Works & Building
Salford City Council,2020-03-26,1600643587,1551.65,258.61,1293.04,Waughgroup,Place Directorate,Clothing & Uniforms
Salford City Council,2020-03-26,601267706,2534.76,422.46,2112.30,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-03-26,601269219,566.17,0,566.17,Redacted Data,People (Childrens) Service Group,Consultants
Salford City Council,2020-03-26,1600641150,1452.00,242,1210.00,Bold Communications Ltd,Place Directorate,Contractors
Salford City Council,2020-03-26,601267126,91405.27,15234.21,76171.06,Nsl Ltd,Place Directorate,Contractors
Salford City Council,2020-03-26,1600645304,1189.06,198.18,990.88,Viridor Waste Exeter Ltd,Place Directorate,Contractors
Salford City Council,2020-03-26,601267634,630.72,105.12,525.6,Orbis Protect Ltd,Capital Expenditure,Demolition
Salford City Council,2020-03-26,1600643591,1434.00,239,1195.00,Geomatic Surveys Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-03-26,1600645216,3000.00,500,2500.00,John Knapton Consulting Engineers L,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-03-26,6003015646,5964.00,0,5964.00,Sis4ers Distillery,Place Directorate,Food and refreshment
Salford City Council,2020-03-26,6003015655,5964.00,0,5964.00,Sis4ers Distillery,Place Directorate,Food and refreshment
Salford City Council,2020-03-26,6003015644,830,0,830,Carl Allen Furnishings,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-26,601267405,1213.30,202.21,1011.09,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-26,601269166,50000.00,0,50000.00,Salford Community & Voluntary,Place Directorate,Grants - External
Salford City Council,2020-03-26,1600645260,6320.40,1053.40,5267.00,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-26,1600643589,6777.60,1129.60,5648.00,Stannah Stairlifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-26,1600638586,3316.80,552.8,2764.00,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-26,1600643942,4834.80,805.8,4029.00,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-26,601267622,19099.80,3183.30,15916.50,Addleshaw Goddard Llp,Capital Expenditure,Legal Fees
Salford City Council,2020-03-26,601269218,3637.00,0,3637.00,Read Roper & Read Solicitors,Service Reform,Liability Insurance
Salford City Council,2020-03-26,1600643456,2840.70,0,2840.70,Patrol,Place Directorate,Mediation Service
Salford City Council,2020-03-26,1600644223,139498.58,23249.76,116248.82,Salford Royal Nhs Foundation Trust,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-03-26,6003015661,1104.00,184,920,A Venning Ltd,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2020-03-26,601269155,823.68,137.28,686.4,Experian Ltd,Service Reform (Corp Bus & Transform),Oth Office Expenses
Salford City Council,2020-03-26,601269212,1048.08,174.68,873.4,Experian Ltd,Service Reform (Corp Bus & Transform),Oth Office Expenses
Salford City Council,2020-03-26,1600643590,58115.95,9685.99,48429.96,Sudlows,Place Directorate,Other Prof Fees
Salford City Council,2020-03-26,601269208,585,0,585,Warrington Borough Council,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-26,601267824,660,0,660,Wharton Primary School,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-03-26,1600644212,2178.00,363,1815.00,Glowarm Dsp Ltd,Capital Expenditure,Other Works
Salford City Council,2020-03-26,1600645261,3250.00,0,3250.00,Csin Cic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-26,1600644398,800,0,800,Djg Consultancy And Training,Service Reform (Corp Bus & Transform),Payts to Agencies
Salford City Council,2020-03-26,1600634569,16250.00,0,16250.00,The Riverside Group,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2020-03-26,1600643941,1256.35,209.39,1046.96,Electoral Reform Services,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2020-03-26,1600645214,614.1,0,614.1,Gorse Hill Studios Creative Communi,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-26,601267512,14432.25,0,14432.25,Mainline 8S Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-26,601267499,2085.00,0,2085.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-26,601267500,2240.00,0,2240.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-26,1600644209,3300.00,0,3300.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-26,1600643600,4320.00,720,3600.00,One Education,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-26,1600645236,2100.00,350,1750.00,Arlingclose Ltd,Capital Expenditure,Purch of Veh/Plant
Salford City Council,2020-03-26,601269234,4000.00,0,4000.00,The Riverside Group,People (Adults) - CHSC,Rents
Salford City Council,2020-03-26,601267802,1248.00,208,1040.00,W T Gunson,Place Directorate,Rents
Salford City Council,2020-03-26,601267694,2140.00,356.67,1783.33,W T Gunson,Place Directorate,Rents
Salford City Council,2020-03-26,6003015673,1760.00,0,1760.00,The Assheton Arms Hote,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-03-26,6003015677,1760.00,0,1760.00,The Assheton Arms Hote,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-03-26,1600644869,834,139,695,Small Steps Consultation Ltd,Place Directorate,Training of Others
Salford City Council,2020-03-26,601267841,576,32,544,Institute Of Money Advisors,People (Adults) - CHSC,Training of Staff
Salford City Council,2020-03-26,1600643594,1642.85,273.81,1369.04,Ecg Facilities Services Ltd,Place Directorate,UV Heat Rep
Salford City Council,2020-03-26,1600645014,709.44,118.24,591.2,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Heat Rep
Salford City Council,2020-03-26,1600645273,21286.67,3547.78,17738.89,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-03-26,1600645234,22693.39,3782.23,18911.16,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-03-26,1600643919,2331.50,388.58,1942.92,Northern Municipal Spares Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-26,1600644210,4773.60,795.6,3978.00,Burgess Security Systems Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-26,1600643374,2493.12,415.52,2077.60,H Jenkinson & Company Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-26,1600643375,8040.00,1340.00,6700.00,H Jenkinson & Company Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-27,601268703,600.3,100.05,500.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,601268704,714,119,595,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,601269283,3016.38,502.73,2513.65,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600644057,690,115,575,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600644635,690,115,575,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600644630,864,144,720,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600644058,1080.00,180,900,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600644636,1080.00,180,900,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600644059,1146.00,191,955,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600644632,1146.00,191,955,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600644634,1146.00,191,955,Vision For Education Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-27,1600643988,720.85,120.14,600.71,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-03-27,1600643989,720.85,120.14,600.71,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-03-27,1600644274,3713.69,618.95,3094.74,Allpay Ltd,Service Reform (Corp Bus & Transform),Bank Commission
Salford City Council,2020-03-27,601267383,547.9,0,547.9,Pearson Education Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-03-27,1600644794,1158.29,193.05,965.24,K J Lines Limited,Place Directorate,Contractors
Salford City Council,2020-03-27,1600644804,1156.94,192.82,964.12,Traffic Direct Ltd,Place Directorate,Contractors
Salford City Council,2020-03-27,601267707,8743.20,1457.20,7286.00,Mazars Llp,Service Reform (Corp Bus & Transform),District Audit Fees
Salford City Council,2020-03-27,601269237,1937.54,322.92,1614.62,Electoral Reform Services,Service Reform (Corp Bus & Transform),Electoral expenses
Salford City Council,2020-03-27,6003018842,518,0,518,Amznmktplace,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-03-27,1600645325,6828.00,1138.00,5690.00,T/A Vizwear Ltd,Place Directorate,Equipment Purchase
Salford City Council,2020-03-27,6003018831,837.98,0,837.98,Appliance World,People (Adults) - CHSC,Equipment Repair
Salford City Council,2020-03-27,1600643807,2640.00,440,2200.00,Gristwood And Toms Ltd,Place Directorate,Gen Contractor Work
Salford City Council,2020-03-27,1600643314,2310.00,0,2310.00,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-27,601269264,1350.72,225.12,1125.60,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-03-27,1600644242,656.22,109.37,546.85,Arrow County Supplies Ltd,Place Directorate,Materials
Salford City Council,2020-03-27,601267428,630,105,525,Ee Ltd,People (Childrens) Service Group,Mobile Phones
Salford City Council,2020-03-27,601269150,1371.72,228.62,1143.10,Experian Ltd,Service Reform (Corp Bus & Transform),Oth Office Expenses
Salford City Council,2020-03-27,1600643871,4700.00,0,4700.00,38.6 Solutions Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,601267131,7361.97,0,7361.97,Central Manchester University,Public Health,Payts to Agencies
Salford City Council,2020-03-27,1600645083,25739.25,0,25739.25,Central Manchester University,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600645333,1918.15,0,1918.15,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600643559,439206.00,0,439206.00,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies
Salford City Council,2020-03-27,1600643938,800,0,800,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600644126,2901.44,0,2901.44,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600644128,3154.81,0,3154.81,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600644125,3265.50,0,3265.50,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600644129,3531.44,0,3531.44,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600643936,16530.00,0,16530.00,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600643937,16530.00,0,16530.00,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600644116,16530.00,0,16530.00,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-27,1600645024,674.4,112.4,562,Barcham Trees Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2020-03-27,1600645022,9924.40,1605.40,8319.00,Barcham Trees Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2020-03-27,1600644286,810.71,135.12,675.59,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-03-27,1600644285,6680.44,1113.41,5567.03,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-03-27,1600645363,21842.38,3640.42,18201.96,Econ Engineering Ltd,Place Directorate,Principal Road Maint
Salford City Council,2020-03-27,601267506,3761.00,0,3761.00,Abc Coach Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267507,2340.00,0,2340.00,Buzz2Go Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267511,9087.12,1514.52,7572.60,Express Travels (Bolton) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267505,600,0,600,John Paul Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,1600644139,1215.00,0,1215.00,Midstream (West Lancs) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267465,3482.00,0,3482.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267510,720,0,720,P A Devine,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267502,600,0,600,Saeed A Vakharia T/A Imperial Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267484,792,132,660,Scotts Private Hire Taxis Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267485,864,144,720,Scotts Private Hire Taxis Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267513,10785.00,0,10785.00,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267514,8878.50,0,8878.50,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267503,9705.00,0,9705.00,Travel By Myles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,601267710,630,105,525,Vision For Education Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-27,6003018942,2800.00,0,2800.00,Approved Property Management,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267661,706.86,117.81,589.05,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267660,1341.97,216.52,1125.45,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267612,595,0,595,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267606,780,0,780,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267605,1300.00,0,1300.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267609,1875.00,0,1875.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,1600645324,306750.00,51125.00,255625.00,Legal & General Pensions Ltd,Place Directorate,Rents
Salford City Council,2020-03-27,601267600,792,0,792,Sheila Panter,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267601,792,0,792,Sheila Panter,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267602,792,0,792,Sheila Panter,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,601267603,792,0,792,Sheila Panter,People (Adults) - CHSC,Rents
Salford City Council,2020-03-27,1600643933,2196.00,366,1830.00,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-27,1600643931,3908.88,651.48,3257.40,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-27,1600643934,4776.40,796.07,3980.33,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-27,1600643935,4776.40,796.07,3980.33,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-27,1600643932,6839.38,1139.90,5699.48,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-27,601269279,6937.67,1156.28,5781.39,Peel Media Ltd,Place Directorate,Service Tenancies
Salford City Council,2020-03-27,601269278,16743.70,2790.62,13953.08,Peel Media Ltd,Place Directorate,Service Tenancies
Salford City Council,2020-03-27,1600645329,1006.22,167.7,838.52,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-27,1600645328,4200.55,700.09,3500.46,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-27,1600645364,1363142.29,224930.35,1138211.94,Pendleton Together Operating Ltd,Capital Expenditure,Unitary Charge
Salford City Council,2020-03-27,601269193,256134.06,42689.01,213445.05,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-27,1600644112,868438.78,144739.80,723698.98,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-27,1600645387,1020123.82,170020.64,850103.18,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-27,1600644903,1114.96,185.83,929.13,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-03-27,1600644893,7088.84,1181.47,5907.37,Schofield & Sons,Capital Expenditure,Works & Building
Salford City Council,2020-03-29,6003018812,3540.00,0,3540.00,Adobe Creative Cloud,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-03-30,601269368,630,105,525,Monarch Education,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-30,601269369,630,105,525,Monarch Education,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-30,601267566,720,120,600,Teacher Active Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-30,1600645397,788.09,131.35,656.74,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-03-30,601267666,3360.00,0,3360.00,The Citywall Project Community,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-03-30,601269324,3116.09,519.35,2596.74,The Lowry Centre Trust,Place Directorate,Cleaning Materials
Salford City Council,2020-03-30,1600644924,5310.00,885,4425.00,Rbs Invoice Finance Limited,Place Directorate,del'd kitchen formul
Salford City Council,2020-03-30,1600644317,684,114,570,Salford Community Leisure Ltd,Place Directorate,Equipment Maint'ce
Salford City Council,2020-03-30,1600644306,628.65,0,628.65,Triple P Uk Limited,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-03-30,1600645053,15916.80,2652.80,13264.00,Halton Container Services Ltd,Place Directorate,Equipment Repair
Salford City Council,2020-03-30,601269381,200000.00,0,200000.00,Aldi Stores Ltd,People (Adults) - CHSC,Food and refreshment
Salford City Council,2020-03-30,601269571,2460.88,0,2460.88,Cleggs Chilled Food Service,Place Directorate,Food and refreshment
Salford City Council,2020-03-30,6003018929,704.69,0,704.69,Creamline Dairies,Place Directorate,Food and refreshment
Salford City Council,2020-03-30,601269569,702.94,0,702.94,Refreshment Systems Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-30,6003018872,2000.00,0,2000.00,Redacted Data,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-30,601269566,678.35,113.06,565.29,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-30,601269565,1542.11,257.03,1285.08,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-30,601269564,3200.65,533.44,2667.21,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
