Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2020-08-20,1600651296,1135.03,189.17,945.86,Access Network Planning,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2020-08-20,601284053,2537.21,422.87,2114.34,Adt Fire And Security Plc,Place Directorate,Security Services,
Salford City Council,2020-08-20,6003093127,88821.60,0.00,88821.60,Bolton Cares (B) Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2020-08-20,601284077,807.70,0.00,807.70,Brick By Brick Property Group Ltd,People (Adults) - CHSC,Rental Bonds,
Salford City Council,2020-08-20,1600652515,21554.16,3592.36,17961.80,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2020-08-20,6003093115,10416.00,0.00,10416.00,Carr Gomm Society Ltd,People (Adults) - CHSC,Pmts Reg Soc l'lords,
Salford City Council,2020-08-20,1600652469,3527.86,0.00,3527.86,Central Manchester University,People (Childrens) Service Group,Other Salary Groups,
Salford City Council,2020-08-20,1600652470,3527.86,0.00,3527.86,Central Manchester University,People (Childrens) Service Group,Other Salary Groups,
Salford City Council,2020-08-20,6003093117,25830.00,0.00,25830.00,Cherrytree Vale Ltd T/A Home Focus,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2020-08-20,6003093119,1917.72,0.00,1917.72,City West Housing Trust Ltd,People (Adults) - CHSC,Pmts Reg Soc l'lords,
Salford City Council,2020-08-20,6003093121,44332.96,0.00,44332.96,Comfort Call Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2020-08-20,6003093116,297258.03,0.00,297258.03,Creative Support,People (Adults) - CHSC,VMS Materials,
Salford City Council,2020-08-20,1600652444,5761.20,960.20,4801.00,David Marlow Building Contractor Lt,Service Reform (Corp Bus & Transform),Improvement Grants,
Salford City Council,2020-08-20,601284056,8618.13,0.00,8618.13,Greater M/Cr Pension Fund,Outside Hierarchy,Other Employee Exps,
Salford City Council,2020-08-20,1600652478,5904.00,984.00,4920.00,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2020-08-20,1600652481,7344.00,1224.00,6120.00,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2020-08-20,6003093124,31396.96,0.00,31396.96,Hexagon Care Services Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2020-08-20,6003093126,21514.92,0.00,21514.92,Irwell Valley Housing Association L,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2020-08-20,6003093129,1687.56,0.00,1687.56,Langdon Community,People (Adults) - CHSC,Pmts Chartble. Organ,
Salford City Council,2020-08-20,1600652467,3068.00,0.00,3068.00,Langworthy Cornerstone Assoc.,People (Childrens) Service Group,Rents,
Salford City Council,2020-08-20,6003093123,8729.84,0.00,8729.84,Penderels Trust,People (Adults) - CHSC,Pmts Chartble. Organ,
Salford City Council,2020-08-20,601284054,1135.00,0.00,1135.00,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2020-08-20,6003093074,1510.47,0.00,1510.47,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2020-08-20,6003092848,592.95,0.00,592.95,Redacted Data,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2020-08-20,6003092720,652.99,0.00,652.99,Redacted Data,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2020-08-20,6003093118,1917.72,0.00,1917.72,Retail Trust,People (Adults) - CHSC,Pmts Chartble. Organ,
Salford City Council,2020-08-20,6003093114,12303.20,0.00,12303.20,Salvation Army,People (Adults) - CHSC,Pmts Chartble. Organ,
Salford City Council,2020-08-20,1600652482,768.00,128.00,640.00,Shinevision Ltd,Place Directorate,Prog Maint & Works,
Salford City Council,2020-08-20,6003093122,3997.28,0.00,3997.28,Sodexo Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2020-08-20,1600652460,2616.00,436.00,2180.00,Spunhill Ltd,Place Directorate,Horticultural/GMaint,
Salford City Council,2020-08-20,6003093128,6872.32,0.00,6872.32,T/A Sage Care Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2020-08-20,601284066,3250.00,0.00,3250.00,The Court Service,Place Directorate,Debt Collection,
Salford City Council,2020-08-20,6003093125,175036.12,0.00,175036.12,Turning Point (Services) Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2020-08-20,6003093120,111518.12,0.00,111518.12,United Response,People (Adults) - CHSC,Pmts Chartble. Organ,
Salford City Council,2020-08-21,1600652544,3120.00,520.00,2600.00,Adb Fire Solutions Ltd,Place Directorate,Consultants,
Salford City Council,2020-08-21,601284144,10000.00,0.00,10000.00,Afm Company 2015 Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284113,10000.00,0.00,10000.00,Agency Spring Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652591,610.18,101.70,508.48,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652597,614.35,102.39,511.96,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652595,616.27,102.71,513.56,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652592,620.43,103.40,517.03,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652596,620.43,103.40,517.03,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652594,628.79,104.80,523.99,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652593,692.77,115.46,577.31,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652578,1335.22,222.54,1112.68,Alan Franklin Builders Ltd,Place Directorate,Rechargeable R & Mnt,
Salford City Council,2020-08-21,1600652580,1381.86,230.31,1151.55,Alan Franklin Builders Ltd,Place Directorate,Rechargeable R & Mnt,
Salford City Council,2020-08-21,601284100,5000.00,0.00,5000.00,Anthem Tuition Ltd.,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284110,10000.00,0.00,10000.00,Audio Always Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284088,10000.00,0.00,10000.00,Beltodam Ltd T/A Early Learning,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284124,10000.00,0.00,10000.00,Bleemys Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284147,10000.00,0.00,10000.00,Brooks Property Developments Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652603,832.65,39.65,793.00,Calor Gas Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652033,20592.99,0.00,20592.99,Cambian Childcare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-21,1600652611,3247.20,541.20,2706.00,Castings Services Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,601284104,10000.00,0.00,10000.00,Compass Interiors Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652051,19207.20,3201.20,16006.00,Connell Bros Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-21,1600652543,4383.50,730.58,3652.92,Cromwell Polythene Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,601284118,10000.00,0.00,10000.00,D R Design Llp,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284179,750.00,0.00,750.00,D Whittaker & Co Ltd,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2020-08-21,601284093,10000.00,0.00,10000.00,Decordia Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284120,10000.00,0.00,10000.00,Dental At Mediacityuk Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284086,7500.00,0.00,7500.00,Educate Study Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284136,10000.00,0.00,10000.00,European Apparel Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652035,77541.08,12923.51,64617.57,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2020-08-21,1600652191,93631.06,15605.18,78025.88,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2020-08-21,1600652036,11713.54,1952.26,9761.28,Exclusec Group Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-21,601284094,10000.00,0.00,10000.00,Extravision Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284115,10000.00,0.00,10000.00,Fast And Co Uk Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284089,10000.00,0.00,10000.00,Full Circle Events And Exhibitions,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284141,10000.00,0.00,10000.00,Future Ink Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652571,1008.00,168.00,840.00,George Parish & Sons Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652567,1152.00,192.00,960.00,George Parish & Sons Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652569,2095.20,349.20,1746.00,George Parish & Sons Ltd,Place Directorate,Materials,
Salford City Council,2020-08-21,601284155,10000.00,0.00,10000.00,Granada Pressing And Cleaning Compa,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652180,17934.21,0.00,17934.21,Great Places Housing Association,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-21,601284149,10000.00,0.00,10000.00,Grunfeld Furniture Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652563,668.88,111.48,557.40,Hako Machines Ltd,Place Directorate,Training expenses,
Salford City Council,2020-08-21,1600652610,528.53,88.09,440.44,Instarmac,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652617,6324.00,1054.00,5270.00,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Air Con,
Salford City Council,2020-08-21,1600652615,1641.60,273.60,1368.00,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2020-08-21,1600652446,7212.00,1202.00,6010.00,J Fletcher Engineers Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-21,1600652447,12026.40,2004.40,10022.00,J Fletcher Engineers Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-21,1600652602,1701.60,283.60,1418.00,Jm Carroll Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-21,1600652599,617.52,102.92,514.60,K J Lines Limited,Place Directorate,Contractors,
Salford City Council,2020-08-21,601284156,10000.00,0.00,10000.00,Kashmiri Spice Salford Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284127,10000.00,0.00,10000.00,L & C Import And Export Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284116,10000.00,0.00,10000.00,Llr Support Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284119,9000.00,0.00,9000.00,Manchester Vehicle Services,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284087,10000.00,0.00,10000.00,Metfast Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284131,10000.00,0.00,10000.00,Monarch Solicitors Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284112,10000.00,0.00,10000.00,Mutech Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284111,10000.00,0.00,10000.00,Oakwood Engineering Solutions Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284157,1500.00,0.00,1500.00,Oly Monton Dining Out Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652301,12878.78,2146.46,10732.32,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2020-08-21,601284105,10000.00,0.00,10000.00,Pinewood Associates Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284150,10000.00,0.00,10000.00,Preferred Spaces Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284154,10000.00,0.00,10000.00,Quantum Gn Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284107,3000.00,0.00,3000.00,Quattro Training Services,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284178,603.00,100.50,502.50,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,
Salford City Council,2020-08-21,601284109,10000.00,0.00,10000.00,Rebound And Aerials Centres Of,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284097,1500.00,0.00,1500.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284103,2500.00,0.00,2500.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284099,3000.00,0.00,3000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284091,5000.00,0.00,5000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284101,5500.00,0.00,5500.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284106,5500.00,0.00,5500.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284095,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284096,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284098,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284117,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284122,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284125,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284128,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284129,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284130,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284132,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284133,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284134,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284135,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284137,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284138,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284142,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284143,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284145,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284153,10000.00,0.00,10000.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652028,18969.84,3161.64,15808.20,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2020-08-21,1600652027,42536.71,7089.45,35447.26,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2020-08-21,1600652565,508.32,84.72,423.60,Saint Gobain Building Distribution,Place Directorate,Materials,
Salford City Council,2020-08-21,1600652047,39786.50,0.00,39786.50,Salford Womens Aid,Place Directorate,Consultants,
Salford City Council,2020-08-21,601284152,10000.00,0.00,10000.00,Sauria Serpentia Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652371,26287.10,4381.18,21905.92,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-21,601284102,2500.00,0.00,2500.00,Sovereign House,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284151,10000.00,0.00,10000.00,Sparklek Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284085,10000.00,0.00,10000.00,Start In Salford,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284148,10000.00,0.00,10000.00,Start Training Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284090,10000.00,0.00,10000.00,Street Design Partnership,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284126,10000.00,0.00,10000.00,Swifty Scooters Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284092,5000.00,0.00,5000.00,Sync Production,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284158,720.00,120.00,600.00,Teacher Active Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2020-08-21,601284139,25000.00,0.00,25000.00,The A World Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284114,10000.00,0.00,10000.00,The Behaviours Agency Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652221,181500.00,30250.00,151250.00,The Lowry Centre Trust,Place Directorate,Payts to Agencies,
Salford City Council,2020-08-21,601284108,2000.00,0.00,2000.00,The Standout Company,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284146,10000.00,0.00,10000.00,The Training Brokers Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652555,634.80,105.80,529.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2020-08-21,1600652559,1820.88,303.48,1517.40,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2020-08-21,1600652557,4010.40,668.40,3342.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2020-08-21,601284160,598.80,99.80,499.00,Ultima Skills Ltd,Place Directorate,Oth Office Expenses,
Salford City Council,2020-08-21,1600652598,3729.60,621.60,3108.00,Viatec Uk Limited,Place Directorate,Materials,
Salford City Council,2020-08-21,601284121,10000.00,0.00,10000.00,Vita Skills Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284140,10000.00,0.00,10000.00,Waterfall Manchester Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,601284123,10000.00,0.00,10000.00,Whiteluck Estates Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2020-08-21,1600652608,840.43,140.07,700.36,Zg Lighting (Uk) Ltd,Place Directorate,Materials,
Salford City Council,2020-08-24,1600652288,12281.11,2046.85,10234.26,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-24,1600652290,34948.00,5824.67,29123.33,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-24,1600652270,41551.20,6925.20,34626.00,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-24,1600652276,42340.34,7056.72,35283.62,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-24,1600652289,45858.26,7643.05,38215.21,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-24,1600652279,54311.14,9051.86,45259.28,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-24,1600652273,101536.80,16922.80,84614.00,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-24,1600652314,16423.25,0.00,16423.25,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2020-08-24,1600652315,16423.25,0.00,16423.25,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2020-08-24,1600652219,35545.60,5924.27,29621.33,Charles Lawrence Surfaces Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-24,1600652660,846.00,141.00,705.00,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr,
Salford City Council,2020-08-24,1600652659,4569.60,761.60,3808.00,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr,
Salford City Council,2020-08-24,1600652218,315309.02,52551.50,262757.52,Eurovia Infrastructure Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2020-08-24,1600652646,598.69,99.78,498.91,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works,
Salford City Council,2020-08-24,1600652645,738.36,123.06,615.30,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works,
Salford City Council,2020-08-24,601284240,521.52,86.92,434.60,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284190,550.80,91.80,459.00,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284242,631.92,105.32,526.60,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284203,691.64,115.27,576.37,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284207,819.98,136.66,683.32,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284187,829.02,138.17,690.85,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284201,855.61,142.60,713.01,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284225,870.62,145.11,725.51,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284226,892.88,148.82,744.06,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284235,973.49,162.25,811.24,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284210,985.78,164.30,821.48,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284196,1091.42,181.91,909.51,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284233,1105.34,184.22,921.12,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284234,1182.10,197.01,985.09,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284186,1240.52,206.75,1033.77,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284193,1250.88,208.48,1042.40,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,601284204,1420.03,236.67,1183.36,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-24,1600652643,8375.70,1395.95,6979.75,Horticon Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2020-08-24,1600652629,1964.28,327.38,1636.90,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2020-08-24,1600652638,3294.00,549.00,2745.00,Mike Spence T/A Msenvironmental,Place Directorate,Consultants,
Salford City Council,2020-08-24,601284239,46296.00,0.00,46296.00,Nhs Trafford Ccg,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-24,1600652658,4362.00,727.00,3635.00,Psi (Resources) Limited,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-24,601284206,1414.00,0.00,1414.00,Redacted Data,Service Reform (Corp Bus & Transform),Tenants Rental,
Salford City Council,2020-08-24,1600652639,2580.00,430.00,2150.00,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2020-08-24,1600652641,3109.79,518.30,2591.49,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2020-08-24,1600652640,4104.04,684.01,3420.03,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2020-08-24,6003093991,653.25,15.39,637.86,Sms Pharmacy Ltd,Public Health,Payts to Agencies,
Salford City Council,2020-08-24,1600652214,13817.00,2302.83,11514.17,Tameside Mbc,Place Directorate,Grants,
Salford City Council,2020-08-25,6003094612,18882.04,0.00,18882.04,After Care (Nw) Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094616,29091.47,0.00,29091.47,After Care (Nw) Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,1600652683,3726.00,621.00,3105.00,Ags Tech Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-25,6003094590,9336.20,0.00,9336.20,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094621,10600.00,0.00,10600.00,Aspire Childcare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094587,3272.00,0.00,3272.00,Barnardos North West,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094603,15633.92,0.00,15633.92,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2020-08-25,1600652695,1239.91,206.65,1033.26,British Telecommunications Plc,People (Adults) - CHSC,Lease line rentals,
Salford City Council,2020-08-25,6003094605,6589.20,0.00,6589.20,By The Bridge,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094607,3584.00,0.00,3584.00,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094619,3396.00,0.00,3396.00,Capstone Foster Care (South West) L,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094623,17560.00,0.00,17560.00,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094599,14494.07,0.00,14494.07,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094601,16500.00,0.00,16500.00,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094613,21381.40,0.00,21381.40,Compass Fostering North Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094586,33547.43,0.00,33547.43,Dove Adolescent Services Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2020-08-25,6003094589,17344.00,0.00,17344.00,Dove Adolescent Services Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,601284260,4413.36,735.56,3677.80,Eversheds Sutherland (Inter) Llp,Place Directorate,Other Prof Fees,
Salford City Council,2020-08-25,6003094592,1123.36,0.00,1123.36,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies,
