Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,494,201507,BARCHESTER HEALTHCARE HOMES LTD,1809.44,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,515,201507,ANCHOR TRUST,2002.48,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,521,201507,REDACTED - Personal Information,3859.31,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,538,201507,HARTFORD COURT,1894.76,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,539,201507,DONWELL HOUSE - BONDCARE,1985.60,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,552,201507,ANCHOR TRUST,4004.96,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,587,201507,CARE UK LTD,1985.60,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1102,201507,DIPTON MANOR,2043.64,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1103,201507,DIPTON MANOR,2043.64,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1107,201507,DIPTON MANOR,1021.82,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,54,201507,ANCHOR TRUST,1547.80,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,103,201507,BARCHESTER HEALTHCARE,3153.08,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,106,201507,CARE UK LTD,679.36,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,107,201507,CARE UK LTD,2332.96,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,111,201507,DONWELL HOUSE - BONDCARE,526.44,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,112,201507,HEBBURN COURT CARE HOME,1096.48,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,117,201507,BOND CARE,818.80,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,118,201507,CARE UK LTD,870.16,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,120,201507,REDACTED - Personal Information,1080.08,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,130,201507,BOND CARE,2659.01,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,135,201507,FOUR SEASONS HEALTHCARE LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,136,201507,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),848.96,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,138,201507,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),3010.92,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,150,201507,WELLBURN CARE HOMES LTD,3351.48,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,152,201507,GAINFORD CARE HOMES LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,154,201507,GAINFORD CARE HOMES LTD,576.24,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,157,201507,BARCHESTER HEALTHCARE,473.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,158,201507,BARCHESTER HEALTHCARE,2204.98,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,159,201507,BARCHESTER HEALTHCARE,598.56,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,163,201507,HARTFORD COURT,517.36,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,180,201507,GAINFORD CARE HOMES,510.08,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,226,201507,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1103.72,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,229,201507,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),7857.33,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,238,201507,WELLBURN CARE HOMES LTD,4000.88,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,240,201507,BARCHESTER HEALTHCARE,7158.58,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,241,201507,GAINFORD CARE HOME,989.80,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,256,201507,CARE UK LTD,603.24,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,257,201507,BARCHESTER HEALTHCARE,1010.40,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,259,201507,BARCHESTER HEALTHCARE HOMES LTD,1147.56,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,260,201507,WELLBURN CARE HOMES LTD,3258.60,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,261,201507,WELLBURN CARE HOMES LTD,2793.56,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,280,201507,REDACTED - Personal Information,12397.81,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,281,201507,REDACTED - Personal Information,541.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,282,201507,REDACTED - Personal Information,1156.36,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,283,201507,REDACTED - Personal Information,492.84,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,285,201507,ADDISON COURT T/A DAV HOMES LTD,1366.52,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,286,201507,ADDISON COURT T/A DAV HOMES LTD,669.32,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,299,201507,REDACTED - Personal Information,513.76,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,315,201507,ASPIRE HEALTHCARE LIMITED,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,323,201507,WELLBURN CARE HOMES LTD,227.51,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,325,201507,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,1149.36,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,333,201507,BOND CARE,1575.00,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,334,201507,SOLEHAWK LTD,763.89,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,335,201507,BOND CARE,2146.88,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,336,201507,BOND CARE,1804.96,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,337,201507,CARE UK LTD,3253.92,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,338,201507,SPRINGFIELD HOUSE - MCARDLE CARE,1719.88,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,358,201507,SPRINGFIELD HOUSE - MCARDLE CARE,1209.12,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,361,201507,KIRKWOOD COURT - HELEN MCARDLE,874.60,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,362,201507,DERWENT CARE HOME,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,370,201507,THE MANOR HOUSE,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,374,201507,THE MANOR HOUSE,990.00,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,377,201507,CARE UK LTD,1050.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,394,201507,THE MANOR HOUSE,10570.80,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,422,201507,DERWENT CARE HOME,1515.60,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,424,201507,DERWENT CARE HOME,1959.76,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,431,201507,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,2610.92,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,432,201507,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,2756.04,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,433,201507,VALLEY VIEW RESIDENTIAL HOME,570.92,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,463,201507,GAINFORD CARE HOMES LTD,1054.08,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,464,201507,GAINFORD CARE HOMES LTD,6639.80,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,465,201507,GAINFORD CARE HOMES LTD,2689.02,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,508,201507,BOND CARE,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,509,201507,BEACONSFIELD COURT CARE HOME,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,546,201507,SOLEHAWK LTD,608.52,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,567,201507,HADRIAN HOUSE WALLSEND,756.68,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,571,201507,FELLINGATE CARE CENTRE LTD,5260.08,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,583,201507,BOND CARE,1760.72,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,593,201507,FELLINGATE CARE CENTRE LTD,1864.05,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,594,201507,FELLINGATE CARE CENTRE LTD,4514.83,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,629,201507,FELLINGATE CARE CENTRE LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,636,201507,KEIRO LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,653,201507,APPLETREE GRANGE,3741.50,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,657,201507,FELLINGATE CARE CENTRE LTD,3023.64,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,668,201507,APPLETREE GRANGE,1157.76,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,678,201507,CARE UK LTD,3225.98,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,691,201507,BARCHESTER HEALTHCARE,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,695,201507,CARE UK LTD,3045.56,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,696,201507,CARE UK LTD,10334.14,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,697,201507,CARE UK LTD,2259.64,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,718,201507,FOUR SEASONS HEALTH CARE LTD,685.80,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,723,201507,BARCHESTER HEALTHCARE,547.80,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,725,201507,BOND CARE,1768.44,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,728,201507,HAWTHORN COURT,1153.70,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,738,201507,GAINFORD CARE HOMES LTD,1802.28,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,762,201507,GAINFORD CARE HOMES LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,763,201507,APPLETREE GRANGE,545.00,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,764,201507,BOND CARE,3035.73,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,776,201507,GAINFORD CARE HOMES LTD,3843.76,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,777,201507,GAINFORD CARE HOMES LTD,1169.08,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,779,201507,BOND CARE,845.80,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,780,201507,BOND CARE,5139.16,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,785,201507,PICKTREE COURT CARE HOME,541.12,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,789,201507,CARE UK LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,793,201507,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,1085.60,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,822,201507,PARK VIEW FOREST HALL,641.52,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,845,201507,DIPTON MANOR,2043.64,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,847,201507,BONDCARE ST ANDREWS LTD (LANSBURY COURT CC),505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,867,201507,DIPTON MANOR,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,891,201507,DIPTON MANOR,260.82,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,893,201507,AKARI CARE (ALEXANDRA HOUSE),986.92,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,913,201507,ANCHOR TRUST,1280.48,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,920,201507,WARDLEY GATE CARE CENTRE,1609.14,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,953,201507,WARDLEY GATE CARE CENTRE,1010.40,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,969,201507,ANCHOR TRUST,1068.40,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,970,201507,ANCHOR TRUST,711.84,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,972,201507,COVENT HOUSE,1963.00,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,973,201507,COVENT HOUSE,589.12,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,977,201507,ROSEWOOD HR SERVICES LTD,144.34,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,990,201507,ANCHOR TRUST,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,994,201507,BOND CARE,1397.04,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,996,201507,WARDLEY GATE CARE CENTRE,6178.92,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,997,201507,WARDLEY GATE CARE CENTRE,724.64,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1013,201507,BOND CARE,1889.64,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1026,201507,VALLEY VIEW RESIDENTIAL HOME,1042.68,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1035,201507,VALLEY VIEW RESIDENTIAL HOME,53.23,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1039,201507,BOND CARE,3813.88,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1042,201507,ROSEWOOD HR SERVICES LTD,1046.28,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1046,201507,WEYBOURNE CARE HOME,783.48,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1049,201507,EMBRACE  GROUP,1386.72,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1050,201507,ROSEWOOD HR SERVICES LTD,6847.54,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1053,201507,EMBRACE  GROUP,3103.36,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1054,201507,EMBRACE  GROUP,746.48,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1068,201507,ST CUTHBERTS HOUSE LTD,1039.92,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1070,201507,ST CUTHBERTS HOUSE LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1071,201507,ST CUTHBERTS HOUSE LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1072,201507,ST CUTHBERTS HOUSE LTD,664.36,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1074,201507,ST CUTHBERTS HOUSE LTD,602.40,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1075,201507,ST CUTHBERTS HOUSE LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1077,201507,ANCHOR TRUST,527.88,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1079,201507,FOUR SEASONS HEALTHCARE LTD,56.70,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1086,201507,ROSEWOOD HR SERVICES LTD,4758.94,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1091,201507,ROSEWOOD HR SERVICES LTD,850.00,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1121,201507,VALLEY VIEW RESIDENTIAL HOME,5715.92,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1123,201507,LEAZES HALL,2388.48,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,1148,201507,BARCHESTER HEALTHCARE WASHINGTON GRANGE,489.36,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020243,74,201507,COVENT HOUSE,6307.21,2015-10-30
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,883,201507,ST CUTHBERTS HOUSE LTD,1916.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,898,201507,ST CUTHBERTS HOUSE LTD,1916.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,899,201507,ST CUTHBERTS HOUSE LTD,1916.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,933,201507,ST CUTHBERTS HOUSE LTD,1916.00,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,56,201507,ST CUTHBERTS HOUSE LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,160,201507,ST CUTHBERTS HOUSE LTD,514.12,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,161,201507,ST CUTHBERTS HOUSE LTD,505.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,302,201507,ST CUTHBERTS HOUSE LTD,512.34,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,20,201507,SPRINGFIELD HOUSE - MCARDLE CARE,1872.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,45,201507,EMBRACE  GROUP,1844.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,72,201507,WARDLEY GATE CARE CENTRE,874.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,78,201507,WARDLEY GATE CARE CENTRE,2809.29,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,79,201507,WARDLEY GATE CARE CENTRE,1311.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,93,201507,WARDLEY GATE CARE CENTRE,2497.14,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,231,201507,APPLETREE GRANGE,2075.43,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,318,201507,SPRINGFIELD HOUSE - MCARDLE CARE,16380.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,406,201507,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),2473.71,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,591,201507,ADDISON COURT T/A DAV HOMES LTD,2315.15,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,666,201507,FELLINGATE CARE CENTRE LTD,2811.43,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,707,201507,THE MANOR HOUSE,1872.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,797,201507,CARE UK LTD,5074.29,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,799,201507,ANCHOR TRUST,1844.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,817,201507,COVENT HOUSE,750.86,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,932,201507,CARE UK LTD,1234.29,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,936,201507,CARE UK LTD,1302.86,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,944,201507,CARE UK LTD,2057.14,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1097,201507,BOND CARE,5950.29,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1170,201507,BOND CARE,4280.57,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1171,201507,VALLEY VIEW RESIDENTIAL HOME,1748.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1178,201507,VALLEY VIEW RESIDENTIAL HOME,1748.00,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1179,201507,BOND CARE,985.71,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1181,201507,VALLEY VIEW RESIDENTIAL HOME,2809.29,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,1185,201507,BOND CARE,3543.43,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020243,23,201507,COVENT HOUSE,40.57,2015-10-30
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020243,27,201507,COVENT HOUSE,185.72,2015-10-30
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020243,57,201507,ADDISON COURT T/A DAV HOMES LTD,610.01,2015-10-30
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020243,63,201507,ADDISON COURT T/A DAV HOMES LTD,484.29,2015-10-30
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020243,64,201507,ADDISON COURT T/A DAV HOMES LTD,475.72,2015-10-30
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020243,69,201507,ADDISON COURT T/A DAV HOMES LTD,17.14,2015-10-30
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,31,201507,SHOTLEY PARK HE LTD,1918.85,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,169,201507,DERWENT CARE HOME,2622.38,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,373,201507,ACTIVE HORIZONS LTD,811.57,2015-10-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020242,596,201507,PATHWAYS CARE GROUP,4663.20,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,129,201507,BOND CARE,109.10,2015-10-07
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020242,133,201507,BOND CARE,360.86,2015-10-07
