Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007730,1,201804,Barclaycard - Global Commercial Payments,136.87,2018-07-04,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007787,1,201804,Barclaycard - Global Commercial Payments,28.36,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007788,1,201804,Barclaycard - Global Commercial Payments,5.5,2018-07-04,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007789,1,201804,Barclaycard - Global Commercial Payments,145,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007790,1,201804,Barclaycard - Global Commercial Payments,185,2018-07-04,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007844,1,201804,Barclaycard - Global Commercial Payments,23.97,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007845,1,201804,Barclaycard - Global Commercial Payments,37,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007847,1,201804,Barclaycard - Global Commercial Payments,16.75,2018-07-04,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007848,1,201804,Barclaycard - Global Commercial Payments,16.75,2018-07-04,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007852,1,201804,Barclaycard - Global Commercial Payments,29.1,2018-07-04,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008000,1,201804,Barclaycard - Global Commercial Payments,676.14,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008020,1,201804,Barclaycard - Global Commercial Payments,28.5,2018-07-04,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008070,1,201804,Barclaycard - Global Commercial Payments,31.4,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008081,1,201804,Barclaycard - Global Commercial Payments,42.64,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008082,1,201804,Barclaycard - Global Commercial Payments,40.38,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008131,1,201804,Barclaycard - Global Commercial Payments,66.63,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008232,1,201804,Barclaycard - Global Commercial Payments,72.5,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008245,1,201804,Barclaycard - Global Commercial Payments,49.98,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008290,1,201804,Barclaycard - Global Commercial Payments,12.62,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008305,1,201804,Barclaycard - Global Commercial Payments,13,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008339,1,201804,Barclaycard - Global Commercial Payments,21.06,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008397,1,201804,Barclaycard - Global Commercial Payments,12.2,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008445,1,201804,Barclaycard - Global Commercial Payments,38.5,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008446,1,201804,Barclaycard - Global Commercial Payments,21.21,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008452,1,201804,Barclaycard - Global Commercial Payments,8.64,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008502,1,201804,Barclaycard - Global Commercial Payments,45.98,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008539,1,201804,Barclaycard - Global Commercial Payments,5.83,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008540,1,201804,Barclaycard - Global Commercial Payments,4.99,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008544,1,201804,Barclaycard - Global Commercial Payments,10.48,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008574,1,201804,Barclaycard - Global Commercial Payments,32.05,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008596,1,201804,Barclaycard - Global Commercial Payments,88.5,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008651,1,201804,Barclaycard - Global Commercial Payments,5,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008658,1,201804,Barclaycard - Global Commercial Payments,12.73,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008688,1,201804,Barclaycard - Global Commercial Payments,285,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008783,1,201804,Barclaycard - Global Commercial Payments,33.98,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008835,1,201804,Barclaycard - Global Commercial Payments,97.25,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008836,1,201804,Barclaycard - Global Commercial Payments,64.98,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008881,1,201804,Barclaycard - Global Commercial Payments,15,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008883,1,201804,Barclaycard - Global Commercial Payments,21.35,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008884,1,201804,Barclaycard - Global Commercial Payments,32.49,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008949,1,201804,Barclaycard - Global Commercial Payments,16,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008958,1,201804,Barclaycard - Global Commercial Payments,16.27,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008959,1,201804,Barclaycard - Global Commercial Payments,11.45,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200008973,1,201804,Barclaycard - Global Commercial Payments,4.9,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009000,1,201804,Barclaycard - Global Commercial Payments,64,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009001,1,201804,Barclaycard - Global Commercial Payments,13.2,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009071,1,201804,Barclaycard - Global Commercial Payments,7.2,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009072,1,201804,Barclaycard - Global Commercial Payments,32.49,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009084,1,201804,Barclaycard - Global Commercial Payments,4.23,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009131,1,201804,Barclaycard - Global Commercial Payments,6,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009165,1,201804,Barclaycard - Global Commercial Payments,38.5,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009166,1,201804,Barclaycard - Global Commercial Payments,15,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009185,1,201804,Barclaycard - Global Commercial Payments,45,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009190,1,201804,Barclaycard - Global Commercial Payments,94.4,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200009197,1,201804,Barclaycard - Global Commercial Payments,5.5,2018-07-30,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200001941,1,201804,Barclaycard - Global Commercial Payments,129.36,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200001961,1,201804,Barclaycard - Global Commercial Payments,107.55,2018-07-02,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200002650,1,201804,Barclaycard - Global Commercial Payments,45,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200003695,1,201804,Barclaycard - Global Commercial Payments,42.28,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200004882,1,201804,Barclaycard - Global Commercial Payments,12.5,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200005513,1,201804,Barclaycard - Global Commercial Payments,12.3,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007044,1,201804,Barclaycard - Global Commercial Payments,27.49,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007106,1,201804,Barclaycard - Global Commercial Payments,14.93,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007164,1,201804,Barclaycard - Global Commercial Payments,104.6,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007206,1,201804,Barclaycard - Global Commercial Payments,10.55,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007264,1,201804,Barclaycard - Global Commercial Payments,334,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007265,1,201804,Barclaycard - Global Commercial Payments,10.96,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007268,1,201804,Barclaycard - Global Commercial Payments,51.5,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007271,1,201804,Barclaycard - Global Commercial Payments,36.64,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007328,1,201804,Barclaycard - Global Commercial Payments,207.5,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007329,1,201804,Barclaycard - Global Commercial Payments,95.92,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007340,1,201804,Barclaycard - Global Commercial Payments,120.13,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007371,1,201804,Barclaycard - Global Commercial Payments,16.07,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007379,1,201804,Barclaycard - Global Commercial Payments,36.23,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007421,1,201804,Barclaycard - Global Commercial Payments,136.16,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007422,1,201804,Barclaycard - Global Commercial Payments,62.06,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007477,1,201804,Barclaycard - Global Commercial Payments,22.34,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007478,1,201804,Barclaycard - Global Commercial Payments,50,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007480,1,201804,Barclaycard - Global Commercial Payments,27.52,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007481,1,201804,Barclaycard - Global Commercial Payments,67.73,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007482,1,201804,Barclaycard - Global Commercial Payments,9.28,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007486,1,201804,Barclaycard - Global Commercial Payments,17.48,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007487,1,201804,Barclaycard - Global Commercial Payments,96.7,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007530,1,201804,Barclaycard - Global Commercial Payments,36,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007531,1,201804,Barclaycard - Global Commercial Payments,36.9,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007532,1,201804,Barclaycard - Global Commercial Payments,11.79,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007533,1,201804,Barclaycard - Global Commercial Payments,9.07,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007544,1,201804,Barclaycard - Global Commercial Payments,27.66,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",200007545,1,201804,Barclaycard - Global Commercial Payments,267,2018-07-10,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008132,1,201804,Barclaycard - Global Commercial Payments,200,2018-07-16,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008297,1,201804,Barclaycard - Global Commercial Payments,39.98,2018-07-16,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008456,1,201804,Barclaycard - Global Commercial Payments,10,2018-07-16,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008964,1,201804,Barclaycard - Global Commercial Payments,10.38,2018-07-25,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200005912,1,201804,Barclaycard - Global Commercial Payments,45.99,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200005913,1,201804,Barclaycard - Global Commercial Payments,15.66,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200005914,1,201804,Barclaycard - Global Commercial Payments,28.95,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200006696,1,201804,Barclaycard - Global Commercial Payments,79.2,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200006754,1,201804,Barclaycard - Global Commercial Payments,29.11,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200007144,1,201804,Barclaycard - Global Commercial Payments,411.44,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008846,1,201804,Barclaycard - Global Commercial Payments,13.25,2018-07-17,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008848,1,201804,Barclaycard - Global Commercial Payments,9.78,2018-07-17,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008849,1,201804,Barclaycard - Global Commercial Payments,31.18,2018-07-17,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008914,1,201804,Barclaycard - Global Commercial Payments,58.63,2018-07-25,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200005784,1,201804,Barclaycard - Global Commercial Payments,41.63,2018-07-09,
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",200008259,1,201804,Barclaycard - Global Commercial Payments,3,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200006706,1,201804,Barclaycard - Global Commercial Payments,120,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008212,1,201804,Barclaycard - Global Commercial Payments,50,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008213,1,201804,Barclaycard - Global Commercial Payments,59,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008214,1,201804,Barclaycard - Global Commercial Payments,109,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008328,1,201804,Barclaycard - Global Commercial Payments,109,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008329,1,201804,Barclaycard - Global Commercial Payments,109,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008330,1,201804,Barclaycard - Global Commercial Payments,51.5,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008373,1,201804,Barclaycard - Global Commercial Payments,42.99,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008580,1,201804,Barclaycard - Global Commercial Payments,35,2018-07-16,
Office of the Chief Executive,Supplies and Services,"Furn, Equip & Mats",200008861,1,201804,Barclaycard - Global Commercial Payments,23.4,2018-07-30,
Schools,Supplies and Services,"Furn, Equip & Mats",200006161,1,201804,Barclaycard - Global Commercial Payments,6.5,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007892,1,201804,Barclaycard - Global Commercial Payments,78,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008498,1,201804,Barclaycard - Global Commercial Payments,11,2018-07-10,
Schools,Supplies and Services,"Furn, Equip & Mats",200008594,1,201804,Barclaycard - Global Commercial Payments,13.98,2018-07-10,
Schools,Supplies and Services,"Furn, Equip & Mats",200008595,1,201804,Barclaycard - Global Commercial Payments,3.93,2018-07-10,
Schools,Supplies and Services,"Furn, Equip & Mats",200008653,1,201804,Barclaycard - Global Commercial Payments,2.08,2018-07-30,
Schools,Supplies and Services,"Furn, Equip & Mats",200008654,1,201804,Barclaycard - Global Commercial Payments,2.08,2018-07-30,
Schools,Supplies and Services,"Furn, Equip & Mats",200008655,1,201804,Barclaycard - Global Commercial Payments,3.74,2018-07-30,
Schools,Supplies and Services,"Furn, Equip & Mats",200008711,1,201804,Barclaycard - Global Commercial Payments,32.99,2018-07-30,
Schools,Supplies and Services,"Furn, Equip & Mats",200008940,1,201804,Barclaycard - Global Commercial Payments,109.95,2018-07-30,
Schools,Supplies and Services,"Furn, Equip & Mats",200007549,1,201804,Barclaycard - Global Commercial Payments,74.75,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007550,1,201804,Barclaycard - Global Commercial Payments,19.93,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007551,1,201804,Barclaycard - Global Commercial Payments,11.03,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007724,1,201804,Barclaycard - Global Commercial Payments,14.95,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007798,1,201804,Barclaycard - Global Commercial Payments,4.16,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007932,1,201804,Barclaycard - Global Commercial Payments,62,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007996,1,201804,Barclaycard - Global Commercial Payments,7.74,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200008067,1,201804,Barclaycard - Global Commercial Payments,11.58,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200008068,1,201804,Barclaycard - Global Commercial Payments,24.8,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200008541,1,201804,Barclaycard - Global Commercial Payments,64.83,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200008772,1,201804,Barclaycard - Global Commercial Payments,83.33,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007776,1,201804,Barclaycard - Global Commercial Payments,9.67,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007834,1,201804,Barclaycard - Global Commercial Payments,11.86,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007922,1,201804,Barclaycard - Global Commercial Payments,22.91,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200008163,1,201804,Barclaycard - Global Commercial Payments,22.32,2018-07-05,
Schools,Supplies and Services,"Furn, Equip & Mats",200008224,1,201804,Barclaycard - Global Commercial Payments,66.63,2018-07-05,
Schools,Supplies and Services,"Furn, Equip & Mats",200008384,1,201804,Barclaycard - Global Commercial Payments,66.63,2018-07-05,
Schools,Supplies and Services,"Furn, Equip & Mats",200008640,1,201804,Barclaycard - Global Commercial Payments,29.85,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008641,1,201804,Barclaycard - Global Commercial Payments,13.29,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200007937,1,201804,Barclaycard - Global Commercial Payments,212,2018-07-09,
Schools,Supplies and Services,"Furn, Equip & Mats",200007941,1,201804,Barclaycard - Global Commercial Payments,6.89,2018-07-09,
Schools,Supplies and Services,"Furn, Equip & Mats",200008659,1,201804,Barclaycard - Global Commercial Payments,46.29,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008660,1,201804,Barclaycard - Global Commercial Payments,46.29,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008661,1,201804,Barclaycard - Global Commercial Payments,21.52,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008662,1,201804,Barclaycard - Global Commercial Payments,25.82,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008663,1,201804,Barclaycard - Global Commercial Payments,7.49,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008664,1,201804,Barclaycard - Global Commercial Payments,55.94,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008665,1,201804,Barclaycard - Global Commercial Payments,3.25,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008717,1,201804,Barclaycard - Global Commercial Payments,31.59,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008718,1,201804,Barclaycard - Global Commercial Payments,31.59,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008719,1,201804,Barclaycard - Global Commercial Payments,0.83,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008720,1,201804,Barclaycard - Global Commercial Payments,13.99,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008721,1,201804,Barclaycard - Global Commercial Payments,2.79,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008784,1,201804,Barclaycard - Global Commercial Payments,8.98,2018-07-18,
Schools,Supplies and Services,"Furn, Equip & Mats",200008785,1,201804,Barclaycard - Global Commercial Payments,11.95,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200008786,1,201804,Barclaycard - Global Commercial Payments,33.29,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200006998,1,201804,Barclaycard - Global Commercial Payments,63.61,2018-07-05,
Schools,Supplies and Services,"Furn, Equip & Mats",200008255,1,201804,Barclaycard - Global Commercial Payments,8.32,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008257,1,201804,Barclaycard - Global Commercial Payments,2.27,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008309,1,201804,Barclaycard - Global Commercial Payments,5,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008310,1,201804,Barclaycard - Global Commercial Payments,7.32,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008311,1,201804,Barclaycard - Global Commercial Payments,3.13,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008313,1,201804,Barclaycard - Global Commercial Payments,3.72,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008315,1,201804,Barclaycard - Global Commercial Payments,8.32,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008363,1,201804,Barclaycard - Global Commercial Payments,2.75,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007983,1,201804,Barclaycard - Global Commercial Payments,23.3,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008099,1,201804,Barclaycard - Global Commercial Payments,21.99,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008100,1,201804,Barclaycard - Global Commercial Payments,65.94,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008101,1,201804,Barclaycard - Global Commercial Payments,62.5,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008157,1,201804,Barclaycard - Global Commercial Payments,16,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008425,1,201804,Barclaycard - Global Commercial Payments,42.43,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008863,1,201804,Barclaycard - Global Commercial Payments,9.88,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008864,1,201804,Barclaycard - Global Commercial Payments,9.16,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008865,1,201804,Barclaycard - Global Commercial Payments,12.71,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200006224,1,201804,Barclaycard - Global Commercial Payments,189,2018-07-06,
Schools,Supplies and Services,"Furn, Equip & Mats",200006381,1,201804,Barclaycard - Global Commercial Payments,41.94,2018-07-09,
Schools,Supplies and Services,"Furn, Equip & Mats",200007451,1,201804,Barclaycard - Global Commercial Payments,7.98,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007452,1,201804,Barclaycard - Global Commercial Payments,47.98,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007453,1,201804,Barclaycard - Global Commercial Payments,4.95,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007506,1,201804,Barclaycard - Global Commercial Payments,6.88,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007507,1,201804,Barclaycard - Global Commercial Payments,6.99,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007508,1,201804,Barclaycard - Global Commercial Payments,23.28,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007509,1,201804,Barclaycard - Global Commercial Payments,4,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007565,1,201804,Barclaycard - Global Commercial Payments,33.32,2018-07-06,
Schools,Supplies and Services,"Furn, Equip & Mats",200008185,1,201804,Barclaycard - Global Commercial Payments,7.5,2018-07-06,
Schools,Supplies and Services,"Furn, Equip & Mats",200008186,1,201804,Barclaycard - Global Commercial Payments,28.05,2018-07-06,
Schools,Supplies and Services,"Furn, Equip & Mats",200008454,1,201804,Barclaycard - Global Commercial Payments,53,2018-07-06,
Schools,Supplies and Services,"Furn, Equip & Mats",200008893,1,201804,Barclaycard - Global Commercial Payments,13.4,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200008894,1,201804,Barclaycard - Global Commercial Payments,237,2018-07-25,
Schools,Supplies and Services,"Furn, Equip & Mats",200007410,1,201804,Barclaycard - Global Commercial Payments,293.28,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200007584,1,201804,Barclaycard - Global Commercial Payments,38.01,2018-07-02,
Schools,Supplies and Services,"Furn, Equip & Mats",200008566,1,201804,Barclaycard - Global Commercial Payments,79.98,2018-07-17,
Schools,Supplies and Services,"Furn, Equip & Mats",200008618,1,201804,Barclaycard - Global Commercial Payments,13.34,2018-07-17,
Schools,Supplies and Services,"Furn, Equip & Mats",200008691,1,201804,Barclaycard - Global Commercial Payments,111.7,2018-07-17,
Schools,Supplies and Services,"Furn, Equip & Mats",200004427,1,201804,Barclaycard - Global Commercial Payments,15.83,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200004489,1,201804,Barclaycard - Global Commercial Payments,7.99,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200004768,1,201804,Barclaycard - Global Commercial Payments,7.99,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200005794,1,201804,Barclaycard - Global Commercial Payments,7.97,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200006232,1,201804,Barclaycard - Global Commercial Payments,5.97,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200006282,1,201804,Barclaycard - Global Commercial Payments,6.64,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200006283,1,201804,Barclaycard - Global Commercial Payments,6.64,2018-07-16,
Schools,Supplies and Services,"Furn, Equip & Mats",200006284,1,201804,Barclaycard - Global Commercial Payments,7.97,2018-07-17,
Schools,Supplies and Services,"Furn, Equip & Mats",200006285,1,201804,Barclaycard - Global Commercial Payments,6.64,2018-07-17,
Schools,Supplies and Services,"Furn, Equip & Mats",200006286,1,201804,Barclaycard - Global Commercial Payments,6.64,2018-07-17,
Schools,Supplies and Services,"Furn, Equip & Mats",200006287,1,201804,Barclaycard - Global Commercial Payments,28.75,2018-07-17,
Schools,Supplies and Services,"Furn, Equip & Mats",200006687,1,201804,Barclaycard - Global Commercial Payments,8.48,2018-07-17,
Schools,Supplies and Services,"Furn, Equip & Mats",200006926,1,201804,Barclaycard - Global Commercial Payments,81.65,2018-07-17,
