Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Learning and Children,Transport,Contract Hire,42400039,36,201211,REDACTED - Personal Information,576,2013-02-15
Learning and Children,Transport,Contract Hire,42400039,40,201211,REDACTED - Personal Information,650,2013-02-15
Learning and Children,Transport,Contract Hire,42400039,41,201211,REDACTED - Personal Information,1200.00,2013-02-15
Learning and Children,Transport,Contract Hire,42400124,14,201211,SOUTH TYNESIDE TAXI AGENCY,1140.00,2013-02-15
Learning and Children,Transport,Contract Hire,42400124,10,201211,SOUTH TYNESIDE TAXI AGENCY,731.07,2013-02-15
Learning and Children,Transport,Contract Hire,42400124,11,201211,SOUTH TYNESIDE TAXI AGENCY,1134.87,2013-02-15
Learning and Children,Transport,Contract Hire,42400124,13,201211,SOUTH TYNESIDE TAXI AGENCY,378.29,2013-02-15
Learning and Children,Transport,Contract Hire,42400124,8,201211,SOUTH TYNESIDE TAXI AGENCY,931,2013-02-15
Learning and Children,Transport,Contract Hire,42400124,9,201211,SOUTH TYNESIDE TAXI AGENCY,243.68,2013-02-15
Learning and Children,Transport,Contract Hire,42400124,12,201211,SOUTH TYNESIDE TAXI AGENCY,756.59,2013-02-15
Learning and Children,Transport,Public Transport and Taxi Fares,42400131,10,201211,REDACTED - Personal Information,35,2013-02-15
Learning and Children,Transport,Public Transport and Taxi Fares,42400131,11,201211,REDACTED - Personal Information,40,2013-02-15
Learning and Children,Transport,Public Transport and Taxi Fares,42400131,13,201211,REDACTED - Personal Information,20,2013-02-15
Learning and Children,Transport,Public Transport and Taxi Fares,42400131,15,201211,REDACTED - Personal Information,1295.00,2013-02-15
Learning and Children,Transport,Public Transport and Taxi Fares,42400131,16,201211,REDACTED - Personal Information,140,2013-02-15
Learning and Children,Transport,Public Transport and Taxi Fares,42400131,12,201211,REDACTED - Personal Information,540,2013-02-15
Learning and Children,Transport,Public Transport and Taxi Fares,42400131,14,201211,REDACTED - Personal Information,20,2013-02-15
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,60,201211,DEAN TAXIS LTD,135,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,61,201211,DEAN TAXIS LTD,300,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,55,201211,DEAN TAXIS LTD,22,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,85,201211,DEAN TAXIS LTD,44,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,66,201211,DEAN TAXIS LTD,312,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,67,201211,DEAN TAXIS LTD,76,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,75,201211,DEAN TAXIS LTD,50,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,78,201211,DEAN TAXIS LTD,300,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,84,201211,DEAN TAXIS LTD,44,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,89,201211,DEAN TAXIS LTD,527.5,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,92,201211,DEAN TAXIS LTD,270,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,59,201211,DEAN TAXIS LTD,52,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,64,201211,DEAN TAXIS LTD,1091.50,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,73,201211,DEAN TAXIS LTD,544,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,76,201211,DEAN TAXIS LTD,72,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,90,201211,DEAN TAXIS LTD,35,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,91,201211,DEAN TAXIS LTD,270,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,65,201211,DEAN TAXIS LTD,312,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,70,201211,DEAN TAXIS LTD,45,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,77,201211,DEAN TAXIS LTD,540,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,81,201211,DEAN TAXIS LTD,25,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,62,201211,DEAN TAXIS LTD,507.5,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,68,201211,DEAN TAXIS LTD,76,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,69,201211,DEAN TAXIS LTD,78,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,74,201211,DEAN TAXIS LTD,50,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,63,201211,DEAN TAXIS LTD,682,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,71,201211,DEAN TAXIS LTD,315,2013-02-18
Learning and Children,Transport,Public Transport and Taxi Fares,42400284,72,201211,DEAN TAXIS LTD,490.5,2013-02-18
Learning and Children,Third Party Payments,Third Party Payments,42400308,2,201211,WARWICKSHIRE C.C.,8758.66,2013-02-18
Learning and Children,Supplies and Services,Advertising,42400311,2,201211,ADOPTION UK,445,2013-02-18
Learning and Children,Supplies and Services,Advertising,42400313,2,201211,ADOPTION UK,445,2013-02-18
Learning and Children,Supplies and Services,Advertising,42400315,2,201211,ADOPTION UK,445,2013-02-18
Learning and Children,Supplies and Services,Advertising,42400316,2,201211,BAAF,444,2013-02-18
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400335,2,201211,HMCTS,2225.00,2013-02-18
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400336,2,201211,HMCTS,2225.00,2013-02-18
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400337,2,201211,HMCTS,2225.00,2013-02-18
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400340,2,201211,HMCTS,2225.00,2013-02-18
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400341,2,201211,HMCTS,2225.00,2013-02-18
Learning and Children,Third Party Payments,Third Party Payments,42400351,2,201211,NORTH TYNESIDE COUNCIL,3509.05,2013-02-18
Learning and Children,Third Party Payments,Third Party Payments,42400355,2,201211,NORTH TYNESIDE COUNCIL,5119.44,2013-02-19
Learning and Children,Employees,Agency Staff,42400356,2,201211,VISION FOR EDUCATION,540,2013-02-19
Learning and Children,Employees,Agency Staff,42400357,2,201211,VISION FOR EDUCATION,540,2013-02-19
Learning and Children,Third Party Payments,Third Party Payments,42400359,2,201211,MENORAH GRAMMAR SCHOOL,5226.68,2013-02-19
Learning and Children,Third Party Payments,Third Party Payments,42400360,2,201211,MENORAH GRAMMAR SCHOOL,8261.00,2013-02-19
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400362,2,201211,DUKE OF EDINBURGHS AWARD,1723.00,2013-02-19
Learning and Children,Supplies and Services,"Furn, Equip & Mats",42400363,2,201211,LOBLEY HILL YOUTH & COMM. CTR.,700,2013-02-19
Learning and Children,Supplies and Services,Miscellaneous Supplies,42400364,2,201211,SITEX ORBIS,355,2013-02-19
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400365,2,201211,LYNDHURST CENTRE,620,2013-02-19
Learning and Children,Third Party Payments,Third Party Payments,42400380,2,201211,NORWOOD RAVENSWOOD SERVICES LIMITED,816,2013-02-20
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400507,2,201211,HMCTS,700,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,28,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1088.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,29,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,540,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,38,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1224.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,39,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,40,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,30,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,630,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,35,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,432,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,37,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,256,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,14,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1152.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,16,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,255,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,17,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1088.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,19,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,578,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,22,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1460.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,23,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1505.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,24,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1820.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,25,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1610.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,26,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1378.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,34,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1292.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,36,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1064.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,15,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,765,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,18,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,867,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,20,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,912,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,21,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,280,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,27,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1620.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,31,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1702.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,32,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1368.00,2013-02-19
Learning and Children,Transport,Contract Hire,42400510,33,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1520.00,2013-02-19
Learning and Children,Transfer Payments,Transfer Payments,42400689,2,201211,BARNARDOS,476.15,2013-02-20
Learning and Children,Transfer Payments,Transfer Payments,42400695,2,201211,FENIX PROPERTY,1030.00,2013-02-19
Learning and Children,Third Party Payments,Third Party Payments,42400697,2,201211,HEWITT ASSOCIATES LTD,2360.00,2013-02-20
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42400699,2,201211,COGNITIVE THERAPY NORTH EAST,640,2013-02-20
Learning and Children,Transfer Payments,Transfer Payments,42400720,2,201211,REDACTED - Personal Information,528.11,2013-02-20
Learning and Children,Third Party Payments,Third Party Payments,42400726,2,201211,ST CHADS COMMUNITY PROJECT,10576.25,2013-02-20
Learning and Children,Third Party Payments,Third Party Payments,42400734,2,201211,CCL OFFICE LTD,1500.00,2013-02-20
Learning and Children,Supplies and Services,Comms & Computing,42400738,4,201211,VODAFONE CORPORATE LTD,53.25,2013-02-20
Learning and Children,Supplies and Services,Comms & Computing,42400738,5,201211,VODAFONE CORPORATE LTD,78,2013-02-20
Learning and Children,Supplies and Services,Comms & Computing,42400738,6,201211,VODAFONE CORPORATE LTD,53.4,2013-02-20
Learning and Children,Transfer Payments,Transfer Payments,42400754,2,201211,EDF ENERGY,919.29,2013-02-20
Learning and Children,Supplies and Services,Comms & Computing,42400762,2,201211,SOUTH TYNESIDE MBC,3950.00,2013-02-20
Learning and Children,Employees,Indirect Employee Expenses,42400779,2,201211,THE SAGE GATESHEAD,1200.00,2013-02-20
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42401030,2,201211,MARDEN CONSULTANCY,2664.00,2013-02-20
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42401031,2,201211,MARDEN CONSULTANCY,668,2013-02-20
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42401035,2,201211,REDACTED - Personal Information,790,2013-02-20
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42401042,2,201211,REDACTED - Personal Information,500,2013-02-20
Learning and Children,Supplies and Services,Miscellaneous Supplies,42401184,3,201211,NPOWER,2169.58,2013-02-21
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,121,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,16,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,107,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,120,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,130,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,12,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,131,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,24,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,132,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,10,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,133,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,10,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,134,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,14,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,135,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,10,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,136,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,14,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,137,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,14,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,138,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,20,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,139,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,28,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,140,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,10,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,123,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,72,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,124,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,55,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,125,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,56,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,126,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,20,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,127,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,60,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,128,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,42,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,129,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,130,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,111,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,120,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,122,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,32,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,87,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,476,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,110,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,712.6,2013-02-22
Learning and Children,Transport,Contract Hire,42401244,109,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,224.4,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,79,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,362.5,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,81,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,190,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,83,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,289,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,86,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,476,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,88,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,72,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,91,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,465,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,93,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,144,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,95,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,216,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,98,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,279,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,113,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,312,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,115,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,66,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,119,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,148,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,85,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,906,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,101,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,1620.00,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,114,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,45,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,117,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,650,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,80,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,362.5,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,82,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,190,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,112,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,552,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,116,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,66,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,105,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,8,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,92,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,465,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,97,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,279,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,84,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,289,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,89,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,470,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,90,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,12,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,96,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,692,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,99,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,140,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,120,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,102,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401244,108,201211,CENTRAL TAXIS OF GATESHEAD LIMITED,82,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,39,201211,SWALWELL CABS LTD,24,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,33,201211,SWALWELL CABS LTD,90,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,34,201211,SWALWELL CABS LTD,288,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,36,201211,SWALWELL CABS LTD,544,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,38,201211,SWALWELL CABS LTD,1238.40,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,24,201211,SWALWELL CABS LTD,576,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,27,201211,SWALWELL CABS LTD,20,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,28,201211,SWALWELL CABS LTD,576,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,35,201211,SWALWELL CABS LTD,400,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,44,201211,SWALWELL CABS LTD,1237.60,2013-02-22
Learning and Children,Transport,Contract Hire,42401326,45,201211,SWALWELL CABS LTD,612,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,26,201211,SWALWELL CABS LTD,437.5,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,32,201211,SWALWELL CABS LTD,201.5,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,42,201211,SWALWELL CABS LTD,5,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,47,201211,SWALWELL CABS LTD,25,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,23,201211,SWALWELL CABS LTD,573,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,25,201211,SWALWELL CABS LTD,437.5,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,31,201211,SWALWELL CABS LTD,201.5,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,37,201211,SWALWELL CABS LTD,680,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,41,201211,SWALWELL CABS LTD,5,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401326,46,201211,SWALWELL CABS LTD,25,2013-02-22
Learning and Children,Supplies and Services,Comms & Computing,42401352,2,201211,VIRGIN MEDIA BUSINESS,1366.72,2013-02-22
Learning and Children,Employees,Indirect Employee Expenses,42401399,14,201211,CLICK TRAVEL LTD,5.8,2013-02-22
Learning and Children,Employees,Indirect Employee Expenses,42401399,21,201211,CLICK TRAVEL LTD,66.92,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401399,23,201211,CLICK TRAVEL LTD,69.66,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401399,24,201211,CLICK TRAVEL LTD,69.66,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401399,19,201211,CLICK TRAVEL LTD,75,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401399,17,201211,CLICK TRAVEL LTD,38.46,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401399,27,201211,CLICK TRAVEL LTD,9,2013-02-22
Learning and Children,Transport,Public Transport and Taxi Fares,42401399,29,201211,CLICK TRAVEL LTD,33.15,2013-02-22
Learning and Children,Employees,Agency Staff,42401503,2,201211,EDUCATION WORLD LTD,875,2013-02-22
Learning and Children,Employees,Agency Staff,42401504,2,201211,EDUCATION WORLD LTD,785,2013-02-22
Learning and Children,Employees,Agency Staff,42401505,2,201211,EDUCATION WORLD LTD,475,2013-02-22
Learning and Children,Premises,Rent,42401509,2,201211,GATESHEAD JEWISH NURSERY SCHOOL,1725.00,2013-02-22
Learning and Children,Premises,Rent,42401511,2,201211,GATESHEAD JEWISH NURSERY SCHOOL,1725.00,2013-02-22
Learning and Children,Premises,Rent,42401515,2,201211,GATESHEAD JEWISH NURSERY SCHOOL,1725.00,2013-02-22
Learning and Children,Transfer Payments,Transfer Payments,42401604,2,201211,CREATIVE GINGER,1282.50,2013-02-22
Learning and Children,Third Party Payments,Third Party Payments,42401608,2,201211,GATESHEAD YOUNG WOMENS OUTREACH PROJECT,4625.00,2013-02-22
Learning and Children,Third Party Payments,Third Party Payments,42401620,2,201211,CBS OUTDOOR,2877.00,2013-02-22
Learning and Children,Third Party Payments,Third Party Payments,42401646,2,201211,NECA SERVICES LTD,7810.25,2013-02-22
Learning and Children,Third Party Payments,Third Party Payments,42401647,2,201211,NECA SERVICES LTD,49137.75,2013-02-22
Learning and Children,Third Party Payments,Third Party Payments,42401749,2,201211,CBS OUTDOOR,1053.00,2013-02-26
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42401792,2,201211,DERE STREET BARRISTERS,1800.00,2013-02-25
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42401796,2,201211,PAUL JONES ASSOCIATES LTD,1958.18,2013-02-25
Learning and Children,Supplies and Services,"Licenses, Housing, Fees",42401804,2,201211,DERE STREET BARRISTERS,3850.00,2013-02-25
Learning and Children,Supplies and Services,"Printing, Stationery etc",42401805,19,201211,INTERCHANGE NEWS,47.51,2013-02-25
Learning and Children,Third Party Payments,Third Party Payments,42401982,2,201211,PINNACLE SCHOOLS (GATESHEAD) LIMITED,659032.36,2013-02-25
Learning and Children,Supplies and Services,"Printing, Stationery etc",42402069,2,201211,ADD INFORMATION SERVICES LTD,1010.00,2013-02-26
Learning and Children,Third Party Payments,Third Party Payments,42402074,2,201211,NORTHUMBERLAND COUNTY COUNCIL,14822.50,2013-02-26
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42402077,3,201211,GATESHEAD JEWISH BOARDING SCHOOL,1254.00,2013-02-26
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42402077,4,201211,GATESHEAD JEWISH BOARDING SCHOOL,1500.00,2013-02-26
Learning and Children,Supplies and Services,"Printing, Stationery etc",42402087,2,201211,CANON (UK) LTD,900,2013-02-26
Learning and Children,Supplies and Services,Miscellaneous Supplies,42402094,2,201211,SNAPDRAGON DANCE COMPANY,450,2013-02-26
Learning and Children,Third Party Payments,Third Party Payments,42402096,2,201211,WHICKHAM SCHOOL,9603.08,2013-02-26
Learning and Children,Third Party Payments,Third Party Payments,42402097,2,201211,ST THOMAS MORE SCHOOL,24768.43,2013-02-26
Learning and Children,Third Party Payments,Third Party Payments,42402099,2,201211,LORD LAWSON OF BEAMISH ACADEMY,6750.84,2013-02-26
Learning and Children,Third Party Payments,Third Party Payments,42402101,2,201211,JOSEPH SWAN SCHOOL,959.55,2013-02-26
Learning and Children,Employees,Agency Staff,42402103,2,201211,VISION FOR EDUCATION,540,2013-02-26
Learning and Children,Employees,Agency Staff,42402107,2,201211,VISION FOR EDUCATION,540,2013-02-26
Learning and Children,Supplies and Services,"Grants, Contribs & Subs",42402108,2,201211,GATESHEAD JEWISH PRIMARY SCHOOL,3266.67,2013-02-26
Learning and Children,Third Party Payments,Third Party Payments,42402109,2,201211,SOUTH TYNESIDE NHS FOUNDATION TRUST,12635.00,2013-02-26
Learning and Children,Transfer Payments,Transfer Payments,42402200,2,201211,REDACTED - Personal Information,581.36,2013-02-25
Learning and Children,Transfer Payments,Transfer Payments,42402351,2,201211,REDACTED - Personal Information,496,2013-02-26
