Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60040400,106,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,107,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,108,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,109,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,111,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,112,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,113,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,366,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,367,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,368,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,450,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,451,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,452,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,453,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,454,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,480,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,496,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,497,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,498,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,499,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,500,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,501,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,502,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,503,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,504,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,505,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040401,614,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,616,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,617,201302,DURHAM AGED MINEWORKERS HOMES ASS,16.90,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,618,201302,DURHAM AGED MINEWORKERS HOMES ASS,1.45,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,619,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,620,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,621,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,622,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,623,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,624,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,625,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,626,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,627,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,628,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,629,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,630,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,631,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,632,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,633,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,634,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,635,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,636,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,637,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,638,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,639,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,640,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,641,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,642,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,643,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,644,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,645,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,646,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,647,201302,DURHAM AGED MINEWORKERS HOMES ASS,33.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,816,201302,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040400,82,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,83,201302,HOME GROUP LTD,65.12,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,84,201302,HOME GROUP LTD,29.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,85,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,86,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,87,201302,HOME GROUP LTD,29.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,88,201302,HOME GROUP LTD,29.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,89,201302,HOME GROUP LTD,29.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,90,201302,HOME GROUP LTD,29.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,91,201302,HOME GROUP LTD,29.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,92,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,93,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,94,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,95,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,96,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,97,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,101,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,102,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,110,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,456,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,457,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,458,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,461,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,462,201302,HOME GROUP LTD,29.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,470,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,471,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,472,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,477,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,478,201302,HOME GROUP LTD,29.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,483,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,484,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,511,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,518,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,519,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,520,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,533,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,534,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,535,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,542,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,543,201302,HOME GROUP LTD,26.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,544,201302,HOME GROUP LTD,40.52,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040401,955,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,957,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,958,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,959,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,960,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,961,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,962,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,963,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,964,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,965,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,966,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,967,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,968,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,969,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,970,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,971,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,972,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,973,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,974,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,975,201302,HOME GROUP LTD,70.91,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,976,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,977,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,978,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,979,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,980,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,981,201302,HOME GROUP LTD,65.12,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,982,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,983,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,984,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,985,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,986,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,987,201302,HOME GROUP LTD,26.88,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,988,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,990,201302,HOME GROUP LTD,67.14,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1006,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1008,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1009,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1010,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1011,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1012,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1013,201302,HOME GROUP LTD,29.84,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1014,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,1021,201302,HOME GROUP LTD,40.52,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040400,403,201302,JOHNNIE JOHNSON HOUSING TRUST,75.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,404,201302,JOHNNIE JOHNSON HOUSING TRUST,104.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,662,201302,JOHNNIE JOHNSON HOUSING TRUST,75.84,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,664,201302,JOHNNIE JOHNSON HOUSING TRUST,34.76,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,671,201302,JOHNNIE JOHNSON HOUSING TRUST,34.76,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,672,201302,JOHNNIE JOHNSON HOUSING TRUST,104.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,47,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,166,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,167,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,168,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,9.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,169,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,176,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,180,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,182,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,190,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,270,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,271,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,272,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,285,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,9.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,286,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,9.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,287,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,9.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,327,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,328,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,329,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,390,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,391,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,392,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,405,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,406,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,407,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,632,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.92,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,633,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.92,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,635,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,636,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,637,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,669,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,670,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,680,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,681,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,682,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,683,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,684,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,685,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,686,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,687,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,688,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,689,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,690,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,9.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,691,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,699,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,700,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,708,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,709,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,728,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,731,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,732,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,733,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,735,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,736,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,756,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,757,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040400,815,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-02
Community Based Services,Third Party Payments,Third Party Payments,60040401,286,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,287,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,298,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,305,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,306,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,307,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,308,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,309,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,310,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,311,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,312,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,313,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,314,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,315,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,316,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
Community Based Services,Third Party Payments,Third Party Payments,60040401,317,201302,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-05-23
