Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358307,2,201205,PYEROY LTD,400.00,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358311,2,201205,RIXONWAY KITCHENS LTD,350.24,2012-08-20
Local Environmental Services,Supplies and Services,Other Running Costs,42358318,2,201205,PICKERINGS EUROPE LTD,408.53,2012-08-20
Local Environmental Services,Third Party Payments,Third Party Payments,42358321,2,201205,MGM LTD,420.00,2012-08-20
Local Environmental Services,,,42358323,2,201205,BECK CO LTD,365.04,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358325,2,201205,SHEFFIELD INSULATIONS LTD,677.77,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358326,2,201205,SHEFFIELD INSULATIONS LTD,451.84,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358328,2,201205,SHEFFIELD INSULATIONS LTD,677.77,2012-08-20
Local Environmental Services,,,42358335,2,201205,SNAPFAST,492.00,2012-08-20
Local Environmental Services,Transport,Contract Hire,42358339,3,201205,LORD HIRE CENTRES,383.57,2012-08-20
Local Environmental Services,Transport,Contract Hire,42358339,4,201205,LORD HIRE CENTRES,291.50,2012-08-20
Local Environmental Services,Transport,Contract Hire,42358345,3,201205,JOHN NIXON LTD,241.20,2012-08-20
Local Environmental Services,Transport,Contract Hire,42358345,4,201205,JOHN NIXON LTD,201.00,2012-08-20
Local Environmental Services,Transport,Contract Hire,42358352,2,201205,PREMIER TRAFFIC MANAGEMENT,3120.00,2012-08-20
Local Environmental Services,Supplies and Services,Other Running Costs,42358356,5,201205,KELLY PLANT HIRE LTD,345.00,2012-08-20
Local Environmental Services,Supplies and Services,Other Running Costs,42358356,6,201205,KELLY PLANT HIRE LTD,368.00,2012-08-20
Local Environmental Services,Supplies and Services,Other Running Costs,42358356,4,201205,KELLY PLANT HIRE LTD,184.00,2012-08-20
Local Environmental Services,Supplies and Services,Other Running Costs,42358357,2,201205,KELLY PLANT HIRE LTD,897.00,2012-08-20
Local Environmental Services,Transport,Contract Hire,42358360,2,201205,STUART GROUP LTD,558.42,2012-08-20
Local Environmental Services,Works,,42358382,2,201205,NORTHERN POWERGRID(NORTH-EAST)LTD,2307.90,2012-08-20
Local Environmental Services,Premises,Energy,42358383,2,201205,NORTHERN POWERGRID(NORTH-EAST)LTD,653.37,2012-08-20
Local Environmental Services,,,42358405,2,201205,CSA PHOTONICS LTD,5743.00,2012-08-20
Local Environmental Services,,,42358406,2,201205,CSA PHOTONICS LTD,5743.00,2012-08-20
Local Environmental Services,,,42358409,2,201205,THOMAS OWEN & SONS LTD,473.00,2012-08-20
Local Environmental Services,,,42358419,2,201205,BSS GROUP LTD,1031.40,2012-08-20
Local Environmental Services,Supplies and Services,Other Running Costs,42358424,2,201205,COUPELINE,14993.17,2012-08-20
Local Environmental Services,Third Party Payments,Third Party Payments,42358425,3,201205,W D DAVISON & SONS,535.00,2012-08-20
Local Environmental Services,Third Party Payments,Third Party Payments,42358425,4,201205,W D DAVISON & SONS,30.01,2012-08-20
Local Environmental Services,Supplies and Services,Other Running Costs,42358426,2,201205,FLETCHER (ELECTRICAL) HOLDINGS LTD,21804.85,2012-08-20
Local Environmental Services,Supplies and Services,Other Running Costs,42358427,2,201205,PRO-FIX INSTALLATIONS (NE) LTD,7399.89,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358432,2,201205,FRANKLIN STEEL STOCKHOLDERS LD,716.32,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358446,2,201205,RIXONWAY KITCHENS LTD,381.67,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358447,2,201205,RIXONWAY KITCHENS LTD,424.87,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358448,2,201205,RIXONWAY KITCHENS LTD,407.89,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358449,2,201205,RIXONWAY KITCHENS LTD,529.95,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358450,2,201205,TRAVIS PERKINS TRADING CO LTD,3075.60,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358455,2,201205,WOLSELEY UK LTD,1140.03,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358458,2,201205,WOLSELEY UK LTD,513.65,2012-08-20
Local Environmental Services,,,42358466,2,201205,WOLSELEY UK LTD,453.92,2012-08-20
Local Environmental Services,,,42358468,2,201205,WOLSELEY UK LTD,473.48,2012-08-20
Local Environmental Services,Premises,Rep & Maint,42358475,2,201205,NPOWER,667.99,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358495,2,201205,EDMUNDSON ELECTRICAL LTD,13304.82,2012-08-20
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358497,2,201205,HOWDENS  JOINERY LTD,6310.68,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358499,2,201205,HOWDENS  JOINERY LTD,389.60,2012-08-21
Local Environmental Services,Supplies and Services,Other Running Costs,42358513,2,201205,MATTHEW CHARLTON LTD,4546.03,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358514,2,201205,CUNDALL,1000.00,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358515,2,201205,COMPREHENSIVE DESIGN ARCHITECTS LTD,2000.00,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358542,2,201205,BRICK DOCTOR UK,700.00,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358580,2,201205,TYNE TEES POWER TOOL CO,411.00,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358581,4,201205,JOBLING PURSER LTD,116.70,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358581,5,201205,JOBLING PURSER LTD,77.80,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358581,6,201205,JOBLING PURSER LTD,194.50,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358581,7,201205,JOBLING PURSER LTD,143.78,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358581,3,201205,JOBLING PURSER LTD,191.70,2012-08-21
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358605,2,201205,NEWEY & EYRE LTD,16359.78,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358629,2,201205,NEWEY & EYRE LTD,594.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358641,2,201205,NEWEY & EYRE LTD,766.72,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358644,2,201205,NEWEY & EYRE LTD,776.50,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358649,2,201205,NEWEY & EYRE LTD,456.20,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358651,2,201205,ACE JOINERY (NE) LTD,2030.30,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358657,2,201205,CHIRMARN LTD,1840.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358662,2,201205,THOMPSONS OF PRUDHOE LTD,818.06,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358667,2,201205,SITA UK LTD,10422.18,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358668,2,201205,SITA UK LTD,10544.69,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358670,6,201205,SITA UK LTD,15903.38,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358670,8,201205,SITA UK LTD,4.84,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358670,7,201205,SITA UK LTD,632.63,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358670,10,201205,SITA UK LTD,114.78,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358670,9,201205,SITA UK LTD,5.41,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358702,2,201205,ACE JOINERY (NE) LTD,380.25,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358713,2,201205,FACELIFT (GB) LTD,900.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358719,2,201205,HEATING COMPONENTS & EQUIP LTD,471.70,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358720,2,201205,HEATING COMPONENTS & EQUIP LTD,646.95,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358739,5,201205,JOBLING PURSER LTD,606.38,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358739,6,201205,JOBLING PURSER LTD,155.60,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358739,8,201205,JOBLING PURSER LTD,116.70,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358739,7,201205,JOBLING PURSER LTD,197.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358739,9,201205,JOBLING PURSER LTD,197.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358741,2,201205,CLEVELAND CABLE CO LTD,3892.70,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358742,2,201205,EDMUNDSON ELECTRICAL LTD,578.61,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358772,2,201205,SIGNS EXPRESS LTD,465.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358773,2,201205,SIGNS EXPRESS LTD,598.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358781,2,201205,TOWERCO LTD,2840.25,2012-08-22
Local Environmental Services,,,42358797,2,201205,URBIS LIGHTING LTD,28896.00,2012-08-22
Local Environmental Services,,,42358807,2,201205,CERAMIC TILE DIST (NCLE) LTD,398.42,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358810,2,201205,NEWEY & EYRE LTD,1853.08,2012-08-22
Local Environmental Services,Supplies and Services,Miscellaneous Supplies,42358812,2,201205,LRQA LTD,1504.40,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358814,2,201205,RENTOKIL INITIAL UK LTD,445.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358815,2,201205,RENTOKIL INITIAL UK LTD,460.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358816,2,201205,RENTOKIL INITIAL UK LTD,430.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358817,2,201205,RENTOKIL INITIAL UK LTD,460.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358818,2,201205,RENTOKIL INITIAL UK LTD,920.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358821,2,201205,HARVARD ENGINEERING PLC,3009.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358824,2,201205,CORMETON ELECTRONICS LTD,440.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358830,2,201205,UK SAFETY MANAGEMENT LTD,5683.75,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358831,2,201205,UK SAFETY MANAGEMENT LTD,1687.95,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358837,2,201205,UK SAFETY MANAGEMENT LTD,399.40,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358847,2,201205,REXEL SENATE LTD,387.36,2012-08-22
Local Environmental Services,Premises,Energy,42358848,3,201205,NORTHERN POWERGRID(NORTH-EAST)LTD,1023.87,2012-08-22
Local Environmental Services,Premises,Energy,42358848,4,201205,NORTHERN POWERGRID(NORTH-EAST)LTD,153.86,2012-08-22
Local Environmental Services,Works,,42358848,5,201205,NORTHERN POWERGRID(NORTH-EAST)LTD,1077.02,2012-08-22
Local Environmental Services,Premises,Energy,42358849,4,201205,NORTHERN POWERGRID(NORTH-EAST)LTD,341.29,2012-08-22
Local Environmental Services,Premises,Energy,42358849,5,201205,NORTHERN POWERGRID(NORTH-EAST)LTD,341.29,2012-08-22
Local Environmental Services,,,42358849,6,201205,NORTHERN POWERGRID(NORTH-EAST)LTD,341.29,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358852,2,201205,RENTOKIL INITIAL UK LTD,430.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358853,2,201205,RENTOKIL INITIAL UK LTD,430.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358854,2,201205,RENTOKIL INITIAL UK LTD,660.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358855,2,201205,RENTOKIL INITIAL UK LTD,1190.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358857,2,201205,ROOFCLAD SYSTEMS,2106.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358858,2,201205,PATTINSON SCIENTIFIC SERVICES,380.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358860,2,201205,EDMUNDSON ELECTRICAL LTD,382.35,2012-08-22
Local Environmental Services,Premises,Water,42358862,2,201205,NORTHUMBRIAN WATER,1040.23,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358912,2,201205,J C MAINTENANCE SERVICES,355.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358914,2,201205,NORTHERN FLOORCRAFT(GHD)LTD,1380.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358926,3,201205,NORTHERN ENERGY CONNECTIONS,500.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358926,4,201205,NORTHERN ENERGY CONNECTIONS,14460.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358929,2,201205,RENTOKIL INITIAL UK LTD,890.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358931,2,201205,RENTOKIL INITIAL UK LTD,630.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358932,2,201205,RENTOKIL INITIAL UK LTD,630.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358934,2,201205,RENTOKIL INITIAL UK LTD,630.00,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42358935,2,201205,RENTOKIL INITIAL UK LTD,660.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358940,2,201205,SCHNEIDER ELECTRIC LTD,5754.50,2012-08-22
Local Environmental Services,Supplies and Services,Catering & Provisions,42358965,2,201205,BRAMBLES FOODS LTD,448.58,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358985,2,201205,FLEMING & CO (MACHINERY) LTD,399.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358990,2,201205,JOBLING PURSER LTD,806.30,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358991,5,201205,JOBLING PURSER LTD,116.70,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358991,8,201205,JOBLING PURSER LTD,69.80,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358991,9,201205,JOBLING PURSER LTD,527.18,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358991,4,201205,JOBLING PURSER LTD,191.70,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358991,6,201205,JOBLING PURSER LTD,194.50,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42358991,7,201205,JOBLING PURSER LTD,174.50,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359007,2,201205,POINTER LTD,1107.00,2012-08-22
Local Environmental Services,,,42359013,2,201205,BSS GROUP LTD,368.30,2012-08-22
Local Environmental Services,,,42359029,2,201205,JEWSON LTD,1077.12,2012-08-22
Local Environmental Services,,,42359062,2,201205,BSS GROUP LTD,437.40,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359071,2,201205,EDMUNDSON ELECTRICAL LTD,659.69,2012-08-22
Local Environmental Services,,,42359081,2,201205,EDMUNDSON ELECTRICAL LTD,418.67,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359092,2,201205,WOLSELEY UK LTD,1124.14,2012-08-28
Local Environmental Services,,,42359097,2,201205,ARCO LTD,584.95,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359100,2,201205,MINISTER SELF DRIVE,525.00,2012-08-22
Local Environmental Services,Transport,Vehicles and Plant,42359101,2,201205,GO PLANT ENVIRONMENTAL,350.00,2012-08-22
Local Environmental Services,Transport,Vehicles and Plant,42359102,2,201205,GO PLANT ENVIRONMENTAL,700.00,2012-08-22
Local Environmental Services,Transport,Vehicles and Plant,42359103,2,201205,GO PLANT ENVIRONMENTAL,350.00,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359106,2,201205,LAE VEHICLE RENTAL LTD,2200.00,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359107,2,201205,LAE VEHICLE RENTAL LTD,2288.00,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359109,2,201205,PREMIER TRUCK HIRE LTD,850.00,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359114,2,201205,GEORGE VARDY LTD,3171.00,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359115,2,201205,GEORGE VARDY LTD,1272.00,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359118,2,201205,NOBLET MUNICIPAL SERVICES LTD,3800.00,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359122,6,201205,BURNT TREE GROUP LTD,272.80,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359122,10,201205,BURNT TREE GROUP LTD,107.80,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359122,8,201205,BURNT TREE GROUP LTD,501.60,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359122,7,201205,BURNT TREE GROUP LTD,726.00,2012-08-22
Local Environmental Services,Transport,Contract Hire,42359122,9,201205,BURNT TREE GROUP LTD,92.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359151,2,201205,NEWEY & EYRE LTD,1886.90,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359156,2,201205,CORMETON ELECTRONICS LTD,440.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359157,2,201205,CORMETON ELECTRONICS LTD,440.00,2012-08-22
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359158,2,201205,LAIDLAW SOLUTIONS LTD,434.50,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42359169,2,201205,JOE ROONEY LTD,5683.75,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42359170,2,201205,JOE ROONEY LTD,1687.95,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42359177,2,201205,UK SAFETY MANAGEMENT LTD,399.40,2012-08-22
Local Environmental Services,Third Party Payments,Third Party Payments,42359190,15,201205,TARMAC LTD,6442.12,2012-08-23
Local Environmental Services,Third Party Payments,Third Party Payments,42359190,19,201205,TARMAC LTD,5733.86,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,503,201205,O2 (UK) LTD,15.13,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,504,201205,O2 (UK) LTD,123.43,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,505,201205,O2 (UK) LTD,55.38,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,506,201205,O2 (UK) LTD,132.00,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,507,201205,O2 (UK) LTD,29.25,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,523,201205,O2 (UK) LTD,146.98,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,548,201205,O2 (UK) LTD,2110.45,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,522,201205,O2 (UK) LTD,5.67,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,524,201205,O2 (UK) LTD,21.24,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,525,201205,O2 (UK) LTD,20.51,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,526,201205,O2 (UK) LTD,27.00,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,547,201205,O2 (UK) LTD,158.76,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,502,201205,O2 (UK) LTD,97.26,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,508,201205,O2 (UK) LTD,45.42,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,509,201205,O2 (UK) LTD,150.18,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,510,201205,O2 (UK) LTD,13.00,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,511,201205,O2 (UK) LTD,13.93,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,512,201205,O2 (UK) LTD,349.35,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,513,201205,O2 (UK) LTD,23.96,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,514,201205,O2 (UK) LTD,72.08,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,515,201205,O2 (UK) LTD,10.49,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,516,201205,O2 (UK) LTD,16.03,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,517,201205,O2 (UK) LTD,10.82,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,518,201205,O2 (UK) LTD,116.98,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,519,201205,O2 (UK) LTD,1.32,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,520,201205,O2 (UK) LTD,77.83,2012-08-23
Local Environmental Services,Supplies and Services,Comms & Computing,42359209,521,201205,O2 (UK) LTD,2.17,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359221,2,201205,UK SAFETY MANAGEMENT LTD,445.00,2012-08-23
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359326,2,201205,LAIDLAW SOLUTIONS LTD,434.50,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359327,2,201205,LAIDLAW SOLUTIONS LTD,434.50,2012-08-24
Local Environmental Services,,,42359329,2,201205,TARMAC LTD,356.68,2012-08-24
Local Environmental Services,,,42359330,2,201205,TARMAC LTD,357.42,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359376,2,201205,LAIDLAW SOLUTIONS LTD,655.65,2012-08-24
Local Environmental Services,Supplies and Services,Other Running Costs,42359409,2,201205,GEORGE VARDY LTD,838.50,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359410,2,201205,GEORGE VARDY LTD,1006.50,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359411,2,201205,GEORGE VARDY LTD,838.50,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359415,2,201205,ASHTEAD PLANT HIRE CO LTD,838.50,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359418,4,201205,GEORGE VARDY LTD,322.50,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359418,3,201205,GEORGE VARDY LTD,516.00,2012-08-23
Local Environmental Services,Transport,Contract Hire,42359431,2,201205,STUART GROUP LTD,577.03,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359435,2,201205,KELLY PLANT HIRE LTD,897.00,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359436,5,201205,KELLY PLANT HIRE LTD,368.00,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359436,4,201205,KELLY PLANT HIRE LTD,428.00,2012-08-23
Local Environmental Services,Supplies and Services,Other Running Costs,42359436,6,201205,KELLY PLANT HIRE LTD,161.00,2012-08-23
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359480,2,201205,NUFINS LTD,412.50,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,6,201205,JOBLING PURSER LTD,77.80,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,8,201205,JOBLING PURSER LTD,77.80,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,9,201205,JOBLING PURSER LTD,239.63,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,11,201205,JOBLING PURSER LTD,143.78,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,4,201205,JOBLING PURSER LTD,194.50,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,5,201205,JOBLING PURSER LTD,118.20,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,7,201205,JOBLING PURSER LTD,155.60,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,10,201205,JOBLING PURSER LTD,77.80,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359481,12,201205,JOBLING PURSER LTD,77.80,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359484,4,201205,JOBLING PURSER LTD,239.63,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359484,3,201205,JOBLING PURSER LTD,244.44,2012-08-24
Local Environmental Services,Supplies and Services,"Furn, Equip & Mats",42359484,5,201205,JOBLING PURSER LTD,157.60,2012-08-24
Local Environmental Services,Supplies and Services,Other Running Costs,42359518,2,201205,GEORGE VARDY LTD,838.50,2012-08-24
Local Environmental Services,Supplies and Services,Other Running Costs,42359578,3,201205,GEORGE VARDY LTD,1204.00,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359578,4,201205,GEORGE VARDY LTD,342.50,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359580,8,201205,GEORGE VARDY LTD,838.50,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359580,6,201205,GEORGE VARDY LTD,894.50,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359580,5,201205,GEORGE VARDY LTD,838.50,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359580,7,201205,GEORGE VARDY LTD,277.00,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359581,3,201205,GEORGE VARDY LTD,2515.50,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359581,4,201205,GEORGE VARDY LTD,678.50,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359582,2,201205,KELLY PLANT HIRE LTD,897.00,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359583,5,201205,KELLY PLANT HIRE LTD,276.00,2012-08-28
Local Environmental Services,Supplies and Services,Other Running Costs,42359583,4,201205,KELLY PLANT HIRE LTD,276.00,2012-08-28
