Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60040000,278,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,301,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,302,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,303,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,304,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,305,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,306,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,308,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,310,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,311,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,312,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,313,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,314,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,315,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,316,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,318,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,386,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,387,201301,DURHAM AGED MINEWORKERS HOMES ASS,3.38,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040001,618,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,620,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,621,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,622,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,623,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,624,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,625,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,626,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,627,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,628,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,629,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,630,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,631,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,632,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,633,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,634,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,635,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,636,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,637,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,638,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,639,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,641,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,651,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,653,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,654,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,656,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,660,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,661,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,663,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,688,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,690,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,691,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,692,201301,DURHAM AGED MINEWORKERS HOMES ASS,13.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040000,60,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,61,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,63,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,64,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,89,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,90,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,99,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,100,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,232,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,233,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,234,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,235,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,236,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,237,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,238,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,261,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,262,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,268,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,269,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,270,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,271,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,272,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,273,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,274,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,299,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,300,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,309,201301,HOME GROUP LTD,7.46,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,322,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,323,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,324,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,327,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,330,201301,HOME GROUP LTD,32.56,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,334,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,335,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,336,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,337,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,338,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,339,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,340,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,341,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,342,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,343,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,344,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,345,201301,HOME GROUP LTD,6.72,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,414,201301,HOME GROUP LTD,16.28,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040001,530,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,532,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,533,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,534,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,536,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,537,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,538,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,546,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,550,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,551,201301,HOME GROUP LTD,65.12,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,552,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,553,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,554,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,555,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,556,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,557,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,558,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,559,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,560,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,561,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,562,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,563,201301,HOME GROUP LTD,1.45,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,564,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,565,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,566,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,567,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,569,201301,HOME GROUP LTD,40.52,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,570,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,571,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,612,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,616,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,617,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,619,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,672,201301,HOME GROUP LTD,29.84,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,673,201301,HOME GROUP LTD,29.84,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,674,201301,HOME GROUP LTD,29.84,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,675,201301,HOME GROUP LTD,26.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,676,201301,HOME GROUP LTD,29.84,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,677,201301,HOME GROUP LTD,29.84,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,679,201301,HOME GROUP LTD,29.84,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,680,201301,HOME GROUP LTD,29.84,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,681,201301,HOME GROUP LTD,29.84,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040000,25,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,31,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,37,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,38,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,39,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.47,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,40,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,113,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,114,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,119,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,120,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,128,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,193,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.73,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,197,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,198,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,199,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,200,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,201,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,202,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,203,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,204,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,445,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,487,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,488,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,489,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,490,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,491,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,492,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,493,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,494,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,495,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,496,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,497,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,498,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,502,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,503,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,504,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,505,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,506,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.47,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,507,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,508,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.47,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,509,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.47,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,510,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,511,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.47,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,512,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,513,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,540,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,541,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,542,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,543,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,1.95,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,547,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,549,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.73,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,550,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,551,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.22,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,574,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,576,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040000,590,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,2.57,2013-04-03
Community Based Services,Third Party Payments,Third Party Payments,60040001,205,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,206,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,207,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,259,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,263,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,264,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,266,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,276,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,278,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,279,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.92,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,280,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,282,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,303,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,307,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.92,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,308,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,309,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,310,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,8.88,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,311,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,312,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,313,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,314,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,315,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,316,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,317,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,318,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,7.80,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,319,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,320,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
Community Based Services,Third Party Payments,Third Party Payments,60040001,321,201301,NORTH BRITISH HOUSING - TYNE BRIDGE,10.28,2013-04-05
