Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,347,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,348,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,349,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,350,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,351,201508,ANCHOR TRUST,16.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,352,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,353,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,354,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,355,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,356,201508,ANCHOR TRUST,16.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,357,201508,ANCHOR TRUST,16.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,358,201508,ANCHOR TRUST,11.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,359,201508,ANCHOR TRUST,16.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,360,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,361,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,362,201508,ANCHOR TRUST,11.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,363,201508,ANCHOR TRUST,11.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,364,201508,ANCHOR TRUST,11.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,365,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,366,201508,ANCHOR TRUST,11.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,367,201508,ANCHOR TRUST,2.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,368,201508,ANCHOR TRUST,96.25,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,369,201508,ANCHOR TRUST,11.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,370,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,371,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,372,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,373,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,374,201508,ANCHOR TRUST,16.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,375,201508,ANCHOR TRUST,16.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,376,201508,ANCHOR TRUST,16.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,377,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,378,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,379,201508,ANCHOR TRUST,2.72,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,380,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,381,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,382,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,383,201508,ANCHOR TRUST,16.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,384,201508,ANCHOR TRUST,19.02,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,385,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,387,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,396,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,397,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,404,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,405,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,406,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,425,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,431,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,432,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,433,201508,ANCHOR TRUST,11.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,436,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,437,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,438,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,439,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,440,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,441,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,442,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,443,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,444,201508,ANCHOR TRUST,12.68,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,445,201508,ANCHOR TRUST,13.08,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,446,201508,ANCHOR TRUST,2.72,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,447,201508,ANCHOR TRUST,3.17,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,329,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,386,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,388,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,389,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,390,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,391,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,392,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,393,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,394,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,395,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,398,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,399,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,400,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,401,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,402,201508,B & N HOUSING ASSOCIATION,10.39,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,403,201508,B & N HOUSING ASSOCIATION,3055.50,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,407,201508,B & N HOUSING ASSOCIATION,58.20,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,408,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,409,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,423,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,426,201508,B & N HOUSING ASSOCIATION,6.85,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,427,201508,B & N HOUSING ASSOCIATION,57.54,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,434,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,435,201508,B & N HOUSING ASSOCIATION,38.36,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,12,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,14,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,15,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,18,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,19,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,20,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,22,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,23,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,35,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,38,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,39,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,40,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,93,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,94,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,97,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,420,201508,HOME GROUP LTD,40.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,217,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,221,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,222,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,223,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,225,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,226,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,227,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,228,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,238,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,61.04,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,243,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,244,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,246,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,247,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,248,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,249,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,250,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,252,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,257,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,258,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,259,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,260,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,40.86,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,261,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,34.88,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,262,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,263,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,264,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,265,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,267,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,268,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,269,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,270,201508,NEW LEAF SUPPORTING INDEPENDENCE LTD,27.24,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,111,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,112,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,113,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,114,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,115,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,116,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,117,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,118,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,119,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,120,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,121,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,122,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,123,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,124,201508,HOUSING 21,42.12,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,125,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,126,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,127,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,128,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,129,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,130,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,131,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,132,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,133,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,134,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,135,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,136,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,137,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,138,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,139,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,140,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,141,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,142,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,143,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,144,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,145,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,146,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,147,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,148,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,149,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,150,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,151,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,152,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,153,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,154,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,155,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,156,201508,HOUSING 21,26.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,157,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,158,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,159,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,160,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,161,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,162,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,163,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,164,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,165,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,166,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,167,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,168,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,169,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,170,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,171,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,172,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,173,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,174,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,175,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,176,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,177,201508,HOUSING 21,40.00,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,178,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,179,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,180,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,181,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,182,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,183,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,184,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,185,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,186,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,187,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,188,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,189,201508,HOUSING 21,14.84,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,190,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,191,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,192,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,193,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,194,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,195,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,196,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,197,201508,HOUSING 21,41.52,2015-11-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040437,198,201508,HOUSING 21,41.52,2015-11-04
