Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,111,201506,WARDLEY GATE CARE CENTRE,1804.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,112,201506,WARDLEY GATE CARE CENTRE,1868.43,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,131,201506,WARDLEY GATE CARE CENTRE,7087.15,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,133,201506,APPLETREE GRANGE,802.29,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,180,201506,WARDLEY GATE CARE CENTRE,1804.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,181,201506,WARDLEY GATE CARE CENTRE,902.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,239,201506,CARE UK LTD,3968.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,240,201506,CARE UK LTD,1913.15,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,259,201506,ANCHOR TRUST,408.86,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,323,201506,WELLBURN CARE HOMES LTD,1136.57,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,380,201506,REDACTED - Personal Information,3744.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,551,201506,CARE UK LTD,5952.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,567,201506,GAINFORD CARE HOMES LTD,1908.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,582,201506,BOND CARE,1872.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,589,201506,BOND CARE,1872.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,612,201506,BOND CARE,3008.58,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,784,201506,FOUR SEASONS HEALTHCARE LTD,1703.57,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,811,201506,THE MANOR HOUSE,1916.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,843,201506,BOND CARE,1916.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,848,201506,WELLBURN CARE HOMES LTD,1872.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,896,201506,GAINFORD CARE HOMES LTD,4770.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,703,201506,KENTON MANOR,3948.09,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,804,201506,DERWENT CARE HOME,2003.56,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1028,201506,LEAZES HALL,1939.12,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,154,201506,BOND CARE,1872.00,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,155,201506,BOND CARE,436.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,168,201506,VALLEY VIEW RESIDENTIAL HOME,483.16,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,185,201506,LEAZES HALL,671.52,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,215,201506,ANCHOR TRUST,93.51,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,403,201506,WELLBURN CARE HOMES LTD,670.19,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,405,201506,WELLBURN CARE HOMES LTD,436.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,448,201506,BOND CARE,1052.29,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,471,201506,GAINFORD CARE HOMES LTD,202.61,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,479,201506,REDACTED - Personal Information,436.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,482,201506,BOND CARE,497.12,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,505,201506,APPLETREE GRANGE,187.03,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,626,201506,GAINFORD CARE HOMES LTD,1219.60,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,648,201506,FELLINGATE CARE CENTRE LTD,3368.29,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,668,201506,CARE UK LTD,420.82,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,714,201506,GAINFORD CARE HOMES LTD,538.16,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,740,201506,FOUR SEASONS HEALTHCARE LTD,389.64,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1052,201506,CARE UK LTD,1560.90,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1057,201506,CARE UK LTD,187.03,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1082,201506,BOND CARE,1090.99,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1083,201506,BOND CARE,436.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1088,201506,KENTON MANOR,3070.68,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1117,201506,ROSEWOOD HR SERVICES LTD,124.69,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1123,201506,WARDLEY GATE CARE CENTRE,112.90,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1126,201506,WARDLEY GATE CARE CENTRE,436.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1128,201506,WARDLEY GATE CARE CENTRE,451.99,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1129,201506,WARDLEY GATE CARE CENTRE,436.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1130,201506,WARDLEY GATE CARE CENTRE,576.67,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,230,201506,THE OAKS,1442.32,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,231,201506,THE OAKS,3399.92,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,321,201506,UNITED RESPONSE,1647.44,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,324,201506,UNITED RESPONSE,1647.44,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,602,201506,ASHDOWN CARE HOMES LTD,1449.44,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1195,201506,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,1603.08,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1029,201506,PERCY HEDLEY CENTRE,1663.64,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1186,201506,PERCY HEDLEY CENTRE,6050.04,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,476,201506,THE OAKS,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,490,201506,THE OAKS,1010.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,663,201506,UNITED RESPONSE,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,664,201506,UNITED RESPONSE,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,948,201506,PERCY HEDLEY CENTRE,1010.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,977,201506,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,521.12,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1002,201506,PERCY HEDLEY CENTRE,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1031,201506,ASHDOWN CARE HOMES LTD,515.52,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129484,3,201506,CHOICE SERVICES LTD,952.80,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129485,1,201506,POSITIVE LIFE CHOICES,2438.57,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129544,1,201506,KELLY PARK CARING AGENCY,12404.27,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129545,1,201506,DALE CARE LTD,91528.35,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129545,5,201506,DALE CARE LTD,556.79,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129546,1,201506,COMFORT CALL LTD,71349.93,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129547,1,201506,COMFORT CALL LTD,71349.94,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129551,1,201506,CLECE CARE SERVICES LTD,23575.85,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129552,1,201506,D H HOMECARE LTD,9498.23,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129553,1,201506,COMMUNITY CARE NORTH EAST,27181.60,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129862,1,201506,NEUROPARTNERS,1595.00,2015-09-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021162,2,201506,AT HOME IN THE COMMUNITY,231.68,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021163,5,201506,MENCAP,5968.50,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021327,3,201506,L S CARE LIMITED,4872.00,2015-09-10
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021377,3,201506,COQUET TRUST,980.00,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021602,5,201506,MENCAP,5785.10,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41127567,1,201506,HOUSING21,7143.36,2015-09-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41127568,1,201506,HOUSING21,7143.36,2015-09-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41127569,1,201506,HOUSING21,7143.36,2015-09-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41127570,1,201506,HOUSING21,7143.36,2015-09-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129099,1,201506,HOUSING21,13062.57,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129182,1,201506,HOUSING21,11812.59,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129183,1,201506,HOUSING21,17923.03,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129598,1,201506,HOUSING21,13170.57,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129651,1,201506,HOUSING21,7143.36,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129652,1,201506,HOUSING21,7143.36,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129759,1,201506,HOUSING21,7143.36,2015-09-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129760,1,201506,HOUSING21,7143.36,2015-09-22
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148016878,1,201506,SWALWELL CABS LTD,60.00,2015-09-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021328,1,201506,PERCY HEDLEY FOUNDATION,485.50,2015-09-10
"Care, Wellbeing & Learning",Transport,Car Allowances,148017034,6,201506,COMMONWHEELS CARCLUB CIC,18.47,2015-09-25
"Care, Wellbeing & Learning",Transport,Car Allowances,148017034,39,201506,COMMONWHEELS CARCLUB CIC,146.40,2015-09-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016816,162,201506,O2 (UK) LTD,23.15,2015-09-10
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,4,201506,CARELINE LIFESTYLES LTD,535.71,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,183,201506,FOUR SEASONS HEALTH CARE LTD,2172.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,318,201506,FOUR SEASONS HEALTHCARE LTD,4696.92,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,435,201506,KEIRO LTD,23619.68,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,565,201506,GAINFORD CARE HOMES LTD,1383.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,593,201506,EMBRACE  GROUP,5600.12,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,770,201506,ROSEWOOD HR SERVICES LTD,2195.56,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,140,201506,NORTHRIDGE HEALTHCARE LIMITED (SEA VIEW),4600.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,352,201506,LEONARD CHESHIRE FOUNDATION,7528.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,442,201506,FOUR SEASONS HEALTHCARE LTD,1440.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,502,201506,GAINFORD CARE HOMES LTD,224.07,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1046,201506,KEIRO LTD,678.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1047,201506,NORTHRIDGE HEALTHCARE LIMITED (SEA VIEW),384.80,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,27,201506,CARELINE LIFESTYLES LTD,448.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,248,201506,FOUR SEASONS HEALTHCARE LTD,1344.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,512,201506,KEIRO LTD,1344.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,580,201506,BOND CARE,448.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,184,201506,FOUR SEASONS HEALTH CARE LTD,2193.88,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,511,201506,KEIRO LTD,7600.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,530,201506,GAINFORD CARE HOMES LTD,461.00,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1059,201506,GAINFORD CARE HOMES LTD,109.10,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129790,1,201506,PATHWAYS CARE GROUP,4992.86,2015-09-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129794,1,201506,PATHWAYS CARE GROUP,4727.14,2015-09-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,124,201506,WARDLEY GATE CARE CENTRE,1598.17,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,221,201506,FOUR SEASONS HEALTHCARE LTD,13881.92,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,382,201506,KEIRO LTD,8229.60,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,785,201506,CARELINE LIFESTYLES LTD,4400.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,801,201506,ST CUTHBERTS HOUSE LTD,1916.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,72,201506,FORESIGHT RESIDENTIAL LTD,14231.20,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,97,201506,DAVID LEWIS CENTRE,3252.12,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,190,201506,LEONARD CHESHIRE FOUNDATION,3443.48,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,400,201506,TRU LIMITED,7648.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,532,201506,S E L F LTD,4792.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,745,201506,FOUR SEASONS HEALTHCARE LTD,7875.68,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,894,201506,CARELINE LIFESTYLES LTD,5000.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1010,201506,PATHWAYS CARE GROUP,4663.16,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1027,201506,PERCY HEDLEY CENTRE,11552.80,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,1197,201506,AUTISM CARE UK 4,7707.52,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",41129790,2,201506,PATHWAYS CARE GROUP,404.15,2015-09-22
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",41129794,2,201506,PATHWAYS CARE GROUP,1182.21,2015-09-22
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,199,201506,FOUR SEASONS HEALTHCARE LTD,1410.48,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,359,201506,LEONARD CHESHIRE FOUNDATION,321.80,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,642,201506,PATHWAYS CARE GROUP,321.80,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,649,201506,CARELINE LIFESTYLES LTD,401.47,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,790,201506,CARELINE LIFESTYLES LTD,662.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,878,201506,ST CUTHBERTS HOUSE LTD,321.80,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,928,201506,DAVID LEWIS CENTRE,366.40,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,985,201506,FORESIGHT RESIDENTIAL LTD,1006.72,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,988,201506,KEIRO LTD,505.20,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1004,201506,PERCY HEDLEY CENTRE,1227.60,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1006,201506,AUTISM CARE UK 4,383.92,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1037,201506,FOUR SEASONS HEALTHCARE LTD,1437.00,2015-09-09
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,1122,201506,WARDLEY GATE CARE CENTRE,366.26,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129509,1,201506,PATHWAYS CARE GROUP,51804.94,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,108,201506,FOUR SEASONS HEALTH CARE LTD,1186.14,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,800,201506,ST CUTHBERTS HOUSE LTD,1916.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129558,1,201506,NORTHUMBRIA CALVERT TRUST,1110.00,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129559,1,201506,NORTHUMBRIA CALVERT TRUST,2220.00,2015-09-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020241,443,201506,FOUR SEASONS HEALTH CARE LTD,140.27,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41127657,1,201506,CAREWATCH CARE SERVICES LTD,471.14,2015-09-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41127659,1,201506,CAREWATCH CARE SERVICES LTD,493.68,2015-09-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129192,1,201506,SPINAL HOMECARE,3900.00,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129484,1,201506,CHOICE SERVICES LTD,1000.44,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129544,2,201506,KELLY PARK CARING AGENCY,190.56,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129545,2,201506,DALE CARE LTD,18945.76,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129546,2,201506,COMFORT CALL LTD,28938.32,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129551,2,201506,CLECE CARE SERVICES LTD,3933.28,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129552,2,201506,D H HOMECARE LTD,1000.44,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129553,2,201506,COMMUNITY CARE NORTH EAST,4775.91,2015-09-18
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129555,1,201506,CROSSROADS CARE,557.34,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129556,1,201506,CROSSROADS CARE,439.53,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129560,1,201506,SPINAL HOMECARE,3900.00,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129561,1,201506,NEUROPARTNERS,3857.00,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41129861,1,201506,NEUROPARTNERS,4821.25,2015-09-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021163,4,201506,MENCAP,7518.58,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021327,4,201506,L S CARE LIMITED,2135.14,2015-09-10
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021338,1,201506,HELPING HANDS COMMUNITY CARE,5678.40,2015-09-10
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021602,4,201506,MENCAP,7518.58,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021628,1,201506,MOMENTUM CARE,2599.12,2015-09-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020241,823,201506,ASHDOWN CARE HOMES LTD,4216.00,2015-09-09
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147021328,3,201506,PERCY HEDLEY FOUNDATION,1064.40,2015-09-10
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",43865072,0,201506,SARABEC LTD,431.75,2015-09-16
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",41129410,1,201506,R N I B,550.00,2015-09-23
"Care, Wellbeing & Learning",Premises,Fixtures & Fittings,43868113,0,201506,THE CONSORTIUM,493.48,2015-09-16
"Care, Wellbeing & Learning",Premises,Fixtures & Fittings,43869722,1,201506,THE CONSORTIUM,494.25,2015-09-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148016849,11,201506,STREETCARS,23.00,2015-09-11
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016847,22,201506,VODAFONE CORPORATE LTD,13.74,2015-09-11
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148016849,12,201506,STREETCARS,39.00,2015-09-11
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016816,153,201506,O2 (UK) LTD,8.88,2015-09-10
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016847,23,201506,VODAFONE CORPORATE LTD,14.79,2015-09-11
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",41128668,1,201506,JLA TOTAL CARE LTD,421.56,2015-09-10
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148016849,10,201506,STREETCARS,7.00,2015-09-11
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016816,154,201506,O2 (UK) LTD,14.99,2015-09-10
"Care, Wellbeing & Learning",Supplies and Services,"Clothing, Uniforms & Laundry",43866657,0,201506,BUNZL CLEANING & HYGIENE SUPPLIES,440.00,2015-09-09
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016816,155,201506,O2 (UK) LTD,393.26,2015-09-10
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016847,24,201506,VODAFONE CORPORATE LTD,38.29,2015-09-11
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016847,25,201506,VODAFONE CORPORATE LTD,126.41,2015-09-11
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",41130984,1,201506,REDACTED - Personal Information,1190.00,2015-09-30
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",41130993,1,201506,REDACTED - Personal Information,522.45,2015-09-30
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016816,156,201506,O2 (UK) LTD,198.68,2015-09-10
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016816,157,201506,O2 (UK) LTD,107.65,2015-09-10
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016816,158,201506,O2 (UK) LTD,47.03,2015-09-10
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148016816,159,201506,O2 (UK) LTD,5.02,2015-09-10
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,43870030,2,201506,FLEX E VOUCHERS RE METROCENTRE,250.00,2015-09-30
