Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-20,78501.60
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-22,67123.73
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-24,49500.57
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-06,43990.00
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-17,32348.25
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-15,30649.13
Spence Refit Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-17,29750.00
SHB Hire Ltd,Procurement and operation of our road fleet,Road Fleet,2017-02-22,441721.49
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-21,79252.64
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-21,55745.36
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-21,27194.95
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-13,48317.02
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-13,33130.32
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-08,77433.07
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-14,34250.40
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-14,29611.62
Francis & Lewis International Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-13,52618.94
Unipart Rail Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-21,133047.60
Unipart Rail Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-15,60753.00
Unipart Rail Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-02-17,48600.00
Unipart Rail Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-02-21,48600.00
Unipart Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-28,45500.00
Unipart Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-10,42120.00
Unipart Rail Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-17,29973.24
Unipart Rail Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-02-09,28000.00
Abellio East Anglia Ltd t/a Greater Anglia,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-21,432127.80
QTS Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-17,109553.62
QTS Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-15,78056.70
QTS Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-17,67417.02
QTS Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,63934.89
QTS Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-17,47442.24
QTS Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-15,38914.50
QTS Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-17,25469.74
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-14,107638.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-17,64148.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-06,62636.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-05,60392.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-06,43790.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-06,30420.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-05,29220.00
Schwihag AG,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-05,29060.00
Function Business Services Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-03,424895.34
Schofield Lothian Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-21,334120.00
Schofield Lothian Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-24,45940.00
Schofield Lothian Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-16,31153.84
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-13,65550.77
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-20,49339.29
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-24,48080.59
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-16,41071.77
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-24,38195.25
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-13,33653.68
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-13,32358.25
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-16,32009.62
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-16,30271.11
Midland Quarry Products Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-13,26478.69
Fugro RailData B.V.,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-02-06,184815.08
Fugro RailData B.V.,Procurement of digital services to improve our understanding of the railway,Intelligent Infrastructure,2017-02-06,107169.96
Fugro RailData B.V.,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-11,104093.81
Matisa Materiel Industriel S.A.,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-27,392159.51
Kent P H K Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-20,178943.13
Kent P H K Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-22,169246.82
Kent P H K Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-17,43721.66
Fujitsu Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-24,181588.67
Fujitsu Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-02,177170.92
Fujitsu Services Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-01,25882.40
Mace Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-06,174971.62
Mace Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-23,168867.84
Mace Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-07,26430.53
Pfisterer Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-01,89600.00
Pfisterer Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-01,89600.00
Pfisterer Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-17,48829.00
Pfisterer Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-17,39200.00
Pfisterer Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-23,62146.00
Pfisterer Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-10,26634.00
UK Power Networks Services (Commercial) Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-16,130283.85
UK Power Networks Services (Commercial) Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-27,121001.72
UK Power Networks Services (Commercial) Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-28,62964.92
UK Power Networks Services (Commercial) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-07,25430.68
Arthur Flury (UK) Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-01,130263.27
Arthur Flury (UK) Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-01,34051.84
Arthur Flury (UK) Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-01,60424.73
Arthur Flury (UK) Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-01,33850.59
Arthur Flury (UK) Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-16,46496.19
Arthur Flury (UK) Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-20,33499.86
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-21,197682.80
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-03,48728.00
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-08,34318.00
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-02,28748.16
Thales Ground Transportation Systems UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-10,27454.40
SPL Powerlines UK Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-22,157723.88
SPL Powerlines UK Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-16,122070.82
SPL Powerlines UK Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-27,56500.48
Land Sheriffs Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-02-06,88819.97
Land Sheriffs Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-02-06,86846.10
Land Sheriffs Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-02-06,85972.13
Land Sheriffs Ltd,Procurement of security services to keep the railway safe and secure,Security Solutions,2017-02-15,74137.89
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-21,56802.64
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-24,50406.70
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-09,47441.61
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-02,38640.14
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-01,31593.80
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-24,28434.83
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-09,28276.47
Vossloh Cogifer UK Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-01,26764.76
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-07,138658.00
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-06,87716.55
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-28,25370.57
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-28,25240.92
Ganymede Solutions Ltd,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-15,30234.01
Serco Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-02-13,225343.21
Serco Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-02-13,47970.00
Serco Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-03,33540.00
Atos IT Services UK Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-26,69378.00
Atos IT Services UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-15,63778.00
Atos IT Services UK Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-01,48984.87
Atos IT Services UK Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-24,39652.20
Atos IT Services UK Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-01,31949.00
Atos IT Services UK Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-08,26525.00
Atos IT Services UK Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-23,25146.00
AM1 Projects Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-07,131621.70
AM1 Projects Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-28,71811.29
AM1 Projects Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-08,60353.16
AM1 Projects Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-01,37613.16
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-20,98517.41
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-15,68271.83
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-02,53913.17
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-13,42175.00
S & T Cover Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-13,38298.00
Balfour Beatty Engineering Services Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-22,296631.34
SPX Rail Systems,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-22,141152.00
SPX Rail Systems,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-08,63512.70
SPX Rail Systems,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-08,60890.55
SPX Rail Systems,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-08,26200.00
STRABAG Rail GmbH,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-25,107293.64
STRABAG Rail GmbH,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-25,107293.64
STRABAG Rail GmbH,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-13,44573.41
STRABAG Rail GmbH,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-02-13,25023.41
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-22,82297.00
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-22,27000.00
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-14,81000.00
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-22,31740.00
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-22,30316.00
EB REBOSIO SRL,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-22,25334.00
Parsons Brinckerhoff Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-17,148815.07
Parsons Brinckerhoff Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-22,51681.36
Parsons Brinckerhoff Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-15,45535.94
Parsons Brinckerhoff Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-22,28938.60
Deloitte LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-20,175668.44
Deloitte LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-08,89509.00
Aspin Foundations Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-07,197958.70
Aspin Foundations Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-06,33351.55
Aspin Foundations Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-06,31987.70
Fullmen Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-17,129495.60
Fullmen Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-17,35673.00
Fullmen Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-17,33480.00
Fullmen Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-22,32256.20
Fullmen Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-22,26457.75
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-17,69036.46
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-08,43936.24
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-28,43593.63
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-21,36363.71
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-08,29412.54
CEMEX UK Materials Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-08,27492.08
Scottish Woodlands Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-21,113523.85
Scottish Woodlands Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-20,48776.19
Scottish Woodlands Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-20,46485.24
Scottish Woodlands Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-10,39958.92
Project 7 Consultancy (UK) Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-06,81600.00
Project 7 Consultancy (UK) Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-07,48156.43
Project 7 Consultancy (UK) Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-24,47096.62
Project 7 Consultancy (UK) Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-15,41291.33
Project 7 Consultancy (UK) Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-05,30482.10
Howells Railway Products Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-02-28,42200.90
Howells Railway Products Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-07,41134.50
Howells Railway Products Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-07,41134.50
Howells Railway Products Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-28,34763.50
Howells Railway Products Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-09,31439.50
Howells Railway Products Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-28,28392.50
Howells Railway Products Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-08,27423.00
SSE Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-06,89302.45
SSE Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-23,78993.21
SSE Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-22,42953.56
SSE Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-23,32208.19
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-07,80000.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-16,48878.95
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-27,42000.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-08,36000.00
Eversheds LLP,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-27,35000.00
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-01,49932.49
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-02,33581.29
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-23,33490.33
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-03,32816.10
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-23,31812.12
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-10,30525.04
Tarmac Aggregates Ltd,Procurement of ballast and aggregates to maintain and improve the railway,Ballast,2017-02-10,28220.34
Shorterm Limited,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-24,124724.94
Shorterm Limited,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-16,80524.64
Shorterm Limited,Costs of specialist labour activity on the railway,Contingent Labour,2017-02-06,32925.42
Office Depot UK Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-02-10,210815.43
Office Depot UK Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-02-10,26304.94
Three Shires Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-02,150711.82
Three Shires Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-02-28,84739.09
Currie & Brown (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-27,94612.00
Currie & Brown (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-15,47322.00
Currie & Brown (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-28,34560.76
Currie & Brown (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-27,29872.50
Currie & Brown (UK) Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-02,27231.79
WSP UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-27,49017.13
WSP UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-20,38644.12
WSP UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-10,37282.33
WSP UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-27,35463.13
WSP UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-10,32854.29
WSP UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-24,32329.85
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,87987.60
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-20,84609.70
Cognizant Worldwide Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-02-15,49627.00
Balfour Beatty Power Networks Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-09,112530.58
Balfour Beatty Power Networks Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-17,40120.68
Balfour Beatty Power Networks Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-09,36252.43
Balfour Beatty Power Networks Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-02-01,29030.87
Aqua Signal & Telegraphic Systems Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-02-21,112225.60
Aqua Signal & Telegraphic Systems Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-02-22,58918.44
Aqua Signal & Telegraphic Systems Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-02-21,40477.22
Trackwork Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-09,123565.02
Trackwork Ltd,Procurement of points and crossings to maintain and improve the railway,Switches and Crossings,2017-02-14,44463.81
Trackwork Ltd,Procurement of sleepers and related items to maintain and improve the railway,Sleepers and Bearers,2017-02-28,39642.10
Euro Tunnel,Procurement of utilities to operate the railway,Utilities,2017-02-22,35835.27
Euro Tunnel,Procurement of utilities to operate the railway,Utilities,2017-02-16,32393.43
Euro Tunnel,Procurement of utilities to operate the railway,Utilities,2017-02-16,27910.42
Euro Tunnel,Procurement of utilities to operate the railway,Utilities,2017-02-22,27905.02
Euro Tunnel,Procurement of utilities to operate the railway,Utilities,2017-02-13,27451.17
Euro Tunnel,Procurement of utilities to operate the railway,Utilities,2017-02-16,27242.38
Euro Tunnel,Procurement of utilities to operate the railway,Utilities,2017-02-22,26934.07
Turner & Townsend Cost Management Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-02,92695.34
Turner & Townsend Cost Management Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-02,40461.40
Turner & Townsend Cost Management Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-02,39421.89
Turner & Townsend Cost Management Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-09,32000.00
Direct Rail Services Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-02-17,119851.20
Direct Rail Services Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-02-17,41984.00
Direct Rail Services Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-02-22,41654.59
Collaborative Project Management Services Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-08,107134.08
Collaborative Project Management Services Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-08,96236.95
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-09,60604.67
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-09,34082.17
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-21,44155.17
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-21,31236.64
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-02-10,31461.33
Alan Dick Communications Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-10,129683.68
Alan Dick Communications Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-02-20,70585.27
Shared Services Manual Payments,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-09,64662.00
Shared Services Manual Payments,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-28,51300.00
Shared Services Manual Payments,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-02-06,44450.00
Shared Services Manual Payments,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-02-09,38571.42
MGB Engineering Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-02-22,196384.51
